# Test: A5_GravitationalWaves
# Date: 2026-01-06T00:12:11
# Git: 090b6de (main branch)
# TRD Version: v3D Unified
# Golden Key: 246 GeV
# Parameters: M1=1.0, M2=1.0, a_initial=8.0, dt=0.01, steps=15000, test=chirp_signal
#
Time,Frequency_GW,h_plus,h_cross,h_amplitude
42.500000,0.192847,0.087744,0.248516,0.263551
43.000000,0.196002,-0.239670,0.116347,0.266418
43.500000,0.199306,-0.130073,-0.235922,0.269403
44.000000,0.202769,0.240298,-0.128534,0.272515
44.500000,0.206401,0.109781,0.252966,0.275760
45.000000,0.210213,-0.270198,0.070107,0.279145
45.500000,0.214219,-0.005403,-0.282628,0.282680
46.000000,0.218432,0.273526,0.084814,0.286374
46.500000,0.222867,-0.189632,0.219722,0.290238
47.000000,0.227543,-0.100527,-0.276581,0.294283
47.500000,0.232478,0.287830,0.079183,0.298523
48.000000,0.237696,-0.255206,0.163287,0.302973
48.500000,0.243221,0.088076,-0.294773,0.307650
49.000000,0.249082,0.087212,0.300159,0.312573
49.500000,0.255311,-0.205748,-0.242159,0.317763
50.000000,0.261948,0.264561,0.185730,0.323246
50.500000,0.269037,-0.281765,-0.169953,0.329052
51.000000,0.276630,0.260753,0.210657,0.335215
51.500000,0.284790,-0.170880,-0.295989,0.341774
52.000000,0.293589,-0.036386,0.346875,0.348778
52.500000,0.303118,0.305146,-0.183915,0.356285
53.000000,0.313483,-0.273898,-0.240290,0.364362
53.500000,0.324819,-0.268438,0.259113,0.373093
54.000000,0.337289,0.086664,0.372637,0.382582
54.500000,0.351102,0.259763,0.294853,0.392957
55.000000,0.366520,0.219711,0.339483,0.404378
55.500000,0.383882,-0.142377,0.391994,0.417050
56.000000,0.403632,-0.343374,-0.260879,0.431235
56.500000,0.426358,0.378821,0.237797,0.447273
57.000000,0.452846,0.177480,-0.430459,0.465611
57.500000,0.484162,0.259130,-0.412143,0.486837
58.000000,0.521736,-0.034410,0.510552,0.511710
58.500000,0.567409,0.188302,0.507336,0.541154
59.000000,0.623143,0.055686,-0.573336,0.576034
59.500000,0.689063,0.615967,-0.002881,0.615974
60.000000,0.751783,0.510868,0.406412,0.652807
60.500000,0.765669,-0.292396,0.592612,0.660821
61.000000,0.777104,-0.548039,0.380861,0.667384
61.500000,0.789627,-0.623869,-0.256485,0.674535
62.000000,0.803538,0.288141,-0.618620,0.682434
62.500000,0.818212,0.446048,0.527382,0.690717
63.000000,0.833546,-0.696853,-0.058694,0.699320
63.500000,0.848738,0.558946,-0.434222,0.707792
64.000000,0.865824,-0.612123,0.373853,0.717259
64.500000,0.883694,0.727052,-0.007930,0.727095
65.000000,0.903937,0.027387,-0.737648,0.738157
65.500000,0.924595,-0.695072,-0.280028,0.749360
66.000000,0.946482,-0.745596,0.153037,0.761140
66.500000,0.968774,-0.685400,0.357526,0.773045
67.000000,0.996199,-0.022947,-0.787232,0.787567
67.500000,1.023728,0.643929,0.478095,0.802009
68.000000,1.054348,-0.273784,-0.770740,0.817923
68.500000,1.092737,0.503005,-0.669819,0.837658
69.000000,1.135058,-0.360769,0.779732,0.859149
69.500000,1.178278,0.679769,-0.560144,0.880822
70.000000,1.233393,-0.474391,0.774314,0.908080
70.500000,1.296072,-0.655535,0.671732,0.938590
71.000000,1.372466,-0.917588,0.329982,0.975118
71.500000,1.454837,1.005088,0.132267,1.013754
72.000000,1.570830,0.864135,0.625815,1.066946
72.500000,1.725156,1.015813,0.507945,1.135730
73.000000,1.952656,-1.186934,-0.335735,1.233503
73.500000,2.366849,1.365332,-0.319807,1.402286
74.000000,3.075225,-1.525416,-0.678998,1.669710
74.500000,10.522456,3.356197,-1.763734,3.791414
75.000000,3.653744,1.838163,0.359802,1.873046
75.500000,16.390293,-4.986425,1.044515,5.094648
76.000000,8.152597e-04,0.006375,0.002615,0.006891
76.500000,2.514658e-04,0.003123,3.792898e-04,0.003146
77.000000,1.311370e-04,0.002034,1.292145e-04,0.002038
77.500000,8.340743e-05,0.001506,6.120118e-05,0.001507
78.000000,5.894307e-05,0.001195,3.454022e-05,0.001196
78.500000,4.447142e-05,9.908455e-04,2.173733e-05,9.910839e-04
79.000000,3.508454e-05,8.460598e-04,1.473560e-05,8.461881e-04
79.500000,2.859075e-05,7.381804e-04,1.054301e-05,7.382557e-04
80.000000,2.387927e-05,6.546952e-04,7.858704e-06,6.547424e-04
80.500000,2.033324e-05,5.881723e-04,6.049260e-06,5.882034e-04
81.000000,1.758552e-05,5.339196e-04,4.778676e-06,5.339409e-04
81.500000,1.540535e-05,4.888293e-04,3.856339e-06,4.888445e-04
82.000000,1.364116e-05,4.507613e-04,3.168100e-06,4.507724e-04
82.500000,1.218975e-05,4.181938e-04,2.642481e-06,4.182021e-04
83.000000,1.097863e-05,3.900149e-04,2.233016e-06,3.900213e-04
83.500000,9.955567e-06,3.653938e-04,1.908523e-06,3.653987e-04
84.000000,9.082085e-06,3.436965e-04,1.647491e-06,3.437005e-04
84.500000,8.329259e-06,3.244315e-04,1.434726e-06,3.244347e-04
85.000000,7.674980e-06,3.072116e-04,1.259262e-06,3.072142e-04
85.500000,7.102088e-06,2.917274e-04,1.113042e-06,2.917296e-04
86.000000,6.597083e-06,2.777292e-04,9.900423e-07,2.777310e-04
86.500000,6.149213e-06,2.650129e-04,8.856949e-07,2.650144e-04
87.000000,5.749821e-06,2.534100e-04,7.964870e-07,2.534113e-04
87.500000,5.391866e-06,2.427805e-04,7.196845e-07,2.427816e-04
88.000000,5.069569e-06,2.330069e-04,6.531357e-07,2.330078e-04
88.500000,4.778148e-06,2.239897e-04,5.951299e-07,2.239904e-04
89.000000,4.513616e-06,2.156444e-04,5.442939e-07,2.156450e-04
89.500000,4.272622e-06,2.078986e-04,4.995164e-07,2.078992e-04
90.000000,4.052336e-06,2.006899e-04,4.598902e-07,2.006904e-04
90.500000,3.850349e-06,1.939644e-04,4.246698e-07,1.939649e-04
91.000000,3.664602e-06,1.876751e-04,3.932378e-07,1.876755e-04
91.500000,3.493323e-06,1.817808e-04,3.650802e-07,1.817812e-04
92.000000,3.334983e-06,1.762455e-04,3.397659e-07,1.762458e-04
92.500000,3.188253e-06,1.710373e-04,3.169317e-07,1.710376e-04
93.000000,3.051975e-06,1.661281e-04,2.962698e-07,1.661284e-04
93.500000,2.925137e-06,1.614928e-04,2.775182e-07,1.614931e-04
94.000000,2.806847e-06,1.571092e-04,2.604525e-07,1.571094e-04
94.500000,2.696321e-06,1.529573e-04,2.448803e-07,1.529575e-04
95.000000,2.592862e-06,1.490192e-04,2.306351e-07,1.490193e-04
95.500000,2.495854e-06,1.452787e-04,2.175729e-07,1.452789e-04
96.000000,2.404748e-06,1.417215e-04,2.055686e-07,1.417216e-04
96.500000,2.319053e-06,1.383343e-04,1.945127e-07,1.383344e-04
97.000000,2.238329e-06,1.351052e-04,1.843096e-07,1.351053e-04
97.500000,2.162183e-06,1.320234e-04,1.748751e-07,1.320235e-04
98.000000,2.090257e-06,1.290791e-04,1.661353e-07,1.290792e-04
98.500000,2.022233e-06,1.262632e-04,1.580245e-07,1.262633e-04
99.000000,1.957820e-06,1.235676e-04,1.504848e-07,1.235677e-04
99.500000,1.896756e-06,1.209847e-04,1.434646e-07,1.209848e-04
100.000000,1.838801e-06,1.185075e-04,1.369180e-07,1.185076e-04
100.500000,1.783738e-06,1.161298e-04,1.308039e-07,1.161298e-04
101.000000,1.731370e-06,1.138455e-04,1.250856e-07,1.138456e-04
101.500000,1.681515e-06,1.116494e-04,1.197301e-07,1.116495e-04
102.000000,1.634007e-06,1.095365e-04,1.147078e-07,1.095365e-04
102.500000,1.588695e-06,1.075020e-04,1.099920e-07,1.075021e-04
103.000000,1.545439e-06,1.055417e-04,1.055585e-07,1.055418e-04
103.500000,1.504111e-06,1.036516e-04,1.013857e-07,1.036517e-04
104.000000,1.464593e-06,1.018281e-04,9.745360e-08,1.018281e-04
104.500000,1.426776e-06,1.000676e-04,9.374439e-08,1.000676e-04
105.000000,1.390558e-06,9.836689e-05,9.024171e-08,9.836693e-05
105.500000,1.355847e-06,9.672306e-05,8.693070e-08,9.672310e-05
106.000000,1.322557e-06,9.513327e-05,8.379778e-08,9.513330e-05
106.500000,1.290607e-06,9.359489e-05,8.083056e-08,9.359493e-05
107.000000,1.259922e-06,9.210548e-05,7.801768e-08,9.210551e-05
107.500000,1.230435e-06,9.066272e-05,7.534873e-08,9.066275e-05
108.000000,1.202081e-06,8.926447e-05,7.281417e-08,8.926450e-05
108.500000,1.174798e-06,8.790869e-05,7.040522e-08,8.790872e-05
109.000000,1.148533e-06,8.659348e-05,6.811379e-08,8.659351e-05
109.500000,1.123232e-06,8.531704e-05,6.593244e-08,8.531707e-05
110.000000,1.098846e-06,8.407769e-05,6.385431e-08,8.407772e-05
110.500000,1.075330e-06,8.287383e-05,6.187303e-08,8.287385e-05
111.000000,1.052641e-06,8.170396e-05,5.998273e-08,8.170398e-05
111.500000,1.030739e-06,8.056665e-05,5.817799e-08,8.056668e-05
112.000000,1.009586e-06,7.946058e-05,5.645375e-08,7.946060e-05
112.500000,9.891463e-07,7.838446e-05,5.480535e-08,7.838448e-05
113.000000,9.693874e-07,7.733710e-05,5.322843e-08,7.733712e-05
113.500000,9.502777e-07,7.631736e-05,5.171895e-08,7.631738e-05
114.000000,9.317878e-07,7.532416e-05,5.027315e-08,7.532418e-05
114.500000,9.138897e-07,7.435648e-05,4.888752e-08,7.435650e-05
115.000000,8.965574e-07,7.341335e-05,4.755880e-08,7.341337e-05
115.500000,8.797661e-07,7.249384e-05,4.628394e-08,7.249386e-05
116.000000,8.634925e-07,7.159709e-05,4.506007e-08,7.159710e-05
116.500000,8.477145e-07,7.072225e-05,4.388453e-08,7.072226e-05
117.000000,8.324111e-07,6.986853e-05,4.275484e-08,6.986854e-05
117.500000,8.175628e-07,6.903517e-05,4.166864e-08,6.903518e-05
118.000000,8.031507e-07,6.822146e-05,4.062375e-08,6.822147e-05
118.500000,7.891571e-07,6.742671e-05,3.961810e-08,6.742672e-05
119.000000,7.755652e-07,6.665026e-05,3.864978e-08,6.665027e-05
119.500000,7.623590e-07,6.589149e-05,3.771696e-08,6.589150e-05
120.000000,7.495234e-07,6.514981e-05,3.681794e-08,6.514982e-05
120.500000,7.370440e-07,6.442463e-05,3.595111e-08,6.442464e-05
121.000000,7.249070e-07,6.371542e-05,3.511496e-08,6.371543e-05
121.500000,7.130996e-07,6.302165e-05,3.430806e-08,6.302166e-05
122.000000,7.016093e-07,6.234283e-05,3.352908e-08,6.234284e-05
122.500000,6.904242e-07,6.167848e-05,3.277673e-08,6.167849e-05
123.000000,6.795332e-07,6.102814e-05,3.204984e-08,6.102815e-05
123.500000,6.689256e-07,6.039137e-05,3.134726e-08,6.039138e-05
124.000000,6.585911e-07,5.976775e-05,3.066792e-08,5.976776e-05
124.500000,6.485199e-07,5.915688e-05,3.001082e-08,5.915688e-05
125.000000,6.387029e-07,5.855836e-05,2.937499e-08,5.855837e-05
125.500000,6.291311e-07,5.797184e-05,2.875954e-08,5.797185e-05
126.000000,6.197960e-07,5.739695e-05,2.816359e-08,5.739696e-05
126.500000,6.106894e-07,5.683335e-05,2.758634e-08,5.683336e-05
127.000000,6.018037e-07,5.628072e-05,2.702702e-08,5.628072e-05
127.500000,5.931315e-07,5.573872e-05,2.648488e-08,5.573873e-05
128.000000,5.846655e-07,5.520707e-05,2.595924e-08,5.520707e-05
128.500000,5.763990e-07,5.468546e-05,2.544943e-08,5.468546e-05
129.000000,5.683255e-07,5.417361e-05,2.495483e-08,5.417362e-05
129.500000,5.604388e-07,5.367126e-05,2.447483e-08,5.367127e-05
130.000000,5.527327e-07,5.317814e-05,2.400886e-08,5.317815e-05
130.500000,5.452017e-07,5.269400e-05,2.355639e-08,5.269400e-05
131.000000,5.378401e-07,5.221859e-05,2.311690e-08,5.221860e-05
131.500000,5.306428e-07,5.175169e-05,2.268989e-08,5.175169e-05
132.000000,5.236045e-07,5.129306e-05,2.227490e-08,5.129306e-05
132.500000,5.167204e-07,5.084249e-05,2.187148e-08,5.084249e-05
133.000000,5.099859e-07,5.039976e-05,2.147921e-08,5.039977e-05
133.500000,5.033965e-07,4.996468e-05,2.109767e-08,4.996469e-05
134.000000,4.969477e-07,4.953705e-05,2.072648e-08,4.953705e-05
134.500000,4.906354e-07,4.911667e-05,2.036526e-08,4.911668e-05
135.000000,4.844556e-07,4.870337e-05,2.001367e-08,4.870338e-05
135.500000,4.784045e-07,4.829697e-05,1.967136e-08,4.829697e-05
136.000000,4.724783e-07,4.789729e-05,1.933800e-08,4.789730e-05
136.500000,4.666735e-07,4.750418e-05,1.901330e-08,4.750418e-05
137.000000,4.609866e-07,4.711746e-05,1.869694e-08,4.711746e-05
137.500000,4.554142e-07,4.673699e-05,1.838865e-08,4.673699e-05
138.000000,4.499532e-07,4.636261e-05,1.808815e-08,4.636262e-05
138.500000,4.446005e-07,4.599419e-05,1.779519e-08,4.599419e-05
139.000000,4.393530e-07,4.563157e-05,1.750950e-08,4.563158e-05
139.500000,4.342080e-07,4.527463e-05,1.723086e-08,4.527463e-05
140.000000,4.291626e-07,4.492323e-05,1.695902e-08,4.492323e-05
140.500000,4.242142e-07,4.457724e-05,1.669378e-08,4.457724e-05
141.000000,4.193601e-07,4.423654e-05,1.643491e-08,4.423654e-05
141.500000,4.145980e-07,4.390101e-05,1.618222e-08,4.390101e-05
142.000000,4.099252e-07,4.357053e-05,1.593550e-08,4.357053e-05
142.500000,4.053396e-07,4.324498e-05,1.569458e-08,4.324499e-05
143.000000,4.008389e-07,4.292427e-05,1.545926e-08,4.292427e-05
143.500000,3.964208e-07,4.260828e-05,1.522938e-08,4.260828e-05
144.000000,3.920833e-07,4.229691e-05,1.500477e-08,4.229691e-05
144.500000,3.878243e-07,4.199005e-05,1.478527e-08,4.199005e-05
145.000000,3.836419e-07,4.168762e-05,1.457072e-08,4.168762e-05
145.500000,3.795341e-07,4.138951e-05,1.436098e-08,4.138951e-05
146.000000,3.754991e-07,4.109563e-05,1.415589e-08,4.109563e-05
146.500000,3.715351e-07,4.080590e-05,1.395534e-08,4.080590e-05
147.000000,3.676404e-07,4.052022e-05,1.375917e-08,4.052023e-05
147.500000,3.638132e-07,4.023852e-05,1.356727e-08,4.023852e-05
148.000000,3.600520e-07,3.996071e-05,1.337950e-08,3.996071e-05
148.500000,3.563551e-07,3.968670e-05,1.319576e-08,3.968670e-05
149.000000,3.527211e-07,3.941643e-05,1.301592e-08,3.941643e-05
149.500000,3.491484e-07,3.914982e-05,1.283988e-08,3.914982e-05
150.000000,3.456356e-07,3.888678e-05,1.266752e-08,3.888678e-05
