timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.01015079404,0.05259272837,3.239699298e-09,4.062599671e-11,0.001613569396,0.003246600059,0.003246600059,0.0424582764
1,0.00276548784,0.05086977549,1.652166308e-07,3.679668306e-09,0.0001177777175,0.003246599109,0.003246599109,0.04091415809
2,0.002757520286,0.05086977549,4.943924175e-08,1.056775863e-11,1.794355122e-05,0.003246597909,0.003246597909,0.04106361051
3,0.007098354319,0.05545303598,6.402155946e-07,4.384621536e-08,0.001013035865,0.003246596594,0.003246596594,0.04087563154
4,0.007043312137,0.05259193609,7.418930762e-08,3.980255347e-10,0.0009117124615,0.003246594804,0.003246594804,0.04189732769
5,0.009160533132,0.05545387477,1.185180123e-06,1.266759421e-07,0.001021061925,0.003246592976,0.003246592976,0.04106497044
6,0.00910510516,0.05259193609,1.320908643e-08,1.11410854e-10,0.000920623463,0.003246590728,0.003246590728,0.04208910941
7,0.004234612684,0.07316036447,6.870562141e-07,2.386022489e-08,0.0007219012608,0.003246588448,0.003246588448,0.04080267354
8,0.004200318785,0.07316036447,6.328133173e-08,4.73036713e-10,0.0006250673318,0.003246585839,0.003246585839,0.04144361506
9,0.005069909191,0.05259193609,7.460932722e-07,3.370092006e-08,0.0001283443103,0.003246583332,0.003246583332,0.04112375762
10,0.005061341523,0.05259193609,1.485616073e-07,3.245305743e-11,2.793673449e-05,0.003246580598,0.003246580598,0.04128359558
11,0.002738974974,0.04974540123,6.415216767e-07,3.330203849e-08,0.000721837787,0.003246577843,0.003246577843,0.04066178081
12,0.002704686849,0.0468335034,2.355384464e-08,8.76607e-11,0.0006250904628,0.003246574526,0.003246574526,0.04130479258
13,0.00869964895,0.07316036447,8.995245429e-07,9.629479556e-08,0.0003823033593,0.003246571094,0.003246571094,0.04135814321
14,0.008680102246,0.07316036447,1.566807352e-09,2.542614717e-12,0.0002853396216,0.003246567267,0.003246567267,0.04171981264
15,0.007098262807,0.05545799299,6.402155946e-07,5.357853702e-08,0.001013014998,0.003246563322,0.003246563322,0.04087538116
16,0.007043239086,0.05259193609,1.129345983e-07,6.252856878e-10,0.0009116659187,0.003246559301,0.003246559301,0.04189671912
17,0.003316100319,0.04974339377,5.707530152e-07,1.50354571e-08,0.0007217351437,0.003246554658,0.003246554658,0.04071597002
18,0.003281821174,0.0468335034,3.207275891e-08,1.192538526e-10,0.0006251197834,0.003246550054,0.003246550054,0.04135795682
19,0.004432452472,0.07316036447,5.70766011e-07,2.540438554e-08,0.0003822073814,0.003246545278,0.003246545278,0.04096031491
20,0.004412914449,0.07316036447,2.186200507e-16,6.888928146e-21,0.0002853774414,0.003246540289,0.003246540289,0.04132529082
21,0.007098215992,0.05546040774,6.402155946e-07,5.367119504e-08,0.001012986842,0.003246535059,0.003246535059,0.04087512227
22,0.007043202726,0.05259193609,1.509464086e-07,8.402741747e-10,0.0009116321972,0.003246529769,0.003246529769,0.04189626051
23,0.003316068981,0.04974136792,5.707530152e-07,1.503545713e-08,0.0007216235318,0.003246524379,0.003246524379,0.04071567626
