x,y,theta
0,0,-2.35628
1,0,-2.34395
2,0,-2.32757
3,0,-2.31066
4,0,-2.29322
5,0,-2.27522
6,0,-2.25666
7,0,-2.23751
8,0,-2.21777
9,0,-2.19742
10,0,-2.17645
11,0,-2.15486
12,0,-2.13263
13,0,-2.10976
14,0,-2.08625
15,0,-2.05996
16,0,-2.03613
17,0,-2.01186
18,0,-1.9858
19,0,-1.95913
20,0,-1.93187
21,0,-1.90403
22,0,-1.87564
23,0,-1.84673
24,0,-1.81735
25,0,-1.78752
26,0,-1.7573
27,0,-1.72672
28,0,-1.69585
29,0,-1.66474
30,0,-1.63345
31,0,-1.60074
32,0,-1.56983
33,0,-1.53907
34,0,-1.50765
35,0,-1.47635
36,0,-1.44524
37,0,-1.41437
38,0,-1.3838
39,0,-1.35358
40,0,-1.32376
41,0,-1.29438
42,0,-1.26548
43,0,-1.23709
44,0,-1.20926
45,0,-1.182
46,0,-1.15533
47,0,-1.12914
48,0,-1.10377
49,0,-1.07906
50,0,-1.05491
51,0,-1.0314
52,0,-1.00854
53,0,-0.986317
54,0,-0.964729
55,0,-0.943768
56,0,-0.923424
57,0,-0.903688
58,0,-0.884547
59,0,-0.865988
60,0,-0.847997
61,0,-0.830559
62,0,-0.813659
63,0,-0.800194
0,1,-2.36808
1,1,-2.35602
2,1,-2.33962
3,1,-2.32269
4,1,-2.30521
5,1,-2.28715
6,1,-2.26851
7,1,-2.24926
8,1,-2.2294
9,1,-2.20892
10,1,-2.18778
11,1,-2.166
12,1,-2.14355
13,1,-2.12044
14,1,-2.09665
15,1,-2.07218
16,1,-2.04704
17,1,-2.02123
18,1,-1.99476
19,1,-1.96765
20,1,-1.9399
21,1,-1.91154
22,1,-1.8826
23,1,-1.85311
24,1,-1.82311
25,1,-1.79263
26,1,-1.76174
27,1,-1.73046
28,1,-1.69887
29,1,-1.66702
30,1,-1.63497
31,1,-1.60279
32,1,-1.57055
33,1,-1.5383
34,1,-1.50612
35,1,-1.47407
36,1,-1.44223
37,1,-1.41064
38,1,-1.37937
39,1,-1.34847
40,1,-1.318
41,1,-1.288
42,1,-1.25852
43,1,-1.22958
44,1,-1.20123
45,1,-1.17349
46,1,-1.14637
47,1,-1.11991
48,1,-1.09411
49,1,-1.06897
50,1,-1.04451
51,1,-1.02073
52,1,-0.99762
53,1,-0.975179
54,1,-0.953401
55,1,-0.932276
56,1,-0.911793
57,1,-0.891939
58,1,-0.872702
59,1,-0.854066
