timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.009707089516,0.05259272746,4.351906528e-11,4.348478642e-13,0.001196950554,0.003246600165,0.003246600165,0.0422536058
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0.007821494663,0.05550651747,6.409447808e-07,2.512418699e-08,0.001710490306,0.00324659668,0.00324659668,0.04065476104
4,0.007736006845,0.05259193609,2.611278574e-10,3.227808414e-12,0.001613533915,0.003246595097,0.003246595097,0.04223949302
5,0.006204968007,0.05259193609,5.70766011e-07,3.744756727e-08,0.0003824236655,0.003246593082,0.003246593082,0.04112633897
6,0.00618541002,0.05259193609,4.352329223e-10,7.060592214e-13,0.0002852851725,0.003246590941,0.003246590941,0.04149025843
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0.009680241684,0.05545553688,1.087186822e-06,9.339705039e-08,0.001633569049,0.003246583742,0.003246583742,0.04086121467
10,0.009598096686,0.05259193609,9.140368185e-10,1.089898589e-11,0.001536626219,0.003246580906,0.003246580906,0.04237764603
11,0.006289192749,0.05259193609,5.70766011e-07,3.43231615e-08,0.0003823340983,0.003246577589,0.003246577589,0.04113407881
12,0.006269643158,0.05259193609,1.218722341e-09,1.977570891e-12,0.0002853261335,0.003246574437,0.003246574437,0.04149776266
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0.008444066015,0.05545798299,6.409447808e-07,4.008968013e-08,0.001633450894,0.003246563048,0.003246563048,0.04074486866
16,0.008361931331,0.05259193609,3.89293422e-08,5.098694559e-10,0.001536549631,0.003246559087,0.003246559087,0.04226527448
17,0.01047473467,0.05545879245,1.525468299e-06,1.438760367e-07,0.001633407231,0.003246554533,0.003246554533,0.04093547958
18,0.01039260372,0.05259193609,2.393862729e-09,2.854235235e-11,0.001536519986,0.00324654987,0.00324654987,0.04244898413
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0.009645782305,0.05550075639,1.051038993e-06,1.036075682e-07,0.001710132811,0.003246534648,0.003246534648,0.04082599957
22,0.009560325657,0.05259193609,4.126657154e-07,5.658250943e-09,0.001613299524,0.003246529274,0.003246529274,0.04240372791
23,0.01143219269,0.05546120265,1.252096805e-06,2.128608903e-07,0.001020744629,0.003246523509,0.003246523509,0.04127598842
24,0.01137679456,0.05259193609,3.96059871e-09,3.334815743e-11,0.0009204324828,0.003246517618,0.003246517618,0.04229443557
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0.008140539247,0.05546275792,6.409447808e-07,2.437299729e-08,0.001012946892,0.003246498555,0.003246498555,0.04097244922
28,0.008085537317,0.05259193609,1.891421338e-07,1.058544678e-09,0.000911588593,0.003246491671,0.003246491671,0.04199099545
29,0.01088586557,0.05546354375,1.185180123e-06,1.509082565e-07,0.001633099387,0.003246484595,0.003246484595,0.04097333774
30,0.01080375929,0.05377409638,5.918916124e-09,7.056780315e-11,0.00153630105,0.00324647713,0.00324647713,0.04248501723
31,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
33,0.009110394904,0.05549677326,6.409447808e-07,5.3564768e-08,0.001709790926,0.003246453813,0.003246453813,0.04077491535
34,0.00902496472,0.05259193609,7.441956557e-09,9.197605911e-11,0.001613048283,0.00324644564,0.00324644564,0.04235403626
35,0.01076519049,0.05546582846,1.276106807e-06,1.345527503e-07,0.001478968054,0.003246437064,0.003246437063,0.04102462839
36,0.01068977948,0.05259193609,8.268735756e-09,9.133727256e-11,0.001382144063,0.003246428401,0.003246428401,0.04241332652
37,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0
39,0.009364962261,0.05546736374,5.707660091e-07,4.84517938e-08,0.001632782243,0.003246401436,0.003246401435,0.0408299251
40,0.009282879889,0.05259193609,1.005278488e-08,1.198476751e-10,0.001536063064,0.003246392115,0.003246392114,0.04234627066
41,0.007195871465,0.05259193609,6.326232302e-07,3.74592161e-08,0.0005672969534,0.003246382303,0.003246382302,0.04114086877
42,0.00716831271,0.05259193609,1.100999648e-08,2.951588289e-11,0.0004711530721,0.003246372074,0.003246372072,0.0416524477
43,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
45,0.009364887778,0.05546957753,5.707660091e-07,4.847840614e-08,0.001632565364,0.003246340905,0.003246340904,0.04082931129
46,0.009282821231,0.05259193609,3.04813532e-07,3.983868727e-09,0.001535895629,0.003246330001,0.003246329999,0.04234537392
47,0.01145241899,0.07437622928,2.114658695e-06,1.977599364e-07,0.001709288068,0.003246319092,0.00324631909,0.04099326193
48,0.01136702532,0.07437622928,1.414269521e-08,1.747827147e-10,0.001612659159,0.003246307941,0.003246307939,0.04256359127
49,0,0,0,0,0,0,0,0
