0.027867 -0.005579 -0.005897 -0.004496 -0.014020 -0.021684 -0.033786 -0.008884 0.044078 0.008528 0.019819 0.052084 -0.018962 -0.268632 -0.729256 -0.385116 -0.073553 -0.109131 -0.093293 -0.071224 -0.069686 0.043509 0.060866 0.050147 0.092997 0.327049 0.290835 -0.277368 -0.344550 -0.167654 -0.114376 -0.040909 0.056817 0.225939 0.128464 -0.004730 0.002805 -0.000582 0.064806 0.040409 -0.024866 0.001466 0.025763 0.030070 -0.011992 -0.000815 0.023033 -0.000116 0.097988 0.116797 0.049796 -0.015858 -0.052123 -0.052267 -0.016983 0.012977 -0.004864 0.021255 -0.014668 -0.059615 -0.036438 -0.028598 0.021919 0.081429 0.086156 -0.054212 -0.137136 -0.165524 -0.199337 -0.110514 -0.031416 -0.003453 0.008970 -0.004980 -0.083675 -0.117196 -0.085196 -0.083577 -0.092816 -0.086380 -0.008610 0.015514 -0.007069 0.017485 0.022930 0.054525 0.015554 0.012687 -0.102028 -0.100646 -0.055095 -0.021020 -0.028289 -0.014895 0.030006 -0.000283 0.005269 0.004757 0.045713 -0.033188 -0.217704 -0.751301 -0.825542 -0.364453 -0.120198 -0.033606 0.002171 0.005395 0.002346 0.045307 0.061670 -0.010753 -0.049863 -0.034385 -0.003441 -0.027036 -0.041782 -0.053787 -0.020431 -0.020247 0.003298 0.006658 -0.056927 -0.050310 -0.066159 -0.067725 -0.045545 -0.008355
0.043633 0.004596 0.005075 -0.000011 -0.001015 0.009648 0.000010 0.009782 0.049513 0.050191 0.007289 -0.074612 -0.003266 0.022456 -0.166015 -0.120044 -0.014536 -0.018205 -0.003521 -0.014881 -0.047383 -0.025962 0.059177 0.028363 -0.070500 -0.014843 0.082356 0.041420 0.016772 0.060252 -0.000883 -0.002206 0.315385 0.891159 0.367058 0.060657 0.014016 0.024065 0.058539 0.006974 -0.035064 0.003920 0.022315 -0.005779 -0.017820 0.013460 0.009432 0.108011 0.227485 0.102365 0.009775 -0.017720 -0.010943 -0.002459 0.012327 -0.009672 0.000336 0.037339 0.015872 -0.028945 -0.039275 -0.042071 0.055356 0.084721 -0.028839 -0.072839 -0.028014 0.010962 0.023923 0.038294 0.030832 0.006977 -0.030110 -0.062154 -0.095630 -0.037824 -0.006906 -0.013235 -0.030733 -0.017297 -0.009509 -0.015530 -0.008425 0.000648 0.007770 0.043302 0.053462 0.077546 0.008256 -0.046436 -0.041246 -0.060769 -0.095300 -0.032266 0.024592 -0.002261 -0.028766 -0.049141 -0.106898 -0.223089 -0.327748 -0.615669 -0.663195 -0.266921 -0.057334 0.019504 0.042988 0.013919 0.005271 -0.007913 0.055519 -0.048605 -0.120729 -0.017589 0.047014 0.052028 0.020654 0.002977 -0.003539 -0.009516 0.035209 0.001865 -0.064795 -0.024969 0.007102 0.015824 0.023255 0.028247
0.004199 -0.004480 0.005025 0.013592 0.019239 0.044845 0.053635 0.041448 0.011255 0.026309 -0.051970 -0.133001 0.011554 0.102382 -0.012240 -0.036892 0.058928 0.081554 0.081286 0.102295 0.092841 0.022148 0.025129 -0.004262 -0.050382 -0.297989 -0.268253 0.016005 0.009199 0.068385 0.071643 0.001414 0.179149 0.387165 0.248867 0.107563 0.039090 0.027607 -0.022180 -0.035713 -0.012270 0.012539 0.014166 -0.026895 -0.002158 0.018598 0.050299 0.491067 0.625287 0.128701 0.076257 0.074329 0.051002 0.032278 0.026139 -0.006371 0.023524 0.016936 0.007623 0.020128 0.014124 0.002261 0.025105 -0.004232 -0.096834 -0.051612 0.103624 0.159286 0.110477 0.059947 0.035932 0.017776 0.007707 -0.007005 0.001647 0.030598 0.032995 0.024029 0.012500 -0.000841 -0.045084 -0.013629 0.026018 0.010986 -0.012181 -0.014614 0.026428 0.082867 0.087344 0.052521 0.006909 -0.094750 -0.093564 -0.032278 0.018723 0.008860 -0.026361 -0.035260 -0.086496 -0.120492 -0.114821 -0.048413 -0.025534 0.064376 0.017889 0.002513 0.010303 0.022331 0.001940 -0.043761 0.003467 -0.062392 -0.147636 0.011612 0.051033 0.010848 -0.022838 0.021674 0.040554 0.033792 0.078822 0.052258 0.012437 0.012273 -0.004237 -0.021096 -0.002667 -0.003205
-0.029324 -0.012068 -0.005057 0.008680 -0.008203 -0.024482 -0.019369 -0.016610 -0.049773 -0.041810 -0.050573 -0.028867 0.242233 0.735749 0.547562 0.179130 0.163017 0.121423 0.045881 0.057979 0.064941 0.018949 -0.038012 0.000160 0.022193 -0.323020 -0.393083 -0.069031 -0.016982 0.019146 0.081128 -0.036801 -0.390066 -0.863773 -0.226056 0.097886 0.045407 0.007723 -0.081702 -0.024067 0.032995 0.026181 0.023152 0.011061 0.052507 0.106092 0.217842 0.692737 0.405874 -0.038530 0.047597 0.039328 0.018295 0.026860 0.021132 0.004960 0.016413 -0.027098 -0.042784 0.002336 0.015655 0.012644 -0.030854 -0.025111 -0.008020 0.027703 0.157396 0.109871 -0.011930 -0.041518 -0.027249 0.022866 0.040378 0.014271 0.018980 -0.000058 -0.020231 -0.014945 0.009722 0.025403 -0.020231 -0.010328 0.018189 0.010037 -0.021766 -0.063329 -0.035771 0.004089 0.082187 0.123634 0.034842 -0.147617 -0.069886 0.009477 0.023559 0.020117 -0.005471 -0.024062 0.003869 0.014955 -0.006239 0.021535 0.036102 0.017304 -0.039916 -0.059308 -0.053866 -0.033448 -0.027378 -0.051655 -0.054098 -0.057006 -0.056468 0.102126 0.079563 -0.014582 -0.008370 0.053882 0.101830 0.092569 0.119875 0.110370 0.100261 0.051742 -0.015038 -0.022992 -0.017983 -0.021796
-0.013655 0.002969 -0.006123 0.013944 -0.009186 -0.033398 -0.050550 -0.063860 -0.081816 -0.054888 0.003606 0.049115 0.187373 0.467141 0.572383 0.335663 0.162693 0.032181 -0.077410 -0.091505 -0.078403 -0.095190 -0.068870 0.023292 -0.030634 -0.164512 -0.135880 -0.022875 0.012192 -0.015905 -0.041546 -0.091800 -0.360281 -0.623486 -0.303053 0.030621 0.103046 0.075776 -0.053675 -0.013927 0.059681 0.087661 0.085762 0.109518 0.100366 0.124691 0.157146 -0.139408 -0.427568 -0.183816 -0.050233 -0.052441 -0.036950 -0.003754 -0.019424 -0.010308 -0.002097 -0.047202 -0.042696 -0.012859 0.011213 0.048049 -0.027029 0.015977 0.071845 0.074406 0.077512 -0.063459 -0.117914 -0.067995 -0.032654 0.023877 0.047660 0.030940 0.008561 -0.017516 -0.033550 -0.032584 -0.007905 0.017880 -0.008803 -0.049682 -0.036668 -0.024401 0.003273 -0.008402 -0.020874 -0.055270 -0.009850 0.100908 0.066842 -0.117638 -0.047748 0.011407 -0.026052 -0.000591 -0.005746 -0.052035 -0.035819 0.012799 0.009731 -0.006120 -0.034422 -0.079896 -0.041153 0.010724 0.007222 0.005134 0.005917 -0.014839 -0.075481 -0.073451 -0.016628 0.133186 0.114622 -0.005209 0.040026 0.046647 0.034069 -0.010607 -0.022135 0.017842 0.099703 0.058178 0.025549 0.031231 0.006028 0.001463
0.003400 0.010600 0.023958 0.038258 0.013813 0.011110 -0.003121 -0.025132 -0.046237 -0.033659 0.001621 -0.034685 -0.279669 -0.783976 -0.538733 -0.155640 -0.128443 -0.102811 -0.049647 -0.046427 -0.025525 -0.056337 0.000212 0.038270 -0.041388 -0.049847 -0.043673 -0.053882 -0.059833 -0.039169 -0.080774 -0.047335 -0.072187 -0.113659 -0.147149 -0.075364 0.093110 0.110969 -0.033720 -0.044350 -0.004919 0.030270 0.037911 0.093881 0.069041 -0.002028 -0.140636 -0.672062 -0.464447 -0.009103 -0.004060 -0.018106 -0.006912 -0.007813 -0.035365 -0.018830 -0.009102 -0.029204 -0.012365 -0.012713 0.005015 0.038155 0.013359 0.066594 0.022451 -0.013206 -0.069738 -0.108005 -0.006992 0.032283 0.032311 0.027655 0.021242 0.035092 -0.006547 -0.010488 0.001731 -0.003547 -0.020843 -0.019276 0.003055 -0.000591 0.001260 0.003273 0.016980 0.035045 0.026344 -0.037701 -0.079235 -0.004782 0.074777 0.031746 0.041854 0.048429 -0.039714 0.009489 0.051308 0.021053 0.010472 0.027429 0.002840 -0.024825 -0.033250 -0.044909 0.006224 0.052544 0.026103 0.020012 0.030124 0.027541 0.006032 0.086078 0.342499 0.730067 0.433106 0.056900 0.030622 -0.022642 -0.032650 -0.083922 -0.167753 -0.095339 0.035617 0.017811 0.036651 0.070812 0.036456 0.015587
-0.002848 0.004250 0.026477 0.020557 0.001952 -0.005729 -0.000732 0.001712 0.001623 -0.004612 -0.010787 -0.067761 -0.272176 -0.695016 -0.695903 -0.384055 -0.259053 -0.110663 0.001489 0.007737 0.012711 -0.003655 0.014000 0.002511 0.021699 0.021494 -0.028530 -0.064244 -0.069828 -0.052581 -0.058572 -0.039432 -0.041924 -0.084687 -0.132187 -0.155327 -0.073953 -0.005911 0.005244 0.001433 -0.030942 -0.078680 -0.101353 -0.076270 -0.090936 -0.142122 -0.218734 -0.311188 -0.204504 0.017450 -0.026950 -0.014035 0.003372 -0.007284 -0.017925 0.001492 0.009182 0.010936 0.000456 -0.009079 -0.006329 -0.004594 0.055470 0.106517 -0.019691 -0.072366 -0.115713 -0.056400 0.034650 0.020354 -0.002558 -0.013273 0.003382 0.033172 -0.019974 -0.021232 0.001542 0.000757 -0.009976 -0.015579 0.014678 0.022560 0.037455 0.019992 0.012247 0.053809 0.033804 -0.028648 -0.044578 -0.089964 -0.038075 0.135693 0.123182 0.026769 -0.045817 0.010093 0.046957 0.020488 0.002515 0.015372 0.007419 0.005145 0.047189 0.055494 0.082915 0.084442 0.025858 0.003995 -0.009742 0.001174 0.002698 0.061098 0.302431 0.640807 0.386943 0.127899 0.043105 0.001554 0.008751 -0.020903 -0.077196 -0.038530 0.030827 0.038921 0.055775 0.056766 0.008945 -0.006096
0.007371 0.004587 0.004176 -0.005942 -0.002905 -0.023663 -0.005077 0.038331 0.052789 0.060055 0.023852 0.026354 -0.052774 -0.114123 -0.082853 -0.082901 -0.084945 -0.041093 -0.023747 -0.027860 -0.044305 -0.027500 -0.049385 -0.074549 0.001767 0.007981 -0.004348 -0.010096 0.024316 0.021600 -0.000281 0.012243 0.031920 -0.006366 -0.042626 -0.089454 -0.093365 -0.103336 -0.045744 0.020676 0.034146 0.006768 -0.047993 -0.119689 -0.137683 -0.135371 -0.100556 -0.094735 -0.109350 -0.075060 -0.085860 -0.027626 0.013425 0.016948 0.054272 0.082768 0.089753 0.085379 0.062154 0.037465 -0.004250 -0.029179 0.024643 0.038905 -0.007764 -0.041624 -0.089511 -0.048574 -0.019826 -0.029089 -0.047672 -0.052311 -0.030417 0.000090 -0.009734 -0.009794 -0.001608 0.011297 0.014601 -0.009192 -0.015099 -0.024457 0.020241 0.028227 0.027864 0.070950 0.034297 -0.032414 -0.007853 -0.078310 -0.115436 0.098387 0.080219 -0.054158 -0.047184 -0.014829 0.010468 -0.020378 -0.021436 0.043390 0.078917 0.056295 0.046876 0.025353 0.038722 0.058183 0.063074 0.051214 0.015868 -0.004328 -0.068218 -0.188682 -0.366896 -0.648840 -0.299591 0.078259 0.024050 0.037383 0.029112 0.009249 0.009052 -0.011973 0.022870 0.052169 -0.010827 -0.042422 -0.032011 0.017967
-0.005285 -0.005241 -0.007191 -0.020296 0.006107 0.009674 0.050237 0.068954 0.072793 0.076564 0.044217 0.052665 -0.010706 -0.027957 -0.004978 -0.000415 0.017897 -0.002978 -0.008029 -0.008337 -0.024241 -0.008166 -0.044147 -0.054731 0.019741 0.074711 0.086622 0.041643 0.061928 0.112832 0.132486 0.130812 0.115369 0.052413 0.010710 -0.007879 -0.043991 -0.103557 -0.108834 -0.071157 -0.020379 0.008261 0.025401 -0.022913 -0.018497 -0.021640 0.013080 -0.007943 -0.053531 -0.065541 -0.030525 0.034332 0.082852 0.084711 0.242246 0.210176 0.160803 0.142025 0.147505 0.093414 0.057968 0.023657 -0.006526 -0.102667 -0.034462 -0.014110 -0.062767 -0.049933 0.015113 0.018305 -0.003188 0.001140 0.046694 0.110671 0.150584 0.086381 0.034818 0.050633 0.025521 0.001534 -0.022807 -0.020627 -0.006121 0.052900 0.048152 0.022375 0.021700 -0.007382 0.012451 -0.014509 -0.073578 0.021326 0.008436 -0.020525 0.013480 -0.026776 -0.006450 0.010571 -0.010878 -0.006809 0.046654 0.014385 -0.033409 -0.052778 -0.077277 -0.086380 -0.034966 0.005552 0.041724 0.060958 -0.008629 -0.095780 -0.269190 -0.644335 -0.251336 0.186283 0.183462 0.107814 0.038636 0.068424 0.073061 -0.000405 -0.035081 -0.011615 -0.045083 -0.021956 0.034981 0.031149
-0.021366 -0.009296 -0.018776 -0.034284 0.011269 0.060264 0.114832 0.065378 0.057834 0.034633 0.057116 0.020640 0.023573 0.017207 0.004200 0.005537 0.037170 0.014368 0.020327 0.040705 0.013589 0.019441 -0.005738 0.007042 0.013392 0.041479 0.037899 -0.007407 -0.008582 0.025986 0.071584 0.014915 -0.032487 -0.046427 -0.043785 0.006993 -0.019046 -0.051405 -0.040197 -0.058149 -0.045808 -0.017658 0.058250 0.064232 0.037573 0.055603 0.028330 -0.071293 -0.070451 0.020652 0.075072 0.123414 0.188032 0.329463 0.838036 0.571023 0.157181 0.037752 0.038848 -0.009480 0.052481 0.073833 0.008339 -0.124822 -0.073550 -0.021122 -0.021012 -0.024625 -0.006653 0.024197 0.031312 0.086583 0.197099 0.416092 0.776062 0.493454 0.103250 0.028312 -0.002056 0.000730 -0.013264 -0.004605 -0.014369 0.074040 0.044584 -0.055918 -0.036361 0.014611 0.061719 0.082122 0.046782 0.012219 0.034912 0.079147 0.091797 0.011247 -0.008146 0.027243 -0.012380 -0.080417 -0.066501 -0.054986 -0.048766 -0.023030 -0.051671 -0.091079 -0.081481 -0.072354 -0.014752 0.034314 -0.002171 0.043907 0.025104 -0.033944 0.072579 0.253830 0.306170 0.164285 0.052927 0.081485 0.057466 0.007615 -0.100242 -0.084090 0.008876 0.042118 0.048769 -0.005960
