x,y,R
0,0,0.373809
1,0,0.731575
2,0,0.683547
3,0,0.626492
4,0,0.560288
5,0,0.487091
6,0,0.413861
7,0,0.355079
8,0,0.331535
9,0,0.35514
10,0,0.41391
11,0,0.486891
12,0,0.560048
13,0,0.626729
14,0,0.684079
15,0,0.508369
0,1,0.731739
1,1,0.996517
2,1,0.996125
3,1,0.995495
4,1,0.994782
5,1,0.994125
6,1,0.993562
7,1,0.993153
8,1,0.99297
9,1,0.993184
10,1,0.99372
11,1,0.994231
12,1,0.9948
13,1,0.995486
14,1,0.99616
15,1,0.732533
0,2,0.68363
1,2,0.996057
2,2,0.995443
3,2,0.994551
4,2,0.993471
5,2,0.992427
6,2,0.991465
7,2,0.990693
8,2,0.990428
9,2,0.990742
10,2,0.99162
11,2,0.99263
12,2,0.993567
13,2,0.994544
14,2,0.995465
15,2,0.684617
0,3,0.626342
1,3,0.995499
2,3,0.994645
3,3,0.993394
4,3,0.991803
5,3,0.99008
6,3,0.98825
7,3,0.986654
8,3,0.986058
9,3,0.986684
10,3,0.988383
11,3,0.990312
12,3,0.991865
13,3,0.993349
14,3,0.994692
15,3,0.627439
0,4,0.560047
1,4,0.994891
2,4,0.99373
3,4,0.992015
4,4,0.98966
5,4,0.986713
6,4,0.98305
7,4,0.979404
8,4,0.977792
9,4,0.979389
10,4,0.98316
11,4,0.986878
12,4,0.989603
13,4,0.991877
14,4,0.993737
15,4,0.560929
0,5,0.486883
1,5,0.994257
2,5,0.992671
3,5,0.990327
4,5,0.986882
5,5,0.981939
6,5,0.97453
7,5,0.964404
8,5,0.95868
9,5,0.9646
10,5,0.974645
11,5,0.981958
12,5,0.986724
13,5,0.990179
14,5,0.992675
15,5,0.48715
0,6,0.413859
1,6,0.993703
2,6,0.99165
3,6,0.988458
4,6,0.983323
5,6,0.974952
6,6,0.960503
7,6,0.926964
8,6,0.900409
9,6,0.930642
10,6,0.960201
11,6,0.974554
12,6,0.983087
13,6,0.988262
14,6,0.99159
15,6,0.41318
0,7,0.35516
1,7,0.993218
2,7,0.990781
3,7,0.986762
4,7,0.979512
5,7,0.964868
6,7,0.923606
7,7,0.661005
8,7,0.579368
9,7,0.83206
10,7,0.928084
11,7,0.963985
12,7,0.979331
13,7,0.986681
14,7,0.990808
15,7,0.353569
0,8,0.331584
1,8,0.992962
2,8,0.990338
3,8,0.98593
4,8,0.977592
5,8,0.958469
6,8,0.897496
7,8,0.453651
8,8,0.125931
9,8,0.700849
10,8,0.90087
11,8,0.958563
12,8,0.977717
13,8,0.986067
14,8,0.990445
15,8,0.329823
0,9,0.355066
1,9,0.993136
2,9,0.990653
3,9,0.986592
4,9,0.979357
5,9,0.964562
6,9,0.933189
7,9,0.678438
8,9,0.601932
9,9,0.835654
10,9,0.931141
11,9,0.965567
12,9,0.979733
13,9,0.98683
14,9,0.990728
15,9,0.354324
0,10,0.413794
1,10,0.993594
2,10,0.991508
3,10,0.988338
4,10,0.983282
5,10,0.974817
6,10,0.960973
7,10,0.92756
8,10,0.900703
9,10,0.932124
10,10,0.961486
11,10,0.975246
12,10,0.983504
13,10,0.988455
14,10,0.991534
15,10,0.414652
0,11,0.486974
1,11,0.994215
2,11,0.992551
3,11,0.990243
4,11,0.986968
5,11,0.982184
6,11,0.975147
7,11,0.964877
8,11,0.958239
9,11,0.964652
10,11,0.974931
11,11,0.982111
12,11,0.987009
13,11,0.990285
14,11,0.992486
15,11,0.488928
0,12,0.56036
1,12,0.994922
2,12,0.993617
3,12,0.991976
4,12,0.9899
5,12,0.987068
6,12,0.983476
7,12,0.979514
8,12,0.97751
9,12,0.979482
10,12,0.983221
11,12,0.986868
12,12,0.989858
13,12,0.992025
14,12,0.993528
15,12,0.562721
0,13,0.626867
1,13,0.995575
2,13,0.994574
3,13,0.993421
4,13,0.992111
5,13,0.990415
6,13,0.988497
7,13,0.986745
8,13,0.985995
9,13,0.986722
10,13,0.988305
11,13,0.990186
12,13,0.991996
13,13,0.993464
14,13,0.994518
15,13,0.629217
0,14,0.68398
1,14,0.996144
2,14,0.995377
3,14,0.994588
4,14,0.993747
5,14,0.992687
6,14,0.991604
7,14,0.990753
8,14,0.990443
9,14,0.990755
10,14,0.991497
11,14,0.992582
12,14,0.993647
13,14,0.994609
14,14,0.995387
15,14,0.686066
0,15,0.350007
1,15,0.73265
2,15,0.684725
3,15,0.627852
4,15,0.561923
5,15,0.488442
6,15,0.414296
7,15,0.354123
8,15,0.329853
9,15,0.353775
10,15,0.413669
11,15,0.487833
12,15,0.561746
13,15,0.628472
14,15,0.685734
15,15,0.482338
