x,y,theta
0,0,-2.35031
1,0,-2.28865
2,0,-2.21263
3,0,-2.12938
4,0,-2.03378
5,0,-1.92807
6,0,-1.81334
7,0,-1.69149
8,0,-1.56605
9,0,-1.44051
10,0,-1.31876
11,0,-1.20385
12,0,-1.09716
13,0,-1.00096
14,0,-0.916267
15,0,-0.844932
0,1,-2.41472
1,1,-2.35157
2,1,-2.27518
3,1,-2.18785
4,1,-2.08653
5,1,-1.97179
6,1,-1.84424
7,1,-1.70714
8,1,-1.56523
9,1,-1.42318
10,1,-1.28667
11,1,-1.16025
12,1,-1.04548
13,1,-0.944012
14,1,-0.856411
15,1,-0.784331
0,2,-2.48953
1,2,-2.42759
2,2,-2.35193
3,2,-2.26222
4,2,-2.15508
5,2,-2.03059
6,2,-1.88857
7,2,-1.73097
8,2,-1.56537
9,2,-1.39973
10,2,-1.2426
11,2,-1.10076
12,2,-0.975846
13,2,-0.869699
14,2,-0.778899
15,2,-0.706396
0,3,-2.57486
1,3,-2.51704
2,3,-2.44283
3,3,-2.35288
4,3,-2.24161
5,3,-2.10698
6,3,-1.94696
7,3,-1.7627
8,3,-1.56534
9,3,-1.36722
10,3,-1.18408
11,3,-1.0237
12,3,-0.889317
13,3,-0.778924
14,3,-0.687499
15,3,-0.61815
0,4,-2.67081
1,4,-2.6184
2,4,-2.5494
3,4,-2.46357
4,4,-2.35252
5,4,-2.21001
6,4,-2.02916
7,4,-1.80991
8,4,-1.56518
9,4,-1.31958
10,4,-1.10017
11,4,-0.92053
12,4,-0.778656
13,4,-0.667593
14,4,-0.581088
15,4,-0.517591
0,5,-2.77619
1,5,-2.73216
2,5,-2.67382
3,5,-2.59779
4,5,-2.49412
5,5,-2.35209
6,5,-2.15399
7,5,-1.88578
8,5,-1.56469
9,5,-1.24201
10,5,-0.974909
11,5,-0.778136
12,5,-0.636047
13,5,-0.532788
14,5,-0.457499
15,5,-0.402825
0,6,-2.89044
1,6,-2.85862
2,6,-2.81571
3,6,-2.75776
4,6,-2.67442
5,6,-2.54951
6,6,-2.35146
7,6,-2.02751
8,6,-1.56313
9,6,-1.09956
10,6,-0.775982
11,6,-0.578799
12,6,-0.455522
13,6,-0.373195
14,6,-0.315511
15,6,-0.27531
0,7,-3.01214
1,7,-2.99532
2,7,-2.97252
3,7,-2.94127
4,7,-2.89314
5,7,-2.81633
6,7,-2.67396
7,7,-2.33731
8,7,-1.51575
9,7,-0.77116
10,7,-0.448599
11,7,-0.309822
12,7,-0.236444
13,7,-0.189528
14,7,-0.157805
15,7,-0.138486
0,8,-3.13799
1,8,-3.13765
2,8,-3.13785
3,8,-3.13855
4,8,-3.13789
5,8,-3.13774
6,8,-3.13925
7,8,3.05046
8,8,0.00398417
9,8,0.00967536
10,8,0.0256925
11,8,0.0134029
12,8,0.00898099
13,8,0.007259
14,8,0.00664909
15,8,0.00376834
0,9,3.02002
1,9,3.00394
2,9,2.98003
3,9,2.94673
4,9,2.89944
5,9,2.82285
6,9,2.68068
7,9,2.34585
8,9,1.5256
9,9,0.787376
10,9,0.477027
11,9,0.33259
12,9,0.25282
13,9,0.204527
14,9,0.171868
15,9,0.147174
0,10,2.89815
1,10,2.8675
2,10,2.82307
3,10,2.76365
4,10,2.68055
5,10,2.5568
6,10,2.35972
7,10,2.03841
8,10,1.57469
9,10,1.11219
10,10,0.793147
11,10,0.59601
12,10,0.470556
13,10,0.386538
14,10,0.32712
15,10,0.284541
0,11,2.78298
1,11,2.74029
2,11,2.6811
3,11,2.60344
4,11,2.50058
5,11,2.35881
6,11,2.16211
7,11,1.89706
8,11,1.5745
9,11,1.25392
10,11,0.988975
11,11,0.791082
12,11,0.64975
13,11,0.546636
14,11,0.46861
15,11,0.411463
0,12,2.67739
1,12,2.62536
2,12,2.55662
3,12,2.46902
4,12,2.35826
5,12,2.21699
6,12,2.03798
7,12,1.81955
8,12,1.57419
9,12,1.33006
10,12,1.11215
11,12,0.932403
12,12,0.790775
13,12,0.680963
14,12,0.593713
15,12,0.526264
0,13,2.5826
1,13,2.52431
2,13,2.44947
3,13,2.35796
4,13,2.24766
5,13,2.1136
6,13,1.95355
7,13,1.77156
8,13,1.57416
9,13,1.37748
10,13,1.19516
11,13,1.03572
12,13,0.901054
13,13,0.790366
14,13,0.700943
15,13,0.628573
0,14,2.49716
1,14,2.4366
2,14,2.3589
3,14,2.26704
4,14,2.16072
5,14,2.03635
6,14,1.89461
7,14,1.73887
8,14,1.57415
9,14,1.40941
10,14,1.25335
11,14,1.11161
12,14,0.987481
13,14,0.880884
14,14,0.790006
15,14,0.716816
0,15,2.42427
1,15,2.3623
2,15,2.28576
3,15,2.19592
4,15,2.09453
5,15,1.9803
6,15,1.85324
7,15,1.71638
8,15,1.57373
9,15,1.43087
10,15,1.29366
11,15,1.16663
12,15,1.05255
13,15,0.951319
14,15,0.861931
15,15,0.787837
