timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.009645370073,0.05259272837,1.519095422e-08,1.754505576e-10,0.001424910197,0.003246599919,0.003246599919,0.04233814251
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0.00707433876,0.05464718756,8.317944741e-07,6.267355711e-08,0.001619697455,0.003246596357,0.003246596357,0.04062295397
4,0.006992917827,0.05209164854,2.292447829e-08,2.912018885e-10,0.0015227156,0.00324659468,0.00324659468,0.04213477317
5,0.00923227994,0.05545387477,1.019389915e-06,8.338870847e-08,0.001449557964,0.003246592947,0.003246592947,0.04089484701
6,0.009158117929,0.05259193609,4.352218384e-10,4.780945494e-12,0.001352493774,0.003246590853,0.003246590853,0.04226517492
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0.00626173907,0.05259193609,5.707475924e-07,3.34053267e-08,0.0007218696336,0.003246583385,0.003246583385,0.04099271947
10,0.00622744797,0.05259193609,9.139703157e-10,3.248624098e-12,0.0006250788827,0.003246580508,0.003246580508,0.04163067998
11,0.008190419849,0.05545636589,5.707660091e-07,3.378830676e-08,0.001449455057,0.003246577367,0.003246577367,0.04079692251
12,0.008116267273,0.05259193609,1.218611504e-09,1.333732453e-11,0.001352431601,0.003246574111,0.003246574111,0.04217024766
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0.00942893146,0.05545798572,1.019389915e-06,1.085649335e-07,0.001020147238,0.003246562748,0.003246562748,0.04109013135
16,0.009373554492,0.05259193609,1.958493112e-09,1.668565866e-11,0.0009197139235,0.003246558387,0.003246558387,0.04211270389
17,0.00848405368,0.05545879427,5.707660091e-07,2.596039819e-08,0.001013006829,0.003246553886,0.003246553886,0.04100510553
18,0.0084290334,0.05259193609,2.480080418e-07,1.339569519e-09,0.0009116555653,0.003246549175,0.003246549175,0.04202321986
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0.009174744661,0.0554604132,1.087186822e-06,1.13144649e-07,0.001293826181,0.003246533854,0.003246533854,0.04095277107
22,0.009107359271,0.05259193609,2.97851013e-07,2.625106941e-09,0.00119670902,0.003246528463,0.003246528462,0.04219794942
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0.01237608395,0.05549944465,1.185180123e-06,1.422434573e-07,0.001710027108,0.003246510698,0.003246510698,0.0410814472
26,0.01229063556,0.05259193609,6.127671681e-08,8.613801561e-10,0.001613223379,0.003246504304,0.003246504304,0.04264956691
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0.005872772961,0.05259193609,5.343385964e-06,5.842747525e-08,0.0001013331842,0.003246483675,0.003246483675,0.04121060854
30,0.005865621101,0.05259193609,5.918916124e-09,2.306010896e-14,4.264210547e-07,0.003246476305,0.003246476304,0.04134375396
31,0.009919450751,0.0554974413,1.019389915e-06,6.500529321e-08,0.001709852438,0.003246468698,0.003246468697,0.04085107849
32,0.009834015694,0.05259193609,6.658735862e-09,8.268869184e-11,0.001613094499,0.003246461255,0.003246461254,0.04242745968
33,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
35,0.006749701584,0.05259193609,1.17083764e-05,2.034337169e-07,0.0001013305968,0.003246436836,0.003246436835,0.04129163288
36,0.006742558089,0.05259193609,8.269001746e-09,3.867170026e-14,5.124994657e-07,0.003246428433,0.003246428432,0.04142434969
37,0.009322215689,0.05546660519,8.834842871e-07,4.694195564e-08,0.001478906371,0.00324641976,0.003246419758,0.0408893454
38,0.009246809344,0.05259193609,9.139347523e-09,1.014138911e-10,0.001382098591,0.003246410831,0.00324641083,0.04228240028
39,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0
41,0.01086228251,0.05546809864,1.008245671e-05,2.580284696e-07,0.001520979137,0.003246382806,0.003246382804,0.04101589244
42,0.01078505421,0.05259193609,1.101043979e-08,1.242714512e-10,0.001424227864,0.003246372819,0.003246372818,0.04243778591
43,0.008380812659,0.05546883899,1.013650166e-06,4.547393292e-08,0.001012780905,0.003246362624,0.003246362622,0.04099355795
44,0.008325844548,0.05259193609,5.734058302e-07,3.135493658e-09,0.0009114229012,0.00324635221,0.003246352208,0.04201093512
45,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0
47,0.009916931701,0.06623257568,5.603868113e-06,1.366851151e-07,0.001028510033,0.003246319736,0.003246319733,0.04112925975
48,0.009861195898,0.06623257568,1.414322717e-08,1.197964206e-10,0.0009289856917,0.003246308711,0.003246308708,0.04215735113
49,0.00919034934,0.0554710437,1.652478642e-06,6.827057356e-08,0.00163241043,0.003246297395,0.003246297392,0.04081247394
50,0.009108293816,0.05259193609,6.489690729e-07,8.400368551e-09,0.001535774503,0.003246285701,0.003246285698,0.04232893222
51,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
53,0.006347713687,0.06623257568,5.343385964e-06,6.586530035e-08,0.0001170139636,0.00324624931,0.003246249307,0.0412449179
54,0.006339818825,0.06623257568,1.766737336e-08,1.868041027e-12,1.834798172e-05,0.003246236774,0.003246236771,0.04139168719
55,0.009190273777,0.0554732084,1.728182099e-06,6.932201251e-08,0.001632161618,0.003246224024,0.00324622402,0.04081171612
56,0.009108235815,0.05259193609,7.247062982e-07,9.39230741e-09,0.001535577798,0.003246210992,0.003246210987,0.04232786741
57,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0
59,0.009459066921,0.05547461638,1.227914241e-05,2.675046717e-07,0.001520283865,0.003246170746,0.003246170741,0.04088231213
60,0.009381889211,0.05259193609,2.158285369e-08,2.435758788e-10,0.001423688453,0.003246157032,0.003246157027,0.04230773924
61,0.008439114101,0.05547531127,1.322497232e-06,4.637420478e-08,0.001631892593,0.00324614295,0.003246142945,0.04074023321
62,0.008357094944,0.05259193609,1.106694694e-06,1.426512938e-08,0.001535362709,0.003246128816,0.00324612881,0.04225859684
63,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
65,0.01071787825,0.05547668287,1.008245671e-05,2.740374929e-07,0.001520015629,0.003246084548,0.003246084541,0.0409993301
66,0.01064071928,0.05259193609,2.588922013e-08,2.921656997e-10,0.001423475014,0.003246069418,0.00324606941,0.04242046729
67,0.007682492738,0.05547737777,8.141337771e-07,4.023016988e-08,0.001012371082,0.003246053929,0.003246053921,0.04092490744
