timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,7.189329269e-06,0.003082935533,5.204170428e-18,2.06616677e-24,0.0001015703137,0.003246556598,0.003246556596,0.04066166785
1,0.0007173209222,0.03072398791,2.220446049e-16,5.076072356e-26,0.001024919072,0.003241283591,0.003241266681,0.03939059345
2,0.0007094936609,0.03061710278,2.220446049e-16,3.297345208e-27,0.001031089318,0.00322737809,0.003227173096,0.03922754148
3,0.0006954892297,0.03103267945,2.775557562e-17,6.667757946e-27,0.001019686873,0.003205219636,0.003204335401,0.03896909206
4,0.0006756106768,0.03105812318,2.220446049e-16,1.987374556e-26,0.0009910731694,0.003175374269,0.003172946005,0.0386218853
5,0.0006510097907,0.03060196226,1.387778781e-17,4.134368865e-26,0.0009466929216,0.003138562971,0.003133427324,0.03819367334
6,0.0006225386468,0.02975145452,2.775557562e-17,7.998481114e-27,0.0008893539087,0.003095640098,0.003086489337,0.03769411041
7,0.0005914192191,0.02851113249,3.469446952e-17,1.018540511e-26,0.0008223277415,0.003047570513,0.003033163306,0.03713377497
8,0.000558830874,0.02689054786,4.163336342e-17,1.690262235e-26,0.0007495515869,0.002995348703,0.002974639515,0.03652366338
9,0.0005258039922,0.02564355215,4.163336342e-17,2.035698688e-26,0.0006749174082,0.002939949104,0.002912179662,0.03587461215
10,0.0004930846244,0.02438967846,2.220446049e-16,7.265475374e-27,0.0006130551647,0.002882288022,0.002847025423,0.0351970174
11,0.0004614957024,0.0236890314,4.163336342e-17,7.023190228e-27,0.0005708747015,0.002823189707,0.002780320605,0.03450010276
12,0.000431671547,0.02357444122,5.551115123e-17,2.488946643e-26,0.0005266981683,0.002763370491,0.002713075491,0.03379195649
13,0.0004037487218,0.02303779789,2.220446049e-16,5.170244584e-27,0.0004818138012,0.002703439579,0.002646150979,0.0330798845
14,0.0003779182749,0.02210316324,2.775557562e-17,0,0.000437199164,0.002643910172,0.002580279253,0.03236999698
15,0.0003543477282,0.02089151684,2.220446049e-16,6.6433509e-26,0.0003935018365,0.002585211006,0.002516069728,0.03166740523
16,0.0003328504646,0.01977110874,2.220446049e-16,5.616077943e-26,0.0003512643632,0.002527686418,0.002454012944,0.03097659816
17,0.0003133601716,0.01885918256,0,0,0.0003111228775,0.002471603603,0.002394480766,0.03030102161
18,0.0002957178862,0.01848597076,5.551115123e-17,1.115465259e-26,0.0002795668832,0.002417144739,0.002337711725,0.02964316742
19,0.0002797082871,0.01880687003,2.220446049e-16,4.403511647e-26,0.0002578440587,0.002364417396,0.002283814654,0.02900473031
20,0.00026512622,0.01871832908,5.551115123e-17,7.439835405e-27,0.0002383375076,0.002313467006,0.002232777392,0.02838660336
21,0.0002517826219,0.01824524131,2.220446049e-16,2.079446477e-26,0.0002209554052,0.002264298699,0.002184502389,0.02778919139
22,0.0002393619801,0.01742221439,2.775557562e-17,1.403364756e-27,0.0002042845275,0.002216901775,0.002138837374,0.02721284896
23,0.000227855308,0.01629217148,5.551115123e-17,3.691913919e-27,0.0001872632851,0.002171268702,0.002095612678,0.02665750855
24,0.0002172425344,0.01490497471,5.551115123e-17,8.132843231e-27,0.0001699531094,0.002127405684,0.002054670308,0.02612326947
25,0.0002073014983,0.01450240599,2.775557562e-17,0,0.0001529520623,0.002085337308,0.002015881157,0.02561069719
26,0.0001982171375,0.01502983415,5.551115123e-17,2.507714328e-26,0.0001380994599,0.002045093503,0.001979137975,0.02511983455
27,0.0001898346703,0.0152168638,5.551115123e-17,1.679599279e-26,0.0001291109983,0.002006695176,0.001944346934,0.02465109292
28,0.0001821283428,0.01508530907,5.551115123e-17,1.942673005e-26,0.0001217937713,0.001970138279,0.00191140866,0.02420439607
29,0.0001752289584,0.01466221957,0,0,0.0001155203927,0.001935385057,0.001880208468,0.0237790249
30,0.0001689019743,0.01397915631,2.775557562e-17,1.726435731e-26,0.0001092087607,0.001902365364,0.001850616259,0.02337444612
31,0.0001631220194,0.01323520382,5.551115123e-17,2.633395408e-26,0.0001026685901,0.001870982914,0.00182249137,0.02298948906
32,0.0001579545137,0.01270706843,5.551115123e-17,0,9.608696619e-05,0.00184112705,0.001795693843,0.02262268534
33,0.0001530865483,0.01196594231,5.551115123e-17,9.965914036e-27,8.935444863e-05,0.001812689724,0.001770101297,0.02227319414
34,0.0001486004088,0.01167010687,5.551115123e-17,0,8.236438628e-05,0.001785571837,0.001745610913,0.02193962663
35,0.0001445237838,0.0119930547,5.551115123e-17,6.619044989e-27,7.588702646e-05,0.001759688062,0.001722143664,0.02162088719
36,0.0001407880692,0.01207130414,5.551115123e-17,0,7.19069824e-05,0.001734962284,0.001699636216,0.02131613524
37,0.0001372463811,0.01192150027,5.551115123e-17,1.32461331e-26,6.901843973e-05,0.001711321638,0.001678032511,0.02102469297
38,0.0001339134923,0.01156415273,5.551115123e-17,1.55920753e-26,6.666534523e-05,0.001688688225,0.001657272564,0.02074560068
39,0.000130795041,0.01125256618,5.551115123e-17,1.568001013e-26,6.436007537e-05,0.00166697738,0.001637289284,0.02047780845
40,0.0001278061763,0.01087437925,5.551115123e-17,1.390964131e-26,6.191867002e-05,0.001646098467,0.001618007866,0.02022035745
41,0.0001249786,0.01032145421,0,0,5.909388548e-05,0.00162596411,0.001599354656,0.01997211636
42,0.0001221991124,0.01002278953,5.551115123e-17,0,5.569940774e-05,0.001606498006,0.001581265725,0.01973235282
43,0.0001194656143,0.009817556512,0,0,5.188124096e-05,0.001587642424,0.001563693948,0.01950032819
