x,y,theta
0,0,-2.35619
1,0,-2.28963
2,0,-2.2143
3,0,-2.1294
4,0,-2.03444
5,0,-1.92957
6,0,-1.81578
7,0,-1.69515
8,0,-1.5708
9,0,-1.44644
10,0,-1.32582
11,0,-1.21203
12,0,-1.10715
13,0,-1.0122
14,0,-0.927295
15,0,-0.851966
0,1,-2.42276
1,1,-2.35619
2,1,-2.27942
3,1,-2.19105
4,1,-2.08994
5,1,-1.97569
6,1,-1.8491
7,1,-1.71269
8,1,-1.5708
9,1,-1.4289
10,1,-1.2925
11,1,-1.1659
12,1,-1.05165
13,1,-0.950547
14,1,-0.86217
15,1,-0.785398
0,2,-2.49809
1,2,-2.43297
2,2,-2.35619
3,2,-2.26553
4,2,-2.1588
5,2,-2.03444
6,2,-1.89255
7,2,-1.73594
8,2,-1.5708
9,2,-1.40565
10,2,-1.24905
11,2,-1.10715
12,2,-0.982794
13,2,-0.876058
14,2,-0.785398
15,2,-0.708626
0,3,-2.58299
1,3,-2.52134
2,3,-2.44685
3,3,-2.35619
4,3,-2.24554
5,3,-2.11122
6,3,-1.9513
7,3,-1.76819
8,3,-1.5708
9,3,-1.3734
10,3,-1.19029
11,3,-1.03038
12,3,-0.896055
13,3,-0.785398
14,3,-0.694738
15,3,-0.62025
0,4,-2.67795
1,4,-2.62245
2,4,-2.55359
3,4,-2.46685
4,4,-2.35619
5,4,-2.2143
6,4,-2.03444
7,4,-1.81577
8,4,-1.5708
9,4,-1.32582
10,4,-1.10715
11,4,-0.927295
12,4,-0.785398
13,4,-0.674741
14,4,-0.588003
15,4,-0.519146
0,5,-2.78282
1,5,-2.7367
2,5,-2.67795
3,5,-2.60117
4,5,-2.49809
5,5,-2.35619
6,5,-2.1588
7,5,-1.89254
8,5,-1.57078
9,5,-1.24904
10,5,-0.982793
11,5,-0.785398
12,5,-0.643501
13,5,-0.54042
14,5,-0.463648
15,5,-0.404892
0,6,-2.89661
1,6,-2.86329
2,6,-2.81984
3,6,-2.76109
4,6,-2.67795
5,6,-2.55359
6,6,-2.35616
7,6,-2.03408
8,6,-1.57004
9,6,-1.10695
10,6,-0.785386
11,6,-0.588002
12,6,-0.463648
13,6,-0.380506
14,6,-0.321751
15,6,-0.2783
0,7,-3.01724
1,7,-2.9997
2,7,-2.97644
3,7,-2.9442
4,7,-2.89661
5,7,-2.81983
6,7,-2.67746
7,7,-2.34322
8,7,-1.52283
9,7,-0.781071
10,7,-0.463555
11,7,-0.321749
12,7,-0.244979
13,7,-0.197396
14,7,-0.165149
15,7,-0.141897
0,8,3.14159
1,8,3.14159
2,8,3.14159
3,8,3.14159
4,8,3.14159
5,8,3.14157
6,8,3.14008
7,8,3.04567
8,8,1.02001e-08
9,8,0.000279393
10,8,0.000694404
11,8,5.0088e-07
12,8,5.15044e-09
13,8,2.02361e-09
14,8,1.07487e-09
15,8,6.86451e-10
0,9,3.01724
1,9,2.9997
2,9,2.97644
3,9,2.9442
4,9,2.89661
5,9,2.81983
6,9,2.67746
7,9,2.34322
8,9,1.52283
9,9,0.781079
10,9,0.463573
11,9,0.321749
12,9,0.244979
13,9,0.197396
14,9,0.165149
15,9,0.141897
0,10,2.89661
1,10,2.86329
2,10,2.81984
3,10,2.76109
4,10,2.67795
5,10,2.55359
6,10,2.35616
7,10,2.03408
8,10,1.57004
9,10,1.10695
10,10,0.785386
11,10,0.588002
12,10,0.463648
13,10,0.380506
14,10,0.321751
15,10,0.2783
0,11,2.78282
1,11,2.7367
2,11,2.67795
3,11,2.60117
4,11,2.49809
5,11,2.35619
6,11,2.1588
7,11,1.89254
8,11,1.57078
9,11,1.24904
10,11,0.982793
11,11,0.785398
12,11,0.643501
13,11,0.54042
14,11,0.463648
15,11,0.404892
0,12,2.67795
1,12,2.62245
2,12,2.55359
3,12,2.46685
4,12,2.35619
5,12,2.2143
6,12,2.03444
7,12,1.81577
8,12,1.5708
9,12,1.32582
10,12,1.10715
11,12,0.927295
12,12,0.785398
13,12,0.674741
14,12,0.588003
15,12,0.519146
0,13,2.58299
1,13,2.52134
2,13,2.44685
3,13,2.35619
4,13,2.24554
5,13,2.11122
6,13,1.9513
7,13,1.76819
8,13,1.5708
9,13,1.3734
10,13,1.19029
11,13,1.03038
12,13,0.896055
13,13,0.785398
14,13,0.694738
15,13,0.62025
0,14,2.49809
1,14,2.43297
2,14,2.35619
3,14,2.26553
4,14,2.1588
5,14,2.03444
6,14,1.89255
7,14,1.73594
8,14,1.5708
9,14,1.40565
10,14,1.24905
11,14,1.10715
12,14,0.982794
13,14,0.876058
14,14,0.785398
15,14,0.708626
0,15,2.42276
1,15,2.35619
2,15,2.27942
3,15,2.19105
4,15,2.08994
5,15,1.97569
6,15,1.8491
7,15,1.71269
8,15,1.5708
9,15,1.4289
10,15,1.2925
11,15,1.1659
12,15,1.05165
13,15,0.950547
14,15,0.86217
15,15,0.785398
