# Field snapshot at t = 10 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
26  1  -0.009395  0.999364  2.498410  0.000181  0.007637  -0.005261  -0.000462  -0.005142  -0.007233  -0.000028  -0.002970  0.002633
27  1  0.041248  0.999555  2.498888  0.000140  -0.006463  -0.002637  0.002019  -0.000305  -0.005904  0.003016  -0.003944  0.005259
28  1  0.062758  0.999858  2.499645  0.000244  0.006356  0.006312  0.006146  0.003391  -0.008484  -0.002198  0.000647  -0.006125
29  1  0.033612  0.999274  2.498186  0.000218  0.005319  0.001832  -0.006012  0.006995  0.000383  -0.002883  0.009511  0.001480
30  1  -0.045071  0.999274  2.498185  0.000459  0.007769  -0.004486  0.004092  0.007797  0.006474  -0.006499  -0.011000  0.009791
31  1  -0.025232  0.999514  2.498786  0.000099  0.006210  0.001476  -0.004119  -0.000304  -0.005024  -0.002312  0.001301  -0.003004
32  1  0.001888  0.999384  2.498459  0.000112  -0.002622  -0.000019  0.000075  0.007873  0.002912  -0.002438  0.000454  0.005382
33  1  -0.027688  0.998625  2.496562  0.000261  0.000626  -0.011435  0.007007  -0.003499  -0.005948  -0.004597  0.000260  -0.003420
34  1  -0.056798  0.998816  2.497041  0.000167  -0.000098  -0.002038  -0.001789  0.002596  0.002833  0.007392  0.005545  -0.007736
35  1  0.004122  0.998083  2.495208  0.000448  -0.001202  -0.004401  0.006606  -0.016489  -0.005653  0.001410  -0.002843  0.008371
36  1  -0.033256  0.999260  2.498150  0.000146  0.003261  0.001656  0.002174  -0.006069  -0.001176  -0.000728  0.009366  0.001216
37  1  0.018635  0.999062  2.497655  0.000333  0.006763  0.004345  0.003360  0.005137  0.006780  0.001082  0.003666  -0.013037
38  1  0.104205  0.999438  2.498596  0.000230  -0.003221  -0.004794  0.000431  0.000967  0.009876  -0.005127  0.007307  -0.004322
39  1  0.037537  0.999139  2.497848  0.000281  0.004220  -0.003691  -0.011015  -0.000975  -0.004947  0.009547  -0.003397  -0.000054
40  1  0.005322  0.999499  2.498747  0.000113  0.003216  0.004879  -0.003647  0.000756  0.002755  -0.002504  0.003974  -0.005922
41  1  0.007248  0.999224  2.498061  0.000158  -0.000743  -0.003791  0.003132  0.009929  0.001341  -0.005039  0.002673  -0.000259
42  1  0.003338  0.999431  2.498577  0.000132  -0.000774  0.006858  -0.004047  -0.003096  0.007031  0.001890  -0.002125  0.000659
43  1  -0.010404  0.999363  2.498407  0.000426  -0.001594  -0.004508  -0.006688  -0.006896  0.003980  -0.001896  0.001988  0.016943
