# Test: H1_KnotStability
# Date: 2026-01-05T23:43:11
# Git: 090b6de (main branch)
# TRD Version: v3D Unified
# Golden Key: 246 GeV
# Parameters: K_coupling=1.000000, dt=0.010000, dx=1.000000, evolution_steps=10000, grid_size=64x64x64
#
KnotType,Step,Time,Q_Topological,Energy,CoreRadius,Q_Drift,E_Drift
Trefoil_Knot,9000,90.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9100,91.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9200,92.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9300,93.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9400,94.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9500,95.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9600,96.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9700,97.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9800,98.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,9900,99.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Trefoil_Knot,10000,100.000000,1.186898e-18,33689.287162,32.358946,0.000000,0.000000
Vortex_Ring,0,0.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,100,1.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,200,2.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,300,3.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,400,4.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,500,5.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,600,6.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,700,7.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,800,8.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,900,9.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1000,10.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1100,11.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1200,12.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1300,13.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1400,14.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1500,15.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1600,16.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1700,17.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1800,18.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,1900,19.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2000,20.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2100,21.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2200,22.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2300,23.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2400,24.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2500,25.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2600,26.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2700,27.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2800,28.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,2900,29.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3000,30.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3100,31.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3200,32.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3300,33.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3400,34.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3500,35.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3600,36.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3700,37.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3800,38.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,3900,39.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4000,40.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4100,41.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4200,42.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4300,43.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4400,44.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4500,45.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4600,46.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4700,47.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4800,48.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,4900,49.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5000,50.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5100,51.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5200,52.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5300,53.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5400,54.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5500,55.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5600,56.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5700,57.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5800,58.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,5900,59.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6000,60.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6100,61.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6200,62.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6300,63.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6400,64.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6500,65.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6600,66.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6700,67.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6800,68.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,6900,69.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7000,70.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7100,71.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7200,72.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7300,73.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7400,74.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7500,75.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7600,76.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7700,77.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7800,78.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,7900,79.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8000,80.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8100,81.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8200,82.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8300,83.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8400,84.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8500,85.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8600,86.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8700,87.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8800,88.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,8900,89.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,9000,90.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,9100,91.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,9200,92.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,9300,93.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
Vortex_Ring,9400,94.000000,1.487597e-19,3814.982802,32.139352,0.000000,0.000000
