# Timeseries for σ = 1.000000e-01
# step  t  R_global  L
140  1.400000  0.997540  16252.583008
141  1.410000  0.997535  16252.349609
142  1.420000  0.997522  16251.792969
143  1.430000  0.997519  16251.644531
144  1.440000  0.997517  16251.680664
145  1.450000  0.997509  16251.422852
146  1.460000  0.997496  16250.997070
147  1.470000  0.997484  16250.572266
148  1.480000  0.997476  16250.046875
149  1.490000  0.997473  16249.921875
150  1.500000  0.997473  16250.096680
151  1.510000  0.997468  16249.871094
152  1.520000  0.997468  16249.875000
153  1.530000  0.997460  16249.580078
154  1.540000  0.997464  16249.696289
155  1.550000  0.997460  16249.507812
156  1.560000  0.997457  16249.553711
157  1.570000  0.997451  16249.276367
158  1.580000  0.997442  16248.858398
159  1.590000  0.997435  16248.530273
160  1.600000  0.997435  16248.595703
161  1.610000  0.997421  16247.824219
162  1.620000  0.997423  16247.857422
163  1.630000  0.997405  16247.200195
164  1.640000  0.997408  16247.304688
165  1.650000  0.997402  16246.817383
166  1.660000  0.997400  16246.797852
167  1.670000  0.997398  16246.839844
168  1.680000  0.997392  16246.703125
169  1.690000  0.997378  16245.971680
170  1.700000  0.997380  16246.126953
171  1.710000  0.997371  16245.637695
172  1.720000  0.997361  16245.229492
173  1.730000  0.997347  16244.613281
174  1.740000  0.997341  16244.362305
175  1.750000  0.997334  16243.980469
176  1.760000  0.997340  16244.391602
177  1.770000  0.997338  16244.325195
178  1.780000  0.997335  16244.365234
179  1.790000  0.997329  16244.201172
180  1.800000  0.997328  16244.187500
181  1.810000  0.997321  16244.052734
182  1.820000  0.997327  16244.383789
183  1.830000  0.997318  16244.250000
184  1.840000  0.997321  16244.291016
185  1.850000  0.997319  16244.291016
186  1.860000  0.997309  16243.875977
187  1.870000  0.997305  16243.651367
188  1.880000  0.997306  16243.770508
189  1.890000  0.997293  16243.169922
190  1.900000  0.997294  16243.301758
191  1.910000  0.997292  16243.524414
192  1.920000  0.997282  16243.010742
193  1.930000  0.997273  16242.518555
194  1.940000  0.997269  16242.526367
195  1.950000  0.997272  16242.874023
196  1.960000  0.997283  16243.174805
197  1.970000  0.997269  16242.404297
198  1.980000  0.997270  16242.701172
199  1.990000  0.997278  16242.991211
200  2.000000  0.997275  16242.963867
201  2.010000  0.997275  16242.981445
202  2.020000  0.997279  16243.250000
203  2.030000  0.997278  16243.277344
204  2.040000  0.997273  16243.132812
205  2.050000  0.997274  16242.936523
206  2.060000  0.997276  16243.160156
207  2.070000  0.997265  16242.552734
208  2.080000  0.997253  16242.339844
209  2.090000  0.997253  16242.098633
210  2.100000  0.997257  16242.212891
211  2.110000  0.997259  16242.456055
212  2.120000  0.997258  16242.444336
213  2.130000  0.997265  16242.691406
214  2.140000  0.997260  16242.533203
215  2.150000  0.997254  16242.154297
216  2.160000  0.997248  16241.832031
217  2.170000  0.997242  16241.784180
218  2.180000  0.997244  16241.880859
219  2.190000  0.997246  16242.089844
220  2.200000  0.997241  16241.947266
221  2.210000  0.997238  16241.568359
222  2.220000  0.997227  16241.092773
223  2.230000  0.997232  16241.286133
224  2.240000  0.997222  16240.986328
225  2.250000  0.997232  16241.253906
226  2.260000  0.997235  16241.508789
227  2.270000  0.997232  16241.572266
228  2.280000  0.997226  16241.469727
229  2.290000  0.997229  16241.368164
230  2.300000  0.997231  16241.480469
231  2.310000  0.997226  16241.386719
232  2.320000  0.997225  16241.548828
233  2.330000  0.997229  16241.757812
234  2.340000  0.997221  16241.402344
235  2.350000  0.997223  16241.833984
236  2.360000  0.997225  16241.733398
237  2.370000  0.997222  16241.842773
238  2.380000  0.997219  16241.661133
239  2.390000  0.997216  16241.721680
240  2.400000  0.997215  16241.732422
241  2.410000  0.997219  16242.161133
242  2.420000  0.997217  16242.152344
243  2.430000  0.997219  16242.166992
244  2.440000  0.997226  16242.537109
245  2.450000  0.997219  16242.130859
246  2.460000  0.997215  16241.969727
247  2.470000  0.997210  16241.849609
248  2.480000  0.997205  16241.513672
249  2.490000  0.997193  16240.922852
250  2.500000  0.997189  16241.029297
251  2.510000  0.997181  16240.760742
252  2.520000  0.997171  16240.678711
253  2.530000  0.997171  16240.416016
254  2.540000  0.997172  16240.551758
255  2.550000  0.997171  16240.669922
256  2.560000  0.997165  16240.469727
257  2.570000  0.997159  16240.308594
258  2.580000  0.997154  16239.975586
259  2.590000  0.997153  16240.044922
260  2.600000  0.997146  16239.669922
261  2.610000  0.997143  16239.376953
262  2.620000  0.997147  16239.343750
263  2.630000  0.997139  16239.192383
264  2.640000  0.997136  16239.064453
265  2.650000  0.997145  16239.504883
266  2.660000  0.997152  16239.930664
267  2.670000  0.997153  16240.002930
268  2.680000  0.997149  16239.768555
269  2.690000  0.997143  16239.448242
270  2.700000  0.997140  16239.358398
271  2.710000  0.997134  16238.916992
272  2.720000  0.997130  16238.758789
273  2.730000  0.997135  16238.926758
274  2.740000  0.997129  16238.876953
275  2.750000  0.997126  16238.878906
276  2.760000  0.997130  16239.216797
277  2.770000  0.997128  16239.129883
278  2.780000  0.997121  16238.933594
279  2.790000  0.997113  16238.850586
280  2.800000  0.997105  16238.277344
281  2.810000  0.997117  16238.953125
282  2.820000  0.997120  16238.921875
283  2.830000  0.997117  16238.872070
284  2.840000  0.997115  16238.963867
285  2.850000  0.997125  16239.713867
286  2.860000  0.997119  16239.409180
287  2.870000  0.997125  16239.652344
288  2.880000  0.997125  16239.825195
289  2.890000  0.997126  16239.852539
290  2.900000  0.997122  16239.452148
291  2.910000  0.997115  16239.229492
292  2.920000  0.997113  16239.291016
293  2.930000  0.997107  16238.906250
294  2.940000  0.997105  16238.822266
295  2.950000  0.997105  16238.909180
296  2.960000  0.997103  16238.738281
297  2.970000  0.997095  16238.575195
298  2.980000  0.997100  16238.757812
299  2.990000  0.997090  16238.132812
300  3.000000  0.997093  16238.149414
301  3.010000  0.997095  16238.486328
302  3.020000  0.997097  16238.446289
303  3.030000  0.997102  16238.830078
304  3.040000  0.997100  16238.606445
305  3.050000  0.997092  16238.033203
306  3.060000  0.997102  16238.528320
307  3.070000  0.997094  16238.264648
308  3.080000  0.997096  16238.345703
309  3.090000  0.997086  16237.983398
310  3.100000  0.997086  16238.141602
311  3.110000  0.997084  16237.995117
312  3.120000  0.997078  16237.771484
313  3.130000  0.997076  16237.811523
314  3.140000  0.997062  16237.212891
315  3.150000  0.997064  16237.029297
316  3.160000  0.997058  16236.959961
317  3.170000  0.997053  16236.607422
318  3.180000  0.997055  16236.681641
319  3.190000  0.997060  16237.126953
320  3.200000  0.997064  16237.023438
321  3.210000  0.997060  16237.199219
322  3.220000  0.997063  16237.211914
323  3.230000  0.997057  16237.315430
324  3.240000  0.997063  16237.642578
325  3.250000  0.997074  16238.125977
326  3.260000  0.997078  16238.448242
327  3.270000  0.997077  16238.331055
328  3.280000  0.997078  16238.687500
329  3.290000  0.997083  16238.670898
330  3.300000  0.997085  16238.881836
331  3.310000  0.997067  16238.112305
332  3.320000  0.997068  16238.110352
333  3.330000  0.997067  16238.149414
334  3.340000  0.997062  16237.792969
335  3.350000  0.997059  16237.632812
336  3.360000  0.997063  16237.908203
337  3.370000  0.997063  16238.059570
338  3.380000  0.997059  16238.143555
339  3.390000  0.997049  16237.890625
340  3.400000  0.997045  16237.567383
341  3.410000  0.997046  16237.574219
342  3.420000  0.997032  16237.365234
343  3.430000  0.997031  16237.329102
344  3.440000  0.997029  16237.293945
345  3.450000  0.997031  16237.418945
346  3.460000  0.997017  16236.864258
347  3.470000  0.996999  16236.169922
348  3.480000  0.997003  16236.327148
349  3.490000  0.997005  16236.252930
350  3.500000  0.997012  16236.774414
351  3.510000  0.997018  16237.195312
352  3.520000  0.997011  16236.529297
353  3.530000  0.997006  16236.272461
354  3.540000  0.996995  16235.821289
355  3.550000  0.997001  16236.057617
356  3.560000  0.996999  16236.199219
357  3.570000  0.997006  16236.346680
358  3.580000  0.997006  16236.104492
359  3.590000  0.997001  16235.744141
360  3.600000  0.997000  16235.880859
361  3.610000  0.996996  16235.521484
362  3.620000  0.996989  16235.426758
363  3.630000  0.996982  16235.026367
364  3.640000  0.996972  16234.861328
365  3.650000  0.996974  16234.747070
366  3.660000  0.996973  16234.730469
367  3.670000  0.996980  16235.072266
368  3.680000  0.996980  16235.030273
369  3.690000  0.996980  16234.869141
370  3.700000  0.996977  16235.044922
371  3.710000  0.996972  16234.653320
372  3.720000  0.996966  16234.519531
373  3.730000  0.996968  16234.823242
374  3.740000  0.996971  16234.891602
375  3.750000  0.996967  16234.875977
376  3.760000  0.996968  16234.881836
377  3.770000  0.996970  16235.254883
378  3.780000  0.996979  16235.490234
379  3.790000  0.996983  16235.852539
380  3.800000  0.996983  16235.980469
381  3.810000  0.996983  16235.838867
382  3.820000  0.996980  16235.636719
383  3.830000  0.996981  16235.830078
384  3.840000  0.996980  16235.775391
385  3.850000  0.996981  16235.725586
386  3.860000  0.996977  16235.731445
387  3.870000  0.996975  16235.697266
388  3.880000  0.996971  16235.480469
389  3.890000  0.996973  16235.727539
390  3.900000  0.996970  16235.690430
391  3.910000  0.996974  16235.634766
392  3.920000  0.996978  16235.810547
393  3.930000  0.996961  16234.970703
394  3.940000  0.996964  16235.269531
395  3.950000  0.996965  16235.497070
396  3.960000  0.996966  16235.482422
397  3.970000  0.996973  16235.799805
398  3.980000  0.996984  16236.382812
399  3.990000  0.996990  16236.520508
400  4.000000  0.996987  16236.526367
401  4.010000  0.996980  16236.270508
402  4.020000  0.996966  16235.684570
403  4.030000  0.996976  16235.885742
404  4.040000  0.996970  16235.501953
405  4.050000  0.996972  16236.007812
406  4.060000  0.996972  16235.723633
407  4.070000  0.996977  16235.942383
408  4.080000  0.996971  16235.907227
409  4.090000  0.996967  16235.393555
410  4.100000  0.996957  16234.885742
411  4.110000  0.996965  16235.283203
412  4.120000  0.996964  16235.388672
413  4.130000  0.996961  16235.513672
414  4.140000  0.996953  16234.943359
415  4.150000  0.996936  16234.256836
416  4.160000  0.996933  16234.146484
417  4.170000  0.996944  16234.689453
418  4.180000  0.996942  16234.855469
419  4.190000  0.996941  16234.739258
420  4.200000  0.996944  16234.903320
421  4.210000  0.996934  16234.388672
422  4.220000  0.996915  16233.669922
423  4.230000  0.996920  16233.903320
424  4.240000  0.996917  16233.961914
425  4.250000  0.996919  16233.891602
426  4.260000  0.996919  16234.198242
427  4.270000  0.996913  16233.939453
428  4.280000  0.996917  16234.181641
429  4.290000  0.996915  16234.095703
430  4.300000  0.996919  16234.417969
431  4.310000  0.996919  16234.338867
432  4.320000  0.996917  16234.234375
433  4.330000  0.996921  16234.613281
434  4.340000  0.996916  16234.319336
435  4.350000  0.996911  16234.073242
436  4.360000  0.996913  16234.230469
437  4.370000  0.996914  16234.393555
438  4.380000  0.996907  16234.038086
439  4.390000  0.996906  16233.982422
440  4.400000  0.996906  16234.042969
441  4.410000  0.996894  16233.394531
442  4.420000  0.996889  16233.310547
443  4.430000  0.996897  16233.908203
444  4.440000  0.996892  16233.405273
445  4.450000  0.996894  16233.443359
446  4.460000  0.996891  16233.306641
447  4.470000  0.996895  16233.764648
448  4.480000  0.996897  16233.835938
449  4.490000  0.996884  16233.515625
450  4.500000  0.996891  16233.589844
451  4.510000  0.996895  16233.868164
452  4.520000  0.996891  16233.604492
453  4.530000  0.996884  16233.491211
454  4.540000  0.996881  16233.528320
455  4.550000  0.996863  16232.719727
456  4.560000  0.996872  16233.050781
457  4.570000  0.996869  16233.093750
458  4.580000  0.996863  16232.503906
459  4.590000  0.996861  16232.236328
460  4.600000  0.996855  16231.946289
461  4.610000  0.996860  16231.991211
462  4.620000  0.996859  16232.113281
463  4.630000  0.996857  16232.204102
464  4.640000  0.996858  16232.139648
465  4.650000  0.996859  16231.902344
466  4.660000  0.996861  16232.026367
467  4.670000  0.996864  16232.298828
468  4.680000  0.996863  16232.127930
469  4.690000  0.996858  16231.900391
470  4.700000  0.996863  16231.908203
471  4.710000  0.996878  16232.836914
472  4.720000  0.996867  16232.544922
473  4.730000  0.996865  16232.327148
474  4.740000  0.996871  16232.587891
475  4.750000  0.996876  16232.945312
476  4.760000  0.996871  16232.867188
477  4.770000  0.996861  16232.497070
478  4.780000  0.996873  16233.225586
479  4.790000  0.996863  16232.653320
480  4.800000  0.996882  16233.457031
481  4.810000  0.996881  16233.187500
482  4.820000  0.996877  16233.270508
483  4.830000  0.996868  16232.808594
484  4.840000  0.996870  16232.743164
485  4.850000  0.996862  16232.616211
486  4.860000  0.996861  16232.446289
487  4.870000  0.996853  16232.187500
488  4.880000  0.996841  16231.423828
489  4.890000  0.996838  16231.323242
490  4.900000  0.996845  16231.617188
491  4.910000  0.996842  16231.307617
492  4.920000  0.996843  16231.521484
493  4.930000  0.996849  16231.819336
494  4.940000  0.996834  16231.385742
495  4.950000  0.996840  16231.429688
496  4.960000  0.996839  16231.509766
497  4.970000  0.996837  16231.604492
498  4.980000  0.996836  16231.506836
499  4.990000  0.996829  16231.583984
500  5.000000  0.996845  16232.447266
501  5.010000  0.996855  16232.823242
502  5.020000  0.996851  16232.902344
503  5.030000  0.996851  16232.828125
504  5.040000  0.996846  16232.814453
505  5.050000  0.996853  16232.945312
506  5.060000  0.996848  16232.736328
507  5.070000  0.996851  16232.954102
508  5.080000  0.996850  16232.938477
509  5.090000  0.996855  16233.262695
510  5.100000  0.996859  16233.663086
511  5.110000  0.996855  16233.884766
512  5.120000  0.996852  16233.925781
513  5.130000  0.996856  16234.283203
514  5.140000  0.996860  16234.609375
515  5.150000  0.996865  16234.510742
516  5.160000  0.996865  16234.734375
517  5.170000  0.996864  16234.621094
518  5.180000  0.996868  16234.769531
519  5.190000  0.996862  16234.391602
520  5.200000  0.996863  16234.558594
521  5.210000  0.996859  16234.530273
522  5.220000  0.996862  16234.702148
523  5.230000  0.996862  16234.559570
524  5.240000  0.996853  16234.221680
525  5.250000  0.996843  16233.782227
526  5.260000  0.996830  16233.266602
527  5.270000  0.996828  16233.188477
528  5.280000  0.996826  16233.150391
529  5.290000  0.996828  16233.396484
530  5.300000  0.996843  16234.042969
531  5.310000  0.996843  16233.920898
532  5.320000  0.996840  16233.801758
533  5.330000  0.996840  16233.865234
534  5.340000  0.996846  16234.075195
535  5.350000  0.996846  16233.977539
536  5.360000  0.996847  16233.917969
537  5.370000  0.996848  16234.089844
538  5.380000  0.996841  16233.809570
539  5.390000  0.996838  16233.713867
540  5.400000  0.996833  16233.477539
541  5.410000  0.996839  16233.945312
542  5.420000  0.996842  16233.976562
543  5.430000  0.996843  16234.025391
544  5.440000  0.996841  16233.882812
545  5.450000  0.996843  16233.824219
546  5.460000  0.996838  16233.685547
547  5.470000  0.996833  16233.529297
548  5.480000  0.996830  16233.808594
549  5.490000  0.996818  16233.367188
550  5.500000  0.996825  16233.344727
551  5.510000  0.996822  16233.466797
552  5.520000  0.996822  16233.363281
553  5.530000  0.996812  16233.239258
554  5.540000  0.996814  16233.358398
555  5.550000  0.996800  16232.647461
556  5.560000  0.996803  16232.626953
557  5.570000  0.996806  16232.837891
558  5.580000  0.996808  16232.984375
559  5.590000  0.996807  16232.905273
560  5.600000  0.996805  16232.983398
561  5.610000  0.996805  16232.881836
562  5.620000  0.996799  16232.483398
563  5.630000  0.996802  16232.779297
564  5.640000  0.996809  16233.011719
565  5.650000  0.996810  16233.028320
566  5.660000  0.996814  16233.342773
567  5.670000  0.996806  16232.998047
568  5.680000  0.996798  16232.461914
569  5.690000  0.996800  16232.648438
570  5.700000  0.996791  16232.285156
571  5.710000  0.996782  16231.935547
572  5.720000  0.996778  16231.604492
573  5.730000  0.996777  16231.229492
574  5.740000  0.996774  16231.255859
575  5.750000  0.996782  16231.746094
576  5.760000  0.996784  16232.071289
577  5.770000  0.996788  16232.109375
578  5.780000  0.996792  16232.047852
579  5.790000  0.996794  16232.309570
580  5.800000  0.996783  16231.757812
581  5.810000  0.996801  16232.460938
582  5.820000  0.996791  16232.454102
583  5.830000  0.996795  16232.386719
584  5.840000  0.996791  16231.977539
585  5.850000  0.996782  16231.446289
586  5.860000  0.996788  16231.437500
587  5.870000  0.996795  16232.066406
588  5.880000  0.996804  16232.457031
589  5.890000  0.996802  16232.199219
590  5.900000  0.996802  16232.265625
591  5.910000  0.996789  16231.733398
592  5.920000  0.996791  16231.828125
593  5.930000  0.996793  16232.011719
594  5.940000  0.996790  16231.834961
595  5.950000  0.996776  16231.417969
596  5.960000  0.996773  16231.417969
597  5.970000  0.996769  16231.408203
598  5.980000  0.996769  16231.496094
599  5.990000  0.996761  16231.044922
600  6.000000  0.996764  16231.425781
601  6.010000  0.996767  16231.770508
602  6.020000  0.996767  16231.549805
603  6.030000  0.996762  16231.053711
604  6.040000  0.996752  16230.782227
605  6.050000  0.996743  16230.485352
606  6.060000  0.996745  16230.533203
607  6.070000  0.996742  16230.377930
608  6.080000  0.996744  16230.697266
609  6.090000  0.996748  16230.845703
610  6.100000  0.996748  16230.926758
611  6.110000  0.996752  16231.250000
612  6.120000  0.996752  16231.091797
613  6.130000  0.996754  16230.896484
614  6.140000  0.996748  16231.047852
615  6.150000  0.996762  16231.708008
616  6.160000  0.996766  16231.790039
617  6.170000  0.996768  16231.945312
618  6.180000  0.996764  16231.745117
619  6.190000  0.996755  16231.533203
620  6.200000  0.996762  16231.786133
621  6.210000  0.996762  16231.854492
622  6.220000  0.996773  16232.787109
623  6.230000  0.996763  16232.356445
624  6.240000  0.996755  16232.082031
625  6.250000  0.996753  16232.048828
626  6.260000  0.996758  16232.225586
627  6.270000  0.996754  16231.926758
628  6.280000  0.996755  16231.700195
629  6.290000  0.996761  16231.631836
630  6.300000  0.996758  16231.783203
631  6.310000  0.996764  16231.778320
632  6.320000  0.996761  16231.668945
633  6.330000  0.996763  16231.872070
634  6.340000  0.996758  16231.446289
635  6.350000  0.996758  16231.508789
636  6.360000  0.996750  16231.203125
637  6.370000  0.996749  16231.476562
638  6.380000  0.996754  16231.686523
639  6.390000  0.996747  16231.442383
640  6.400000  0.996742  16231.158203
641  6.410000  0.996734  16230.610352
642  6.420000  0.996741  16230.957031
643  6.430000  0.996744  16231.214844
644  6.440000  0.996743  16230.901367
645  6.450000  0.996736  16230.889648
646  6.460000  0.996738  16231.033203
647  6.470000  0.996749  16231.518555
648  6.480000  0.996750  16231.781250
649  6.490000  0.996751  16231.731445
650  6.500000  0.996747  16231.914062
651  6.510000  0.996751  16232.120117
652  6.520000  0.996744  16231.893555
653  6.530000  0.996749  16232.082031
654  6.540000  0.996748  16231.966797
655  6.550000  0.996742  16231.844727
656  6.560000  0.996733  16231.391602
657  6.570000  0.996737  16231.675781
658  6.580000  0.996741  16231.898438
659  6.590000  0.996728  16231.481445
660  6.600000  0.996731  16231.291992
661  6.610000  0.996730  16231.298828
662  6.620000  0.996727  16231.101562
663  6.630000  0.996719  16230.896484
664  6.640000  0.996718  16230.824219
665  6.650000  0.996715  16230.729492
666  6.660000  0.996723  16230.952148
667  6.670000  0.996722  16231.379883
668  6.680000  0.996715  16231.213867
669  6.690000  0.996712  16230.729492
670  6.700000  0.996713  16230.719727
671  6.710000  0.996709  16230.608398
672  6.720000  0.996711  16230.787109
673  6.730000  0.996713  16230.684570
674  6.740000  0.996705  16230.475586
675  6.750000  0.996709  16230.602539
676  6.760000  0.996699  16230.039062
677  6.770000  0.996697  16229.836914
678  6.780000  0.996694  16230.014648
679  6.790000  0.996705  16230.375000
680  6.800000  0.996705  16230.423828
681  6.810000  0.996691  16229.857422
682  6.820000  0.996677  16229.290039
683  6.830000  0.996671  16228.937500
684  6.840000  0.996682  16229.278320
685  6.850000  0.996685  16229.450195
686  6.860000  0.996677  16229.341797
687  6.870000  0.996685  16229.640625
688  6.880000  0.996687  16229.922852
689  6.890000  0.996689  16230.259766
690  6.900000  0.996683  16229.915039
691  6.910000  0.996690  16230.249023
692  6.920000  0.996691  16230.236328
693  6.930000  0.996697  16230.368164
694  6.940000  0.996703  16230.916992
695  6.950000  0.996697  16230.731445
696  6.960000  0.996698  16230.725586
697  6.970000  0.996694  16230.865234
698  6.980000  0.996715  16231.493164
699  6.990000  0.996710  16231.020508
700  7.000000  0.996707  16230.876953
701  7.010000  0.996708  16230.666016
702  7.020000  0.996705  16230.480469
703  7.030000  0.996713  16231.050781
704  7.040000  0.996713  16230.976562
705  7.050000  0.996710  16231.090820
706  7.060000  0.996706  16231.094727
707  7.070000  0.996715  16231.375977
708  7.080000  0.996722  16231.678711
709  7.090000  0.996725  16231.756836
710  7.100000  0.996721  16231.411133
711  7.110000  0.996723  16231.514648
712  7.120000  0.996727  16231.916992
713  7.130000  0.996721  16231.456055
714  7.140000  0.996718  16231.361328
715  7.150000  0.996712  16231.277344
716  7.160000  0.996704  16230.797852
717  7.170000  0.996712  16230.752930
718  7.180000  0.996711  16230.844727
719  7.190000  0.996711  16230.732422
720  7.200000  0.996709  16230.856445
721  7.210000  0.996703  16230.682617
722  7.220000  0.996701  16230.586914
723  7.230000  0.996702  16230.408203
724  7.240000  0.996700  16230.035156
725  7.250000  0.996690  16229.376953
726  7.260000  0.996690  16229.273438
727  7.270000  0.996698  16229.451172
728  7.280000  0.996691  16229.133789
729  7.290000  0.996704  16229.657227
730  7.300000  0.996711  16230.150391
731  7.310000  0.996705  16229.862305
732  7.320000  0.996711  16230.211914
733  7.330000  0.996710  16229.853516
734  7.340000  0.996703  16229.530273
735  7.350000  0.996722  16230.507812
736  7.360000  0.996725  16230.919922
737  7.370000  0.996721  16230.769531
738  7.380000  0.996717  16230.549805
739  7.390000  0.996717  16230.535156
740  7.400000  0.996712  16230.453125
741  7.410000  0.996706  16229.953125
742  7.420000  0.996712  16230.453125
743  7.430000  0.996712  16230.686523
744  7.440000  0.996718  16230.862305
745  7.450000  0.996721  16231.082031
746  7.460000  0.996723  16231.362305
747  7.470000  0.996722  16231.118164
748  7.480000  0.996732  16231.604492
749  7.490000  0.996725  16231.445312
750  7.500000  0.996731  16231.713867
751  7.510000  0.996733  16231.635742
752  7.520000  0.996730  16231.690430
753  7.530000  0.996736  16232.283203
754  7.540000  0.996725  16231.708008
755  7.550000  0.996737  16232.266602
756  7.560000  0.996749  16232.817383
757  7.570000  0.996757  16233.203125
758  7.580000  0.996761  16233.572266
759  7.590000  0.996774  16234.248047
760  7.600000  0.996766  16233.871094
761  7.610000  0.996758  16233.448242
762  7.620000  0.996758  16233.278320
763  7.630000  0.996763  16233.477539
764  7.640000  0.996769  16233.652344
765  7.650000  0.996766  16233.522461
766  7.660000  0.996773  16233.832031
767  7.670000  0.996776  16234.140625
768  7.680000  0.996771  16234.392578
769  7.690000  0.996761  16233.670898
770  7.700000  0.996762  16234.014648
771  7.710000  0.996769  16234.181641
772  7.720000  0.996775  16234.326172
773  7.730000  0.996788  16234.922852
