# Field snapshot at t = 80 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
58  2  0.017273  0.999792  2.499479  0.000159  -0.000155  -0.004039  0.000331  0.001442  0.007297  -0.008737  -0.000283  0.003215
59  2  0.021929  0.999670  2.499175  0.000241  -0.001065  0.002057  -0.000445  -0.002641  0.002670  -0.009741  -0.008633  0.007234
60  2  0.010829  0.999504  2.498761  0.000420  0.003514  0.001107  0.009047  0.009141  0.011128  0.008783  0.001557  -0.006151
61  2  -0.004621  0.999530  2.498826  0.000446  0.010294  -0.009265  -0.000019  -0.001551  0.003696  0.007382  0.010617  -0.008424
62  2  -0.039991  0.999496  2.498740  0.000077  0.002948  -0.000215  -0.001339  0.004031  0.001124  0.000935  0.006603  0.002085
63  2  0.002725  0.999296  2.498240  0.000098  -0.002760  0.001258  0.002879  0.000475  -0.007373  -0.004527  -0.001259  0.002048
0  3  0.010063  0.999815  2.499538  0.000239  0.008674  -0.003721  -0.004195  0.000374  0.000063  0.010027  0.001875  -0.005347
1  3  -0.026827  0.999735  2.499337  0.000115  -0.000111  -0.004060  -0.002794  -0.001253  0.003769  0.004755  -0.005519  0.004702
2  3  -0.007675  0.999670  2.499175  0.000496  0.000583  -0.001911  -0.008195  -0.012300  -0.012863  -0.005151  0.001753  0.008860
3  3  0.026811  0.999680  2.499199  0.000266  -0.005756  0.002336  0.013165  0.003869  0.001896  0.001117  0.001652  -0.005607
