# Timeseries for σ = 6.000000e-01
# step  t  R_global  L
340  3.400000  0.882757  11361.628906
341  3.410000  0.882531  11350.088867
342  3.420000  0.882778  11363.113281
343  3.430000  0.882821  11364.325195
344  3.440000  0.882602  11357.107422
345  3.450000  0.882409  11355.582031
346  3.460000  0.882598  11363.373047
347  3.470000  0.882495  11358.884766
348  3.480000  0.882428  11362.979492
349  3.490000  0.882376  11359.678711
350  3.500000  0.882260  11356.920898
351  3.510000  0.881711  11339.206055
352  3.520000  0.881858  11347.945312
353  3.530000  0.881890  11353.170898
354  3.540000  0.881992  11352.241211
355  3.550000  0.882036  11353.496094
356  3.560000  0.881941  11349.966797
357  3.570000  0.882137  11359.346680
358  3.580000  0.881624  11342.630859
359  3.590000  0.881280  11335.746094
360  3.600000  0.881548  11343.849609
361  3.610000  0.881301  11336.991211
362  3.620000  0.881082  11333.051758
363  3.630000  0.881080  11330.262695
364  3.640000  0.880695  11313.032227
365  3.650000  0.880319  11304.302734
366  3.660000  0.880107  11298.811523
367  3.670000  0.880144  11299.038086
368  3.680000  0.879848  11285.646484
369  3.690000  0.880140  11300.517578
370  3.700000  0.880180  11303.072266
371  3.710000  0.880285  11310.137695
372  3.720000  0.880138  11307.820312
373  3.730000  0.879838  11295.833008
374  3.740000  0.879887  11298.636719
375  3.750000  0.880054  11303.920898
376  3.760000  0.879800  11299.393555
377  3.770000  0.879680  11299.609375
378  3.780000  0.879752  11306.281250
379  3.790000  0.879286  11292.604492
380  3.800000  0.878991  11285.757812
381  3.810000  0.879327  11299.293945
382  3.820000  0.879151  11295.150391
383  3.830000  0.879339  11302.102539
384  3.840000  0.879321  11299.766602
385  3.850000  0.878836  11284.337891
386  3.860000  0.878708  11281.329102
387  3.870000  0.879045  11295.188477
388  3.880000  0.878979  11296.422852
389  3.890000  0.878914  11296.490234
390  3.900000  0.878845  11297.536133
391  3.910000  0.878716  11290.025391
392  3.920000  0.878879  11297.168945
393  3.930000  0.878590  11281.341797
394  3.940000  0.878776  11285.402344
395  3.950000  0.878805  11288.436523
396  3.960000  0.878681  11288.493164
397  3.970000  0.878896  11298.158203
398  3.980000  0.878746  11294.638672
399  3.990000  0.878969  11300.347656
400  4.000000  0.878831  11296.364258
401  4.010000  0.878613  11296.398438
402  4.020000  0.878798  11304.534180
403  4.030000  0.878441  11289.076172
404  4.040000  0.878361  11290.323242
405  4.050000  0.878002  11277.647461
406  4.060000  0.877745  11270.637695
407  4.070000  0.877681  11269.923828
408  4.080000  0.877825  11268.965820
409  4.090000  0.877939  11275.556641
410  4.100000  0.877822  11272.499023
411  4.110000  0.877977  11277.472656
412  4.120000  0.877834  11275.214844
413  4.130000  0.877759  11270.446289
414  4.140000  0.877589  11266.409180
415  4.150000  0.877738  11269.496094
416  4.160000  0.878224  11282.505859
417  4.170000  0.878115  11275.204102
418  4.180000  0.877917  11263.867188
419  4.190000  0.878082  11271.884766
420  4.200000  0.877914  11264.876953
421  4.210000  0.877919  11271.032227
422  4.220000  0.878061  11280.537109
423  4.230000  0.877948  11278.763672
424  4.240000  0.877953  11276.329102
425  4.250000  0.877960  11275.727539
426  4.260000  0.877532  11256.000000
427  4.270000  0.877532  11257.796875
428  4.280000  0.877495  11259.503906
429  4.290000  0.877719  11267.830078
430  4.300000  0.877552  11258.755859
431  4.310000  0.877460  11255.045898
432  4.320000  0.877231  11246.115234
433  4.330000  0.877110  11240.667969
434  4.340000  0.876790  11228.215820
435  4.350000  0.876824  11223.988281
436  4.360000  0.876852  11221.639648
437  4.370000  0.877176  11238.436523
438  4.380000  0.876999  11231.908203
439  4.390000  0.876907  11230.777344
440  4.400000  0.876979  11232.237305
441  4.410000  0.876947  11235.318359
442  4.420000  0.876704  11225.300781
443  4.430000  0.876518  11226.739258
444  4.440000  0.876747  11234.662109
445  4.450000  0.876961  11242.768555
446  4.460000  0.877041  11248.108398
447  4.470000  0.876998  11244.550781
448  4.480000  0.877384  11255.700195
449  4.490000  0.877452  11258.288086
450  4.500000  0.877365  11246.807617
451  4.510000  0.877207  11240.429688
452  4.520000  0.877252  11247.846680
453  4.530000  0.877388  11255.713867
454  4.540000  0.877722  11268.420898
455  4.550000  0.877777  11271.583008
456  4.560000  0.877737  11277.096680
457  4.570000  0.877667  11276.400391
458  4.580000  0.877730  11277.596680
459  4.590000  0.877751  11276.634766
460  4.600000  0.877846  11280.044922
461  4.610000  0.877796  11279.622070
462  4.620000  0.877520  11271.927734
463  4.630000  0.877726  11278.261719
464  4.640000  0.877845  11283.149414
465  4.650000  0.878088  11294.241211
466  4.660000  0.877935  11289.800781
467  4.670000  0.877648  11278.737305
468  4.680000  0.877142  11260.090820
469  4.690000  0.877355  11264.458984
470  4.700000  0.877269  11261.897461
471  4.710000  0.876858  11247.611328
472  4.720000  0.876527  11239.444336
473  4.730000  0.876718  11244.625977
474  4.740000  0.876718  11244.289062
475  4.750000  0.876750  11242.087891
476  4.760000  0.876589  11239.341797
477  4.770000  0.876425  11237.767578
478  4.780000  0.876474  11238.280273
479  4.790000  0.876482  11233.975586
480  4.800000  0.876456  11236.459961
481  4.810000  0.876552  11239.922852
482  4.820000  0.876743  11249.978516
483  4.830000  0.876442  11235.019531
484  4.840000  0.876352  11234.798828
485  4.850000  0.876281  11233.495117
486  4.860000  0.876222  11231.476562
487  4.870000  0.876208  11239.724609
488  4.880000  0.876030  11241.911133
489  4.890000  0.876218  11251.131836
490  4.900000  0.876239  11257.715820
491  4.910000  0.876113  11259.996094
492  4.920000  0.875902  11252.065430
493  4.930000  0.875304  11233.513672
494  4.940000  0.875471  11236.953125
495  4.950000  0.875351  11231.403320
496  4.960000  0.875992  11252.085938
497  4.970000  0.875770  11246.213867
498  4.980000  0.875268  11229.375000
499  4.990000  0.874858  11222.460938
500  5.000000  0.874422  11202.715820
501  5.010000  0.874489  11209.796875
502  5.020000  0.874428  11210.924805
503  5.030000  0.874026  11199.431641
504  5.040000  0.874196  11206.170898
505  5.050000  0.874043  11208.143555
506  5.060000  0.873925  11206.051758
507  5.070000  0.873990  11208.273438
508  5.080000  0.874066  11215.208984
509  5.090000  0.873594  11196.080078
510  5.100000  0.873516  11198.471680
511  5.110000  0.873264  11194.458984
512  5.120000  0.873153  11190.698242
513  5.130000  0.873264  11194.187500
514  5.140000  0.873203  11192.546875
515  5.150000  0.873147  11187.854492
516  5.160000  0.873167  11194.895508
517  5.170000  0.873007  11187.955078
518  5.180000  0.873315  11203.154297
519  5.190000  0.873586  11213.862305
520  5.200000  0.873927  11226.005859
521  5.210000  0.873786  11223.553711
522  5.220000  0.873763  11222.456055
523  5.230000  0.873506  11217.842773
524  5.240000  0.873603  11220.500977
525  5.250000  0.873523  11212.214844
526  5.260000  0.873373  11205.009766
527  5.270000  0.873390  11207.779297
528  5.280000  0.873380  11206.724609
529  5.290000  0.873295  11200.243164
530  5.300000  0.873412  11204.834961
531  5.310000  0.873267  11195.596680
532  5.320000  0.872879  11183.387695
533  5.330000  0.872610  11173.132812
534  5.340000  0.872471  11168.743164
535  5.350000  0.872593  11172.651367
536  5.360000  0.872308  11164.707031
537  5.370000  0.872284  11159.698242
538  5.380000  0.872100  11158.955078
539  5.390000  0.872195  11159.979492
540  5.400000  0.872163  11158.735352
541  5.410000  0.872233  11161.347656
542  5.420000  0.872327  11165.345703
543  5.430000  0.872276  11168.928711
544  5.440000  0.872231  11163.926758
545  5.450000  0.871910  11150.581055
546  5.460000  0.871704  11147.939453
547  5.470000  0.871770  11148.425781
548  5.480000  0.871706  11147.645508
549  5.490000  0.871515  11138.375977
550  5.500000  0.871472  11140.124023
551  5.510000  0.871748  11151.494141
552  5.520000  0.871644  11151.808594
553  5.530000  0.871567  11152.251953
554  5.540000  0.871476  11150.395508
555  5.550000  0.871574  11150.326172
556  5.560000  0.871557  11153.054688
557  5.570000  0.871460  11149.775391
558  5.580000  0.871667  11162.571289
559  5.590000  0.871848  11161.813477
560  5.600000  0.871703  11151.047852
561  5.610000  0.871604  11142.391602
562  5.620000  0.871410  11135.096680
563  5.630000  0.871446  11132.253906
564  5.640000  0.871649  11138.343750
565  5.650000  0.871406  11131.440430
566  5.660000  0.871540  11134.463867
567  5.670000  0.871723  11141.445312
568  5.680000  0.871746  11140.405273
569  5.690000  0.871891  11140.517578
570  5.700000  0.871718  11135.125977
571  5.710000  0.871452  11126.784180
572  5.720000  0.871749  11138.472656
573  5.730000  0.871928  11142.375977
574  5.740000  0.872347  11155.120117
