# Timeseries for σ = 5.000000e-02
# step  t  R_global  L
67  0.670000  0.999532  16358.124023
68  0.680000  0.999527  16357.880859
69  0.690000  0.999524  16357.723633
70  0.700000  0.999522  16357.604492
71  0.710000  0.999517  16357.414062
72  0.720000  0.999513  16357.201172
73  0.730000  0.999509  16356.982422
74  0.740000  0.999504  16356.742188
75  0.750000  0.999499  16356.510742
76  0.760000  0.999496  16356.332031
77  0.770000  0.999492  16356.102539
78  0.780000  0.999489  16355.927734
79  0.790000  0.999484  16355.779297
80  0.800000  0.999482  16355.764648
81  0.810000  0.999477  16355.520508
82  0.820000  0.999477  16355.536133
83  0.830000  0.999473  16355.251953
84  0.840000  0.999470  16355.149414
85  0.850000  0.999470  16355.167969
86  0.860000  0.999469  16355.145508
87  0.870000  0.999467  16355.013672
88  0.880000  0.999462  16354.763672
89  0.890000  0.999461  16354.721680
90  0.900000  0.999457  16354.504883
91  0.910000  0.999457  16354.505859
92  0.920000  0.999455  16354.511719
93  0.930000  0.999452  16354.289062
94  0.940000  0.999449  16354.110352
95  0.950000  0.999447  16354.009766
96  0.960000  0.999442  16353.795898
97  0.970000  0.999440  16353.673828
98  0.980000  0.999438  16353.575195
99  0.990000  0.999436  16353.476562
100  1.000000  0.999433  16353.406250
101  1.010000  0.999430  16353.244141
102  1.020000  0.999429  16353.196289
103  1.030000  0.999427  16353.094727
104  1.040000  0.999423  16352.910156
105  1.050000  0.999422  16352.871094
106  1.060000  0.999419  16352.757812
107  1.070000  0.999416  16352.641602
108  1.080000  0.999414  16352.501953
109  1.090000  0.999410  16352.303711
110  1.100000  0.999407  16352.075195
111  1.110000  0.999403  16351.936523
112  1.120000  0.999401  16351.863281
113  1.130000  0.999398  16351.698242
114  1.140000  0.999397  16351.677734
115  1.150000  0.999394  16351.565430
116  1.160000  0.999393  16351.517578
117  1.170000  0.999391  16351.420898
118  1.180000  0.999389  16351.319336
119  1.190000  0.999390  16351.354492
120  1.200000  0.999388  16351.265625
121  1.210000  0.999387  16351.299805
122  1.220000  0.999386  16351.297852
123  1.230000  0.999385  16351.244141
124  1.240000  0.999384  16351.263672
125  1.250000  0.999382  16351.137695
126  1.260000  0.999382  16351.185547
127  1.270000  0.999381  16351.029297
128  1.280000  0.999378  16350.873047
129  1.290000  0.999377  16350.892578
130  1.300000  0.999377  16350.911133
131  1.310000  0.999376  16350.995117
132  1.320000  0.999374  16350.911133
133  1.330000  0.999373  16350.875977
134  1.340000  0.999374  16350.980469
135  1.350000  0.999371  16350.816406
136  1.360000  0.999369  16350.649414
137  1.370000  0.999371  16350.753906
138  1.380000  0.999370  16350.808594
139  1.390000  0.999366  16350.682617
140  1.400000  0.999366  16350.647461
141  1.410000  0.999365  16350.549805
142  1.420000  0.999364  16350.442383
143  1.430000  0.999363  16350.457031
144  1.440000  0.999361  16350.401367
145  1.450000  0.999361  16350.385742
146  1.460000  0.999359  16350.353516
147  1.470000  0.999359  16350.492188
148  1.480000  0.999357  16350.403320
149  1.490000  0.999356  16350.348633
150  1.500000  0.999355  16350.300781
151  1.510000  0.999354  16350.284180
152  1.520000  0.999352  16350.236328
153  1.530000  0.999351  16350.193359
154  1.540000  0.999350  16350.091797
155  1.550000  0.999348  16350.011719
156  1.560000  0.999346  16349.919922
157  1.570000  0.999345  16349.950195
158  1.580000  0.999345  16349.949219
159  1.590000  0.999343  16349.795898
160  1.600000  0.999341  16349.730469
161  1.610000  0.999339  16349.636719
162  1.620000  0.999339  16349.641602
163  1.630000  0.999339  16349.719727
164  1.640000  0.999337  16349.609375
165  1.650000  0.999338  16349.718750
166  1.660000  0.999337  16349.662109
167  1.670000  0.999337  16349.663086
168  1.680000  0.999338  16349.788086
169  1.690000  0.999337  16349.802734
170  1.700000  0.999337  16349.800781
171  1.710000  0.999336  16349.742188
172  1.720000  0.999332  16349.510742
173  1.730000  0.999332  16349.544922
174  1.740000  0.999332  16349.554688
175  1.750000  0.999331  16349.434570
176  1.760000  0.999330  16349.440430
177  1.770000  0.999329  16349.398438
178  1.780000  0.999328  16349.458008
179  1.790000  0.999327  16349.464844
180  1.800000  0.999326  16349.393555
181  1.810000  0.999325  16349.337891
182  1.820000  0.999325  16349.368164
183  1.830000  0.999324  16349.355469
184  1.840000  0.999322  16349.285156
185  1.850000  0.999321  16349.280273
186  1.860000  0.999320  16349.295898
187  1.870000  0.999319  16349.250977
188  1.880000  0.999317  16349.157227
189  1.890000  0.999315  16349.050781
190  1.900000  0.999313  16348.949219
191  1.910000  0.999313  16348.906250
192  1.920000  0.999310  16348.809570
193  1.930000  0.999311  16348.881836
194  1.940000  0.999308  16348.595703
195  1.950000  0.999306  16348.523438
196  1.960000  0.999306  16348.536133
197  1.970000  0.999306  16348.601562
198  1.980000  0.999304  16348.464844
199  1.990000  0.999302  16348.463867
200  2.000000  0.999303  16348.443359
201  2.010000  0.999300  16348.336914
202  2.020000  0.999297  16348.205078
203  2.030000  0.999298  16348.295898
204  2.040000  0.999295  16348.155273
205  2.050000  0.999294  16348.170898
206  2.060000  0.999293  16348.145508
207  2.070000  0.999292  16348.139648
208  2.080000  0.999293  16348.168945
209  2.090000  0.999292  16348.110352
210  2.100000  0.999292  16348.154297
211  2.110000  0.999290  16348.084961
212  2.120000  0.999289  16348.044922
213  2.130000  0.999290  16348.184570
214  2.140000  0.999291  16348.215820
215  2.150000  0.999293  16348.295898
216  2.160000  0.999291  16348.244141
217  2.170000  0.999289  16348.203125
218  2.180000  0.999289  16348.166992
219  2.190000  0.999290  16348.247070
220  2.200000  0.999290  16348.261719
221  2.210000  0.999289  16348.207031
222  2.220000  0.999290  16348.280273
223  2.230000  0.999288  16348.132812
224  2.240000  0.999286  16348.027344
225  2.250000  0.999286  16348.094727
226  2.260000  0.999285  16347.996094
227  2.270000  0.999284  16348.070312
228  2.280000  0.999286  16348.177734
229  2.290000  0.999285  16348.181641
230  2.300000  0.999285  16348.222656
231  2.310000  0.999285  16348.196289
232  2.320000  0.999285  16348.140625
233  2.330000  0.999283  16348.078125
234  2.340000  0.999282  16348.030273
235  2.350000  0.999282  16347.953125
236  2.360000  0.999281  16347.911133
237  2.370000  0.999280  16347.971680
238  2.380000  0.999278  16347.877930
239  2.390000  0.999277  16347.810547
240  2.400000  0.999274  16347.593750
241  2.410000  0.999273  16347.558594
242  2.420000  0.999272  16347.496094
243  2.430000  0.999270  16347.470703
244  2.440000  0.999269  16347.423828
245  2.450000  0.999268  16347.453125
246  2.460000  0.999268  16347.475586
247  2.470000  0.999266  16347.390625
248  2.480000  0.999265  16347.291016
249  2.490000  0.999261  16347.177734
250  2.500000  0.999262  16347.232422
251  2.510000  0.999261  16347.215820
252  2.520000  0.999257  16347.119141
253  2.530000  0.999257  16347.116211
254  2.540000  0.999256  16347.036133
255  2.550000  0.999255  16347.038086
256  2.560000  0.999256  16347.053711
257  2.570000  0.999256  16347.076172
258  2.580000  0.999255  16346.967773
259  2.590000  0.999256  16346.964844
260  2.600000  0.999257  16347.041992
261  2.610000  0.999258  16347.168945
262  2.620000  0.999256  16347.084961
263  2.630000  0.999256  16347.126953
264  2.640000  0.999255  16347.004883
265  2.650000  0.999256  16347.112305
266  2.660000  0.999255  16347.103516
267  2.670000  0.999255  16347.133789
268  2.680000  0.999256  16347.123047
269  2.690000  0.999253  16346.982422
270  2.700000  0.999251  16346.942383
271  2.710000  0.999251  16346.963867
272  2.720000  0.999250  16346.894531
273  2.730000  0.999249  16346.891602
274  2.740000  0.999250  16346.797852
275  2.750000  0.999251  16346.989258
276  2.760000  0.999252  16347.016602
277  2.770000  0.999252  16347.114258
278  2.780000  0.999251  16347.167969
279  2.790000  0.999252  16347.141602
280  2.800000  0.999251  16346.999023
281  2.810000  0.999251  16347.056641
282  2.820000  0.999251  16347.009766
283  2.830000  0.999250  16346.934570
284  2.840000  0.999248  16346.911133
285  2.850000  0.999250  16347.022461
286  2.860000  0.999247  16346.947266
287  2.870000  0.999246  16346.878906
288  2.880000  0.999244  16346.745117
289  2.890000  0.999243  16346.658203
290  2.900000  0.999242  16346.527344
291  2.910000  0.999241  16346.486328
292  2.920000  0.999242  16346.526367
293  2.930000  0.999241  16346.549805
294  2.940000  0.999241  16346.515625
295  2.950000  0.999241  16346.546875
296  2.960000  0.999240  16346.639648
297  2.970000  0.999239  16346.680664
298  2.980000  0.999240  16346.677734
299  2.990000  0.999242  16346.838867
300  3.000000  0.999244  16346.894531
301  3.010000  0.999244  16346.953125
302  3.020000  0.999242  16346.829102
303  3.030000  0.999241  16346.831055
304  3.040000  0.999239  16346.737305
305  3.050000  0.999237  16346.718750
306  3.060000  0.999236  16346.665039
307  3.070000  0.999235  16346.636719
308  3.080000  0.999235  16346.596680
309  3.090000  0.999234  16346.615234
310  3.100000  0.999234  16346.563477
311  3.110000  0.999230  16346.344727
312  3.120000  0.999228  16346.328125
313  3.130000  0.999227  16346.269531
314  3.140000  0.999225  16346.164062
315  3.150000  0.999224  16346.192383
316  3.160000  0.999224  16346.171875
317  3.170000  0.999222  16346.146484
318  3.180000  0.999223  16346.183594
319  3.190000  0.999224  16346.248047
320  3.200000  0.999225  16346.309570
321  3.210000  0.999224  16346.326172
322  3.220000  0.999221  16346.208008
323  3.230000  0.999219  16346.193359
324  3.240000  0.999220  16346.228516
325  3.250000  0.999222  16346.292969
326  3.260000  0.999223  16346.312500
327  3.270000  0.999223  16346.258789
328  3.280000  0.999221  16346.253906
329  3.290000  0.999218  16346.125977
330  3.300000  0.999219  16346.105469
331  3.310000  0.999216  16346.087891
332  3.320000  0.999216  16346.136719
333  3.330000  0.999217  16346.217773
334  3.340000  0.999218  16346.215820
335  3.350000  0.999216  16346.140625
336  3.360000  0.999215  16346.143555
337  3.370000  0.999214  16346.044922
338  3.380000  0.999212  16346.008789
339  3.390000  0.999214  16346.084961
340  3.400000  0.999213  16346.015625
341  3.410000  0.999214  16346.112305
342  3.420000  0.999216  16346.174805
343  3.430000  0.999218  16346.258789
344  3.440000  0.999218  16346.255859
345  3.450000  0.999219  16346.409180
346  3.460000  0.999220  16346.372070
347  3.470000  0.999217  16346.330078
348  3.480000  0.999217  16346.291016
349  3.490000  0.999216  16346.279297
350  3.500000  0.999216  16346.310547
351  3.510000  0.999217  16346.400391
352  3.520000  0.999215  16346.254883
353  3.530000  0.999214  16346.289062
354  3.540000  0.999215  16346.359375
355  3.550000  0.999215  16346.368164
356  3.560000  0.999215  16346.350586
357  3.570000  0.999214  16346.367188
358  3.580000  0.999214  16346.406250
359  3.590000  0.999214  16346.473633
360  3.600000  0.999212  16346.356445
361  3.610000  0.999213  16346.383789
362  3.620000  0.999211  16346.315430
363  3.630000  0.999212  16346.317383
364  3.640000  0.999210  16346.223633
365  3.650000  0.999207  16346.091797
366  3.660000  0.999208  16346.093750
367  3.670000  0.999208  16346.032227
368  3.680000  0.999207  16346.017578
369  3.690000  0.999206  16345.874023
370  3.700000  0.999205  16345.870117
371  3.710000  0.999205  16346.019531
372  3.720000  0.999204  16345.889648
373  3.730000  0.999203  16345.864258
374  3.740000  0.999199  16345.708984
375  3.750000  0.999201  16345.763672
376  3.760000  0.999200  16345.629883
377  3.770000  0.999200  16345.618164
378  3.780000  0.999198  16345.531250
379  3.790000  0.999196  16345.391602
380  3.800000  0.999198  16345.610352
381  3.810000  0.999198  16345.633789
382  3.820000  0.999197  16345.551758
383  3.830000  0.999195  16345.461914
384  3.840000  0.999196  16345.475586
385  3.850000  0.999197  16345.614258
386  3.860000  0.999196  16345.570312
387  3.870000  0.999196  16345.588867
388  3.880000  0.999195  16345.561523
389  3.890000  0.999195  16345.568359
390  3.900000  0.999196  16345.601562
391  3.910000  0.999195  16345.493164
392  3.920000  0.999193  16345.458984
393  3.930000  0.999194  16345.547852
394  3.940000  0.999196  16345.655273
395  3.950000  0.999196  16345.637695
396  3.960000  0.999195  16345.641602
397  3.970000  0.999195  16345.699219
398  3.980000  0.999192  16345.449219
399  3.990000  0.999193  16345.470703
400  4.000000  0.999196  16345.554688
401  4.010000  0.999194  16345.507812
402  4.020000  0.999195  16345.468750
403  4.030000  0.999194  16345.415039
404  4.040000  0.999197  16345.570312
405  4.050000  0.999195  16345.487305
406  4.060000  0.999194  16345.451172
407  4.070000  0.999195  16345.518555
408  4.080000  0.999194  16345.499023
409  4.090000  0.999192  16345.360352
410  4.100000  0.999192  16345.458008
411  4.110000  0.999191  16345.325195
412  4.120000  0.999192  16345.381836
413  4.130000  0.999190  16345.344727
414  4.140000  0.999189  16345.195312
415  4.150000  0.999192  16345.396484
416  4.160000  0.999194  16345.496094
417  4.170000  0.999194  16345.542969
418  4.180000  0.999195  16345.617188
419  4.190000  0.999198  16345.804688
420  4.200000  0.999198  16345.845703
421  4.210000  0.999201  16345.992188
422  4.220000  0.999200  16345.866211
423  4.230000  0.999199  16345.816406
424  4.240000  0.999196  16345.702148
425  4.250000  0.999198  16345.807617
426  4.260000  0.999199  16345.910156
427  4.270000  0.999200  16345.929688
428  4.280000  0.999199  16345.952148
429  4.290000  0.999199  16345.948242
430  4.300000  0.999200  16346.058594
431  4.310000  0.999200  16346.033203
432  4.320000  0.999201  16346.124023
433  4.330000  0.999201  16346.166992
434  4.340000  0.999201  16346.205078
435  4.350000  0.999202  16346.119141
436  4.360000  0.999200  16346.097656
437  4.370000  0.999202  16346.123047
438  4.380000  0.999201  16346.123047
439  4.390000  0.999202  16346.183594
440  4.400000  0.999203  16346.222656
441  4.410000  0.999201  16346.208008
442  4.420000  0.999200  16346.166992
443  4.430000  0.999201  16346.250977
444  4.440000  0.999200  16346.223633
445  4.450000  0.999201  16346.253906
446  4.460000  0.999200  16346.235352
447  4.470000  0.999200  16346.269531
448  4.480000  0.999197  16346.156250
449  4.490000  0.999197  16346.187500
450  4.500000  0.999195  16346.061523
451  4.510000  0.999195  16346.055664
452  4.520000  0.999192  16345.897461
453  4.530000  0.999194  16346.000000
454  4.540000  0.999193  16346.025391
455  4.550000  0.999194  16346.107422
456  4.560000  0.999192  16345.926758
457  4.570000  0.999192  16346.028320
458  4.580000  0.999194  16346.050781
459  4.590000  0.999193  16346.045898
460  4.600000  0.999195  16346.186523
461  4.610000  0.999193  16346.159180
462  4.620000  0.999193  16346.247070
463  4.630000  0.999193  16346.208984
464  4.640000  0.999195  16346.287109
465  4.650000  0.999194  16346.305664
466  4.660000  0.999195  16346.434570
467  4.670000  0.999196  16346.506836
468  4.680000  0.999195  16346.419922
469  4.690000  0.999194  16346.374023
470  4.700000  0.999192  16346.334961
471  4.710000  0.999193  16346.432617
472  4.720000  0.999192  16346.368164
473  4.730000  0.999194  16346.406250
474  4.740000  0.999194  16346.306641
475  4.750000  0.999197  16346.497070
476  4.760000  0.999196  16346.372070
477  4.770000  0.999194  16346.236328
478  4.780000  0.999192  16346.151367
479  4.790000  0.999194  16346.221680
480  4.800000  0.999196  16346.390625
481  4.810000  0.999196  16346.365234
482  4.820000  0.999196  16346.372070
483  4.830000  0.999195  16346.232422
484  4.840000  0.999200  16346.418945
485  4.850000  0.999199  16346.420898
486  4.860000  0.999200  16346.485352
487  4.870000  0.999199  16346.363281
488  4.880000  0.999200  16346.392578
489  4.890000  0.999198  16346.307617
490  4.900000  0.999198  16346.256836
491  4.910000  0.999197  16346.262695
492  4.920000  0.999198  16346.307617
493  4.930000  0.999199  16346.437500
494  4.940000  0.999203  16346.575195
495  4.950000  0.999205  16346.668945
496  4.960000  0.999203  16346.558594
497  4.970000  0.999204  16346.665039
498  4.980000  0.999201  16346.559570
499  4.990000  0.999198  16346.407227
500  5.000000  0.999197  16346.257812
501  5.010000  0.999197  16346.280273
502  5.020000  0.999199  16346.337891
503  5.030000  0.999201  16346.469727
504  5.040000  0.999201  16346.542969
505  5.050000  0.999200  16346.507812
506  5.060000  0.999202  16346.614258
507  5.070000  0.999200  16346.493164
508  5.080000  0.999201  16346.583008
509  5.090000  0.999199  16346.507812
510  5.100000  0.999199  16346.468750
511  5.110000  0.999197  16346.367188
512  5.120000  0.999195  16346.301758
513  5.130000  0.999192  16346.137695
514  5.140000  0.999193  16346.208984
515  5.150000  0.999191  16346.008789
516  5.160000  0.999191  16346.081055
517  5.170000  0.999189  16346.019531
518  5.180000  0.999190  16346.071289
519  5.190000  0.999191  16346.047852
520  5.200000  0.999191  16346.158203
521  5.210000  0.999190  16346.113281
522  5.220000  0.999191  16346.134766
523  5.230000  0.999191  16346.179688
524  5.240000  0.999188  16346.053711
525  5.250000  0.999188  16346.014648
526  5.260000  0.999188  16346.072266
527  5.270000  0.999186  16346.009766
528  5.280000  0.999187  16346.048828
529  5.290000  0.999187  16346.098633
530  5.300000  0.999186  16346.050781
531  5.310000  0.999186  16346.013672
532  5.320000  0.999184  16345.884766
533  5.330000  0.999181  16345.772461
534  5.340000  0.999180  16345.731445
535  5.350000  0.999180  16345.633789
536  5.360000  0.999179  16345.607422
537  5.370000  0.999179  16345.557617
538  5.380000  0.999180  16345.684570
539  5.390000  0.999182  16345.686523
540  5.400000  0.999181  16345.696289
541  5.410000  0.999179  16345.572266
542  5.420000  0.999181  16345.655273
543  5.430000  0.999183  16345.875977
544  5.440000  0.999184  16345.898438
545  5.450000  0.999183  16345.896484
546  5.460000  0.999182  16345.830078
547  5.470000  0.999184  16345.903320
548  5.480000  0.999183  16345.911133
549  5.490000  0.999182  16345.900391
550  5.500000  0.999181  16345.857422
551  5.510000  0.999181  16345.884766
552  5.520000  0.999181  16345.923828
553  5.530000  0.999182  16346.055664
554  5.540000  0.999183  16346.008789
555  5.550000  0.999182  16345.904297
556  5.560000  0.999183  16345.927734
557  5.570000  0.999183  16345.949219
558  5.580000  0.999181  16345.945312
559  5.590000  0.999183  16345.962891
560  5.600000  0.999182  16345.969727
561  5.610000  0.999182  16345.907227
562  5.620000  0.999179  16345.835938
563  5.630000  0.999178  16345.774414
564  5.640000  0.999181  16345.926758
565  5.650000  0.999182  16345.895508
566  5.660000  0.999182  16346.012695
567  5.670000  0.999182  16346.067383
568  5.680000  0.999182  16346.108398
569  5.690000  0.999181  16346.068359
570  5.700000  0.999178  16345.928711
571  5.710000  0.999180  16346.050781
572  5.720000  0.999179  16346.023438
573  5.730000  0.999178  16346.002930
574  5.740000  0.999179  16346.090820
575  5.750000  0.999179  16346.085938
576  5.760000  0.999180  16346.182617
577  5.770000  0.999181  16346.156250
578  5.780000  0.999180  16346.103516
579  5.790000  0.999180  16346.105469
580  5.800000  0.999178  16345.940430
581  5.810000  0.999179  16346.040039
582  5.820000  0.999176  16345.873047
583  5.830000  0.999176  16345.817383
584  5.840000  0.999174  16345.804688
585  5.850000  0.999173  16345.711914
586  5.860000  0.999171  16345.629883
587  5.870000  0.999171  16345.629883
588  5.880000  0.999169  16345.501953
589  5.890000  0.999170  16345.630859
590  5.900000  0.999172  16345.687500
591  5.910000  0.999171  16345.681641
592  5.920000  0.999172  16345.808594
593  5.930000  0.999172  16345.779297
594  5.940000  0.999173  16345.921875
595  5.950000  0.999173  16345.866211
596  5.960000  0.999172  16345.846680
597  5.970000  0.999172  16345.874023
598  5.980000  0.999170  16345.781250
599  5.990000  0.999168  16345.662109
600  6.000000  0.999167  16345.614258
601  6.010000  0.999164  16345.428711
602  6.020000  0.999163  16345.353516
603  6.030000  0.999162  16345.368164
604  6.040000  0.999161  16345.335938
605  6.050000  0.999160  16345.361328
606  6.060000  0.999159  16345.292969
607  6.070000  0.999159  16345.409180
608  6.080000  0.999159  16345.433594
609  6.090000  0.999160  16345.457031
610  6.100000  0.999162  16345.572266
611  6.110000  0.999161  16345.582031
612  6.120000  0.999160  16345.489258
613  6.130000  0.999164  16345.794922
614  6.140000  0.999164  16345.673828
615  6.150000  0.999163  16345.694336
616  6.160000  0.999166  16345.822266
617  6.170000  0.999165  16345.847656
618  6.180000  0.999168  16345.986328
619  6.190000  0.999168  16346.024414
620  6.200000  0.999166  16345.974609
621  6.210000  0.999166  16345.983398
622  6.220000  0.999167  16346.071289
623  6.230000  0.999168  16346.160156
624  6.240000  0.999168  16346.050781
625  6.250000  0.999170  16346.172852
626  6.260000  0.999170  16346.177734
627  6.270000  0.999170  16346.175781
628  6.280000  0.999168  16346.069336
629  6.290000  0.999167  16346.001953
630  6.300000  0.999166  16346.008789
631  6.310000  0.999165  16345.947266
632  6.320000  0.999162  16345.796875
633  6.330000  0.999162  16345.850586
634  6.340000  0.999161  16345.661133
635  6.350000  0.999161  16345.712891
636  6.360000  0.999163  16345.748047
637  6.370000  0.999164  16345.742188
638  6.380000  0.999162  16345.687500
639  6.390000  0.999161  16345.718750
640  6.400000  0.999161  16345.668945
641  6.410000  0.999159  16345.642578
642  6.420000  0.999159  16345.561523
643  6.430000  0.999159  16345.564453
644  6.440000  0.999159  16345.549805
645  6.450000  0.999161  16345.609375
646  6.460000  0.999160  16345.503906
647  6.470000  0.999158  16345.445312
648  6.480000  0.999155  16345.349609
649  6.490000  0.999154  16345.370117
650  6.500000  0.999153  16345.287109
651  6.510000  0.999153  16345.249023
652  6.520000  0.999155  16345.433594
653  6.530000  0.999160  16345.567383
654  6.540000  0.999161  16345.569336
655  6.550000  0.999160  16345.544922
656  6.560000  0.999160  16345.551758
657  6.570000  0.999162  16345.660156
658  6.580000  0.999162  16345.626953
659  6.590000  0.999162  16345.692383
660  6.600000  0.999162  16345.682617
661  6.610000  0.999162  16345.616211
662  6.620000  0.999161  16345.571289
663  6.630000  0.999157  16345.404297
664  6.640000  0.999152  16345.291016
665  6.650000  0.999154  16345.274414
666  6.660000  0.999155  16345.372070
667  6.670000  0.999159  16345.523438
668  6.680000  0.999156  16345.403320
669  6.690000  0.999156  16345.453125
670  6.700000  0.999157  16345.501953
671  6.710000  0.999159  16345.516602
672  6.720000  0.999160  16345.531250
673  6.730000  0.999159  16345.494141
674  6.740000  0.999159  16345.439453
675  6.750000  0.999158  16345.455078
676  6.760000  0.999157  16345.428711
677  6.770000  0.999158  16345.541016
678  6.780000  0.999159  16345.511719
679  6.790000  0.999160  16345.538086
680  6.800000  0.999159  16345.578125
681  6.810000  0.999160  16345.520508
682  6.820000  0.999160  16345.542969
683  6.830000  0.999160  16345.519531
684  6.840000  0.999162  16345.592773
685  6.850000  0.999161  16345.504883
686  6.860000  0.999165  16345.710938
687  6.870000  0.999165  16345.709961
688  6.880000  0.999167  16345.851562
689  6.890000  0.999168  16345.841797
690  6.900000  0.999166  16345.722656
691  6.910000  0.999167  16345.824219
692  6.920000  0.999168  16345.866211
693  6.930000  0.999167  16345.755859
694  6.940000  0.999169  16345.908203
695  6.950000  0.999166  16345.784180
696  6.960000  0.999167  16345.779297
697  6.970000  0.999166  16345.825195
698  6.980000  0.999166  16345.833008
699  6.990000  0.999166  16345.722656
700  7.000000  0.999168  16345.862305
701  7.010000  0.999169  16345.876953
702  7.020000  0.999169  16345.865234
703  7.030000  0.999167  16345.758789
704  7.040000  0.999170  16345.882812
705  7.050000  0.999170  16345.891602
706  7.060000  0.999174  16346.026367
707  7.070000  0.999173  16345.985352
708  7.080000  0.999175  16346.134766
709  7.090000  0.999177  16346.169922
710  7.100000  0.999177  16346.168945
711  7.110000  0.999175  16346.067383
712  7.120000  0.999175  16346.061523
713  7.130000  0.999175  16346.051758
714  7.140000  0.999175  16346.056641
715  7.150000  0.999174  16346.021484
716  7.160000  0.999172  16345.917969
717  7.170000  0.999172  16345.845703
718  7.180000  0.999172  16345.830078
719  7.190000  0.999169  16345.708984
720  7.200000  0.999170  16345.761719
721  7.210000  0.999170  16345.776367
722  7.220000  0.999169  16345.799805
723  7.230000  0.999169  16345.749023
724  7.240000  0.999168  16345.668945
725  7.250000  0.999168  16345.704102
726  7.260000  0.999168  16345.679688
727  7.270000  0.999168  16345.675781
728  7.280000  0.999167  16345.625977
729  7.290000  0.999167  16345.666016
730  7.300000  0.999169  16345.750000
731  7.310000  0.999167  16345.710938
732  7.320000  0.999165  16345.616211
733  7.330000  0.999165  16345.501953
734  7.340000  0.999165  16345.563477
735  7.350000  0.999166  16345.576172
736  7.360000  0.999167  16345.652344
737  7.370000  0.999165  16345.493164
738  7.380000  0.999165  16345.451172
739  7.390000  0.999167  16345.550781
740  7.400000  0.999167  16345.635742
741  7.410000  0.999165  16345.493164
742  7.420000  0.999166  16345.533203
743  7.430000  0.999165  16345.554688
744  7.440000  0.999162  16345.412109
745  7.450000  0.999163  16345.459961
746  7.460000  0.999163  16345.462891
747  7.470000  0.999164  16345.485352
748  7.480000  0.999163  16345.442383
749  7.490000  0.999162  16345.374023
750  7.500000  0.999164  16345.506836
751  7.510000  0.999161  16345.350586
752  7.520000  0.999160  16345.254883
753  7.530000  0.999158  16345.222656
754  7.540000  0.999160  16345.317383
755  7.550000  0.999162  16345.462891
756  7.560000  0.999163  16345.497070
757  7.570000  0.999164  16345.574219
758  7.580000  0.999164  16345.560547
759  7.590000  0.999164  16345.512695
760  7.600000  0.999163  16345.527344
761  7.610000  0.999163  16345.515625
762  7.620000  0.999163  16345.634766
763  7.630000  0.999163  16345.518555
764  7.640000  0.999162  16345.469727
765  7.650000  0.999163  16345.444336
766  7.660000  0.999163  16345.506836
767  7.670000  0.999162  16345.413086
768  7.680000  0.999162  16345.421875
769  7.690000  0.999164  16345.500977
770  7.700000  0.999168  16345.656250
771  7.710000  0.999167  16345.564453
772  7.720000  0.999168  16345.668945
773  7.730000  0.999167  16345.652344
