# Timeseries for σ = 1.500000e+00
# step  t  R_global  L
438  4.380000  0.108927  770.489685
439  4.390000  0.109155  766.991455
440  4.400000  0.108724  770.753052
441  4.410000  0.108481  773.328247
442  4.420000  0.108035  769.295715
443  4.430000  0.108475  770.497437
444  4.440000  0.108458  770.611511
445  4.450000  0.108106  775.653137
446  4.460000  0.107936  768.685547
447  4.470000  0.107896  768.381714
448  4.480000  0.107324  762.749023
449  4.490000  0.108225  766.336548
450  4.500000  0.108777  765.751404
451  4.510000  0.109486  766.329468
452  4.520000  0.108569  762.035217
453  4.530000  0.108396  764.524536
454  4.540000  0.108440  763.495056
455  4.550000  0.107792  763.108765
456  4.560000  0.107965  756.657288
457  4.570000  0.107483  752.737671
458  4.580000  0.108568  754.410278
459  4.590000  0.107971  748.368286
460  4.600000  0.107837  747.380554
461  4.610000  0.106946  747.561035
462  4.620000  0.105580  748.916321
463  4.630000  0.104443  740.850342
464  4.640000  0.102560  738.419922
465  4.650000  0.102504  736.063843
466  4.660000  0.102201  729.050781
467  4.670000  0.103139  732.223450
468  4.680000  0.102652  725.172424
469  4.690000  0.103083  718.818787
470  4.700000  0.103932  722.309204
471  4.710000  0.105176  724.822632
472  4.720000  0.105419  730.212280
473  4.730000  0.104616  727.971741
474  4.740000  0.104513  731.238831
475  4.750000  0.103554  730.268066
476  4.760000  0.102789  736.043518
477  4.770000  0.104582  738.457275
478  4.780000  0.104476  738.367920
479  4.790000  0.104187  738.626465
480  4.800000  0.102406  741.038513
481  4.810000  0.103553  741.913757
482  4.820000  0.104116  746.266296
483  4.830000  0.103337  746.603027
484  4.840000  0.104063  751.650818
485  4.850000  0.104087  748.297791
486  4.860000  0.104206  748.210266
487  4.870000  0.104927  741.619385
488  4.880000  0.106255  743.154541
489  4.890000  0.105882  740.250366
490  4.900000  0.106170  743.506958
491  4.910000  0.105305  743.637390
492  4.920000  0.105365  740.595825
493  4.930000  0.105960  743.061401
494  4.940000  0.104812  738.312073
495  4.950000  0.105131  736.585571
496  4.960000  0.104139  737.931396
497  4.970000  0.104159  740.729614
498  4.980000  0.103753  743.044250
499  4.990000  0.104686  746.587524
500  5.000000  0.104348  751.853455
501  5.010000  0.103401  751.911194
502  5.020000  0.105205  760.287231
503  5.030000  0.105270  754.986450
504  5.040000  0.104505  753.096924
505  5.050000  0.103919  752.926208
506  5.060000  0.102731  747.393005
507  5.070000  0.102916  750.275757
508  5.080000  0.102878  748.686768
509  5.090000  0.103650  757.207947
510  5.100000  0.102249  752.959656
511  5.110000  0.100374  749.563660
512  5.120000  0.101418  749.352234
513  5.130000  0.101397  748.809631
514  5.140000  0.100525  746.540222
515  5.150000  0.099992  751.897461
516  5.160000  0.099886  750.761841
517  5.170000  0.099119  749.151428
518  5.180000  0.097145  748.037842
519  5.190000  0.096859  753.369385
520  5.200000  0.097186  757.056885
521  5.210000  0.097665  763.967712
522  5.220000  0.097083  759.816284
523  5.230000  0.097093  763.757812
524  5.240000  0.095969  759.121948
525  5.250000  0.094217  753.482422
526  5.260000  0.095187  757.296814
527  5.270000  0.095157  756.648499
528  5.280000  0.097142  753.582703
529  5.290000  0.097878  751.966736
530  5.300000  0.097623  750.679016
531  5.310000  0.098949  748.556030
532  5.320000  0.099210  749.829773
533  5.330000  0.098744  752.366150
534  5.340000  0.098847  751.642029
535  5.350000  0.099241  745.748352
536  5.360000  0.099349  744.023193
537  5.370000  0.099221  740.781189
538  5.380000  0.099024  736.661926
539  5.390000  0.098511  736.087036
540  5.400000  0.098214  738.732483
541  5.410000  0.099114  742.354065
542  5.420000  0.099377  737.455811
543  5.430000  0.098473  734.732300
544  5.440000  0.098838  743.707336
545  5.450000  0.099521  746.445801
546  5.460000  0.098239  745.199219
547  5.470000  0.097775  750.615112
548  5.480000  0.098517  750.180908
549  5.490000  0.097226  751.230530
550  5.500000  0.097321  744.645142
551  5.510000  0.098482  742.901733
552  5.520000  0.098015  750.910828
553  5.530000  0.096282  740.974915
554  5.540000  0.096245  744.071228
555  5.550000  0.096430  745.513977
556  5.560000  0.096145  743.340332
557  5.570000  0.096533  740.773010
558  5.580000  0.096853  737.072571
559  5.590000  0.096952  738.748047
560  5.600000  0.096746  737.196472
561  5.610000  0.096619  737.168091
562  5.620000  0.095699  733.160828
563  5.630000  0.095910  738.062012
564  5.640000  0.096546  740.006348
565  5.650000  0.096192  735.313904
566  5.660000  0.095817  738.208008
567  5.670000  0.095528  739.038269
568  5.680000  0.094862  736.461243
569  5.690000  0.094276  730.841492
570  5.700000  0.095599  731.200562
571  5.710000  0.095665  731.149719
572  5.720000  0.095146  733.932495
573  5.730000  0.095964  736.426086
574  5.740000  0.095369  733.276062
575  5.750000  0.094175  735.673584
576  5.760000  0.094742  739.828979
577  5.770000  0.093704  737.870850
578  5.780000  0.093744  742.571411
579  5.790000  0.094584  746.622742
580  5.800000  0.095905  746.051941
581  5.810000  0.093985  738.979004
582  5.820000  0.095563  744.443115
583  5.830000  0.093435  739.435425
584  5.840000  0.092619  732.361938
585  5.850000  0.093264  735.016846
586  5.860000  0.094069  736.962891
587  5.870000  0.094330  742.834900
588  5.880000  0.096484  742.089233
589  5.890000  0.096498  741.533142
590  5.900000  0.095942  737.698914
591  5.910000  0.094174  735.255859
592  5.920000  0.092253  732.843872
593  5.930000  0.092462  728.548889
594  5.940000  0.094032  734.335999
595  5.950000  0.094316  739.246765
596  5.960000  0.094014  740.483215
597  5.970000  0.094609  747.493530
598  5.980000  0.095873  752.634033
599  5.990000  0.095757  759.789001
600  6.000000  0.096079  763.046143
601  6.010000  0.097181  758.526733
602  6.020000  0.095605  759.337646
603  6.030000  0.094539  752.228760
604  6.040000  0.093707  759.524658
605  6.050000  0.092407  759.776978
606  6.060000  0.093328  760.194031
607  6.070000  0.092883  767.155334
608  6.080000  0.093534  763.130249
609  6.090000  0.093394  757.251526
610  6.100000  0.093452  762.082642
611  6.110000  0.093213  768.603516
612  6.120000  0.091741  765.177063
613  6.130000  0.091420  768.957581
614  6.140000  0.091648  769.931580
615  6.150000  0.091623  768.857056
616  6.160000  0.091217  769.378235
617  6.170000  0.090748  772.220520
618  6.180000  0.089803  768.779663
619  6.190000  0.089145  767.446594
620  6.200000  0.088923  761.882812
621  6.210000  0.087883  754.446716
622  6.220000  0.087225  750.957458
623  6.230000  0.086322  751.022400
624  6.240000  0.085819  753.966187
625  6.250000  0.085200  753.093140
626  6.260000  0.083427  754.235291
627  6.270000  0.083178  748.833679
628  6.280000  0.083004  751.920654
629  6.290000  0.081913  752.261230
630  6.300000  0.082334  750.774048
631  6.310000  0.082894  754.447449
632  6.320000  0.082042  759.655212
633  6.330000  0.082154  760.057678
634  6.340000  0.082748  755.258118
635  6.350000  0.081773  760.224121
636  6.360000  0.083144  766.244141
637  6.370000  0.082848  761.495300
638  6.380000  0.082389  757.276489
639  6.390000  0.083089  763.065063
640  6.400000  0.083233  757.538513
641  6.410000  0.083959  760.594238
642  6.420000  0.083352  759.323730
643  6.430000  0.082895  759.780396
644  6.440000  0.082516  760.493591
645  6.450000  0.082107  761.636292
646  6.460000  0.081095  755.343262
647  6.470000  0.082014  757.177368
648  6.480000  0.082465  757.727356
649  6.490000  0.082788  759.662170
650  6.500000  0.081375  759.193237
651  6.510000  0.080315  756.493347
652  6.520000  0.079928  754.021973
653  6.530000  0.080499  755.580811
654  6.540000  0.080217  760.203491
655  6.550000  0.079245  758.441406
656  6.560000  0.079847  752.818604
657  6.570000  0.080199  753.401184
658  6.580000  0.079311  757.036621
659  6.590000  0.080131  760.574158
660  6.600000  0.079481  761.059875
661  6.610000  0.079866  764.242371
662  6.620000  0.079108  763.477966
663  6.630000  0.081163  768.586609
664  6.640000  0.081127  760.498962
665  6.650000  0.082606  764.790894
666  6.660000  0.082281  766.156555
667  6.670000  0.083079  763.867310
668  6.680000  0.083061  765.177124
669  6.690000  0.081495  758.416626
670  6.700000  0.081948  755.028992
671  6.710000  0.081082  757.559265
672  6.720000  0.081982  759.619019
673  6.730000  0.082831  760.904358
674  6.740000  0.081950  756.379395
675  6.750000  0.081934  752.993408
676  6.760000  0.081001  749.517151
677  6.770000  0.079412  746.635986
678  6.780000  0.080547  748.674438
679  6.790000  0.080804  751.877563
680  6.800000  0.082162  750.539368
681  6.810000  0.081486  752.210327
682  6.820000  0.081990  748.417175
683  6.830000  0.082254  746.857300
684  6.840000  0.081456  747.334229
685  6.850000  0.082300  748.614685
686  6.860000  0.081532  749.318420
687  6.870000  0.081070  753.472656
688  6.880000  0.080175  763.682068
689  6.890000  0.080456  757.453247
690  6.900000  0.081660  758.431152
691  6.910000  0.082489  754.480896
692  6.920000  0.081382  750.178833
693  6.930000  0.081896  760.102295
694  6.940000  0.081267  763.973145
695  6.950000  0.081667  762.835754
696  6.960000  0.081015  764.668640
697  6.970000  0.081803  764.871887
698  6.980000  0.080953  765.922546
699  6.990000  0.080359  763.290344
700  7.000000  0.078580  761.024719
701  7.010000  0.079165  756.915039
