# Test Particle Trajectory
# charge = -1, mass = 0.1
# t,x,y,vx,vy,E_x,E_y,B_z,F_x,F_y,KE
0.128000,55.000000,50.001280,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.129000,55.000000,50.001290,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.130000,55.000000,50.001300,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.131000,55.000000,50.001310,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.132000,55.000000,50.001320,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.133000,55.000000,50.001330,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.134000,55.000000,50.001340,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.135000,55.000000,50.001350,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.136000,55.000000,50.001360,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.137000,55.000000,50.001370,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.138000,55.000000,50.001380,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.139000,55.000000,50.001390,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.140000,55.000000,50.001400,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.141000,55.000000,50.001410,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.142000,55.000000,50.001420,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.143000,55.000000,50.001430,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.144000,55.000000,50.001440,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.145000,55.000000,50.001450,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.146000,55.000000,50.001460,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.147000,55.000000,50.001470,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.148000,55.000000,50.001480,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.149000,55.000000,50.001490,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.150000,55.000000,50.001500,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.151000,55.000000,50.001510,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.152000,55.000000,50.001520,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.153000,55.000000,50.001530,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.154000,55.000000,50.001540,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.155000,55.000000,50.001550,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.156000,55.000000,50.001560,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.157000,55.000000,50.001570,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.158000,55.000000,50.001580,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.159000,55.000000,50.001590,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.160000,55.000000,50.001600,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.161000,55.000000,50.001610,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.162000,55.000000,50.001620,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.163000,55.000000,50.001630,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.164000,55.000000,50.001640,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.165000,55.000000,50.001650,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.166000,55.000000,50.001660,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.167000,55.000000,50.001670,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.168000,55.000000,50.001680,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.169000,55.000000,50.001690,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.170000,55.000000,50.001700,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.171000,55.000000,50.001710,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.172000,55.000000,50.001720,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.173000,55.000000,50.001730,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.174000,55.000000,50.001740,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.175000,55.000000,50.001750,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.176000,55.000000,50.001760,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.177000,55.000000,50.001770,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.178000,55.000000,50.001780,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.179000,55.000000,50.001790,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.180000,55.000000,50.001800,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.181000,55.000000,50.001810,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.182000,55.000000,50.001820,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.183000,55.000000,50.001830,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.184000,55.000000,50.001840,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.185000,55.000000,50.001850,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.186000,55.000000,50.001860,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.187000,55.000000,50.001870,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.188000,55.000000,50.001880,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.189000,55.000000,50.001890,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.190000,55.000000,50.001900,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.191000,55.000000,50.001910,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.192000,55.000000,50.001920,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.193000,55.000000,50.001930,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.194000,55.000000,50.001940,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.195000,55.000000,50.001950,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.196000,55.000000,50.001960,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.197000,55.000000,50.001970,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.198000,55.000000,50.001980,-0.000000,0.010000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000005
0.199000,55.000000,50.001990,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
0.200000,55.000000,50.002000,-0.000000,0.010000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000005
