time,norm,norm_error,E_total,E_kin,E_pot,pos_x_re,pos_x_im,pos_y_re,pos_y_im,mom_x_re,mom_x_im,mom_y_re,mom_y_im,R_avg,R_max,R_min,R_var,norm_valid,energy_valid
0,0.9999997992,-2.007855847e-07,1.228570879,0.2375873153,0.990983564,38.4099937,0,31.99999358,0,-2.808719616e-05,-5.699000957e-18,3.534056065e-09,-1.266282602e-16,0.9682352836,0.9998266101,0.2824447453,0.01380011955,1,1
0.09999999404,0.9999976204,-2.379624486e-06,1.228860884,0.2375868866,0.9912739978,38.50978962,0,31.99992377,0,-0.0003017884915,3.924821671e-18,-4.730673352e-07,-1.77659511e-16,0.9680687387,0.9998266101,0.2824447453,0.01391530537,1,1
0.1999999881,0.9999951019,-4.898079469e-06,1.229140638,0.2375866013,0.9915540369,38.60897883,0,31.99984314,0,-0.0005629482028,3.304616699e-18,-1.777261365e-06,-1.342199701e-16,0.968125618,0.9998266101,0.2824447453,0.01390084078,1,1
0.2999999821,0.9999928348,-7.165179522e-06,1.2294098,0.2375865776,0.9918232223,38.70705812,0,31.99977049,0,-0.0008120241366,9.549474763e-19,-3.83329467e-06,6.816323405e-17,0.9681562402,0.9998266101,0.2824447453,0.01386267205,1,1
0.3999999762,0.9999904019,-9.598119338e-06,1.229666881,0.2375866473,0.9920802335,38.80350914,0,31.99969256,0,-0.001049576033,2.757165292e-18,-6.568165379e-06,1.085206347e-18,0.9682004201,0.9998266101,0.2824447453,0.01383008888,1,1
0.5,0.9999880071,-1.199291966e-05,1.229911224,0.2375868503,0.9923243734,38.8978721,0,31.999616,0,-0.001276152977,-1.688648283e-18,-9.845760584e-06,-6.266244299e-17,0.9680835401,0.9998266101,0,0.01400970594,1,1
0.5999999642,0.9999857339,-1.426605433e-05,1.230142138,0.2375871872,0.992554951,38.98972655,0,31.99954321,0,-0.001492355744,-2.052151559e-19,-1.356881876e-05,-2.172543959e-18,0.9681521132,0.9998266101,0.2824447453,0.01388089771,1,1
0.6999999881,0.9999833738,-1.662621804e-05,1.23035877,0.2375875765,0.9927711931,39.07869208,0,31.99946761,0,-0.001698891039,-3.481334381e-19,-1.765165161e-05,6.99899508e-17,0.9681683452,0.9998266101,0.2824447453,0.01386834361,1,1
0.7999999523,0.9999811262,-1.887383888e-05,1.23056096,0.2375880679,0.9929728925,39.16446239,0,31.99939567,0,-0.001896333853,-3.057754803e-18,-2.18816759e-05,-3.651421854e-17,0.968205044,0.9998266101,0.2824447453,0.01384625967,1,1
0.8999999762,0.999978741,-2.125898015e-05,1.23074818,0.2375885988,0.9931595807,39.2467765,0,31.99931936,0,-0.002085407275,-1.509683359e-18,-2.624816221e-05,-1.871853833e-16,0.967898673,0.9998266101,0,0.01408910624,1,1
1,0.9999763833,-2.361671587e-05,1.23092053,0.2375891595,0.993331371,39.32545554,0,31.99924384,0,-0.00226676642,5.638866089e-18,-3.056811102e-05,-5.715562054e-18,0.9681841094,0.9998266101,0.2824447453,0.01386460335,1,1
1.100000024,0.9999738709,-2.61291324e-05,1.231077916,0.2375897395,0.9934881761,39.40037312,0,31.99916343,0,-0.002441051265,-2.873672632e-18,-3.480180264e-05,-2.2537861e-18,0.9681548392,0.9998266101,0.2824447453,0.01385514725,1,1
1.199999928,0.9999712118,-2.878818174e-05,1.231220585,0.237590294,0.9936302909,39.47147583,0,31.99907829,0,-0.00260892598,-2.075179967e-18,-3.881560384e-05,1.010420439e-16,0.9681566109,0.9998266101,0.2824447453,0.01385901574,1,1
1.299999952,0.9999686041,-3.139590383e-05,1.231349289,0.2375909185,0.99375837,39.53878117,0,31.99899478,0,-0.002771029127,1.783297412e-19,-4.255237686e-05,-7.543667828e-17,0.968160743,0.9998266101,0.2824447453,0.01385263895,1,1
1.399999976,0.9999662167,-3.378329441e-05,1.231464863,0.2375916314,0.9938732313,39.60236469,0,31.99891841,0,-0.002927987014,1.09217723e-18,-4.591942023e-05,-9.33352183e-17,0.9682143206,0.9998266101,0.2824447453,0.01381654857,1,1
1.5,0.9999637855,-3.621445888e-05,1.231567599,0.2375923663,0.9939752323,39.66233817,0,31.9988406,0,-0.003080381416,5.718819252e-19,-4.897686904e-05,-8.089139501e-17,0.9682302883,0.9998266101,0.2824447453,0.01380911114,1,1
1.599999905,0.9999612195,-3.878047571e-05,1.231658272,0.2375931256,0.9940651462,39.71886778,0,31.9987585,0,-0.003228750696,2.064846849e-18,-5.165421856e-05,1.563636668e-16,0.9682386456,0.9998266101,0.2824447453,0.01382182047,1,1
1.699999928,0.9999586433,-4.135667701e-05,1.231737871,0.2375939378,0.9941439329,39.77216837,0,31.99867608,0,-0.003373604157,-3.042978347e-18,-5.397572585e-05,-6.741968016e-17,0.9681323936,0.9998266101,0.2824447453,0.01389363539,1,1
1.799999952,0.9999560978,-4.390215649e-05,1.231807594,0.2375948099,0.9942127843,39.82248421,0,31.99859449,0,-0.003515453437,-3.16168191e-18,-5.596286934e-05,4.267659835e-17,0.9682257716,0.9998266101,0.2824447453,0.01381343476,1,1
1.899999976,0.9999534286,-4.657139528e-05,1.231868093,0.2375957273,0.994272366,39.87007674,0,31.99850908,0,-0.003654665727,-4.316428798e-18,-5.756056229e-05,7.874170565e-17,0.9680413126,0.9998266101,0,0.01406139156,1,1
2,0.9999507647,-4.923530394e-05,1.231920498,0.2375967261,0.9943237717,39.91523532,0,31.99842379,0,-0.003791683108,-4.703051596e-19,-5.883923356e-05,7.753236638e-18,0.9681668485,0.9998266101,0.2669374943,0.01385410499,1,1
2.099999905,0.9999481138,-5.188615518e-05,1.231966239,0.2375978151,0.994368424,39.95825438,0,31.99833895,0,-0.003926828894,2.478571974e-19,-5.977837262e-05,-7.897000677e-17,0.9683360717,0.9998266101,0.2824447453,0.01375011078,1,1
2.200000048,0.999945495,-5.450501077e-05,1.232005562,0.2375989742,0.994406588,39.99943119,0,31.99825538,0,-0.004060398864,1.176322438e-18,-6.04542715e-05,1.429224704e-17,0.968036639,0.9998266101,0.2824447453,0.01393721248,1,1
2.299999952,0.9999429502,-5.704980118e-05,1.232040218,0.2376002187,0.9944399992,40.03906032,0,31.99817388,0,-0.004192623473,-1.530954999e-18,-6.087302591e-05,-4.241467135e-17,0.9681132099,0.9998266101,0.2824447453,0.0139081605,1,1
2.399999857,0.9999403915,-5.960847826e-05,1.232070728,0.2376015637,0.9944691642,40.07742168,0,31.99809184,0,-0.004323691461,-8.186478269e-19,-6.109452555e-05,4.547934588e-19,0.968177375,0.9998266101,0.2824447453,0.01384573651,1,1
2.5,0.9999377,-6.229998996e-05,1.232097775,0.2376029826,0.9944947922,40.11477968,0,31.99800601,0,-0.004453869973,1.471877388e-18,-6.108959029e-05,6.272157237e-17,0.9682259256,0.9998266101,0.2824447453,0.01381062897,1,1
2.599999905,0.999934992,-6.500804903e-05,1.232122849,0.2376045043,0.9945183448,40.15139075,0,31.99791916,0,-0.004583302647,-1.153916524e-18,-6.086635712e-05,-2.560377523e-17,0.9681708589,0.9998266101,0.2824447453,0.01386800034,1,1
2.700000048,0.9999323895,-6.761049126e-05,1.232145483,0.2376061411,0.994539342,40.18749063,0,31.99783601,0,-0.004711998153,5.26710724e-20,-6.046421838e-05,-4.987601677e-17,0.9681600255,0.9998266101,0.2824447453,0.0138786764,1,1
2.799999952,0.9999295805,-7.041949908e-05,1.232166679,0.2376078615,0.9945588175,40.22327511,0,31.99774622,0,-0.004840045036,-4.016721778e-18,-5.995876835e-05,8.423492975e-17,0.9677370681,0.9998266101,0,0.01432805152,1,1
2.899999857,0.9999268027,-7.319733982e-05,1.232187236,0.2376096895,0.9945775466,40.2589382,0,31.99765746,0,-0.004967468911,1.395544246e-18,-5.936001596e-05,3.420706257e-17,0.9681354797,0.9998266101,0.2824447453,0.01389415992,1,1
3,0.9999240712,-7.592882955e-05,1.232208982,0.2376116439,0.9945973378,40.29464106,0,31.99757016,0,-0.005094424752,4.027657479e-18,-5.860861495e-05,-1.228190527e-16,0.968197124,0.9998266101,0.2824447453,0.01386165246,1,1
3.099999905,0.9999213454,-7.865458695e-05,1.232229453,0.2376137306,0.9946157227,40.33051766,0,31.99748309,0,-0.005220865694,-2.751157153e-18,-5.7805957e-05,5.552417518e-17,0.9681811525,0.9998266101,0.2824447453,0.01386549062,1,1
3.199999809,0.9999186573,-8.134267177e-05,1.2322509,0.2376159325,0.9946349674,40.36668302,0,31.99739723,0,-0.005346611179,1.961872587e-18,-5.693985731e-05,3.56032821e-17,0.9681711363,0.9998266101,0.333186388,0.01385435628,1,1
3.299999952,0.9999161104,-8.388963763e-05,1.232273124,0.2376183214,0.9946548021,40.40323214,0,31.99731565,0,-0.005471839287,-5.109983402e-19,-5.601077198e-05,9.610082643e-17,0.9681627441,0.9998266101,0.2824447751,0.01386085416,1,1
3.399999857,0.9999134089,-8.659110443e-05,1.232294783,0.2376208362,0.9946739464,40.44022455,0,31.99722938,0,-0.005596575623,-1.720581119e-19,-5.497062493e-05,-5.31366038e-17,0.9681848054,0.9998266101,0.2824447751,0.01384711876,1,1
3.5,0.9999106704,-8.93295595e-05,1.232320761,0.2376234645,0.9946972966,40.47771723,0,31.99714198,0,-0.005720678155,1.03198309e-18,-5.391642753e-05,-6.26135332e-17,0.9681489364,0.9998266101,0.2824448049,0.0139099921,1,1
3.599999905,0.9999080067,-9.199334711e-05,1.232345496,0.2376262466,0.9947192496,40.51575117,0,31.99705698,0,-0.005844003713,-2.505694202e-18,-5.292061094e-05,-1.240029877e-16,0.9681838861,0.9998266101,0.2824448049,0.01383481104,1,1
3.699999809,0.9999053669,-9.463307086e-05,1.232371848,0.2376291915,0.9947426562,40.55434658,0,31.99697239,0,-0.005966678874,3.12803304e-19,-5.180045378e-05,9.340883545e-17,0.9682190555,0.9998266101,0.2824448347,0.01381601647,1,1
3.799999952,0.9999027198,-9.728015593e-05,1.232396889,0.2376323269,0.9947645625,40.59351231,0,31.99688763,0,-0.006088685756,-1.716178736e-18,-5.047723073e-05,1.494166438e-17,0.9681962918,0.9998266101,0.2824449241,0.01381562425,1,1
3.899999857,0.9998999979,-0.0001000020811,1.232425282,0.2376355973,0.9947896845,40.63324455,0,31.99680038,0,-0.006209610366,1.294072571e-18,-4.924132071e-05,-1.673548088e-17,0.9682017187,0.9998266101,0.2824449539,0.01383289387,1,1
4,0.9998971577,-0.000102842318,1.232457283,0.237639021,0.9948182623,40.67353316,0,31.99670957,0,-0.006329782093,-2.295563404e-18,-4.794482333e-05,1.963803452e-17,0.968237169,0.9998266101,0.2824449539,0.01384520863,1,1
4.099999905,0.9998946014,-0.0001053985983,1.23248679,0.2376426921,0.9948440983,40.71437919,0,31.99662807,0,-0.006448960792,6.678785236e-19,-4.654957843e-05,1.508269502e-16,0.9681811782,0.9998266101,0.2824450135,0.01383387004,1,1
4.199999809,0.9998920047,-0.0001079953066,1.232515103,0.2376464973,0.9948686054,40.75574935,0,31.99654532,0,-0.006567182916,-1.433897423e-18,-4.519565234e-05,-6.900587829e-17,0.9681214775,0.9998266101,0.2824450731,0.01390423838,1,1
4.299999714,0.9998894007,-0.0001105992989,1.232554906,0.2376505421,0.994904364,40.79762101,0,31.99646228,0,-0.006684641312,2.068151661e-18,-4.359236107e-05,-1.086229878e-16,0.9682032851,0.9998266101,0.2824451029,0.01387568074,1,1
4.400000095,0.9998868086,-0.0001131914222,1.232581427,0.2376547641,0.9949266634,40.83996828,0,31.9963798,0,-0.00680050212,1.340008435e-18,-4.208795416e-05,-1.387731355e-16,0.9681552125,0.9998266101,0.2824451923,0.01384862788,1,1
4.5,0.9998840417,-0.0001159582535,1.232611521,0.2376592107,0.9949523105,40.88275584,0,31.99629157,0,-0.006915704995,-1.08886773e-18,-4.013946322e-05,8.524054826e-18,0.9681612392,0.9998266101,0.2824452519,0.01386490151,1,1
4.599999905,0.9998812928,-0.000118707167,1.232655407,0.2376638847,0.9949915222,40.92596358,0,31.99620422,0,-0.007029578251,4.380758408e-19,-3.79290022e-05,6.111678637e-17,0.9681510427,0.9998266101,0.2824453413,0.01386814511,1,1
4.699999809,0.9998785851,-0.0001214149295,1.232682191,0.2376687591,0.9950134319,40.96956325,0,31.99611816,0,-0.007142006407,-1.081691342e-18,-3.556448497e-05,-1.960563567e-16,0.9680753955,0.9998266101,0.2824454308,0.01392761688,1,1
4.799999714,0.9998759137,-0.0001240863445,1.232718714,0.2376738758,0.9950448382,41.01352742,0,31.99603346,0,-0.007253026699,1.072933479e-18,-3.312534737e-05,1.249741346e-16,0.9681148248,0.9998266101,0.28244555,0.01388473372,1,1
4.900000095,0.9998732796,-0.000126720353,1.232755296,0.2376792056,0.9950760907,41.05782923,0,31.99595025,0,-0.007362529459,-1.364127806e-18,-3.061962211e-05,1.881506651e-17,0.9681713873,0.9998266101,0.2824456394,0.01385371725,1,1
5,0.9998706125,-0.0001293874558,1.232787689,0.2376847965,0.9951028924,41.10244013,0,31.99586587,0,-0.007471568396,-8.569016502e-19,-2.753864923e-05,1.750367392e-17,0.9681792665,0.9998266101,0.2824457586,0.01386711071,1,1
5.099999905,0.9998680072,-0.0001319928327,1.232826946,0.2376906286,0.995136317,41.14734024,0,31.99578377,0,-0.007555375918,-1.608491549e-18,-2.450612021e-05,-8.901406297e-17,0.9682173395,0.9998266101,0.2824459076,0.01384447094,1,1
5.199999809,0.9998653425,-0.0001346575454,1.232861509,0.2376966641,0.9951648449,41.19250213,0,31.99569998,0,-0.007660194343,-1.17999345e-18,-2.11832366e-05,2.123822501e-17,0.9682845667,0.9998266101,0.2824460268,0.01382002864,1,1
5.299999714,0.9998627015,-0.0001372984923,1.23290013,0.2377031964,0.9951969338,41.23790834,0,31.99561699,0,-0.007732299299,5.869060802e-19,-1.775729263e-05,8.521378096e-17,0.9681224659,0.9998266101,0.2824462056,0.01388281984,1,1
5.400000095,0.9998598774,-0.0001401225987,1.232940033,0.2377095858,0.9952304472,41.2835309,0,31.99552865,0,-0.007834680133,-3.768845258e-19,-1.4175387e-05,-9.011257942e-17,0.9681818966,0.9998266101,0.2824463844,0.01384779872,1,1
5.5,0.9998572468,-0.0001427532006,1.232961259,0.2377162098,0.9952450491,41.32936738,0,31.99544674,0,-0.007931528463,1.639807083e-19,-1.063990548e-05,1.214289968e-16,0.9683007137,0.9998266101,0.2824465632,0.01377466531,1,1
5.599999905,0.9998545414,-0.0001454586371,1.23298702,0.2377230741,0.9952639457,41.3753905,0,31.99536252,0,-0.008029106585,-7.831803301e-19,-6.371858608e-06,6.010589522e-17,0.9681378877,0.9998266101,0.2824467421,0.01388787689,1,1
5.699999809,0.9998518572,-0.000148142838,1.233006627,0.2377301114,0.9952765159,41.42158965,0,31.99527871,0,-0.008121614715,-3.530962786e-19,-1.89805118e-06,-5.514005352e-17,0.9681357984,0.9998266101,0.2824469507,0.01387270254,1,1
5.799999714,0.9998491636,-0.0001508364468,1.232687541,0.2377375067,0.9949500346,41.46795029,0,31.99519549,0,-0.008210544858,-5.889480475e-19,2.626274312e-06,1.381638027e-17,0.9682336786,0.9998266101,0.2824471891,0.013795038,1,1
5.900000095,0.9998464632,-0.0001535368202,1.233149203,0.2377449306,0.9954042721,41.51445957,0,31.99511215,0,-0.008298597751,-2.612323519e-18,7.805050326e-06,-2.51575963e-17,0.9681376873,0.9998266101,0.2824474573,0.01391265545,1,1
6,0.9998436136,-0.0001563863664,1.232975943,0.237752436,0.9952235074,41.56110131,0,31.99502441,0,-0.008385402027,-6.172135215e-19,1.283163338e-05,-1.529206711e-17,0.9676170473,0.9998266101,0,0.01437568945,1,1
6.099999905,0.9998407741,-0.0001592258814,1.233172874,0.2377601304,0.9954127436,41.60787119,0,31.99493718,0,-0.008463107714,-8.239029491e-19,1.735497637e-05,3.351630786e-17,0.9681691002,0.9998266101,0.2824479342,0.01386299808,1,1
6.199999809,0.9998380678,-0.0001619322145,1.233200912,0.2377679675,0.995432944,41.65476532,0,31.99485457,0,-0.008544437007,4.792852684e-19,2.300179644e-05,9.94524914e-17,0.968151566,0.9998266101,0.282448262,0.01390038423,1,1
6.299999714,0.999835259,-0.0001647409501,1.233291096,0.2377758109,0.9955152849,41.70176564,0,31.99476913,0,-0.008621363182,-3.087950433e-18,2.866836412e-05,2.804754571e-17,0.9682277658,0.9998266101,0.2824485302,0.01383235728,1,1
6.399999619,0.9998324708,-0.000167529208,1.233259722,0.2377837712,0.9954759506,41.74886988,0,31.9946847,0,-0.00869767051,1.769640287e-18,3.514401095e-05,-8.382289549e-17,0.9680297045,0.9998266101,0.2824487388,0.01393182232,1,1
6.5,0.9998298063,-0.0001701936841,1.233379304,0.2377916932,0.9955876109,41.79607573,0,31.99460515,0,-0.008769328783,2.394397161e-18,4.126345474e-05,-1.149885134e-16,0.9682077692,0.9998266101,0.2824490368,0.01382443078,1,1
6.599999905,0.9998271005,-0.0001728995075,1.233216592,0.2377995715,0.9954170206,41.84336942,0,31.99452473,0,-0.008839916087,8.62540099e-19,4.730211624e-05,-2.62577405e-17,0.9681989428,0.9998266101,0.2824492753,0.01382808289,1,1
6.699999809,0.9998243624,-0.0001756375504,1.233217451,0.2378074,0.9954100508,41.89074564,0,31.9944438,0,-0.008895254735,-8.954479981e-20,5.331903171e-05,-4.065123489e-17,0.968141668,0.9998266101,0.2824495435,0.01388080909,1,1
6.799999714,0.9998216304,-0.0001783695867,1.233370971,0.2378151617,0.9955558098,41.93820033,0,31.9943632,0,-0.008958087345,1.336467181e-18,6.015376132e-05,-5.109486779e-17,0.9680498891,0.9998266101,0.2824498117,0.01392300523,1,1
6.899999619,0.999818854,-0.000181146047,1.233553416,0.2378229025,0.995730513,41.98572659,0,31.9942817,0,-0.009015531826,8.455571306e-19,6.676987186e-05,6.335264309e-17,0.9681213555,0.9998266101,0.2824501097,0.01388256922,1,1
7,0.9998161181,-0.0001838818639,1.233452207,0.2378304811,0.9956217257,42.03332365,0,31.9942022,0,-0.009064775979,1.47008799e-18,7.302367463e-05,-3.200111757e-17,0.9682785071,0.9998266101,0.2824503481,0.01381597095,1,1
