timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,7.189329268e-06,0.003082935533,6.938893904e-18,4.128045746e-24,0.0001015703132,0.003246556562,0.003246556561,0.04066166741
1,0.0007173207243,0.03072399004,2.775557562e-17,5.432519754e-28,0.001024917094,0.003241282708,0.003241265829,0.03939058256
2,0.0007095053453,0.03061682611,2.220446049e-16,3.377190025e-27,0.001031087056,0.003227376872,0.003227172583,0.03922751541
3,0.0006954883447,0.03103164335,1.387778781e-17,3.977031634e-27,0.001019713246,0.003205220195,0.003204346146,0.03896909881
4,0.000675606716,0.03105347072,2.220446049e-16,2.429564949e-26,0.0009911710895,0.003175388046,0.00317300529,0.03862204946
5,0.0006510799233,0.03060651227,4.857225733e-17,2.171388361e-26,0.0009467919305,0.003138611464,0.003133595076,0.0381941883
6,0.0006225871779,0.02977644503,2.220446049e-16,7.412670321e-26,0.0008895206643,0.003095739244,0.003086818312,0.0376952516
7,0.0005915259849,0.02853854289,2.220446049e-16,4.404094507e-26,0.0008224999264,0.0030477126,0.003033640935,0.03713538905
8,0.0005589760618,0.02691291322,2.220446049e-16,4.631886781e-26,0.0007498217795,0.002995511019,0.002975210811,0.03652549596
9,0.0005258994154,0.02561705621,2.775557562e-17,6.006224662e-27,0.0006751755027,0.002940106516,0.002912774635,0.03587644963
10,0.0004931910529,0.02436111637,2.220446049e-16,5.856094946e-26,0.0006129026448,0.002882426275,0.002847582137,0.03519862731
11,0.0004615619999,0.02367543128,2.220446049e-16,5.871033452e-26,0.0005707332823,0.002823312737,0.002780805559,0.0345015786
12,0.0004317175562,0.02356260306,2.220446049e-16,6.487148577e-26,0.0005265465294,0.00276350169,0.002713495,0.03379354391
13,0.000403835956,0.02303898085,4.163336342e-17,3.344393888e-27,0.000481749812,0.002703613011,0.00264653426,0.03308192259
14,0.0003780620122,0.02211929563,2.220446049e-16,1.307330414e-26,0.0004372183418,0.002644154013,0.002580661958,0.03237280373
15,0.0003545157933,0.02090984314,4.163336342e-17,9.246131577e-27,0.0003936178603,0.002585529323,0.002516467,0.03167106686
16,0.0003331356477,0.01975471425,5.551115123e-17,1.119603297e-26,0.0003514850349,0.002528063136,0.002454422722,0.03098082896
17,0.0003135997536,0.0188417103,5.551115123e-17,7.425413579e-27,0.0003113721408,0.002472002153,0.00239487788,0.03030557933
18,0.0002959089202,0.01850158225,2.220446049e-16,3.682062631e-26,0.0002795289478,0.00241752898,0.002338066644,0.02964763516
19,0.0002798594827,0.01883008762,2.775557562e-17,3.7848573e-27,0.000257754157,0.002364760226,0.002284103638,0.02900877169
20,0.0002652301939,0.01874880968,2.220446049e-16,2.923683319e-26,0.0002381669839,0.002313760213,0.002232998081,0.0283901279
21,0.0002518378654,0.01828359252,2.220446049e-16,2.492724211e-26,0.00022075588,0.002264552408,0.002184666418,0.02779230797
22,0.000239387014,0.01746816854,5.551115123e-17,1.893749757e-27,0.0002041266587,0.00221713929,0.00213897344,0.02721580939
23,0.0002279109648,0.01634452379,2.220446049e-16,6.052661103e-28,0.0001871490797,0.002171516028,0.002095754854,0.02666053239
24,0.0002173145851,0.01496207209,2.775557562e-17,9.000690794e-28,0.0001698993501,0.0021276822,0.002054842174,0.0261266073
25,0.0002073777519,0.0145010607,5.551115123e-17,2.657625302e-27,0.0001529651082,0.002085646211,0.002016093108,0.02561441349
26,0.0001983149566,0.01504095059,5.551115123e-17,5.424176006e-27,0.0001380711645,0.002045419859,0.001979378414,0.02512373967
27,0.0001899208809,0.01523599958,2.220446049e-16,2.470043476e-27,0.0001290770587,0.002007013024,0.001944592188,0.02465493024
28,0.0001822051845,0.01510765079,2.775557562e-17,7.526587057e-27,0.0001217083444,0.00197041918,0.001911624447,0.02420782816
29,0.0001752264969,0.01468468613,2.775557562e-17,4.877446264e-27,0.0001153709099,0.001935610421,0.001880370256,0.02378192739
30,0.0001688809096,0.0139998787,2.220446049e-16,9.849069351e-26,0.000109052808,0.001902532685,0.001850717383,0.02337669384
31,0.0001630813219,0.01322234273,2.220446049e-16,1.072683472e-26,0.0001025193273,0.001871106127,0.001822542903,0.02299124029
32,0.0001578520226,0.01269502443,2.775557562e-17,9.209615697e-27,9.59320895e-05,0.001841230992,0.001795723504,0.02262429508
33,0.0001530414114,0.01196666604,2.220446049e-16,6.222184535e-26,8.9259678e-05,0.001812799647,0.001770136283,0.02227477363
34,0.0001485459124,0.01165373962,5.551115123e-17,9.116433228e-27,8.231031355e-05,0.001785704136,0.001745668075,0.0219414873
35,0.0001444932307,0.01198832777,2.775557562e-17,0,7.583957007e-05,0.001759844354,0.001722224825,0.02162300595
36,0.0001407571724,0.01207461232,2.775557562e-17,1.819081174e-27,7.185898349e-05,0.00173513038,0.001699732053,0.02131840092
37,0.0001372006747,0.01192918957,5.551115123e-17,0,6.893618205e-05,0.001711481276,0.001678121018,0.0210269017
38,0.0001338488041,0.01157318661,5.551115123e-17,1.895331407e-27,6.6574215e-05,0.001688818605,0.001657328729,0.02074751124
39,0.0001307361288,0.01124462951,2.775557562e-17,2.157627794e-27,6.42676106e-05,0.00166706579,0.001637297154,0.02047921486
40,0.0001276897534,0.01086990754,5.551115123e-17,2.17182586e-27,6.181166369e-05,0.001646145879,0.001617968202,0.02022137278
41,0.0001248489723,0.01032175066,2.220446049e-16,1.735018326e-26,5.899281287e-05,0.001625983337,0.001599281864,0.01997281167
42,0.0001221019695,0.01000268091,2.220446049e-16,1.481163535e-26,5.562282043e-05,0.001606507997,0.001581179891,0.01973286472
43,0.0001193515143,0.009803377483,2.220446049e-16,1.47265573e-26,5.181102924e-05,0.001587660949,0.001563614497,0.01950096431
44,0.0001167077463,0.009677733843,5.551115123e-17,0,4.793818952e-05,0.001569396614,0.001546548426,0.01927630892
45,0.000114147869,0.009817907501,5.551115123e-17,6.245505899e-27,4.57120187e-05,0.001551683485,0.001529957743,0.01905855805
46,0.0001116303709,0.009774524337,0,0,4.43970218e-05,0.001534501493,0.00151382942,0.01884749161
47,0.0001091665239,0.009561339358,2.220446049e-16,5.122404582e-26,4.330123097e-05,0.001517836699,0.001498155275,0.01864286863
48,0.0001068657427,0.009396048354,2.775557562e-17,0,4.212621651e-05,0.001501675073,0.001482926062,0.01844431857
49,0.0001046659814,0.009089555396,5.551115123e-17,6.770944673e-27,4.085137337e-05,0.001485999275,0.001468127262,0.01825170839
50,0.0001025176543,0.008842389428,0,0,3.934155452e-05,0.001470786906,0.00145373877,0.01806486718
51,0.0001005047082,0.008711890046,2.220446049e-16,4.817778832e-26,3.758939027e-05,0.001456011228,0.001439736187,0.01788329551
52,9.85412998e-05,0.008467838577,2.220446049e-16,3.718054053e-26,3.565363952e-05,0.001441644139,0.001426093945,0.01770681308
53,9.657346837e-05,0.008109802022,2.775557562e-17,2.947263388e-27,3.358125247e-05,0.001427659894,0.001412789068,0.01753520795
54,9.477414734e-05,0.008225917746,0,0,3.174805685e-05,0.001414039315,0.00139980556,0.01736785661
55,9.301546639e-05,0.008284840858,2.775557562e-17,1.468604745e-27,3.068296616e-05,0.001400770468,0.001387135532,0.01720488151
56,9.126891569e-05,0.008197691363,5.551115123e-17,2.553493894e-27,2.988254237e-05,0.001387848006,0.001374777518,0.01704624585
57,8.962364425e-05,0.008052410781,5.551115123e-17,2.695180289e-27,2.920767251e-05,0.001375269801,0.001362732756,0.01689173247
58,8.800633221e-05,0.007849233077,5.551115123e-17,3.071833635e-27,2.870370848e-05,0.001363031991,0.001351000735,0.01674143183
59,8.652377581e-05,0.007735347994,2.775557562e-17,1.70881934e-27,2.81037337e-05,0.00135112636,0.001339575542,0.01659502641
60,8.510273204e-05,0.007606631561,0,0,2.725905657e-05,0.001339537126,0.001328443508,0.01645248114
61,8.367857028e-05,0.007378827582,2.775557562e-17,1.799451551e-27,2.618781224e-05,0.001328243311,0.001317584834,0.01631368414
62,8.232588044e-05,0.00705400731,5.551115123e-17,0,2.489598355e-05,0.001317222215,0.001306978124,0.01617819601
