0.0,1.56689,0.993717
0.1,1.56689,0.993716
0.2,1.56689,0.993717
0.3,1.56689,0.993717
0.4,1.56689,0.993721
0.5,1.56689,0.993716
0.6,1.56689,0.993719
0.7,1.56689,0.993716
0.8,1.56689,0.993717
0.9,1.56689,0.993716
1.0,1.56689,0.993717
1.2,1.56689,0.993717
1.4,1.56689,0.993718
1.6,1.56689,0.993715
1.8,1.56689,0.993716
2.0,1.56689,0.993715
