0.0,,0.993717
0.1,,0.993716
0.2,,0.993717
0.3,,0.993717
0.4,,0.993721
0.5,,0.993716
0.6,,0.993719
0.7,,0.993716
0.8,,0.993717
0.9,,0.993716
1.0,,0.993717
1.2,,0.993717
1.4,,0.993718
1.6,,0.993715
1.8,,0.993716
2.0,,0.993715
