# Timeseries for σ = 1.000000e-02
# step  t  R_global  L
0  0.000000  1.000000  16383.999023
1  0.010000  1.000000  16383.999023
2  0.020000  1.000000  16383.999023
3  0.030000  1.000000  16383.998047
4  0.040000  1.000000  16383.997070
5  0.050000  1.000000  16383.995117
6  0.060000  1.000000  16383.994141
7  0.070000  1.000000  16383.993164
8  0.080000  1.000000  16383.992188
9  0.090000  1.000000  16383.990234
10  0.100000  1.000000  16383.988281
11  0.110000  1.000000  16383.986328
12  0.120000  1.000000  16383.986328
13  0.130000  1.000000  16383.984375
14  0.140000  1.000000  16383.980469
15  0.150000  1.000000  16383.978516
16  0.160000  1.000000  16383.974609
17  0.170000  1.000000  16383.970703
18  0.180000  1.000000  16383.967773
19  0.190000  1.000000  16383.966797
20  0.200000  1.000000  16383.964844
21  0.210000  1.000000  16383.963867
22  0.220000  0.999999  16383.958984
23  0.230000  0.999999  16383.956055
24  0.240000  0.999999  16383.953125
25  0.250000  0.999999  16383.953125
26  0.260000  0.999999  16383.949219
27  0.270000  0.999999  16383.946289
28  0.280000  0.999999  16383.943359
29  0.290000  0.999999  16383.942383
30  0.300000  0.999999  16383.941406
31  0.310000  0.999999  16383.940430
32  0.320000  0.999999  16383.935547
33  0.330000  0.999999  16383.928711
34  0.340000  0.999999  16383.925781
35  0.350000  0.999999  16383.922852
36  0.360000  0.999999  16383.919922
37  0.370000  0.999999  16383.920898
38  0.380000  0.999999  16383.915039
39  0.390000  0.999999  16383.912109
40  0.400000  0.999999  16383.910156
41  0.410000  0.999999  16383.906250
42  0.420000  0.999999  16383.904297
43  0.430000  0.999999  16383.900391
44  0.440000  0.999999  16383.901367
45  0.450000  0.999999  16383.897461
46  0.460000  0.999999  16383.893555
47  0.470000  0.999999  16383.888672
48  0.480000  0.999999  16383.884766
49  0.490000  0.999999  16383.886719
50  0.500000  0.999999  16383.882812
51  0.510000  0.999998  16383.881836
52  0.520000  0.999999  16383.882812
53  0.530000  0.999998  16383.878906
54  0.540000  0.999998  16383.874023
55  0.550000  0.999998  16383.878906
56  0.560000  0.999998  16383.877930
57  0.570000  0.999998  16383.878906
58  0.580000  0.999998  16383.875977
59  0.590000  0.999998  16383.875000
60  0.600000  0.999998  16383.871094
61  0.610000  0.999998  16383.866211
62  0.620000  0.999998  16383.867188
63  0.630000  0.999998  16383.866211
64  0.640000  0.999998  16383.861328
65  0.650000  0.999998  16383.861328
66  0.660000  0.999998  16383.861328
67  0.670000  0.999998  16383.858398
68  0.680000  0.999998  16383.853516
69  0.690000  0.999998  16383.852539
70  0.700000  0.999998  16383.849609
71  0.710000  0.999998  16383.844727
72  0.720000  0.999998  16383.837891
73  0.730000  0.999998  16383.834961
74  0.740000  0.999998  16383.832031
75  0.750000  0.999998  16383.826172
76  0.760000  0.999998  16383.825195
77  0.770000  0.999998  16383.822266
78  0.780000  0.999998  16383.820312
79  0.790000  0.999998  16383.816406
80  0.800000  0.999998  16383.813477
81  0.810000  0.999998  16383.815430
82  0.820000  0.999998  16383.816406
83  0.830000  0.999998  16383.817383
84  0.840000  0.999998  16383.815430
85  0.850000  0.999998  16383.810547
86  0.860000  0.999998  16383.809570
87  0.870000  0.999998  16383.808594
88  0.880000  0.999998  16383.808594
89  0.890000  0.999998  16383.805664
90  0.900000  0.999997  16383.801758
91  0.910000  0.999997  16383.798828
92  0.920000  0.999997  16383.794922
93  0.930000  0.999997  16383.790039
94  0.940000  0.999997  16383.788086
95  0.950000  0.999997  16383.789062
96  0.960000  0.999997  16383.787109
97  0.970000  0.999997  16383.786133
98  0.980000  0.999997  16383.787109
99  0.990000  0.999997  16383.786133
100  1.000000  0.999997  16383.786133
101  1.010000  0.999997  16383.780273
102  1.020000  0.999997  16383.777344
103  1.030000  0.999997  16383.768555
104  1.040000  0.999997  16383.767578
105  1.050000  0.999997  16383.769531
106  1.060000  0.999997  16383.765625
107  1.070000  0.999997  16383.762695
108  1.080000  0.999997  16383.765625
109  1.090000  0.999997  16383.762695
110  1.100000  0.999997  16383.764648
111  1.110000  0.999997  16383.761719
112  1.120000  0.999997  16383.763672
113  1.130000  0.999997  16383.764648
114  1.140000  0.999997  16383.764648
115  1.150000  0.999997  16383.762695
116  1.160000  0.999997  16383.756836
117  1.170000  0.999997  16383.752930
118  1.180000  0.999997  16383.755859
119  1.190000  0.999997  16383.751953
120  1.200000  0.999997  16383.751953
121  1.210000  0.999997  16383.749023
122  1.220000  0.999996  16383.744141
123  1.230000  0.999997  16383.741211
124  1.240000  0.999997  16383.745117
125  1.250000  0.999996  16383.744141
126  1.260000  0.999996  16383.739258
127  1.270000  0.999997  16383.732422
128  1.280000  0.999996  16383.732422
129  1.290000  0.999996  16383.732422
130  1.300000  0.999996  16383.731445
131  1.310000  0.999996  16383.733398
132  1.320000  0.999996  16383.733398
133  1.330000  0.999996  16383.733398
134  1.340000  0.999996  16383.735352
135  1.350000  0.999996  16383.730469
136  1.360000  0.999996  16383.738281
137  1.370000  0.999996  16383.741211
138  1.380000  0.999996  16383.737305
139  1.390000  0.999996  16383.738281
140  1.400000  0.999996  16383.744141
141  1.410000  0.999996  16383.742188
142  1.420000  0.999996  16383.739258
143  1.430000  0.999996  16383.731445
144  1.440000  0.999996  16383.736328
145  1.450000  0.999996  16383.735352
146  1.460000  0.999996  16383.731445
147  1.470000  0.999996  16383.738281
148  1.480000  0.999996  16383.741211
149  1.490000  0.999996  16383.733398
150  1.500000  0.999996  16383.732422
151  1.510000  0.999996  16383.732422
152  1.520000  0.999996  16383.733398
153  1.530000  0.999996  16383.731445
154  1.540000  0.999996  16383.741211
155  1.550000  0.999996  16383.738281
156  1.560000  0.999996  16383.737305
157  1.570000  0.999996  16383.737305
158  1.580000  0.999996  16383.735352
159  1.590000  0.999996  16383.740234
160  1.600000  0.999996  16383.737305
161  1.610000  0.999996  16383.737305
162  1.620000  0.999996  16383.739258
163  1.630000  0.999996  16383.741211
164  1.640000  0.999996  16383.739258
165  1.650000  0.999996  16383.737305
166  1.660000  0.999996  16383.731445
167  1.670000  0.999996  16383.730469
168  1.680000  0.999996  16383.736328
169  1.690000  0.999996  16383.731445
170  1.700000  0.999996  16383.726562
171  1.710000  0.999996  16383.725586
172  1.720000  0.999996  16383.717773
173  1.730000  0.999996  16383.713867
174  1.740000  0.999996  16383.716797
175  1.750000  0.999996  16383.716797
176  1.760000  0.999996  16383.714844
177  1.770000  0.999996  16383.714844
178  1.780000  0.999996  16383.705078
179  1.790000  0.999996  16383.699219
180  1.800000  0.999996  16383.706055
181  1.810000  0.999996  16383.705078
182  1.820000  0.999996  16383.706055
183  1.830000  0.999996  16383.708008
184  1.840000  0.999996  16383.702148
185  1.850000  0.999996  16383.703125
186  1.860000  0.999996  16383.704102
187  1.870000  0.999996  16383.698242
188  1.880000  0.999996  16383.699219
189  1.890000  0.999996  16383.699219
190  1.900000  0.999996  16383.698242
191  1.910000  0.999996  16383.696289
192  1.920000  0.999996  16383.694336
193  1.930000  0.999996  16383.692383
194  1.940000  0.999996  16383.695312
195  1.950000  0.999996  16383.700195
196  1.960000  0.999996  16383.696289
197  1.970000  0.999996  16383.697266
198  1.980000  0.999996  16383.693359
199  1.990000  0.999996  16383.696289
200  2.000000  0.999996  16383.703125
201  2.010000  0.999996  16383.702148
202  2.020000  0.999996  16383.702148
203  2.030000  0.999996  16383.698242
204  2.040000  0.999996  16383.701172
205  2.050000  0.999996  16383.706055
206  2.060000  0.999996  16383.704102
207  2.070000  0.999996  16383.701172
208  2.080000  0.999996  16383.701172
209  2.090000  0.999996  16383.700195
210  2.100000  0.999996  16383.705078
211  2.110000  0.999996  16383.703125
212  2.120000  0.999996  16383.702148
213  2.130000  0.999996  16383.702148
214  2.140000  0.999996  16383.709961
215  2.150000  0.999996  16383.710938
216  2.160000  0.999996  16383.709961
217  2.170000  0.999996  16383.714844
218  2.180000  0.999996  16383.711914
219  2.190000  0.999995  16383.708008
220  2.200000  0.999995  16383.706055
221  2.210000  0.999996  16383.708008
222  2.220000  0.999995  16383.703125
223  2.230000  0.999995  16383.698242
224  2.240000  0.999995  16383.697266
225  2.250000  0.999995  16383.696289
226  2.260000  0.999995  16383.696289
227  2.270000  0.999995  16383.694336
228  2.280000  0.999995  16383.698242
229  2.290000  0.999996  16383.694336
230  2.300000  0.999996  16383.699219
231  2.310000  0.999995  16383.698242
232  2.320000  0.999995  16383.701172
233  2.330000  0.999995  16383.701172
234  2.340000  0.999995  16383.700195
235  2.350000  0.999995  16383.702148
236  2.360000  0.999995  16383.696289
237  2.370000  0.999995  16383.696289
238  2.380000  0.999995  16383.690430
239  2.390000  0.999995  16383.696289
240  2.400000  0.999996  16383.697266
241  2.410000  0.999996  16383.700195
242  2.420000  0.999996  16383.699219
243  2.430000  0.999996  16383.695312
244  2.440000  0.999996  16383.698242
245  2.450000  0.999996  16383.694336
246  2.460000  0.999996  16383.696289
247  2.470000  0.999996  16383.697266
248  2.480000  0.999996  16383.695312
249  2.490000  0.999996  16383.690430
250  2.500000  0.999996  16383.684570
251  2.510000  0.999996  16383.684570
252  2.520000  0.999996  16383.682617
253  2.530000  0.999996  16383.684570
254  2.540000  0.999995  16383.682617
255  2.550000  0.999995  16383.677734
256  2.560000  0.999995  16383.682617
257  2.570000  0.999995  16383.681641
258  2.580000  0.999995  16383.679688
259  2.590000  0.999995  16383.680664
260  2.600000  0.999995  16383.681641
261  2.610000  0.999995  16383.680664
262  2.620000  0.999995  16383.688477
263  2.630000  0.999995  16383.689453
264  2.640000  0.999995  16383.689453
265  2.650000  0.999995  16383.687500
266  2.660000  0.999995  16383.690430
267  2.670000  0.999995  16383.685547
268  2.680000  0.999995  16383.680664
269  2.690000  0.999995  16383.680664
270  2.700000  0.999995  16383.681641
271  2.710000  0.999995  16383.678711
272  2.720000  0.999995  16383.679688
273  2.730000  0.999995  16383.678711
274  2.740000  0.999995  16383.675781
