timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,39270.41322,314.1627263,2.220446049e-16,5.662861645e-19,0.00654890103,0.003246556525,0.003246556524,16.28056524
1,0.004294594163,0.05750656256,5.204170428e-18,1.567690649e-20,0.0005219344478,0.003241283441,0.003241269146,0.04044643369
2,-nan,314.0862058,2.775557562e-17,-nan,-nan,0.003227377038,0.003227188932,nan
3,nan,314.138801,2.775557562e-17,-nan,nan,0.00320521777,0.003204389728,nan
4,0.003122109975,0.05750358233,2.220446049e-16,8.403123322e-19,0.0007213182208,0.003175382682,0.003173097228,0.039717913
5,-nan,314.0862058,2.220446049e-16,-nan,-nan,0.003138609308,0.003133759618,nan
6,nan,314.0862058,2.220446049e-16,-nan,nan,0.003095755337,0.003087078613,nan
7,0.001430927964,0.04940033069,2.775557562e-17,2.727478796e-21,0.0004061533716,0.003047756387,0.003033994805,0.03784886168
8,-nan,314.0862058,4.163336342e-17,-nan,-nan,0.00299559226,0.002975640236,nan
9,nan,314.138801,1.387778781e-17,-nan,nan,0.002940233886,0.002913247832,nan
10,0.009068678696,0.06664505143,3.469446952e-17,1.075507163e-20,0.0009134110531,0.002882603594,0.0028480688,0.03639423776
11,0.001301895575,0.04748106109,0,0,0.0004186386249,0.002823549505,0.00278128052,0.03520091371
12,-nan,314.0862058,2.775557562e-17,-nan,-nan,0.002763812145,0.002713936722,nan
13,nan,314.0862058,4.163336342e-17,-nan,nan,0.002704011156,0.002646933424,nan
14,-nan,0.1173505258,2.775557562e-17,-nan,-nan,0.002644647562,0.002581008802,nan
15,-nan,0.06232415413,2.081668171e-17,-nan,-nan,0.002586117246,0.002516766401,nan
16,nan,0.06954670108,3.469446952e-17,-nan,nan,0.00252872842,0.002454662861,nan
17,0.001656687861,0.04806518662,2.220446049e-16,3.861027874e-19,0.0001695465999,0.002472717111,0.002395047699,0.03090504084
18,-nan,0.06954670108,6.938893904e-18,-nan,-nan,0.002418264999,0.002338159979,nan
19,nan,0.06954670108,2.220446049e-16,-nan,nan,0.002365499134,0.002284125945,nan
20,0.0006397816944,0.03471952793,3.469446952e-17,2.008817845e-27,0.0001425350759,0.002314498633,0.002232969982,0.02886716442
21,-nan,0.06954670108,2.775557562e-17,-nan,-nan,0.002265300658,0.002184624996,nan
22,nan,0.06954670108,5.551115123e-17,-nan,nan,0.002217911957,0.002138955429,nan
23,0.00131676061,0.0486075889,4.857225733e-17,7.030862456e-28,9.51405049e-05,0.002172322575,0.002095787069,0.02715112444
24,-nan,0.06954670108,2.081668171e-17,-nan,-nan,0.002128519618,0.002054940888,nan
25,nan,0.06360101746,3.469446952e-17,-nan,nan,0.002086496332,0.002016251373,nan
26,0.001626571867,0.05750656256,6.938893904e-18,2.008817845e-28,7.434998598e-05,0.002046256935,0.001979580204,0.02572459977
27,-nan,0.06954670108,2.775557562e-17,-nan,-nan,0.002007812698,0.001944817931,nan
28,nan,0.06954670108,2.220446049e-16,-nan,nan,0.001971169114,0.001911869693,nan
29,-nan,0.09698072896,1.387778781e-17,-nan,-nan,0.001936313434,0.001880644023,nan
30,nan,0.09693833944,4.857225733e-17,-nan,nan,0.001903203766,0.001851034641,nan
31,-nan,314.0862058,4.163336342e-17,-nan,-nan,0.001871766115,0.001822918467,nan
32,nan,314.0862058,2.220446049e-16,-nan,nan,0.001841898653,0.001796161882,nan
33,0.001611819195,0.04824996102,2.775557562e-17,4.017635689e-27,4.706417671e-05,0.001813484427,0.001770631753,0.02281649711
34,-nan,314.0862058,1.387778781e-17,-nan,-nan,0.001786404704,0.001746205786,nan
35,nan,314.0862058,0,-nan,nan,0.001760549478,0.001722781777,nan
36,0.0007708364441,0.04811287034,0,0,3.736044491e-05,0.001735823661,0.001700279785,0.02170276265
37,-nan,314.0862058,2.775557562e-17,-nan,-nan,0.00171214779,0.001678639897,nan
38,nan,314.0867065,0,-nan,nan,0.001689452008,0.001657813543,nan
39,0.002882898693,0.05714893469,5.551115123e-17,2.410581413e-27,3.198150203e-05,0.001667670888,0.001637756292,0.02124138381
40,-nan,314.138801,2.775557562e-17,-nan,-nan,0.001646736606,0.001618418671,nan
41,nan,314.0862058,1.387778781e-17,-nan,nan,0.001626577983,0.001599743613,nan
42,0.003724439164,0.05681514867,2.775557562e-17,8.035271378e-28,3.459985713e-05,0.001607122345,0.001581670687,0.02072911328
43,-nan,314.1356419,2.775557562e-17,-nan,-nan,0.001588301292,0.0015641416,nan
44,nan,314.1332935,4.163336342e-17,-nan,nan,0.001570057208,0.001547106326,nan
45,0.001380810812,0.05454719189,2.220446049e-16,1.095327214e-20,2.271220967e-05,0.001552349219,0.001530531204,0.01955366687
46,-nan,314.0862058,4.163336342e-17,-nan,-nan,0.001535153692,0.001514398679,nan
47,nan,314.0862058,2.220446049e-16,-nan,nan,0.001518461213,0.001498704649,nan
48,0.0009104537987,0.05125999565,2.220446049e-16,2.048994201e-26,2.226470058e-05,0.001502268639,0.001483450294,0.01883432346
49,-nan,314.0862058,2.220446049e-16,-nan,-nan,0.001486570113,0.001468633325,nan
50,nan,314.0862058,4.163336342e-17,-nan,nan,0.001471351065,0.001454242206,nan
51,-nan,0.07307283805,2.220446049e-16,-nan,-nan,0.001456585073,0.001440252595,nan
52,nan,0.0749066459,4.163336342e-17,-nan,nan,0.001442238556,0.001426633375,nan
53,0.004655445885,0.05989074841,4.163336342e-17,6.026453534e-27,2.212157623e-05,0.001428275785,0.0014133519,0.01872573737
54,-nan,0.07307283342,1.387778781e-17,-nan,-nan,0.001414667203,0.001400382389,nan
55,nan,0.07307283685,4.163336342e-17,-nan,nan,0.001401395712,0.001387711718,nan
56,0.001313257471,0.05125999565,2.775557562e-17,2.008817845e-27,1.485443092e-05,0.001388456808,0.001375339356,0.01753490336
57,0.004046940102,0.06236434122,2.220446049e-16,2.359166062e-20,1.833795679e-05,0.001375853935,0.00136327246,0.01796776971
58,0.004469646264,0.06236434122,5.551115123e-17,2.410581413e-27,1.719422433e-05,0.0013635915,0.001351518531,0.01792723251
59,0.0008552987729,0.04745721923,5.551115123e-17,3.214108551e-27,1.447140529e-05,0.001351668983,0.001340079433,0.01698341113
60,0.004392478749,0.06236434122,4.163336342e-17,1.80793606e-27,1.577174204e-05,0.001340075062,0.001328945482,0.01761951347
61,0.004333438092,0.06236434122,2.220446049e-16,2.380230104e-20,1.492970504e-05,0.001328789679,0.001318097852,0.01748975401
62,0.001485689104,0.04746914016,1.387778781e-17,8.035271378e-28,1.308677761e-05,0.00131778573,0.001307510358,0.01670704113
63,0.0045689611,0.06236434122,1.387778781e-17,8.035271378e-28,1.357368015e-05,0.001307037049,0.001297157793,0.01727631601
64,0.005251708857,0.06236434122,1.387778781e-17,1.004408922e-27,1.282060363e-05,0.001296523095,0.001287020646,0.01731128328
65,-nan,314.0862058,2.220446049e-16,-nan,-nan,0.001286233494,0.0012770897,nan
66,nan,314.0862058,0,-nan,nan,0.001276167647,0.001267365613,nan
67,0.001061579873,0.04838705171,5.551115123e-17,5.624689965e-27,1.077700931e-05,0.001266332058,0.001257855919,0.01598227864
68,-nan,314.0862058,2.775557562e-17,-nan,-nan,0.00125673349,0.001248568165,nan
69,nan,314.0862058,2.775557562e-17,-nan,nan,0.001247374169,0.001239505149,nan
70,0.001302357098,0.05274280774,2.775557562e-17,4.017635689e-27,1.018358048e-05,0.001238246868,0.001230660081,0.01571170094
71,-nan,314.0862058,2.775557562e-17,-nan,-nan,0.001229334868,0.00122201665,nan
72,nan,314.0862058,0,-nan,nan,0.001220615358,0.001213552538,nan
73,-nan,0.08239889511,0,-nan,-nan,0.001212066748,0.001205246802,nan
74,nan,0.08239889511,2.775557562e-17,-nan,nan,0.001203673554,0.001197084864,nan
75,0.00192639693,0.05800724159,0,0,8.277959624e-06,0.0011954302,0.001189062237,0.01533831212
76,-nan,0.08239889511,0,-nan,-nan,0.001187340826,0.001181184108,nan
77,-nan,0.08217075224,2.775557562e-17,-nan,-nan,0.001179414693,0.001173460632,nan
78,nan,0.08217075224,2.775557562e-17,-nan,-nan,0.001171660352,0.001165900943,nan
79,nan,0.06954670108,2.220446049e-16,-nan,nan,0.001164079613,0.00115850727,nan
80,0.000420075329,0.03043711253,0,0,7.556412906e-06,0.001156666083,0.001151273372,0.01447700335
81,-nan,0.06954670108,2.775557562e-17,-nan,-nan,0.001149405282,0.001144184848,nan
82,nan,0.06954670108,5.551115123e-17,-nan,nan,0.001142279357,0.001137223948,nan
83,0.0009705591883,0.04444941978,2.775557562e-17,2.008817845e-27,6.612757181e-06,0.001135271538,0.001130374112,0.01436069022
84,-nan,0.06954670108,0,-nan,-nan,0.001128371716,0.001123625595,nan
85,nan,0.06954670108,2.220446049e-16,-nan,nan,0.001121577665,0.001116976621,nan
86,0.001126766135,0.05259193467,5.551115123e-17,4.821162827e-27,6.347768217e-06,0.001114894904,0.001110433176,0.01415586119
87,0.001093414532,0.04698038206,0,0,6.303884576e-06,0.001108332534,0.001104004714,0.01406552794
88,0.003731169523,0.05369848729,5.551115123e-17,1.720810175e-20,6.349194118e-06,0.001101898732,0.001097699689,0.01468927398
89,0.00416919431,0.05997419491,5.551115123e-17,1.720811541e-20,6.242032708e-06,0.001095596388,0.001091521161,0.01473849536
90,0.001113670101,0.03487129565,5.551115123e-17,7.23174424e-27,5.96019275e-06,0.001089420932,0.001085464621,0.01384130848
91,0.004914015452,0.05997419491,2.775557562e-17,8.604050473e-21,5.776386687e-06,0.001083360484,0.001079518255,0.01478575566
92,0.004819714391,0.05997419491,0,0,5.538492583e-06,0.001077399251,0.001073666392,0.01469993706
93,0.0006955749511,0.03655171128,0,0,5.280804009e-06,0.001071522616,0.001067894616,0.01350567627
94,0.003941641425,0.05997419491,5.551115123e-17,1.720810416e-20,5.268917489e-06,0.001065722196,0.00106219485,0.01432988302
95,0.002977733591,0.05260706065,2.220446049e-16,7.743646511e-20,5.210222786e-06,0.001059997152,0.001056566631,0.01400737666
96,0.0008949828125,0.04806518662,2.220446049e-16,1.80793606e-26,5.128327172e-06,0.00105435436,0.001051017183,0.01335279792
97,0.003954393481,0.05997419491,0,0,5.125592602e-06,0.001048804087,0.00104555707,0.01413942068
98,0.003022727222,0.05260706065,0,0,5.050951708e-06,0.001043354889,0.001040195026,0.01382628429
99,0.005502668567,0.05623102314,2.775557562e-17,2.410581413e-27,4.922018201e-06,0.001038009226,0.001034933586,0.01443269285
100,39270.32487,314.1627263,0,0,3.259144331e-05,0.001033282556,0.001030280194,16.28048908
