# Field snapshot at t = 3
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
6  1  0.077333  0.999395  2.498488  0.000389  0.002982  0.002044  -0.008865  -0.009960  0.006628  0.010954  0.002463  0.005299
7  1  0.001806  0.999356  2.498390  0.000468  0.003653  0.007815  -0.012151  -0.000138  -0.008061  0.004833  0.002656  0.012265
8  1  -0.012781  0.999821  2.499553  0.000313  0.005046  -0.005701  0.004273  -0.010250  -0.002804  0.000629  0.001402  -0.011003
9  1  -0.036537  0.999887  2.499717  0.000279  -0.003018  -0.001464  0.001341  0.000889  0.003864  0.011125  -0.007580  -0.008295
10  1  -0.010815  0.999836  2.499591  0.000151  -0.004722  -0.006490  -0.002774  -0.004333  -0.005061  -0.001807  -0.004042  -0.003801
11  1  -0.040538  0.999794  2.499485  0.000248  -0.012448  0.005509  0.000614  -0.004208  0.000703  -0.006276  -0.001596  0.001342
12  1  0.003320  0.999561  2.498902  0.000144  -0.003147  0.006528  0.002152  0.003365  -0.003980  0.003895  0.005490  -0.003771
13  1  0.039451  0.999176  2.497940  0.000099  0.001424  0.002355  0.006854  0.001156  0.000364  0.003938  0.005229  -0.000669
14  1  -0.001896  0.998730  2.496826  0.000097  -0.000894  -0.000924  -0.003342  0.000142  -0.008121  -0.001024  -0.004146  -0.000330
15  1  0.030304  0.998623  2.496558  0.000294  0.003166  0.007949  0.000089  0.013171  0.002239  -0.006302  -0.001589  0.000717
16  1  0.003246  0.998810  2.497024  0.000190  -0.002900  0.005817  -0.003662  0.007281  0.003049  -0.004423  0.005858  -0.004231
17  1  -0.011281  0.999650  2.499125  0.000399  0.000061  -0.015614  0.005662  0.002022  0.006225  0.001073  -0.001871  0.008688
18  1  -0.050081  0.999681  2.499202  0.000331  -0.004763  0.002233  0.001532  -0.000369  0.004990  0.000119  -0.012288  -0.011189
19  1  -0.006846  0.999750  2.499375  0.000237  -0.008099  0.003467  0.003281  0.002766  -0.000076  -0.008102  -0.000850  0.008653
20  1  -0.044968  0.999539  2.498848  0.000104  -0.001076  -0.002207  -0.001859  -0.000031  0.000331  0.006362  -0.006812  -0.002792
21  1  0.006575  0.999543  2.498858  0.000215  -0.006086  -0.003403  0.000602  -0.006782  0.008085  0.003767  -0.002077  0.005977
22  1  0.026151  0.999773  2.499432  0.000192  0.007251  -0.000995  -0.002643  -0.006163  -0.008428  -0.000284  0.000321  0.004752
