x,y,theta
0,0,0.00175532
1,0,0.0999002
2,0,0.199801
3,0,0.299704
4,0,0.399611
5,0,0.499521
6,0,0.599435
7,0,0.699356
8,0,0.799283
9,0,0.899217
10,0,0.999159
11,0,1.09911
12,0,1.19907
13,0,1.29904
14,0,1.39901
15,0,1.49763
16,0,1.59841
17,0,1.69901
18,0,1.79903
19,0,1.89905
20,0,1.99909
21,0,2.09914
22,0,2.19919
23,0,2.29925
24,0,2.39932
25,0,2.4994
26,0,2.59948
27,0,2.69957
28,0,2.79966
29,0,2.89976
30,0,2.99986
31,0,3.09978
32,0,-3.08293
33,0,-2.98303
34,0,-2.88293
35,0,-2.78283
36,0,-2.68274
37,0,-2.58266
38,0,-2.48257
39,0,-2.3825
40,0,-2.28243
41,0,-2.18237
42,0,-2.08231
43,0,-1.98227
44,0,-1.88223
45,0,-1.78221
46,0,-1.68219
47,0,-1.58106
48,0,-1.48091
49,0,-1.3822
50,0,-1.28223
51,0,-1.18226
52,0,-1.0823
53,0,-0.982353
54,0,-0.882412
55,0,-0.78248
56,0,-0.682554
57,0,-0.582634
58,0,-0.482721
59,0,-0.382812
60,0,-0.282906
61,0,-0.183003
62,0,-0.0831022
63,0,0.0166521
64,0,0.117777
65,0,0.216599
66,0,0.316503
67,0,0.41641
68,0,0.516321
69,0,0.616236
70,0,0.716157
71,0,0.816085
72,0,0.916021
73,0,1.01596
74,0,1.11592
75,0,1.21588
76,0,1.31585
77,0,1.41583
78,0,1.51582
79,0,1.61444
80,0,1.71471
81,0,1.81585
82,0,1.91587
83,0,2.01591
84,0,2.11596
85,0,2.21602
86,0,2.31608
87,0,2.41615
88,0,2.51623
89,0,2.61631
90,0,2.7164
91,0,2.8165
92,0,2.91659
93,0,3.01669
94,0,3.11679
95,0,-3.06633
96,0,-2.96698
97,0,-2.8661
98,0,-2.766
99,0,-2.66591
100,0,-2.56583
101,0,-2.46575
102,0,-2.36567
103,0,-2.2656
104,0,-2.16554
105,0,-2.06549
106,0,-1.96545
107,0,-1.86541
108,0,-1.76539
109,0,-1.66537
110,0,-1.56537
111,0,-1.46426
112,0,-1.36413
113,0,-1.26542
114,0,-1.16545
115,0,-1.0655
116,0,-0.965548
117,0,-0.865609
118,0,-0.765677
119,0,-0.665752
120,0,-0.565834
121,0,-0.465921
122,0,-0.366013
123,0,-0.266108
124,0,-0.166204
125,0,-0.0663042
126,0,0.033596
127,0,0.132622
0,1,0.000873993
1,1,0.0999002
2,1,0.199801
3,1,0.299704
4,1,0.399611
5,1,0.499521
6,1,0.599435
7,1,0.699356
8,1,0.799283
9,1,0.899217
10,1,0.999159
11,1,1.09911
12,1,1.19907
13,1,1.29904
14,1,1.39901
15,1,1.499
16,1,1.599
17,1,1.69901
18,1,1.79903
19,1,1.89905
20,1,1.99909
21,1,2.09914
22,1,2.19919
23,1,2.29925
24,1,2.39932
25,1,2.4994
26,1,2.59948
27,1,2.69957
28,1,2.79966
29,1,2.89976
30,1,2.99986
31,1,3.09996
32,1,-3.08313
33,1,-2.98303
34,1,-2.88293
35,1,-2.78283
36,1,-2.68274
37,1,-2.58266
38,1,-2.48257
39,1,-2.3825
40,1,-2.28243
41,1,-2.18237
42,1,-2.08231
43,1,-1.98227
44,1,-1.88223
45,1,-1.78221
46,1,-1.68219
47,1,-1.58219
48,1,-1.48219
49,1,-1.3822
50,1,-1.28223
51,1,-1.18226
52,1,-1.0823
53,1,-0.982353
54,1,-0.882412
55,1,-0.78248
56,1,-0.682554
57,1,-0.582634
58,1,-0.482721
59,1,-0.382812
60,1,-0.282906
61,1,-0.183003
62,1,-0.0831022
63,1,0.016798
64,1,0.116698
65,1,0.216599
66,1,0.316503
67,1,0.41641
68,1,0.516321
69,1,0.616236
70,1,0.716157
71,1,0.816085
72,1,0.916021
73,1,1.01596
74,1,1.11592
75,1,1.21588
76,1,1.31585
77,1,1.41583
78,1,1.51582
79,1,1.61582
80,1,1.71583
81,1,1.81585
82,1,1.91587
83,1,2.01591
84,1,2.11596
85,1,2.21602
86,1,2.31608
87,1,2.41615
88,1,2.51623
89,1,2.61631
90,1,2.7164
