x,y,theta
0,0,9.72231e-20
1,0,7.88121e-20
2,0,8.74792e-20
3,0,8.5286e-20
4,0,9.25861e-20
5,0,8.48821e-20
6,0,1.19284e-19
7,0,1.08912e-19
8,0,1.02358e-19
9,0,1.03827e-19
10,0,1.13225e-19
11,0,9.8074e-20
12,0,8.29343e-20
13,0,8.61462e-20
14,0,6.46554e-20
15,0,8.64928e-20
16,0,1.20022e-19
17,0,1.51115e-19
18,0,1.06952e-19
19,0,8.83112e-20
20,0,7.48544e-20
21,0,9.86983e-20
22,0,1.20179e-19
23,0,1.19518e-19
24,0,7.61948e-20
25,0,4.38186e-20
26,0,7.14217e-20
27,0,1.04336e-19
28,0,1.3304e-19
29,0,9.48175e-20
30,0,9.53186e-20
31,0,9.1257e-20
32,0,9.74936e-20
33,0,1.40566e-19
34,0,1.3008e-19
35,0,8.08047e-20
36,0,5.86787e-20
37,0,8.83041e-20
38,0,1.10809e-19
39,0,1.19025e-19
40,0,1.3703e-19
41,0,1.05558e-19
42,0,6.31034e-20
43,0,7.83858e-20
44,0,9.08254e-20
45,0,1.1131e-19
46,0,1.39312e-19
47,0,8.51592e-20
48,0,1.08485e-19
49,0,8.38282e-20
50,0,8.25948e-20
51,0,1.13894e-19
52,0,1.0751e-19
53,0,8.74003e-20
54,0,9.68226e-20
55,0,9.75782e-20
56,0,1.0538e-19
57,0,8.67362e-20
58,0,8.67362e-20
59,0,1.249e-19
60,0,1.73472e-19
61,0,1.00614e-19
62,0,5.89806e-20
63,0,1.249e-19
64,0,9.56266e-20
65,0,1.249e-19
66,0,1.2837e-19
67,0,1.25767e-19
68,0,5.55112e-20
69,0,8.76035e-20
70,0,1.0842e-19
71,0,9.90961e-20
72,0,1.05439e-19
73,0,9.6494e-20
74,0,9.42307e-20
75,0,1.05818e-19
76,0,8.45347e-20
77,0,7.85086e-20
78,0,1.08608e-19
79,0,1.07861e-19
80,0,8.52714e-20
81,0,1.06911e-19
82,0,5.97169e-20
83,0,8.01252e-20
84,0,1.11805e-19
85,0,1.20745e-19
86,0,1.3545e-19
87,0,9.1867e-20
88,0,6.12515e-20
89,0,7.38821e-20
90,0,8.75137e-20
91,0,1.27871e-19
92,0,1.48021e-19
93,0,1.18987e-19
94,0,7.0501e-20
95,0,6.1535e-20
96,0,9.59862e-20
97,0,1.04601e-19
98,0,1.00764e-19
99,0,1.03511e-19
100,0,6.56025e-20
101,0,8.94997e-20
102,0,1.23413e-19
103,0,1.68398e-19
104,0,1.20923e-19
105,0,7.52165e-20
106,0,7.49725e-20
107,0,9.28945e-20
108,0,1.21622e-19
109,0,1.033e-19
110,0,8.52756e-20
111,0,5.23277e-20
112,0,7.42643e-20
113,0,1.0592e-19
114,0,1.31509e-19
115,0,1.07474e-19
116,0,1.08633e-19
117,0,9.24408e-20
118,0,8.25793e-20
119,0,8.85848e-20
120,0,8.75081e-20
121,0,8.17448e-20
122,0,7.86721e-20
123,0,1.0598e-19
124,0,9.9802e-20
125,0,1.05314e-19
126,0,1.07788e-19
127,0,1.21645e-19
0,1,9.84705e-20
1,1,7.53196e-20
2,1,8.36769e-20
3,1,7.80561e-20
4,1,8.55905e-20
5,1,8.21714e-20
6,1,1.16228e-19
7,1,1.15994e-19
8,1,1.09221e-19
9,1,1.08574e-19
10,1,1.13838e-19
11,1,9.80829e-20
12,1,8.33118e-20
13,1,8.5826e-20
14,1,6.1416e-20
15,1,8.05123e-20
16,1,1.17143e-19
17,1,1.53621e-19
18,1,1.12137e-19
19,1,9.44455e-20
20,1,7.74363e-20
21,1,9.68676e-20
22,1,1.1281e-19
23,1,1.13102e-19
24,1,7.92307e-20
25,1,5.03231e-20
26,1,7.07955e-20
27,1,9.39688e-20
28,1,1.28018e-19
29,1,1.02895e-19
30,1,1.04206e-19
31,1,8.7624e-20
32,1,8.42476e-20
33,1,1.31707e-19
34,1,1.35147e-19
35,1,9.16605e-20
36,1,6.88299e-20
37,1,8.83708e-20
38,1,1.04808e-19
39,1,1.1246e-19
40,1,1.28085e-19
41,1,9.92258e-20
42,1,6.31735e-20
43,1,8.60935e-20
44,1,9.97455e-20
45,1,1.10818e-19
46,1,1.27873e-19
47,1,7.96105e-20
48,1,1.07294e-19
49,1,9.04983e-20
50,1,8.87102e-20
51,1,1.17903e-19
52,1,1.07552e-19
53,1,8.93666e-20
54,1,8.56837e-20
55,1,8.52048e-20
56,1,8.80271e-20
57,1,8.58255e-20
58,1,1.01686e-19
59,1,2.27847e-19
60,1,1.30207e-19
61,1,6.42727e-20
62,1,5.76455e-20
63,1,1.8264e-19
64,1,1.05294e-19
65,1,2.56505e-20
66,1,1.50059e-20
67,1,1.01331e-19
68,1,4.92252e-20
69,1,8.45173e-20
70,1,8.79066e-20
71,1,8.27734e-20
72,1,8.89253e-20
73,1,1.07817e-19
74,1,1.08036e-19
75,1,1.05895e-19
76,1,8.48718e-20
77,1,7.83602e-20
78,1,1.04768e-19
79,1,1.02458e-19
80,1,8.13527e-20
81,1,1.12417e-19
82,1,6.50192e-20
83,1,7.98701e-20
84,1,1.03133e-19
85,1,1.1411e-19
86,1,1.33697e-19
87,1,9.55841e-20
88,1,6.57901e-20
89,1,7.98476e-20
90,1,9.03534e-20
91,1,1.23377e-19
92,1,1.36433e-19
93,1,1.01329e-19
94,1,6.32062e-20
95,1,6.84515e-20
96,1,1.09118e-19
97,1,1.13854e-19
98,1,9.71655e-20
99,1,9.70103e-20
100,1,6.79101e-20
101,1,9.42159e-20
102,1,1.20002e-19
103,1,1.56595e-19
104,1,1.17214e-19
105,1,8.01713e-20
106,1,8.10126e-20
107,1,9.33125e-20
108,1,1.14544e-19
