x,y,theta
0,0,-2.35477
1,0,-2.35192
2,0,-2.3439
3,0,-2.33575
4,0,-2.3275
5,0,-2.31913
6,0,-2.31062
7,0,-2.30198
8,0,-2.29318
9,0,-2.28424
10,0,-2.27516
11,0,-2.26594
12,0,-2.25658
13,0,-2.24707
14,0,-2.23742
15,0,-2.22651
16,0,-2.21546
17,0,-2.20756
18,0,-2.19731
19,0,-2.1869
20,0,-2.17633
21,0,-2.16561
22,0,-2.15473
23,0,-2.1437
24,0,-2.1325
25,0,-2.12114
26,0,-2.10962
27,0,-2.09795
28,0,-2.08611
29,0,-2.07411
30,0,-2.06195
31,0,-2.0475
32,0,-2.03501
33,0,-2.0245
34,0,-2.01171
35,0,-1.99875
36,0,-1.98563
37,0,-1.97235
38,0,-1.95892
39,0,-1.94535
40,0,-1.93164
41,0,-1.91778
42,0,-1.90379
43,0,-1.88966
44,0,-1.8754
45,0,-1.861
46,0,-1.84648
47,0,-1.83003
48,0,-1.81528
49,0,-1.80221
50,0,-1.78724
51,0,-1.77217
52,0,-1.75702
53,0,-1.74178
54,0,-1.72646
55,0,-1.71106
56,0,-1.69559
57,0,-1.68006
58,0,-1.66448
59,0,-1.64885
60,0,-1.63319
61,0,-1.61749
62,0,-1.60178
63,0,-1.58538
64,0,-1.5696
65,0,-1.55451
66,0,-1.53876
67,0,-1.52304
68,0,-1.50736
69,0,-1.49171
70,0,-1.4761
71,0,-1.46053
72,0,-1.44501
73,0,-1.42954
74,0,-1.41414
75,0,-1.39882
76,0,-1.38359
77,0,-1.36844
78,0,-1.35341
79,0,-1.33783
80,0,-1.3233
81,0,-1.30889
82,0,-1.29429
83,0,-1.27981
84,0,-1.26545
85,0,-1.25121
86,0,-1.23711
87,0,-1.22313
88,0,-1.20929
89,0,-1.19559
90,0,-1.18203
91,0,-1.16862
92,0,-1.15537
93,0,-1.14226
94,0,-1.12931
95,0,-1.11639
96,0,-1.10381
97,0,-1.09141
98,0,-1.0791
99,0,-1.06694
100,0,-1.05495
101,0,-1.04311
102,0,-1.03144
103,0,-1.01993
104,0,-1.00858
105,0,-0.997385
106,0,-0.986353
107,0,-0.97548
108,0,-0.964765
109,0,-0.954206
110,0,-0.943803
111,0,-0.933746
112,0,-0.923487
113,0,-0.913516
114,0,-0.903723
115,0,-0.894078
116,0,-0.884581
117,0,-0.875229
118,0,-0.866021
119,0,-0.856955
120,0,-0.848029
121,0,-0.83924
122,0,-0.830585
123,0,-0.822064
124,0,-0.813677
125,0,-0.80542
126,0,-0.797292
127,0,-0.792179
0,1,-2.36011
1,1,-2.35602
2,1,-2.34798
3,1,-2.33983
4,1,-2.33157
5,1,-2.3232
6,1,-2.31469
7,1,-2.30605
8,1,-2.29725
9,1,-2.28831
10,1,-2.27923
11,1,-2.27001
12,1,-2.26064
13,1,-2.25112
14,1,-2.24143
15,1,-2.2316
16,1,-2.22162
17,1,-2.21149
18,1,-2.20121
19,1,-2.19077
20,1,-2.18017
21,1,-2.16942
22,1,-2.1585
23,1,-2.14743
24,1,-2.13619
25,1,-2.12479
26,1,-2.11323
27,1,-2.10151
28,1,-2.08962
29,1,-2.07757
30,1,-2.06535
31,1,-2.05297
32,1,-2.04043
33,1,-2.02773
34,1,-2.01487
35,1,-2.00185
36,1,-1.98866
37,1,-1.97532
38,1,-1.96183
39,1,-1.94818
40,1,-1.93437
41,1,-1.92042
42,1,-1.90633
43,1,-1.89211
44,1,-1.87775
45,1,-1.86326
46,1,-1.84864
47,1,-1.8339
48,1,-1.81904
49,1,-1.80407
50,1,-1.78899
51,1,-1.7738
52,1,-1.75853
53,1,-1.74318
54,1,-1.72775
55,1,-1.71223
56,1,-1.69664
57,1,-1.68099
58,1,-1.66528
59,1,-1.64953
60,1,-1.63373
61,1,-1.61791
62,1,-1.60208
63,1,-1.58622
64,1,-1.57032
65,1,-1.55443
66,1,-1.53856
67,1,-1.52272
68,1,-1.5069
69,1,-1.49111
70,1,-1.47537
71,1,-1.45967
72,1,-1.44402
73,1,-1.42844
74,1,-1.41292
75,1,-1.39748
76,1,-1.38213
77,1,-1.36687
78,1,-1.35172
79,1,-1.33666
80,1,-1.32171
81,1,-1.30687
82,1,-1.29216
83,1,-1.27757
84,1,-1.26311
85,1,-1.24878
86,1,-1.23457
87,1,-1.22051
88,1,-1.20658
89,1,-1.1928
90,1,-1.17916
91,1,-1.16567
92,1,-1.15234
93,1,-1.13917
94,1,-1.12615
95,1,-1.11329
96,1,-1.1006
97,1,-1.08806
98,1,-1.07569
99,1,-1.06348
100,1,-1.05143
101,1,-1.03955
102,1,-1.02783
103,1,-1.01628
104,1,-1.00488
105,1,-0.993654
106,1,-0.982586
107,1,-0.971679
108,1,-0.960931
109,1,-0.950343
110,1,-0.939913
111,1,-0.929639
112,1,-0.919521
113,1,-0.909556
114,1,-0.899743
115,1,-0.890081
116,1,-0.880567
117,1,-0.871201
118,1,-0.86198
119,1,-0.852903
120,1,-0.843967
121,1,-0.835169
122,1,-0.826507
123,1,-0.81798
124,1,-0.809588
125,1,-0.801328
126,1,-0.793198
127,1,-0.788975
0,2,-2.36811
1,2,-2.36402
2,2,-2.35597
3,2,-2.34782
4,2,-2.33954
5,2,-2.33114
6,2,-2.32261
7,2,-2.31394
8,2,-2.3052
9,2,-2.29625
10,2,-2.28715
11,2,-2.2779
12,2,-2.26851
13,2,-2.25896
14,2,-2.24926
15,2,-2.23941
16,2,-2.2294
17,2,-2.21924
18,2,-2.20891
19,2,-2.1984
20,2,-2.18774
21,2,-2.17692
22,2,-2.16593
23,2,-2.15478
24,2,-2.14347
25,2,-2.13199
26,2,-2.12033
27,2,-2.10851
28,2,-2.09651
29,2,-2.08435
30,2,-2.07203
31,2,-2.05954
32,2,-2.04689
33,2,-2.03406
34,2,-2.02107
35,2,-2.00792
36,2,-1.99464
37,2,-1.98115
38,2,-1.9675
39,2,-1.95369
40,2,-1.93973
41,2,-1.92561
42,2,-1.91135
43,2,-1.89695
44,2,-1.88241
45,2,-1.86773
46,2,-1.85291
47,2,-1.83797
48,2,-1.82291
49,2,-1.80772
50,2,-1.79243
51,2,-1.77703
52,2,-1.76153
53,2,-1.74594
54,2,-1.73026
55,2,-1.7145
56,2,-1.69867
57,2,-1.68277
58,2,-1.66682
59,2,-1.65081
60,2,-1.63477
61,2,-1.6187
62,2,-1.60259
63,2,-1.58648
64,2,-1.57035
65,2,-1.55422
66,2,-1.5381
67,2,-1.52199
68,2,-1.50592
69,2,-1.48988
70,2,-1.47387
71,2,-1.45792
72,2,-1.44203
73,2,-1.42621
