x,y,theta
0,0,5.56391e-22
1,0,1.07856e-20
2,0,4.05803e-21
3,0,3.12195e-21
4,0,2.65526e-21
5,0,5.69201e-21
6,0,1.64919e-21
7,0,3.60623e-21
8,0,2.93601e-21
9,0,1.80816e-21
10,0,1.9008e-21
11,0,4.82541e-22
12,0,6.51948e-21
13,0,1.90099e-21
14,0,1.24108e-21
15,0,5.09865e-21
16,0,5.73081e-21
17,0,4.46662e-21
18,0,2.78665e-21
19,0,1.9846e-21
20,0,1.98027e-21
21,0,4.58092e-22
22,0,2.62733e-21
23,0,2.69434e-21
24,0,2.33024e-21
25,0,2.53194e-21
26,0,6.20536e-21
27,0,2.95003e-21
28,0,1.00289e-20
29,0,3.46945e-21
30,0,1.11022e-19
31,0,1.73472e-20
32,0,2.01946e-19
33,0,1.00614e-19
34,0,0
35,0,1.73472e-20
36,0,5.31259e-21
37,0,2.8011e-21
38,0,5.76427e-21
39,0,2.19371e-21
40,0,2.27656e-21
41,0,2.43785e-21
42,0,2.47343e-21
43,0,4.09742e-22
44,0,1.85003e-21
45,0,2.0187e-21
46,0,2.6323e-21
47,0,4.73271e-21
48,0,5.60256e-21
49,0,4.95949e-21
50,0,1.17237e-21
51,0,1.79398e-21
52,0,6.54256e-21
53,0,4.41494e-22
54,0,1.8707e-21
55,0,1.80191e-21
56,0,3.01117e-21
57,0,3.56584e-21
58,0,1.62242e-21
59,0,5.55081e-21
60,0,2.75931e-21
61,0,3.11746e-21
62,0,4.05956e-21
63,0,1.05235e-20
0,1,7.42823e-21
1,1,1.06163e-20
2,1,2.22805e-21
3,1,2.4759e-21
4,1,3.63302e-21
5,1,4.51531e-21
6,1,1.29941e-21
7,1,5.21135e-21
8,1,4.6157e-21
9,1,8.86722e-21
10,1,7.97805e-21
11,1,5.26352e-21
12,1,5.18678e-21
13,1,4.21241e-21
14,1,1.40266e-21
15,1,6.49829e-21
16,1,7.34324e-21
17,1,1.07278e-21
18,1,5.69122e-21
19,1,1.51354e-21
20,1,2.97599e-21
21,1,1.77019e-21
22,1,2.88255e-21
23,1,1.8269e-21
24,1,5.42359e-21
25,1,2.28032e-21
26,1,4.52837e-21
27,1,3.06689e-21
28,1,8.40866e-21
29,1,1.4167e-20
30,1,6.81155e-20
31,1,1.5566e-20
32,1,2.73263e-19
33,1,6.47705e-21
34,1,7.15068e-20
35,1,1.24254e-20
36,1,6.60188e-21
37,1,3.71128e-21
38,1,6.86629e-21
39,1,3.73206e-21
40,1,6.3968e-21
41,1,2.84698e-21
42,1,2.60626e-21
43,1,3.87998e-21
44,1,4.99176e-21
45,1,3.89717e-21
46,1,9.4188e-21
47,1,2.06083e-21
48,1,6.22615e-21
49,1,3.54769e-21
50,1,1.12501e-21
51,1,2.90765e-21
52,1,6.28931e-21
53,1,3.07977e-21
54,1,8.97178e-21
55,1,6.54184e-21
56,1,5.23609e-21
57,1,2.73632e-21
58,1,1.49174e-21
59,1,6.15904e-21
60,1,3.39143e-21
61,1,1.64965e-21
62,1,1.57606e-21
63,1,9.11207e-21
0,2,1.66832e-21
1,2,7.91161e-21
2,2,7.24552e-21
3,2,6.51904e-21
4,2,2.88247e-21
5,2,9.67627e-22
6,2,3.15394e-21
7,2,8.23922e-21
8,2,3.20278e-21
9,2,8.22216e-21
10,2,1.49513e-21
11,2,2.42618e-21
12,2,1.68338e-21
13,2,1.66233e-21
14,2,1.85375e-21
15,2,5.4617e-21
16,2,4.50826e-21
17,2,4.20661e-21
18,2,2.15479e-21
19,2,1.75345e-21
20,2,3.33492e-21
21,2,1.14907e-21
22,2,1.0967e-21
23,2,1.11996e-21
24,2,3.82351e-21
25,2,2.46398e-21
26,2,4.58822e-21
27,2,3.08835e-21
28,2,2.81736e-21
29,2,5.37628e-21
30,2,1.67057e-20
31,2,1.09449e-19
32,2,2.61104e-19
33,2,7.10174e-21
34,2,2.63404e-20
35,2,1.80465e-20
36,2,5.29479e-22
37,2,2.10389e-21
38,2,1.17059e-20
39,2,9.78163e-21
40,2,2.58558e-21
41,2,3.15284e-21
42,2,2.3977e-21
43,2,1.19126e-21
44,2,7.18123e-22
45,2,1.86576e-22
46,2,2.90071e-21
47,2,3.38781e-21
48,2,3.90451e-21
49,2,1.13594e-21
50,2,2.2176e-21
51,2,6.5239e-22
52,2,4.76376e-21
53,2,5.08877e-22
54,2,1.81453e-21
55,2,3.11153e-21
56,2,4.29144e-21
57,2,6.96505e-21
58,2,3.95492e-21
59,2,3.33393e-22
60,2,1.31672e-21
61,2,6.32385e-21
62,2,4.33699e-21
63,2,9.18113e-21
0,3,2.51312e-21
1,3,6.34628e-21
2,3,2.47493e-21
3,3,1.35892e-21
4,3,2.18004e-21
5,3,2.52242e-21
6,3,7.1282e-22
7,3,2.78197e-21
8,3,4.70304e-21
9,3,5.34713e-21
10,3,4.79504e-21
11,3,5.88741e-21
12,3,1.06724e-20
13,3,5.90054e-21
14,3,3.07487e-21
15,3,6.91308e-21
16,3,2.20076e-21
17,3,1.30752e-21
18,3,6.68988e-21
19,3,5.52106e-21
20,3,3.63387e-21
21,3,5.92509e-21
22,3,4.18622e-21
23,3,2.54229e-21
24,3,5.45246e-21
25,3,3.25444e-21
26,3,6.65743e-21
27,3,5.10864e-21
28,3,6.01207e-21
29,3,7.08351e-21
30,3,2.01681e-20
31,3,7.22731e-22
32,3,3.06e-19
33,3,3.49696e-20
34,3,4.77699e-20
35,3,6.85398e-21
36,3,4.87121e-21
37,3,6.77846e-21
38,3,1.36851e-20
39,3,5.90284e-21
40,3,4.04033e-21
41,3,6.25447e-21
42,3,1.49541e-21
43,3,5.50978e-21
44,3,8.56274e-21
45,3,6.68499e-21
46,3,1.49729e-20
47,3,4.86432e-21
48,3,4.66987e-21
49,3,2.1464e-21
50,3,1.50163e-21
51,3,4.53348e-21
52,3,3.80056e-21
53,3,2.10776e-21
54,3,3.76101e-21
55,3,3.45935e-21
56,3,2.82699e-21
57,3,3.69317e-21
58,3,9.83515e-22
59,3,1.90336e-21
60,3,7.66786e-22
61,3,2.80904e-21
62,3,2.21103e-21
63,3,5.48124e-21
0,4,6.70457e-21
1,4,7.96163e-21
2,4,5.29804e-21
