# Field snapshot at t = 100 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
18  0  -0.088402  0.999413  2.498532  0.000087  -0.001331  0.006497  -0.000719  0.002233  0.001790  0.003094  0.001746  0.004605
19  0  -0.025167  0.999306  2.498266  0.000198  -0.003846  -0.008696  0.000125  0.002168  -0.005572  -0.004614  0.005632  -0.004314
20  0  -0.051889  0.999483  2.498706  0.000192  -0.000708  0.005038  0.002269  -0.007338  0.001914  -0.009197  0.001103  -0.004245
21  0  -0.053630  0.999348  2.498371  0.000129  0.001884  0.008918  0.003237  0.005202  -0.001776  0.000476  0.000354  0.002229
22  0  0.003941  0.999635  2.499087  0.000192  0.007448  -0.006567  -0.007960  -0.002273  0.001899  0.001565  -0.000147  0.004374
23  0  -0.010788  0.999526  2.498816  0.000141  0.002462  0.000919  -0.001327  -0.001293  0.007985  -0.002286  0.005331  0.005772
24  0  0.055982  0.999284  2.498210  0.000438  -0.002022  -0.001169  -0.009080  0.015136  -0.009586  0.003047  0.003405  0.002893
25  0  -0.024904  0.999188  2.497971  0.000279  0.011077  -0.006424  -0.000724  0.001365  0.002085  -0.001498  0.009159  -0.004739
26  0  -0.016318  0.999309  2.498272  0.000159  -0.003080  0.007252  -0.009195  -0.000595  0.002014  -0.002668  -0.000913  -0.000521
27  0  0.034742  0.999404  2.498511  0.000330  0.004516  -0.002095  -0.000975  -0.014787  0.008762  0.002133  -0.000843  0.002011
28  0  0.037032  0.999344  2.498360  0.000233  0.002282  -0.013018  -0.001104  -0.004231  -0.000984  0.002620  0.003422  0.004414
29  0  0.015001  0.999034  2.497586  0.000350  0.002909  0.000753  -0.004874  -0.010806  0.003358  0.005870  0.007240  0.010125
30  0  -0.073546  0.999108  2.497769  0.000359  -0.004277  -0.007435  -0.003019  0.007178  -0.013466  -0.005308  -0.003943  -0.000348
31  0  0.044176  0.999316  2.498291  0.000160  -0.004161  0.003081  0.010465  0.002422  0.001490  -0.003303  -0.002247  -0.000084
32  0  -0.000809  0.999151  2.497876  0.000262  -0.001182  0.010996  -0.005445  -0.007348  0.002931  0.004754  -0.004833  -0.001079
33  0  -0.080510  0.999343  2.498356  0.000107  0.001464  0.000137  -0.004644  0.002110  -0.006796  0.000571  0.005365  0.001776
34  0  0.011061  0.999395  2.498487  0.000209  -0.000640  -0.007030  0.001503  0.002181  0.005994  0.001920  -0.008883  0.005841
35  0  -0.022081  0.998923  2.497307  0.000328  -0.005499  -0.010704  0.008912  0.003010  -0.003764  -0.008282  -0.001053  0.003236
36  0  -0.051342  0.998671  2.496678  0.000405  0.010263  -0.002383  0.003575  0.007785  0.000985  0.008352  0.002936  -0.011902
37  0  0.033436  0.998250  2.495625  0.000145  -0.004346  -0.000925  0.004694  -0.001053  -0.008765  -0.002362  -0.000266  -0.004454
38  0  0.074096  0.999318  2.498296  0.000207  0.005502  -0.004585  0.005645  0.009808  -0.001806  0.004391  0.000735  -0.002244
39  0  0.092040  0.999017  2.497543  0.000438  -0.000175  -0.015370  0.003945  -0.002805  0.009032  -0.006922  -0.001260  -0.006877
40  0  0.086031  0.999120  2.497800  0.000153  -0.001679  0.000909  -0.005387  0.002759  0.002829  -0.010077  -0.001790  0.000245
41  0  0.052440  0.999408  2.498520  0.000267  -0.001316  -0.008870  0.004140  0.001738  -0.000524  -0.005660  -0.009028  0.007262
42  0  0.059504  0.999618  2.499044  0.000116  0.000944  -0.004374  -0.002157  -0.003489  0.003202  -0.006270  0.000129  0.005393
43  0  -0.003647  0.999635  2.499088  0.000262  -0.002217  0.009925  -0.003704  0.001899  -0.011150  0.003180  -0.000523  -0.002581
44  0  0.018104  0.999800  2.499500  0.000248  0.007596  0.003025  0.010320  -0.000959  0.000522  -0.004912  -0.002896  0.006367
45  0  -0.012117  0.999540  2.498849  0.000085  -0.002500  -0.005029  0.003121  0.004181  0.001380  0.001230  0.001122  -0.004614
46  0  0.042181  0.999433  2.498583  0.000078  -0.001903  0.002784  -0.002285  0.000267  -0.000212  0.006097  -0.004763  0.001254
47  0  0.001438  0.999221  2.498053  0.000421  -0.013190  0.000053  -0.003841  -0.007202  -0.009043  -0.001758  0.000705  -0.009741
48  0  -0.039391  0.999460  2.498650  0.000673  0.003116  0.016756  0.005019  0.001586  0.006869  -0.005230  0.003826  0.016293
49  0  -0.051830  0.999429  2.498572  0.000123  -0.000634  0.001185  -0.000679  0.006918  -0.003454  0.006669  -0.000973  0.003892
50  0  0.001973  0.999334  2.498335  0.000321  -0.002770  0.008395  0.005519  -0.004316  -0.013183  -0.000195  0.004491  0.000470
51  0  0.040840  0.999440  2.498601  0.000072  -0.004023  -0.002100  -0.000138  -0.003089  -0.001219  0.005179  0.003205  -0.001928
52  0  0.041646  0.999781  2.499454  0.000174  0.006959  0.001125  -0.002584  -0.005239  -0.000289  -0.001056  0.000216  0.009434
53  0  0.032533  0.999420  2.498551  0.000165  -0.005205  0.010823  -0.000501  0.000959  -0.001473  0.000260  -0.003073  0.002782
54  0  -0.014231  0.999264  2.498159  0.000106  0.000690  0.003802  -0.000822  -0.005975  0.006520  -0.001527  -0.001747  -0.002693
55  0  -0.057312  0.999634  2.499086  0.000209  -0.000283  -0.009081  0.000019  -0.004707  -0.000978  -0.004766  0.004975  -0.007486
56  0  0.005306  0.999555  2.498887  0.000037  -0.001649  -0.000438  -0.002429  0.002720  0.002867  -0.000091  0.003403  0.001066
57  0  -0.020722  0.999781  2.499454  0.000243  -0.009051  0.003818  0.000374  -0.002555  0.004101  0.003101  -0.008891  0.005828
58  0  -0.033591  0.999785  2.499463  0.000164  0.005142  -0.002327  -0.002719  -0.001892  -0.002270  -0.004331  -0.005440  0.008206
59  0  -0.060397  0.999789  2.499473  0.000410  -0.002457  -0.010432  -0.004129  0.005793  -0.014828  -0.004777  0.000172  -0.001248
60  0  -0.000393  0.999545  2.498862  0.000289  -0.014642  0.003408  -0.001492  -0.001469  0.006445  0.000315  0.003386  -0.002317
61  0  -0.010285  0.999456  2.498641  0.000230  0.002207  0.003631  0.004556  0.008802  0.002677  -0.006616  -0.007634  0.002045
62  0  -0.017283  0.999296  2.498239  0.000322  -0.010522  0.001436  0.002597  0.001576  0.001311  0.011525  -0.005997  -0.005395
63  0  0.025404  0.999037  2.497592  0.000179  0.000002  -0.003059  -0.007892  -0.003286  0.004481  0.001937  0.005358  -0.006623
0  1  0.022847  0.999396  2.498490  0.000348  0.011450  -0.001676  0.011639  -0.003331  0.005430  0.003269  -0.004385  -0.002898
1  1  0.036634  0.999361  2.498404  0.000514  -0.016410  -0.003180  0.001130  0.003036  0.008424  0.001915  -0.008118  -0.009166
2  1  0.022377  0.999448  2.498620  0.000166  -0.002607  -0.006130  0.004822  0.003693  0.003370  0.005540  0.004301  -0.004955
3  1  0.015981  0.999601  2.499002  0.000219  -0.010227  0.001868  0.003788  -0.004008  0.004021  0.006371  -0.004816  0.000376
4  1  -0.001257  0.999554  2.498884  0.000246  0.011896  -0.000703  -0.005675  -0.001118  -0.003262  -0.002335  -0.007356  -0.000214
5  1  0.012536  0.999239  2.498098  0.000156  0.003757  0.003394  0.002505  -0.005055  0.000481  -0.004097  -0.007110  0.005525
6  1  -0.004528  0.998933  2.497334  0.000135  0.000679  0.006443  0.003193  0.000880  0.002310  -0.007860  -0.003755  0.000691
7  1  -0.044979  0.999560  2.498900  0.000238  -0.003082  0.004603  -0.007065  -0.001223  0.002685  0.011812  -0.001716  -0.002397
8  1  -0.077245  0.999715  2.499288  0.000299  -0.000997  -0.005085  0.013826  0.004657  0.000715  -0.002163  0.000038  -0.007367
9  1  -0.068499  0.999565  2.498912  0.000169  0.003579  0.004737  0.001925  0.001338  0.000213  0.005260  0.006767  0.007375
10  1  -0.009342  0.999550  2.498874  0.000078  0.002386  -0.003235  0.000046  -0.001267  0.006186  0.003751  0.000644  -0.002802
11  1  -0.022611  0.999599  2.498999  0.000157  0.000272  -0.000267  0.005682  0.002599  -0.002090  -0.007207  -0.003044  0.007236
12  1  -0.046578  0.999002  2.497504  0.000161  0.001569  -0.006802  -0.002456  0.005628  0.001022  0.007365  -0.004444  0.000007
13  1  -0.091993  0.998855  2.497139  0.000188  -0.001368  -0.002612  0.005583  0.001506  0.005661  -0.001747  0.010162  0.002703
14  1  -0.148721  0.998931  2.497328  0.000280  0.000126  -0.004278  0.008073  0.001801  0.009778  -0.002646  0.009122  0.002647
15  1  -0.039711  0.999265  2.498163  0.000088  0.002928  -0.005285  -0.002084  0.005453  0.003242  -0.000113  -0.001111  -0.002327
16  1  -0.053698  0.999889  2.499722  0.000152  -0.008151  -0.003164  0.002482  -0.001761  0.002204  -0.004866  0.005893  -0.001789
17  1  -0.051418  0.999729  2.499321  0.000210  0.000320  -0.002528  -0.005392  0.006132  -0.002803  0.011082  0.000997  0.002205
18  1  -0.096669  0.999725  2.499314  0.000107  0.004568  0.005849  0.000803  0.003017  0.001485  -0.006014  -0.000677  -0.001897
19  1  -0.029941  0.999652  2.499130  0.000392  0.010433  -0.007053  -0.012255  -0.000271  0.007974  0.000365  0.004100  0.001524
20  1  -0.097904  0.999736  2.499340  0.000035  0.003331  0.001759  0.000086  -0.001173  -0.003362  0.001731  0.000912  -0.002133
21  1  -0.075231  0.999080  2.497700  0.000140  0.000746  0.006431  -0.005723  -0.002567  0.004342  -0.002962  0.003443  -0.004439
22  1  0.019555  0.998741  2.496853  0.000107  0.003781  0.006330  0.001687  0.000652  -0.000940  -0.000927  -0.006169  -0.003027
23  1  -0.008698  0.999543  2.498858  0.000208  0.007977  -0.003293  -0.006492  0.000559  0.004348  0.001601  0.004717  0.006912
24  1  0.023545  0.999344  2.498359  0.000228  -0.002980  -0.008477  -0.003512  -0.008833  0.004060  0.005785  0.002610  -0.000533
25  1  0.056858  0.999520  2.498800  0.000287  -0.002730  0.002112  0.006098  -0.006922  0.001315  -0.006893  -0.011795  0.001389
26  1  0.031463  0.999503  2.498757  0.000234  -0.000785  -0.000536  0.005854  -0.001032  -0.001452  0.007268  0.011791  0.001980
27  1  0.065217  0.999633  2.499082  0.000198  -0.001768  -0.006988  0.005928  0.003670  0.002411  0.007610  0.005668  0.001237
28  1  0.003715  0.999671  2.499177  0.000126  0.007342  -0.003004  0.003503  -0.002110  -0.002237  -0.003595  -0.005300  0.000066
29  1  0.073861  0.999173  2.497932  0.000155  -0.001071  -0.001567  0.008230  -0.004935  0.006735  -0.001942  -0.002761  0.001712
30  1  -0.043953  0.999150  2.497875  0.000319  0.004109  0.004490  0.000213  0.003120  -0.009508  -0.008319  -0.009379  0.004998
31  1  0.011479  0.999437  2.498592  0.000591  -0.000923  0.004546  -0.016997  -0.009356  0.002553  -0.006951  0.008942  -0.007645
32  1  0.011452  0.999413  2.498532  0.000342  0.001012  0.003489  -0.008335  -0.000698  -0.010617  0.009623  0.006599  0.003101
33  1  0.029355  0.999534  2.498835  0.000070  0.005108  -0.002108  0.002648  0.002174  0.001830  0.001451  -0.000917  -0.004594
34  1  0.007283  0.999530  2.498824  0.000302  -0.012927  -0.000676  -0.002304  0.004999  -0.002517  0.002045  -0.003584  -0.008961
35  1  0.005126  0.999790  2.499475  0.000233  0.000252  0.004483  0.002016  -0.006409  0.006019  -0.010953  -0.002579  -0.002221
36  1  -0.004206  0.999728  2.499321  0.000381  0.015177  -0.007273  0.003206  -0.000404  0.004978  -0.002102  0.007189  0.002612
37  1  -0.010314  0.999442  2.498606  0.000330  0.006690  -0.005782  -0.006919  0.001131  -0.002682  -0.000177  -0.006676  0.012264
38  1  -0.012162  0.999156  2.497889  0.000171  -0.001490  -0.000887  0.003356  -0.005208  0.002924  0.010587  0.002880  0.000699
39  1  -0.020770  0.999021  2.497552  0.000717  -0.001417  -0.008326  0.003751  -0.014575  0.019275  0.000715  0.003361  -0.005952
40  1  0.063703  0.999132  2.497831  0.000131  -0.002385  -0.004508  -0.004704  0.004844  0.003405  -0.003886  -0.004344  -0.003725
41  1  -0.012115  0.999491  2.498727  0.000143  0.004876  0.005906  -0.004537  0.000796  -0.004185  -0.002361  -0.005159  0.003621
42  1  0.003843  0.999641  2.499103  0.000118  0.003687  0.006231  0.000321  0.006526  0.002395  -0.000587  0.003571  0.001947
43  1  -0.013258  0.999765  2.499413  0.000144  -0.003066  -0.001173  0.006129  -0.006291  -0.003171  -0.003118  -0.005299  0.002872
44  1  -0.015049  0.999938  2.499846  0.000317  0.005811  -0.001217  -0.000109  -0.005542  0.007105  0.013250  -0.000452  0.004930
45  1  -0.007039  0.999719  2.499297  0.000401  0.003168  0.002048  -0.006679  0.006227  0.010903  0.009758  0.006072  0.007241
46  1  -0.002236  0.999655  2.499137  0.000265  -0.006911  0.001058  -0.000111  0.005274  -0.003431  0.010043  -0.006295  -0.006022
47  1  -0.047086  0.999608  2.499020  0.000054  0.000384  -0.001037  0.002434  0.004766  -0.004502  -0.001570  0.000331  0.000892
48  1  -0.008817  0.999651  2.499127  0.000236  -0.006109  0.007476  0.001736  -0.008911  -0.000115  0.007462  0.001239  -0.001649
49  1  0.032765  0.999461  2.498652  0.000150  0.003080  0.003616  -0.001498  0.002591  0.008401  -0.001226  -0.005339  0.004213
50  1  -0.054448  0.998719  2.496798  0.000252  -0.003106  -0.006195  0.002305  0.003043  0.001686  -0.010404  0.005954  -0.006582
51  1  -0.004746  0.998257  2.495642  0.000141  0.007669  0.001886  0.007636  0.002187  0.002232  -0.002623  0.000662  -0.001820
52  1  0.068551  0.998416  2.496041  0.000043  -0.004195  -0.000219  0.001778  -0.000985  0.001445  -0.000804  0.002210  -0.003738
53  1  0.058878  0.999218  2.498044  0.000089  -0.000008  0.003357  0.000412  0.001387  0.003240  0.006145  0.005204  -0.000362
54  1  -0.028465  0.999305  2.498263  0.000097  -0.002158  -0.000018  0.002637  -0.002911  0.006412  -0.005943  0.000258  0.000914
55  1  -0.053289  0.999772  2.499430  0.000344  -0.001149  0.000577  0.017857  -0.000826  -0.003205  -0.000888  0.000603  -0.003357
56  1  -0.030682  0.999712  2.499280  0.000222  -0.003647  0.006512  0.004189  -0.007015  -0.004816  0.001624  0.002132  -0.008346
57  1  -0.060241  0.999736  2.499339  0.000258  -0.001539  0.009661  -0.007983  0.000557  0.006200  0.005952  -0.000855  -0.004828
58  1  -0.027149  0.999770  2.499425  0.000236  -0.002245  -0.012183  0.001562  -0.000032  -0.000195  0.001477  -0.000054  -0.008851
59  1  -0.025412  0.999497  2.498743  0.000328  -0.008839  0.005277  0.004095  0.004038  -0.005564  0.004248  0.010931  -0.004528
60  1  -0.005689  0.999069  2.497671  0.000201  -0.009340  -0.001301  0.000227  -0.001467  -0.002149  0.000008  -0.003195  0.009724
61  1  -0.037792  0.999271  2.498177  0.000306  0.000766  -0.011790  -0.007068  -0.004173  0.009508  -0.001482  -0.001783  0.001665
62  1  -0.014427  0.999383  2.498458  0.000417  -0.002843  -0.005513  -0.011657  0.002863  0.012145  -0.007399  -0.000442  -0.005623
63  1  -0.013094  0.999613  2.499032  0.000168  0.002754  -0.007894  0.006464  0.001118  0.003908  0.000842  0.006157  0.000919
0  2  -0.027040  0.999483  2.498708  0.000284  0.003059  0.009014  0.010610  -0.000227  0.001117  0.000586  -0.004325  -0.007795
1  2  -0.048018  0.999218  2.498045  0.000321  -0.005628  -0.003185  0.007434  0.009689  -0.002931  0.005747  -0.000757  0.009349
2  2  0.072069  0.999538  2.498844  0.000559  0.013314  -0.005593  -0.008897  0.006764  0.001008  0.004310  -0.006788  0.012627
3  2  0.036274  0.999737  2.499342  0.000230  0.008603  0.005242  -0.005967  0.002024  -0.000990  0.004681  0.000904  -0.008080
4  2  0.021253  0.999889  2.499723  0.000125  0.003555  0.000366  0.000603  0.004873  -0.003623  0.005020  0.004405  -0.005550
5  2  0.018843  0.999915  2.499788  0.000284  -0.006080  -0.012296  0.003696  0.001136  -0.003110  -0.003306  -0.007707  -0.000764
6  2  -0.004413  0.999813  2.499534  0.000100  -0.000381  0.004825  0.000684  -0.001492  -0.004495  0.001601  0.006803  -0.002252
7  2  -0.018342  0.999686  2.499215  0.000200  -0.001641  -0.002067  -0.001594  0.004646  -0.007113  0.008142  -0.007209  -0.000043
8  2  -0.017980  0.999488  2.498721  0.000128  -0.003113  -0.000511  -0.006168  -0.004994  0.002665  0.001424  0.001657  -0.006607
9  2  -0.078413  0.999511  2.498778  0.000448  -0.012380  -0.001623  0.003076  0.005143  -0.005684  -0.004583  -0.005204  0.013252
10  2  -0.050438  0.999523  2.498807  0.000201  -0.005467  0.002719  -0.008988  -0.005692  0.006048  -0.002646  -0.000844  0.002547
11  2  -0.039070  0.999580  2.498949  0.000126  -0.001698  -0.004053  0.003870  0.002866  -0.003849  0.003778  -0.006553  0.003390
12  2  -0.077642  0.999271  2.498178  0.000140  -0.004356  0.001647  -0.003224  0.003377  -0.004521  0.007489  0.001909  -0.004017
13  2  -0.127814  0.999222  2.498054  0.000179  -0.002430  0.001856  0.004231  -0.010192  0.000802  0.005295  -0.004131  0.001604
14  2  -0.058694  0.998868  2.497170  0.000339  0.004532  0.004978  0.008021  -0.005953  -0.003774  0.000884  0.011234  0.007234
15  2  -0.026142  0.999200  2.497999  0.000297  -0.004785  0.003214  -0.001439  0.009184  0.006523  -0.002176  0.000712  -0.011400
16  2  -0.028725  0.999716  2.499289  0.000382  0.011342  -0.000585  -0.002965  -0.009481  0.001569  -0.005637  0.003655  0.010310
17  2  -0.049985  0.999669  2.499173  0.000189  -0.001801  0.000092  -0.013231  -0.000124  -0.000614  0.001442  0.000483  0.002862
18  2  -0.060312  0.999651  2.499127  0.000242  -0.000867  -0.001827  -0.004521  -0.006293  -0.001866  -0.003912  0.005656  0.011288
19  2  -0.038051  0.999564  2.498910  0.000278  -0.000917  0.003528  -0.003003  -0.004512  -0.009241  -0.002841  -0.011130  -0.004200
20  2  -0.065355  0.999209  2.498022  0.000069  0.000042  0.002581  -0.000692  0.000930  0.007012  -0.000464  -0.003313  0.000709
21  2  -0.080208  0.998839  2.497099  0.000189  0.008071  -0.003125  -0.008212  0.001771  -0.005579  -0.002243  -0.000493  0.002585
22  2  0.022755  0.998548  2.496370  0.000098  0.001285  -0.000345  0.005571  0.003370  0.004243  0.005996  -0.000274  -0.000197
23  2  0.087159  0.999262  2.498154  0.000111  -0.004604  -0.002038  0.002480  0.000554  -0.005909  0.000177  -0.005115  0.004245
24  2  0.000278  0.999062  2.497655  0.000330  0.000000  0.000425  -0.009595  0.008576  -0.001961  -0.007297  -0.010361  0.000182
25  2  -0.001567  0.999458  2.498645  0.000283  0.002583  0.005074  -0.011966  -0.004621  -0.006038  -0.006669  0.001844  0.001115
26  2  0.060720  0.999351  2.498378  0.000242  0.004216  -0.001652  -0.004323  -0.001539  0.005510  0.002404  -0.001352  0.012754
27  2  0.023716  0.999399  2.498497  0.000518  0.007121  0.006312  0.002769  -0.002627  0.001097  -0.017250  -0.000788  -0.010676
28  2  -0.010700  0.999301  2.498252  0.000073  0.001118  0.005905  0.001806  0.002513  -0.004632  0.001385  0.000624  -0.001803
29  2  0.020915  0.999319  2.498298  0.000180  -0.002933  0.007521  0.000417  -0.003720  -0.008067  -0.001031  -0.001724  0.005662
30  2  0.001986  0.999359  2.498397  0.000316  -0.003637  0.000042  -0.001797  0.005172  -0.002180  0.001412  -0.015134  -0.006089
31  2  0.015058  0.999562  2.498904  0.000260  0.006538  -0.001020  -0.008396  0.002649  0.002381  0.006871  0.005457  -0.007514
32  2  -0.027951  0.999697  2.499242  0.000298  0.012138  -0.003482  -0.009716  0.002775  0.000202  0.001463  0.002466  0.005262
33  2  0.002857  0.999708  2.499269  0.000471  0.014704  -0.000573  -0.005054  -0.004865  -0.003937  0.011528  0.006809  0.003186
34  2  -0.022002  0.999822  2.499554  0.000162  0.000434  -0.005288  -0.004951  0.004471  -0.007369  -0.002330  0.005283  -0.001283
35  2  0.015953  0.999868  2.499670  0.000403  0.008772  0.014307  0.004482  0.005448  -0.003922  -0.007147  -0.002245  0.000027
36  2  0.005522  0.999876  2.499690  0.000333  -0.000908  0.006489  0.008500  -0.002661  0.008974  -0.009349  -0.006121  0.002204
37  2  -0.022161  0.999697  2.499243  0.000286  0.009789  -0.000275  0.003175  0.009193  0.001421  0.006015  -0.002382  0.007196
38  2  0.006715  0.999631  2.499078  0.000173  0.000695  0.007639  -0.000098  -0.007990  0.004563  -0.004652  0.001964  0.001919
39  2  -0.021831  0.999385  2.498462  0.000243  -0.007275  -0.005175  0.000465  0.002811  -0.003653  -0.002432  -0.011305  -0.002853
40  2  0.042762  0.999397  2.498493  0.000379  0.004196  0.002178  -0.007437  -0.000177  -0.012414  0.008417  -0.006541  0.005821
41  2  0.031417  0.999502  2.498755  0.000153  -0.008102  0.002935  0.000205  0.001800  -0.004592  -0.005918  0.002852  0.003352
42  2  -0.004685  0.999843  2.499608  0.000225  -0.006007  -0.001536  -0.005620  -0.004696  -0.003972  -0.007981  0.003712  -0.006329
43  2  -0.007486  0.999842  2.499605  0.000260  0.004821  0.000250  -0.012287  0.000016  -0.002447  0.008720  -0.001435  0.001195
44  2  0.010192  0.999812  2.499529  0.000338  0.000751  0.004983  0.003050  0.005657  0.013803  0.003701  0.007735  -0.002707
45  2  0.007967  0.999623  2.499058  0.000246  0.006440  -0.000868  0.005059  -0.006391  -0.000673  0.003527  0.001518  -0.011038
46  2  -0.048636  0.999676  2.499189  0.000237  -0.004309  -0.000058  -0.001078  0.000005  0.010380  -0.000265  -0.010385  -0.001220
47  2  -0.020001  0.999749  2.499372  0.000212  0.000884  0.005339  -0.001936  -0.004488  0.012135  -0.001190  0.000653  -0.003130
48  2  0.009310  0.999476  2.498689  0.000301  -0.008688  0.001188  0.006541  0.000535  0.009235  0.004728  -0.007966  -0.003078
49  2  -0.026089  0.999280  2.498200  0.000177  0.004711  -0.002081  -0.004525  0.007232  -0.006111  -0.002951  -0.004930  -0.002624
50  2  -0.074347  0.998910  2.497275  0.000134  -0.003352  0.000857  -0.002282  0.000572  -0.004962  -0.000212  -0.009250  0.002578
51  2  -0.126933  0.998502  2.496256  0.000386  -0.008113  -0.012103  -0.000325  0.002351  -0.003647  0.008183  0.006220  -0.007007
52  2  -0.002318  0.998168  2.495420  0.000219  -0.000299  0.000362  0.000878  -0.001525  0.008178  -0.004873  0.009182  0.006395
53  2  -0.023813  0.998968  2.497421  0.000237  -0.001132  -0.008429  0.000772  -0.004659  -0.007456  -0.008999  -0.002152  -0.000844
54  2  -0.048319  0.999478  2.498694  0.000281  -0.000285  -0.002295  0.009117  0.006664  0.007069  0.001260  0.006559  0.007295
55  2  -0.031290  0.999905  2.499763  0.000451  0.006105  0.003821  -0.003060  -0.013740  -0.005089  0.005646  0.009120  0.007747
56  2  -0.066171  0.999781  2.499454  0.000110  -0.002255  0.003319  0.002876  0.004248  -0.003526  -0.000118  -0.004786  -0.005653
57  2  -0.005250  0.999674  2.499184  0.000169  0.003188  0.000252  0.008166  0.000970  -0.006511  0.004199  0.001409  -0.005400
58  2  -0.004546  0.999533  2.498831  0.000454  -0.005032  -0.006256  -0.000238  0.004040  -0.002503  -0.018993  0.001656  -0.001972
59  2  0.002369  0.999509  2.498772  0.000409  -0.002018  -0.004301  0.016350  0.000560  -0.005041  0.000928  -0.009538  -0.001166
60  2  0.061660  0.999206  2.498015  0.000033  0.000546  0.004257  0.000310  -0.000119  0.001304  0.003360  0.000324  -0.000989
61  2  0.084334  0.999298  2.498246  0.000269  -0.004078  0.006093  0.004933  -0.002475  0.008625  -0.007347  0.000090  0.007529
62  2  -0.018360  0.999328  2.498319  0.000110  -0.000063  0.000325  -0.002968  0.002124  -0.000862  -0.005715  -0.002672  -0.007515
63  2  -0.030203  0.999737  2.499342  0.000166  -0.004754  0.006341  0.005049  -0.003726  0.003039  0.006089  0.003836  -0.001691
0  3  -0.046431  0.999491  2.498728  0.000263  -0.009138  0.008108  0.004879  -0.002237  0.005167  -0.001861  0.004452  0.005923
1  3  0.029857  0.999092  2.497731  0.000177  0.006599  0.003337  -0.007060  0.003126  0.003371  -0.000929  0.006610  -0.002648
2  3  0.039971  0.999532  2.498831  0.000270  -0.004273  0.003112  -0.000319  -0.007636  -0.003369  0.007137  -0.010773  0.002290
3  3  0.039890  0.999529  2.498823  0.000122  0.006257  -0.000356  0.000210  0.004954  -0.004425  0.002964  0.004320  0.003259
4  3  -0.009309  0.999610  2.499026  0.000193  -0.011221  0.007808  -0.000845  -0.000774  -0.001584  -0.001060  -0.000855  0.000393
5  3  0.010441  0.999652  2.499131  0.000111  0.003909  0.001341  0.001350  -0.007423  -0.003279  0.000477  0.003953  0.003278
6  3  -0.019731  0.999201  2.498003  0.000437  -0.005642  0.007385  -0.011955  0.007811  0.006757  0.008555  -0.004078  -0.003384
7  3  0.010936  0.999310  2.498274  0.000101  -0.005273  -0.001936  -0.004286  -0.004527  0.000801  -0.003701  -0.003839  -0.001016
