x,y,theta
0,0,-2.35597
1,0,-2.34187
2,0,-2.32548
3,0,-2.30858
4,0,-2.29114
5,0,-2.27315
6,0,-2.25459
7,0,-2.23546
8,0,-2.21573
9,0,-2.1954
10,0,-2.17446
11,0,-2.15289
12,0,-2.13069
13,0,-2.10786
14,0,-2.08439
15,0,-2.05921
16,0,-2.03495
17,0,-2.01016
18,0,-1.98416
19,0,-1.95756
20,0,-1.93036
21,0,-1.9026
22,0,-1.8743
23,0,-1.84549
24,0,-1.8162
25,0,-1.78647
26,0,-1.75635
27,0,-1.72589
28,0,-1.69513
29,0,-1.66413
30,0,-1.63296
31,0,-1.60101
32,0,-1.56994
33,0,-1.53894
34,0,-1.50764
35,0,-1.47646
36,0,-1.44547
37,0,-1.41472
38,0,-1.38426
39,0,-1.35414
40,0,-1.32442
41,0,-1.29514
42,0,-1.26634
43,0,-1.23804
44,0,-1.21029
45,0,-1.18311
46,0,-1.15652
47,0,-1.13046
48,0,-1.10512
49,0,-1.08043
50,0,-1.05633
51,0,-1.03287
52,0,-1.01005
53,0,-0.987865
54,0,-0.96631
55,0,-0.945378
56,0,-0.92506
57,0,-0.905345
58,0,-0.886222
59,0,-0.867678
60,0,-0.849699
61,0,-0.832271
62,0,-0.815379
63,0,-0.800463
0,1,-2.36981
1,1,-2.35584
2,1,-2.33944
3,1,-2.32251
4,1,-2.30502
5,1,-2.28696
6,1,-2.26832
7,1,-2.24907
8,1,-2.22921
9,1,-2.20871
10,1,-2.18758
11,1,-2.16579
12,1,-2.14334
13,1,-2.12022
14,1,-2.09643
15,1,-2.07196
16,1,-2.04682
17,1,-2.02101
18,1,-1.99453
19,1,-1.96741
20,1,-1.93966
21,1,-1.9113
22,1,-1.88236
23,1,-1.85287
24,1,-1.82287
25,1,-1.79239
26,1,-1.76149
27,1,-1.73022
28,1,-1.69862
29,1,-1.66677
30,1,-1.63472
31,1,-1.60254
32,1,-1.5703
33,1,-1.53805
34,1,-1.50587
35,1,-1.47382
36,1,-1.44198
37,1,-1.41039
38,1,-1.37912
39,1,-1.34823
40,1,-1.31776
41,1,-1.28776
42,1,-1.25828
43,1,-1.22935
44,1,-1.201
45,1,-1.17326
46,1,-1.14615
47,1,-1.11968
48,1,-1.09388
49,1,-1.06875
50,1,-1.0443
51,1,-1.02052
52,1,-0.99741
53,1,-0.974972
54,1,-0.953197
55,1,-0.932075
56,1,-0.911595
57,1,-0.891745
58,1,-0.87251
59,1,-0.853878
60,1,-0.835831
61,1,-0.818354
62,1,-0.801431
63,1,-0.786949
0,2,-2.3862
1,2,-2.37224
2,2,-2.35584
3,2,-2.33889
4,2,-2.32136
5,2,-2.30324
6,2,-2.28451
7,2,-2.26515
8,2,-2.24515
9,2,-2.22448
10,2,-2.20314
11,2,-2.18111
12,2,-2.15838
13,2,-2.13494
14,2,-2.11079
15,2,-2.08591
16,2,-2.06031
17,2,-2.034
18,2,-2.00697
19,2,-1.97925
20,2,-1.95084
21,2,-1.92177
22,2,-1.89207
23,2,-1.86177
24,2,-1.83092
25,2,-1.79954
26,2,-1.7677
27,2,-1.73545
28,2,-1.70285
29,2,-1.66997
30,2,-1.63687
31,2,-1.60362
32,2,-1.5703
33,2,-1.53698
34,2,-1.50373
35,2,-1.47063
36,2,-1.43775
37,2,-1.40515
38,2,-1.37291
39,2,-1.34108
40,2,-1.30971
41,2,-1.27886
42,2,-1.24857
43,2,-1.21888
44,2,-1.18983
45,2,-1.16143
46,2,-1.13372
47,2,-1.1067
48,2,-1.0804
49,2,-1.05481
50,2,-1.02995
51,2,-1.0058
52,2,-0.982378
53,2,-0.959661
54,2,-0.937644
55,2,-0.916317
56,2,-0.895665
57,2,-0.875674
58,2,-0.856328
59,2,-0.83761
60,2,-0.819502
61,2,-0.801986
62,2,-0.785045
63,2,-0.770561
0,3,-2.4031
1,3,-2.38917
2,3,-2.37279
3,3,-2.35584
4,3,-2.33829
5,3,-2.32013
6,3,-2.30133
7,3,-2.28188
8,3,-2.26175
9,3,-2.24093
10,3,-2.21939
11,3,-2.19713
12,3,-2.17413
13,3,-2.15038
14,3,-2.12587
15,3,-2.10058
16,3,-2.07452
17,3,-2.0477
18,3,-2.02011
19,3,-1.99176
20,3,-1.96267
21,3,-1.93287
22,3,-1.90238
23,3,-1.87124
24,3,-1.83948
25,3,-1.80716
26,3,-1.77432
27,3,-1.74104
28,3,-1.70737
29,3,-1.67338
30,3,-1.63915
31,3,-1.60477
32,3,-1.5703
33,3,-1.53583
34,3,-1.50144
35,3,-1.46722
36,3,-1.43323
37,3,-1.39957
38,3,-1.36629
39,3,-1.33346
40,3,-1.30115
41,3,-1.2694
42,3,-1.23826
43,3,-1.20778
44,3,-1.17799
45,3,-1.14892
46,3,-1.12059
47,3,-1.09301
48,3,-1.06619
49,3,-1.04015
50,3,-1.01488
51,3,-0.990375
52,3,-0.966635
53,3,-0.943648
54,3,-0.921402
55,3,-0.899883
56,3,-0.879074
57,3,-0.858958
58,3,-0.839517
59,3,-0.820731
60,3,-0.802581
61,3,-0.785045
62,3,-0.768103
63,3,-0.753634
0,4,-2.42054
1,4,-2.40666
2,4,-2.39032
3,4,-2.37339
4,4,-2.35584
5,4,-2.33765
6,4,-2.31881
7,4,-2.29928
8,4,-2.27904
9,4,-2.25808
10,4,-2.23637
11,4,-2.2139
12,4,-2.19064
13,4,-2.16658
14,4,-2.14171
15,4,-2.11602
16,4,-2.08951
17,4,-2.06216
18,4,-2.034
19,4,-2.00501
20,4,-1.97523
21,4,-1.94466
22,4,-1.91335
23,4,-1.88132
24,4,-1.84862
25,4,-1.81529
26,4,-1.7814
27,4,-1.74701
28,4,-1.7122
29,4,-1.67703
30,4,-1.64161
31,4,-1.606
32,4,-1.5703
33,4,-1.5346
34,4,-1.49899
35,4,-1.46356
36,4,-1.4284
37,4,-1.3936
38,4,-1.35921
39,4,-1.32533
40,4,-1.29202
41,4,-1.25932
42,4,-1.2273
43,4,-1.196
44,4,-1.16544
45,4,-1.13567
46,4,-1.1067
47,4,-1.07855
48,4,-1.05122
49,4,-1.02471
50,4,-0.999038
51,4,-0.974183
52,4,-0.95014
53,4,-0.926895
54,4,-0.904434
55,4,-0.882739
56,4,-0.86179
57,4,-0.841569
58,4,-0.822052
59,4,-0.803218
60,4,-0.785045
61,4,-0.767509
62,4,-0.750588
63,4,-0.736151
0,5,-2.43853
1,5,-2.42472
2,5,-2.40844
3,5,-2.39155
4,5,-2.37403
5,5,-2.35584
6,5,-2.33697
7,5,-2.31738
8,5,-2.29707
9,5,-2.27598
10,5,-2.25412
11,5,-2.23144
12,5,-2.20794
13,5,-2.18359
14,5,-2.15838
15,5,-2.13229
16,5,-2.10532
17,5,-2.07746
18,5,-2.0487
19,5,-2.01907
20,5,-1.98856
21,5,-1.95721
22,5,-1.92503
23,5,-1.89207
24,5,-1.85837
25,5,-1.82399
26,5,-1.78898
27,5,-1.75342
28,5,-1.71738
29,5,-1.68096
30,5,-1.64424
31,5,-1.60732
32,5,-1.5703
33,5,-1.53328
34,5,-1.49636
35,5,-1.45964
36,5,-1.42322
37,5,-1.38719
38,5,-1.35164
39,5,-1.31664
40,5,-1.28226
41,5,-1.24857
42,5,-1.21562
43,5,-1.18346
44,5,-1.15212
45,5,-1.12162
46,5,-1.092
47,5,-1.06326
48,5,-1.03541
49,5,-1.00845
50,5,-0.982378
51,5,-0.95718
52,5,-0.932846
53,5,-0.909358
54,5,-0.886699
55,5,-0.864848
56,5,-0.84378
57,5,-0.823474
58,5,-0.803904
59,5,-0.785045
60,5,-0.766871
61,5,-0.749358
62,5,-0.732481
63,5,-0.718096
0,6,-2.45709
1,6,-2.44337
2,6,-2.42717
3,6,-2.41035
4,6,-2.39287
5,6,-2.37471
6,6,-2.35584
7,6,-2.33623
8,6,-2.31585
9,6,-2.29467
10,6,-2.27267
11,6,-2.24982
12,6,-2.2261
13,6,-2.20147
14,6,-2.17593
15,6,-2.14945
16,6,-2.12203
17,6,-2.09364
18,6,-2.0643
19,6,-2.034
20,6,-2.00275
21,6,-1.97058
22,6,-1.9375
23,6,-1.90357
24,6,-1.86882
25,6,-1.83331
26,6,-1.79711
27,6,-1.76029
28,6,-1.72295
29,6,-1.68518
30,6,-1.64707
31,6,-1.60874
32,6,-1.5703
33,6,-1.53185
34,6,-1.49353
35,6,-1.45542
36,6,-1.41765
37,6,-1.38032
38,6,-1.34351
39,6,-1.30732
40,6,-1.27182
41,6,-1.23708
42,6,-1.20316
43,6,-1.1701
44,6,-1.13793
45,6,-1.1067
46,6,-1.07641
47,6,-1.04708
48,6,-1.01872
49,6,-0.991304
50,6,-0.964841
51,6,-0.939313
52,6,-0.914704
53,6,-0.890994
54,6,-0.868158
55,6,-0.846172
56,6,-0.825009
57,6,-0.804643
58,6,-0.785045
59,6,-0.766186
60,6,-0.748038
61,6,-0.730573
62,6,-0.713763
63,6,-0.699452
0,7,-2.47623
1,7,-2.46262
2,7,-2.44653
3,7,-2.42981
4,7,-2.4124
5,7,-2.3943
6,7,-2.37545
7,7,-2.35584
8,7,-2.33543
9,7,-2.31418
10,7,-2.29208
11,7,-2.26907
12,7,-2.24515
13,7,-2.22027
14,7,-2.19441
15,7,-2.16756
16,7,-2.13969
17,7,-2.11079
18,7,-2.08085
19,7,-2.04987
20,7,-2.01787
21,7,-1.98485
22,7,-1.95084
23,7,-1.91588
24,7,-1.88002
25,7,-1.84332
26,7,-1.80586
27,7,-1.7677
28,7,-1.72896
29,7,-1.68973
30,7,-1.65013
31,7,-1.61028
32,7,-1.5703
33,7,-1.53032
34,7,-1.49047
35,7,-1.45087
36,7,-1.41165
37,7,-1.37291
38,7,-1.33477
39,7,-1.29731
40,7,-1.26062
41,7,-1.22477
42,7,-1.18983
43,7,-1.15583
44,7,-1.12283
45,7,-1.09083
46,7,-1.05987
47,7,-1.02995
48,7,-1.00106
49,7,-0.973206
50,7,-0.946368
51,7,-0.920528
52,7,-0.895665
53,7,-0.871754
54,7,-0.848766
55,7,-0.826673
56,7,-0.805443
57,7,-0.785045
58,7,-0.765446
59,7,-0.746616
60,7,-0.728522
61,7,-0.711133
62,7,-0.694418
63,7,-0.680204
0,8,-2.49596
1,8,-2.48248
2,8,-2.46654
3,8,-2.44994
4,8,-2.43264
5,8,-2.41462
6,8,-2.39583
7,8,-2.37625
8,8,-2.35584
9,8,-2.33456
10,8,-2.31238
11,8,-2.28925
12,8,-2.26515
13,8,-2.24004
14,8,-2.2139
15,8,-2.18669
16,8,-2.15838
17,8,-2.12897
18,8,-2.09844
19,8,-2.06678
20,8,-2.034
21,8,-2.0001
22,8,-1.96513
23,8,-1.9291
24,8,-1.89207
25,8,-1.85411
26,8,-1.81529
27,8,-1.7757
28,8,-1.73545
29,8,-1.69466
30,8,-1.65344
31,8,-1.61194
32,8,-1.5703
33,8,-1.52865
34,8,-1.48716
35,8,-1.44595
36,8,-1.40515
37,8,-1.36491
38,8,-1.32533
39,8,-1.28652
40,8,-1.24857
41,8,-1.21156
42,8,-1.17554
43,8,-1.14058
44,8,-1.1067
45,8,-1.07393
46,8,-1.04229
47,8,-1.01177
48,8,-0.982378
49,8,-0.954091
50,8,-0.926895
51,8,-0.900765
52,8,-0.875674
53,8,-0.85159
54,8,-0.82848
55,8,-0.806311
56,8,-0.785045
57,8,-0.764647
58,8,-0.74508
59,8,-0.72631
60,8,-0.708301
61,8,-0.691018
62,8,-0.674429
63,8,-0.660336
0,9,-2.51629
1,9,-2.50297
2,9,-2.48721
3,9,-2.47076
4,9,-2.4536
5,9,-2.4357
6,9,-2.41701
