timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.007179448536,0.05259193264,1.481818394e-08,8.890508936e-11,0.0009168648334,0.003246597148,0.003246597148,0.04164651654
1,0.008585041798,0.06117165993,1.281487563e-07,1.369622172e-08,0.001491015359,0.003246593393,0.003246593393,0.0406204489
2,0.008247949787,0.05259193264,6.271350132e-11,6.144038068e-13,0.001141154048,0.003246589254,0.003246589254,0.04185824216
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0.005874877272,0.05557897469,1.141580838e-07,6.03530906e-09,0.0009172257943,0.003246574943,0.003246574943,0.04068042648
6,0.005703393477,0.05259193264,2.977913126e-10,1.375219611e-12,0.0007658565544,0.003246569894,0.003246569894,0.04131515911
7,0.008584967982,0.06118365646,1.281487563e-07,1.36999864e-08,0.001490916734,0.003246564329,0.003246564329,0.04062016129
8,0.008247917643,0.05259193264,4.806282003e-10,4.547779495e-12,0.001141107414,0.003246558584,0.003246558584,0.04185779163
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0.01012897135,0.06119157363,2.038779619e-07,2.480360456e-08,0.001544934521,0.003246539214,0.003246539214,0.04074280042
12,0.009780115738,0.05259193264,9.768949472e-10,9.34250473e-12,0.001195114797,0.00324653289,0.00324653289,0.04201944064
13,0.009274318321,0.06119555267,1.369016583e-07,1.973145934e-08,0.001219801036,0.003246526266,0.003246526266,0.04081047717
14,0.009003064182,0.05259193264,1.290357144e-09,1.101874879e-11,0.0009323378487,0.003246519769,0.003246519769,0.04180446124
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0.006669516067,0.05557468122,3.406720474e-07,8.980305688e-09,0.0009170163526,0.003246498034,0.003246498034,0.04075448992
18,0.006498121028,0.05276230518,2.047785429e-09,9.458656033e-12,0.0007659191133,0.003246490302,0.003246490302,0.04138772854
19,0.008553393695,0.06120727154,1.281487563e-07,1.232417689e-08,0.001219700134,0.003246482656,0.003246482656,0.04074223182
20,0.008282188278,0.05259193264,1.039811453e-07,6.668132966e-10,0.0009323184893,0.003246474506,0.003246474506,0.0417376435
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0.009597535792,0.06121502501,2.174373345e-07,2.299405917e-08,0.001490566709,0.003246449051,0.003246449051,0.04071448011
24,0.009260619252,0.05259193264,3.510168265e-09,3.250687889e-11,0.001140938159,0.003246439534,0.003246439534,0.04194879761
25,0.008874703527,0.06121886309,1.281487563e-07,1.426498249e-08,0.001828460648,0.003246430057,0.003246430057,0.04050470537
26,0.008464118758,0.05259193264,3.376763661e-07,4.021737377e-09,0.001479000082,0.003246420647,0.003246420647,0.0420120247
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0.006520103205,0.05259193264,1.141531934e-07,8.231909113e-09,0.0003079333931,0.003246389903,0.003246389903,0.041004957
30,0.006488230879,0.05259193264,5.364169555e-09,1.033182905e-11,0.0002192861969,0.003246379153,0.003246379153,0.04112294408
31,0.0097706299,0.06623257535,1.289185622e-07,1.496914113e-08,0.001828270455,0.003246368519,0.003246368519,0.04058880625
32,0.009360109796,0.06623257535,4.1266384e-07,4.921301598e-09,0.001478896124,0.003246358128,0.003246358128,0.04209287103
33,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
35,0.006949201306,0.05556758728,5.653650441e-07,1.405483403e-08,0.0009166135348,0.003246324877,0.003246324876,0.0407789534
36,0.006777952887,0.05259193264,7.609681265e-09,3.51589584e-11,0.0007659423922,0.003246313501,0.003246313501,0.04141123626
37,0.00952817807,0.06124168243,1.281487563e-07,1.587672526e-08,0.001490153414,0.003246301683,0.003246301682,0.04070641011
38,0.00919140533,0.05259193264,4.878304597e-07,3.87129844e-09,0.001140735004,0.00324628922,0.003246289219,0.04194040665
39,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0
41,0.006949145383,0.0555650954,6.406195309e-07,1.479981913e-08,0.0009164557034,0.003246250045,0.003246250044,0.04077813066
42,0.006777949064,0.05259193264,1.024668128e-08,4.734718089e-11,0.0007659314314,0.003246236986,0.003246236985,0.0414102132
43,0.007021270436,0.06125286929,9.359912312e-08,3.985526424e-09,0.001216439564,0.003246223598,0.003246223596,0.04058756108
44,0.00674641394,0.05259193264,9.700052038e-08,5.781214013e-10,0.000917009412,0.00324620965,0.003246209648,0.04159991713
45,0.00646693093,0.05556332767,1.341349551e-07,1.127644851e-08,0.0009163433384,0.003246195668,0.003246195666,0.04073215719
46,0.006295771329,0.05259193264,1.259812206e-07,6.770587023e-10,0.0007659180345,0.003246181072,0.00324618107,0.04136479165
47,0.00769140701,0.06126025444,5.337110359e-07,8.675503205e-09,0.001216469624,0.003246166743,0.003246166741,0.04065021705
48,0.007416595937,0.05259193264,1.257272179e-11,7.532501869e-14,0.0009170695325,0.003246151814,0.003246151812,0.04166087478
49,0.006941627986,0.05556159271,2.038779619e-07,1.718211765e-08,0.0009162258221,0.00324613685,0.003246136847,0.04077617538
50,0.006770505221,0.05259193264,1.437165745e-08,6.641531156e-11,0.0007659019748,0.00324612192,0.003246121917,0.04140799734
51,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
53,0.007886961086,0.06127122304,1.141531934e-07,9.828113561e-09,0.001216507201,0.003246075519,0.003246075516,0.04066767773
54,0.007612221692,0.05259193264,1.184445397e-07,7.061150376e-10,0.0009171537625,0.003246060085,0.003246060082,0.04167764519
55,0.00615378796,0.05259193264,1.531894902e-07,1.131559644e-08,0.0005782281211,0.003246043852,0.003246043848,0.04084168309
56,0.006056381467,0.05259193264,1.79221212e-08,4.865156402e-11,0.0004279268491,0.003246027669,0.003246027665,0.04120202245
57,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0
59,0.008206177443,0.06128208251,1.141531934e-07,7.023473256e-09,0.001216528275,0.003245977379,0.003245977375,0.04069670812
60,0.007931513156,0.05259193264,4.709364273e-15,1.683226725e-17,0.000917231792,0.00324596025,0.003245960245,0.04170567714
61,0.007152667482,0.055556057,1.735284037e-07,1.219157167e-08,0.000915842852,0.003245942794,0.003245942789,0.04079386357
62,0.006981659909,0.05259193264,2.186363033e-08,1.010545234e-10,0.0007658265647,0.003245924801,0.003245924795,0.04142495403
63,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
65,0.008070797133,0.06129281466,1.588203759e-07,6.537729284e-09,0.001216534422,0.003245870302,0.003245870295,0.04068278521
66,0.007796212449,0.05259193264,2.470865647e-08,2.075072517e-10,0.0009173028275,0.00324585165,0.003245851643,0.04169178631
67,0.005430695813,0.05555314676,1.899678974e-07,6.885967871e-09,0.0009156333171,0.003245832724,0.003245832717,0.04063042674
68,0.005259750234,0.05259193264,2.619628706e-08,1.210902402e-10,0.0007657771553,0.003245813442,0.003245813435,0.04126377652
69,0.007787438486,0.07042221522,1.766968378e-07,6.688952833e-09,0.001263295549,0.003245794106,0.003245794098,0.04068625281
70,0.007529662936,0.07042221522,1.239516491e-06,1.121021387e-08,0.0009226320995,0.003245774141,0.003245774132,0.04163557414
71,0.008405197901,0.06130334673,1.281487563e-07,1.116185171e-08,0.001488730063,0.003245755097,0.003245755088,0.04059462577
72,0.008068882847,0.05259193264,1.683798473e-07,1.472288272e-09,0.001140028358,0.003245735733,0.003245735723,0.0418301786
73,0.01119666082,0.06130685742,2.038779619e-07,2.671643158e-08,0.00182630655,0.003245715796,0.003245715786,0.04071646434
74,0.01078674682,0.05259193264,9.425045241e-07,1.134250878e-08,0.001477784996,0.003245695477,0.003245695466,0.04221369014
75,0.007970863879,0.06117495714,1.766968378e-07,1.647881136e-08,0.000976297446,0.00324567539,0.003245675379,0.04084298575
76,0.007787087879,0.06104192746,2.178634502e-07,1.257799744e-09,0.0008313829303,0.003245654643,0.003245654632,0.04152002598
77,0.007150574189,0.05259193264,1.03457049e-06,1.396333549e-08,0.0005776189287,0.003245633819,0.003245633807,0.04093053295
78,0.007053357875,0.05259193264,3.428581937e-08,9.311930316e-11,0.0004279031002,0.003245612402,0.00324561239,0.04128933484
79,0.007958966122,0.06131731675,2.282098195e-07,1.421492335e-08,0.00154234502,0.003245590942,0.003245590929,0.04052795844
80,0.007610955436,0.05259193264,3.603396339e-08,3.451865429e-10,0.001193798489,0.003245569267,0.003245569253,0.04180790698
81,0.007041446183,0.06527584132,2.038779619e-07,1.051765126e-08,0.001087243249,0.003245547497,0.003245547482,0.04064048792
82,0.006798327439,0.06104192746,2.373380028e-07,1.55780066e-09,0.0009081738485,0.003245525272,0.003245525257,0.04153809031
83,0.007313088946,0.05554505089,1.273865713e-07,9.432700248e-09,0.0009150235949,0.003245503167,0.003245503151,0.04080400487
84,0.007142313785,0.05259193264,3.966072669e-08,1.833653291e-10,0.0007655968383,0.003245480733,0.003245480716,0.04143404256
85,0.007247283506,0.05554403317,1.197802466e-06,2.290052904e-08,0.0009149401314,0.003245458472,0.003245458455,0.04079731655
86,0.0070765288,0.05259193264,4.153917199e-08,1.92054835e-10,0.0007655681083,0.003245435924,0.003245435906,0.04142737113
87,0.007611848557,0.06133083204,2.545162867e-07,1.42075885e-08,0.001825405312,0.003245412728,0.003245412709,0.04037416643
88,0.007202193573,0.05259193264,2.088247372e-07,2.625999441e-09,0.001477264653,0.003245389094,0.003245389074,0.04188264696
89,0.007869137744,0.0795954632,2.038779619e-07,1.131177034e-08,0.001309666503,0.003245365347,0.003245365327,0.04057659083
90,0.007553116117,0.07065829067,2.638714863e-07,2.248647994e-09,0.001127631574,0.003245341007,0.003245340985,0.04174130241
91,0.007624850562,0.05259193264,1.713815473e-07,1.239800285e-08,0.0006311937761,0.00324531679,0.003245316767,0.04094885391
92,0.007515942155,0.05259193264,4.743452948e-08,1.432083805e-10,0.0004818101455,0.00324529255,0.003245292526,0.04135037088
93,0.007512916664,0.06134101854,2.746727633e-07,1.38259187e-08,0.00182498115,0.003245268087,0.003245268063,0.04036321383
94,0.007103383136,0.05259193264,4.948639226e-08,5.525929106e-10,0.001477019753,0.003245242924,0.003245242898,0.04187163185
95,0.008673062406,0.07959057263,2.038779619e-07,1.623957058e-08,0.001308214759,0.003245217937,0.00324521791,0.04065172243
96,0.008357583986,0.07067390661,2.841975438e-07,2.420640017e-09,0.001126895499,0.003245192629,0.003245192601,0.04181237573
97,0.006496010631,0.05259193264,7.203154418e-07,1.190279393e-08,0.0007611520025,0.003245167091,0.003245167062,0.04078708433
98,0.006358757953,0.05259193264,5.372041685e-08,2.016906008e-10,0.0006119948075,0.003245141586,0.003245141556,0.04129439905
99,0.008574167065,0.06135091403,2.951935222e-07,1.566580114e-08,0.001824533546,0.003245116056,0.003245116025,0.04046228829
100,0.008164759473,0.05259193264,6.557261642e-07,8.048773074e-09,0.001476760364,0.003245090003,0.00324508997,0.0419666771
101,0.008323598983,0.07958560898,1.141612296e-07,1.376212791e-08,0.001306752734,0.003245064702,0.003245064668,0.04061789595
102,0.008008663966,0.07068947094,3.048880671e-07,2.595587433e-09,0.001126146066,0.003245038753,0.003245038718,0.04177751932
103,0.003131064572,0.05259193264,1.313919171e-06,5.520283805e-09,0.0003525662271,0.00324501279,0.003245012754,0.04064017653
104,0.003083657909,0.05259193264,6.039663475e-08,8.637620207e-11,0.0001598687054,0.003244985707,0.003244985669,0.04081666401
105,0.007246869953,0.06136066397,2.618318687e-07,1.147659837e-08,0.00121617924,0.003244958334,0.003244958294,0.04059503731
106,0.006972914967,0.05259193264,2.298047055e-07,1.371881739e-09,0.0009175825592,0.003244931071,0.003244931031,0.04160377769
107,0.00542296445,0.07958057472,1.439273977e-07,6.610531847e-09,0.001305275221,0.003244903018,0.003244902976,0.0403421528
108,0.00510857549,0.07070494177,2.688335246e-07,2.314467918e-09,0.001125380405,0.003244874629,0.003244874585,0.04150746231
109,0.01194169661,0.06136710333,1.593625736e-06,5.640797835e-08,0.001823736809,0.003244846225,0.00324484618,0.04077733396
110,0.01153251458,0.05259193264,6.746262924e-08,7.533103395e-10,0.001476298828,0.00324481794,0.003244817893,0.04226968674
111,0.007724896126,0.06137041397,2.76807569e-07,1.753588766e-08,0.001216066487,0.003244789173,0.003244789124,0.0406383036
112,0.007451048243,0.05259193264,1.419405637e-06,8.276412909e-09,0.0009175968014,0.00324476017,0.00324476012,0.04164557725
113,0.007248427898,0.06137361542,3.444907563e-07,1.58113718e-08,0.001216027269,0.003244731011,0.003244730959,0.04059267224
114,0.006974617955,0.05259193264,1.444429951e-06,8.422795483e-09,0.0009176013104,0.003244702118,0.003244702064,0.04160091562
115,0.005582286149,0.06522433141,2.038779619e-07,7.987997627e-09,0.001078386266,0.00324467334,0.003244673284,0.04049754046
116,0.005342171585,0.06104192746,3.545786947e-07,2.324039565e-09,0.0009038094653,0.003244643691,0.003244643634,0.041387202
117,0.004730610946,0.06138001841,1.222493933e-06,1.738915231e-08,0.001485872262,0.003244614203,0.003244614144,0.04023349929
118,0.004395151299,0.05259193264,1.633186099e-06,1.630481431e-08,0.001138601561,0.003244583808,0.003244583747,0.04147655856
119,0.006842193052,0.07042221518,1.524446748e-06,1.373657633e-08,0.0003325129435,0.00324455331,0.003244553247,0.04099359993
120,0.006800229882,0.07042221518,8.010592547e-08,1.295620001e-10,0.0001806036102,0.003244522668,0.003244522603,0.04114852165
121,0.007372390398,0.06088561725,3.220258088e-07,1.679083031e-08,0.001814045398,0.003244491853,0.003244491786,0.04034586532
