# Time series data
# step mean_R std_R mean_psi_density max_psi_density
2347 0.885461 0.175476 1.65077 157.745
2348 0.885415 0.175501 1.65077 157.745
2349 0.885367 0.175531 1.75967 163.972
2350 0.885316 0.175569 1.75967 163.972
2351 0.885259 0.175606 1.75967 163.972
2352 0.885202 0.175645 1.75967 163.972
2353 0.885142 0.175693 1.75967 163.972
2354 0.885079 0.175743 1.75967 163.972
2355 0.885015 0.175799 1.75967 163.972
2356 0.884949 0.175859 1.75967 163.972
2357 0.884881 0.17593 1.75967 163.972
2358 0.884811 0.176001 1.75967 163.972
2359 0.884741 0.176075 1.87518 169.837
2360 0.884669 0.176155 1.87518 169.837
2361 0.88459 0.176235 1.87518 169.837
2362 0.88451 0.17632 1.87518 169.837
2363 0.884429 0.176413 1.87518 169.837
2364 0.884346 0.176517 1.87518 169.837
2365 0.884262 0.176619 1.87518 169.837
2366 0.884181 0.176715 1.87518 169.837
2367 0.884097 0.176824 1.87518 169.837
2368 0.884014 0.176925 1.87518 169.837
2369 0.88393 0.177039 1.99697 174.167
2370 0.883847 0.177148 1.99697 174.167
2371 0.883757 0.177259 1.99697 174.167
2372 0.88367 0.177363 1.99697 174.167
2373 0.883583 0.177469 1.99697 174.167
2374 0.883498 0.177569 1.99697 174.167
2375 0.883415 0.17766 1.99697 174.167
2376 0.883331 0.177758 1.99697 174.167
2377 0.883252 0.177839 1.99697 174.167
2378 0.883174 0.17792 1.99697 174.167
2379 0.883098 0.17799 2.1251 176.116
2380 0.883024 0.178057 2.1251 176.116
2381 0.882944 0.178121 2.1251 176.116
2382 0.882866 0.178177 2.1251 176.116
2383 0.88279 0.178227 2.1251 176.116
2384 0.882713 0.178287 2.1251 176.116
2385 0.88264 0.178326 2.1251 176.116
2386 0.882566 0.178378 2.1251 176.116
2387 0.882492 0.178421 2.1251 176.116
2388 0.88242 0.178466 2.1251 176.116
2389 0.882347 0.178521 2.26047 178.661
2390 0.882275 0.178564 2.26047 178.661
2391 0.882196 0.178605 2.26047 178.661
2392 0.882116 0.178661 2.26047 178.661
2393 0.882035 0.178713 2.26047 178.661
2394 0.881957 0.17876 2.26047 178.661
2395 0.881877 0.178815 2.26047 178.661
2396 0.881797 0.178871 2.26047 178.661
2397 0.881716 0.178927 2.26047 178.661
2398 0.881637 0.178973 2.26047 178.661
2399 0.881555 0.179037 2.40393 186.958
2400 0.881476 0.179087 2.40393 186.958
2401 0.881386 0.179152 2.40393 186.958
2402 0.881297 0.179222 2.40393 186.958
2403 0.88121 0.179272 2.40393 186.958
2404 0.881121 0.179333 2.40393 186.958
2405 0.881034 0.179391 2.40393 186.958
2406 0.880945 0.179455 2.40393 186.958
2407 0.880857 0.179522 2.40393 186.958
2408 0.880769 0.17958 2.40393 186.958
2409 0.880681 0.179642 2.55598 194.492
2410 0.880594 0.179697 2.55598 194.492
2411 0.880499 0.179761 2.55598 194.492
2412 0.880403 0.179831 2.55598 194.492
2413 0.880309 0.179886 2.55598 194.492
2414 0.880213 0.179951 2.55598 194.492
2415 0.880119 0.180012 2.55598 194.492
2416 0.880026 0.180066 2.55598 194.492
2417 0.879934 0.180119 2.55598 194.492
2418 0.879841 0.180171 2.55598 194.492
2419 0.879751 0.180215 2.71713 201.863
2420 0.879662 0.180255 2.71713 201.863
2421 0.87956 0.180306 2.71713 201.863
2422 0.879459 0.180359 2.71713 201.863
2423 0.879359 0.180411 2.71713 201.863
2424 0.879257 0.180462 2.71713 201.863
2425 0.879154 0.180523 2.71713 201.863
2426 0.879048 0.180595 2.71713 201.863
2427 0.878941 0.18067 2.71713 201.863
2428 0.878838 0.180731 2.71713 201.863
2429 0.878732 0.180797 2.88834 209.315
2430 0.878626 0.180868 2.88834 209.315
2431 0.878505 0.180952 2.88834 209.315
2432 0.878383 0.181048 2.88834 209.315
2433 0.878256 0.181167 2.88834 209.315
2434 0.878128 0.181283 2.88834 209.315
2435 0.877999 0.181409 2.88834 209.315
2436 0.877867 0.181546 2.88834 209.315
2437 0.877734 0.181684 2.88834 209.315
2438 0.877602 0.181818 2.88834 209.315
2439 0.877468 0.181964 3.07015 216.697
2440 0.877333 0.182111 3.07015 216.697
2441 0.877184 0.182272 3.07015 216.697
2442 0.87704 0.182401 3.07015 216.697
2443 0.876896 0.182529 3.07015 216.697
2444 0.876758 0.182631 3.07015 216.697
2445 0.876624 0.182719 3.07015 216.697
2446 0.876494 0.182782 3.07015 216.697
2447 0.876365 0.182847 3.07015 216.697
2448 0.876236 0.182906 3.07015 216.697
2449 0.87611 0.182963 3.26255 223.66
2450 0.875985 0.183011 3.26255 223.66
2451 0.875847 0.183067 3.26255 223.66
2452 0.875707 0.183137 3.26255 223.66
2453 0.875568 0.183199 3.26255 223.66
2454 0.875431 0.183263 3.26255 223.66
2455 0.875292 0.183341 3.26255 223.66
2456 0.875153 0.183419 3.26255 223.66
2457 0.875015 0.183494 3.26255 223.66
2458 0.874877 0.183576 3.26255 223.66
2459 0.874737 0.183669 3.4661 229.981
2460 0.874599 0.183762 3.4661 229.981
2461 0.874444 0.183875 3.4661 229.981
2462 0.87429 0.18399 3.4661 229.981
2463 0.874136 0.184105 3.4661 229.981
2464 0.873983 0.184218 3.4661 229.981
2465 0.87383 0.184332 3.4661 229.981
2466 0.873677 0.184449 3.4661 229.981
2467 0.873522 0.184575 3.4661 229.981
2468 0.873369 0.184698 3.4661 229.981
2469 0.873215 0.184824 3.68126 235.612
2470 0.873061 0.184955 3.68126 235.612
2471 0.872887 0.185112 3.68126 235.612
2472 0.872714 0.185257 3.68126 235.612
2473 0.872539 0.18541 3.68126 235.612
2474 0.872362 0.185575 3.68126 235.612
2475 0.872185 0.185743 3.68126 235.612
2476 0.872006 0.185919 3.68126 235.612
2477 0.871826 0.186092 3.68126 235.612
2478 0.871644 0.186273 3.68126 235.612
2479 0.871461 0.186454 3.90841 240.514
2480 0.87128 0.186633 3.90841 240.514
2481 0.871079 0.186824 3.90841 240.514
2482 0.870875 0.187029 3.90841 240.514
2483 0.870671 0.187237 3.90841 240.514
2484 0.870466 0.187443 3.90841 240.514
2485 0.87026 0.187665 3.90841 240.514
2486 0.870054 0.187879 3.90841 240.514
2487 0.869845 0.188108 3.90841 240.514
2488 0.869638 0.188332 3.90841 240.514
2489 0.869431 0.188561 4.14729 244.61
2490 0.869224 0.188801 4.14729 244.61
2491 0.868999 0.189054 4.14729 244.61
2492 0.868774 0.189315 4.14729 244.61
2493 0.868552 0.189571 4.14729 244.61
2494 0.868334 0.189826 4.14729 244.61
2495 0.868118 0.190082 4.14729 244.61
2496 0.867906 0.190339 4.14729 244.61
2497 0.867698 0.19058 4.14729 244.61
2498 0.867495 0.190816 4.14729 244.61
2499 0.867295 0.19105 4.39795 247.915
2500 0.867099 0.191276 4.39795 247.915
2501 0.866885 0.191521 4.39795 247.915
2502 0.866677 0.19175 4.39795 247.915
2503 0.866467 0.191987 4.39795 247.915
2504 0.866256 0.192231 4.39795 247.915
2505 0.866044 0.192483 4.39795 247.915
2506 0.865833 0.192721 4.39795 247.915
2507 0.865618 0.192976 4.39795 247.915
2508 0.865402 0.193229 4.39795 247.915
2509 0.865183 0.193488 4.66181 255.78
2510 0.864961 0.193755 4.66181 255.78
2511 0.864717 0.194035 4.66181 255.78
2512 0.86447 0.194323 4.66181 255.78
2513 0.864219 0.194612 4.66181 255.78
2514 0.863967 0.194905 4.66181 255.78
2515 0.863712 0.195209 4.66181 255.78
2516 0.863456 0.195507 4.66181 255.78
2517 0.863198 0.195816 4.66181 255.78
2518 0.862937 0.196135 4.66181 255.78
2519 0.862674 0.196456 4.9385 269.143
2520 0.86241 0.196779 4.9385 269.143
2521 0.862123 0.197119 4.9385 269.143
2522 0.861832 0.197486 4.9385 269.143
2523 0.861539 0.197858 4.9385 269.143
2524 0.861247 0.198232 4.9385 269.143
2525 0.860953 0.198618 4.9385 269.143
2526 0.860661 0.198994 4.9385 269.143
2527 0.860369 0.199381 4.9385 269.143
2528 0.860079 0.199759 4.9385 269.143
2529 0.859791 0.200134 5.22611 280.898
2530 0.859504 0.200518 5.22611 280.898
2531 0.859193 0.200928 5.22611 280.898
2532 0.858883 0.201339 5.22611 280.898
2533 0.858575 0.201765 5.22611 280.898
2534 0.858269 0.202189 5.22611 280.898
2535 0.857966 0.202612 5.22611 280.898
2536 0.857666 0.203036 5.22611 280.898
2537 0.857371 0.203453 5.22611 280.898
2538 0.857082 0.203857 5.22611 280.898
2539 0.856797 0.204263 5.5234 291.089
2540 0.85652 0.204654 5.5234 291.089
2541 0.856226 0.205063 5.5234 291.089
2542 0.855943 0.205438 5.5234 291.089
2543 0.855673 0.205781 5.5234 291.089
2544 0.855411 0.206106 5.5234 291.089
2545 0.85516 0.206408 5.5234 291.089
2546 0.854915 0.206697 5.5234 291.089
2547 0.854679 0.206963 5.5234 291.089
2548 0.854449 0.207213 5.5234 291.089
2549 0.854224 0.20746 5.83168 299.991
2550 0.854001 0.207702 5.83168 299.991
2551 0.853757 0.207963 5.83168 299.991
2552 0.853514 0.208231 5.83168 299.991
2553 0.853273 0.208494 5.83168 299.991
2554 0.853033 0.208755 5.83168 299.991
2555 0.852795 0.209019 5.83168 299.991
2556 0.852558 0.209284 5.83168 299.991
2557 0.852322 0.209551 5.83168 299.991
2558 0.852087 0.209821 5.83168 299.991
2559 0.851853 0.210089 6.15449 306.912
2560 0.85162 0.210358 6.15449 306.912
2561 0.851365 0.21066 6.15449 306.912
2562 0.85111 0.210964 6.15449 306.912
2563 0.850859 0.211265 6.15449 306.912
2564 0.850609 0.211568 6.15449 306.912
2565 0.85036 0.211869 6.15449 306.912
2566 0.850122 0.212134 6.15449 306.912
2567 0.849891 0.212386 6.15449 306.912
2568 0.849663 0.21262 6.15449 306.912
2569 0.849433 0.212872 6.49236 310.716
2570 0.849205 0.21313 6.49236 310.716
2571 0.848957 0.213403 6.49236 310.716
2572 0.848713 0.213671 6.49236 310.716
2573 0.848466 0.213952 6.49236 310.716
2574 0.848223 0.214226 6.49236 310.716
2575 0.84798 0.214503 6.49236 310.716
2576 0.847739 0.214778 6.49236 310.716
2577 0.847503 0.215039 6.49236 310.716
2578 0.847266 0.215305 6.49236 310.716
2579 0.847031 0.215571 6.84549 312.154
2580 0.846797 0.215836 6.84549 312.154
2581 0.846545 0.216119 6.84549 312.154
2582 0.846295 0.216395 6.84549 312.154
2583 0.846048 0.216676 6.84549 312.154
2584 0.845805 0.21694 6.84549 312.154
2585 0.845565 0.217207 6.84549 312.154
2586 0.845328 0.217466 6.84549 312.154
2587 0.845093 0.217726 6.84549 312.154
2588 0.84486 0.217984 6.84549 312.154
2589 0.84463 0.218239 7.21353 312.69
2590 0.844403 0.218495 7.21353 312.69
2591 0.84416 0.218764 7.21353 312.69
2592 0.843921 0.219035 7.21353 312.69
2593 0.843688 0.219291 7.21353 312.69
2594 0.843459 0.21954 7.21353 312.69
2595 0.843236 0.21978 7.21353 312.69
2596 0.84302 0.220011 7.21353 312.69
2597 0.842809 0.220231 7.21353 312.69
2598 0.842606 0.220428 7.21353 312.69
2599 0.842408 0.220625 7.59695 313.338
2600 0.842212 0.220819 7.59695 313.338
2601 0.842005 0.221019 7.59695 313.338
2602 0.841803 0.221216 7.59695 313.338
2603 0.841602 0.221413 7.59695 313.338
2604 0.841406 0.221607 7.59695 313.338
2605 0.841212 0.221797 7.59695 313.338
2606 0.841021 0.221994 7.59695 313.338
2607 0.840833 0.222183 7.59695 313.338
2608 0.840646 0.222376 7.59695 313.338
2609 0.84046 0.222577 7.998 326.739
2610 0.840276 0.222774 7.998 326.739
2611 0.840076 0.222993 7.998 326.739
2612 0.839877 0.223218 7.998 326.739
2613 0.83968 0.223437 7.998 326.739
2614 0.839484 0.223662 7.998 326.739
2615 0.839293 0.22387 7.998 326.739
2616 0.839102 0.224081 7.998 326.739
2617 0.838912 0.224296 7.998 326.739
2618 0.838723 0.224512 7.998 326.739
2619 0.838533 0.224724 8.41859 344.158
2620 0.838344 0.224941 8.41859 344.158
2621 0.838137 0.225175 8.41859 344.158
2622 0.837929 0.225414 8.41859 344.158
2623 0.83772 0.225658 8.41859 344.158
2624 0.83751 0.225904 8.41859 344.158
2625 0.837298 0.226162 8.41859 344.158
2626 0.837087 0.22642 8.41859 344.158
2627 0.836877 0.226672 8.41859 344.158
2628 0.836671 0.226916 8.41859 344.158
2629 0.836472 0.227138 8.85927 357.799
2630 0.836282 0.227333 8.85927 357.799
2631 0.836081 0.227529 8.85927 357.799
2632 0.835884 0.227721 8.85927 357.799
2633 0.835695 0.227895 8.85927 357.799
2634 0.835512 0.228051 8.85927 357.799
2635 0.835334 0.228201 8.85927 357.799
2636 0.835162 0.228337 8.85927 357.799
2637 0.834995 0.228465 8.85927 357.799
2638 0.834828 0.228597 8.85927 357.799
2639 0.834665 0.22872 9.32169 369.042
2640 0.834501 0.228848 9.32169 369.042
2641 0.834323 0.228986 9.32169 369.042
2642 0.834142 0.229139 9.32169 369.042
2643 0.833961 0.22929 9.32169 369.042
2644 0.833775 0.22946 9.32169 369.042
2645 0.833588 0.229626 9.32169 369.042
2646 0.8334 0.2298 9.32169 369.042
2647 0.833216 0.229953 9.32169 369.042
2648 0.833037 0.230093 9.32169 369.042
2649 0.832863 0.230218 9.80801 384.287
2650 0.832696 0.230313 9.80801 384.287
2651 0.832524 0.230391 9.80801 384.287
2652 0.832364 0.230429 9.80801 384.287
2653 0.832208 0.230457 9.80801 384.287
2654 0.832056 0.23048 9.80801 384.287
2655 0.831905 0.230499 9.80801 384.287
2656 0.831753 0.230528 9.80801 384.287
2657 0.831604 0.230545 9.80801 384.287
2658 0.831456 0.230562 9.80801 384.287
2659 0.831306 0.230586 10.3198 417.626
2660 0.831151 0.230632 10.3198 417.626
2661 0.830974 0.2307 10.3198 417.626
2662 0.830792 0.230785 10.3198 417.626
2663 0.830607 0.230876 10.3198 417.626
2664 0.830416 0.23099 10.3198 417.626
2665 0.830221 0.231112 10.3198 417.626
2666 0.830019 0.231253 10.3198 417.626
2667 0.829812 0.231406 10.3198 417.626
2668 0.829597 0.231585 10.3198 417.626
2669 0.829378 0.231768 10.8606 447.286
2670 0.829154 0.231966 10.8606 447.286
2671 0.828903 0.232195 10.8606 447.286
2672 0.828644 0.232442 10.8606 447.286
2673 0.828385 0.232678 10.8606 447.286
2674 0.82812 0.232935 10.8606 447.286
2675 0.827851 0.233188 10.8606 447.286
2676 0.827582 0.233445 10.8606 447.286
2677 0.827313 0.233694 10.8606 447.286
2678 0.827041 0.233955 10.8606 447.286
2679 0.826769 0.23421 11.4288 473.573
2680 0.826497 0.234468 11.4288 473.573
2681 0.826203 0.23476 11.4288 473.573
2682 0.825908 0.23506 11.4288 473.573
2683 0.825614 0.235365 11.4288 473.573
2684 0.825317 0.235688 11.4288 473.573
2685 0.825024 0.236009 11.4288 473.573
2686 0.824733 0.236335 11.4288 473.573
2687 0.82445 0.236644 11.4288 473.573
2688 0.824177 0.236931 11.4288 473.573
2689 0.823909 0.237217 12.0217 496.987
2690 0.823651 0.23748 12.0217 496.987
2691 0.823389 0.237731 12.0217 496.987
2692 0.823142 0.237949 12.0217 496.987
2693 0.822911 0.238134 12.0217 496.987
2694 0.822691 0.238289 12.0217 496.987
2695 0.822482 0.238422 12.0217 496.987
2696 0.822277 0.238552 12.0217 496.987
2697 0.822081 0.23867 12.0217 496.987
2698 0.821891 0.238776 12.0217 496.987
2699 0.821708 0.23887 12.6407 517.671
2700 0.821528 0.23896 12.6407 517.671
2701 0.821336 0.239067 12.6407 517.671
2702 0.821145 0.239178 12.6407 517.671
2703 0.820959 0.239278 12.6407 517.671
2704 0.820772 0.239389 12.6407 517.671
2705 0.820589 0.239489 12.6407 517.671
2706 0.820408 0.239586 12.6407 517.671
2707 0.820225 0.239689 12.6407 517.671
2708 0.82004 0.239792 12.6407 517.671
2709 0.819851 0.239903 13.2938 538.118
2710 0.819658 0.240023 13.2938 538.118
2711 0.819439 0.240165 13.2938 538.118
2712 0.819206 0.240332 13.2938 538.118
2713 0.818964 0.240515 13.2938 538.118
2714 0.818712 0.240716 13.2938 538.118
2715 0.818451 0.240919 13.2938 538.118
2716 0.818203 0.241063 13.2938 538.118
2717 0.817948 0.241221 13.2938 538.118
2718 0.817687 0.241396 13.2938 538.118
2719 0.817422 0.241594 13.9813 557.312
2720 0.817155 0.241798 13.9813 557.312
2721 0.816866 0.242037 13.9813 557.312
2722 0.816577 0.242286 13.9813 557.312
2723 0.816296 0.242516 13.9813 557.312
2724 0.816023 0.242731 13.9813 557.312
2725 0.815759 0.242926 13.9813 557.312
2726 0.815513 0.243075 13.9813 557.312
2727 0.81528 0.243192 13.9813 557.312
2728 0.815056 0.243296 13.9813 557.312
2729 0.814841 0.243369 14.6954 566.736
2730 0.814641 0.24341 14.6954 566.736
2731 0.814433 0.243432 14.6954 566.736
2732 0.814234 0.24343 14.6954 566.736
2733 0.814037 0.243432 14.6954 566.736
2734 0.813835 0.243455 14.6954 566.736
2735 0.813625 0.243507 14.6954 566.736
2736 0.81341 0.243575 14.6954 566.736
2737 0.813194 0.243644 14.6954 566.736
2738 0.812969 0.243743 14.6954 566.736
2739 0.812732 0.243875 15.444 569.253
2740 0.812486 0.244032 15.444 569.253
2741 0.812213 0.244226 15.444 569.253
2742 0.811928 0.244456 15.444 569.253
2743 0.811636 0.244705 15.444 569.253
2744 0.811341 0.244963 15.444 569.253
2745 0.811044 0.245227 15.444 569.253
2746 0.810755 0.245467 15.444 569.253
2747 0.810474 0.245689 15.444 569.253
2748 0.810204 0.245883 15.444 569.253
2749 0.80994 0.246066 16.2287 568.626
2750 0.809692 0.246204 16.2287 568.626
2751 0.809435 0.246335 16.2287 568.626
2752 0.809184 0.246464 16.2287 568.626
2753 0.80894 0.246582 16.2287 568.626
2754 0.808703 0.24669 16.2287 568.626
2755 0.808469 0.246788 16.2287 568.626
2756 0.808231 0.2469 16.2287 568.626
2757 0.807985 0.247025 16.2287 568.626
2758 0.807729 0.247169 16.2287 568.626
2759 0.807452 0.247359 17.0505 560.23
2760 0.807151 0.247603 17.0505 560.23
2761 0.806819 0.247872 17.0505 560.23
2762 0.80647 0.248166 17.0505 560.23
2763 0.806105 0.248495 17.0505 560.23
2764 0.805724 0.248855 17.0505 560.23
2765 0.805338 0.249221 17.0505 560.23
2766 0.804946 0.249593 17.0505 560.23
2767 0.804556 0.249957 17.0505 560.23
2768 0.804165 0.250324 17.0505 560.23
2769 0.803783 0.250668 17.9092 613.629
2770 0.803412 0.250983 17.9092 613.629
2771 0.803012 0.251332 17.9092 613.629
2772 0.802621 0.251663 17.9092 613.629
2773 0.802236 0.251994 17.9092 613.629
2774 0.801861 0.252305 17.9092 613.629
2775 0.801504 0.252586 17.9092 613.629
2776 0.801161 0.252836 17.9092 613.629
2777 0.800834 0.253053 17.9092 613.629
2778 0.800526 0.253236 17.9092 613.629
2779 0.800232 0.253392 18.8003 668.79
2780 0.799953 0.253522 18.8003 668.79
2781 0.799667 0.253638 18.8003 668.79
2782 0.799394 0.253736 18.8003 668.79
2783 0.799128 0.253831 18.8003 668.79
2784 0.798869 0.253914 18.8003 668.79
2785 0.798615 0.253995 18.8003 668.79
2786 0.798357 0.254094 18.8003 668.79
2787 0.798107 0.25418 18.8003 668.79
2788 0.79787 0.25423 18.8003 668.79
2789 0.797641 0.254258 19.7337 722.795
2790 0.797417 0.25427 19.7337 722.795
2791 0.797184 0.254274 19.7337 722.795
2792 0.796961 0.254248 19.7337 722.795
2793 0.796742 0.254214 19.7337 722.795
2794 0.796523 0.254185 19.7337 722.795
2795 0.7963 0.254173 19.7337 722.795
2796 0.796071 0.254181 19.7337 722.795
2797 0.795832 0.254219 19.7337 722.795
2798 0.795583 0.254291 19.7337 722.795
2799 0.795323 0.254393 20.7146 776.078
2800 0.795051 0.254536 20.7146 776.078
2801 0.794758 0.254694 20.7146 776.078
2802 0.794463 0.254859 20.7146 776.078
2803 0.794163 0.255034 20.7146 776.078
2804 0.793862 0.25521 20.7146 776.078
2805 0.793559 0.255387 20.7146 776.078
2806 0.793258 0.255556 20.7146 776.078
2807 0.792951 0.25574 20.7146 776.078
2808 0.792634 0.255941 20.7146 776.078
2809 0.792312 0.256147 21.7418 826.099
2810 0.791979 0.256382 21.7418 826.099
2811 0.79161 0.256651 21.7418 826.099
2812 0.791237 0.256929 21.7418 826.099
2813 0.790865 0.257202 21.7418 826.099
2814 0.7905 0.257459 21.7418 826.099
2815 0.790145 0.257694 21.7418 826.099
2816 0.789808 0.257891 21.7418 826.099
2817 0.789495 0.258036 21.7418 826.099
2818 0.789207 0.258124 21.7418 826.099
2819 0.788939 0.258182 22.8138 867.829
2820 0.788688 0.258206 22.8138 867.829
2821 0.788433 0.258221 22.8138 867.829
2822 0.788185 0.258232 22.8138 867.829
2823 0.787927 0.258287 22.8138 867.829
2824 0.78766 0.258378 22.8138 867.829
2825 0.787385 0.258489 22.8138 867.829
2826 0.787099 0.258624 22.8138 867.829
2827 0.786794 0.258796 22.8138 867.829
2828 0.786472 0.25901 22.8138 867.829
2829 0.786142 0.25923 23.9396 899.756
2830 0.785822 0.259411 23.9396 899.756
2831 0.785487 0.2596 23.9396 899.756
2832 0.78516 0.259784 23.9396 899.756
2833 0.784846 0.259946 23.9396 899.756
2834 0.784553 0.260065 23.9396 899.756
2835 0.784273 0.260159 23.9396 899.756
2836 0.783995 0.260243 23.9396 899.756
2837 0.783712 0.260332 23.9396 899.756
2838 0.783424 0.260424 23.9396 899.756
2839 0.783126 0.260528 25.1185 925.124
2840 0.782816 0.260641 25.1185 925.124
2841 0.782491 0.260739 25.1185 925.124
2842 0.782163 0.260824 25.1185 925.124
2843 0.781829 0.260914 25.1185 925.124
2844 0.781478 0.261042 25.1185 925.124
2845 0.781115 0.261205 25.1185 925.124
2846 0.780737 0.261398 25.1185 925.124
2847 0.780341 0.26164 25.1185 925.124
2848 0.779937 0.261905 25.1185 925.124
2849 0.779514 0.262219 26.3523 938.779
2850 0.779075 0.262585 26.3523 938.779
2851 0.7786 0.262992 26.3523 938.779
2852 0.778147 0.263346 26.3523 938.779
2853 0.777706 0.263682 26.3523 938.779
2854 0.777288 0.263978 26.3523 938.779
2855 0.776912 0.264188 26.3523 938.779
2856 0.776584 0.264301 26.3523 938.779
2857 0.77629 0.264362 26.3523 938.779
2858 0.776028 0.264373 26.3523 938.779
2859 0.77579 0.264348 27.6346 940.284
2860 0.775577 0.264268 27.6346 940.284
2861 0.775362 0.264154 27.6346 940.284
2862 0.775153 0.264025 27.6346 940.284
2863 0.774945 0.263904 27.6346 940.284
2864 0.774734 0.263801 27.6346 940.284
2865 0.774518 0.263724 27.6346 940.284
2866 0.774294 0.263667 27.6346 940.284
2867 0.774048 0.263664 27.6346 940.284
2868 0.773783 0.263688 27.6346 940.284
2869 0.773489 0.263766 28.9899 928.498
2870 0.773178 0.263858 28.9899 928.498
2871 0.772819 0.264007 28.9899 928.498
2872 0.772445 0.264164 28.9899 928.498
2873 0.772045 0.264365 28.9899 928.498
2874 0.77162 0.264622 28.9899 928.498
2875 0.771176 0.264921 28.9899 928.498
2876 0.770727 0.265224 28.9899 928.498
2877 0.770265 0.265557 28.9899 928.498
2878 0.769793 0.265921 28.9899 928.498
2879 0.769306 0.266317 30.4098 899.978
2880 0.768797 0.266779 30.4098 899.978
2881 0.768246 0.267299 30.4098 899.978
2882 0.767716 0.267759 30.4098 899.978
2883 0.767222 0.26812 30.4098 899.978
2884 0.766744 0.268435 30.4098 899.978
2885 0.76628 0.268707 30.4098 899.978
2886 0.765811 0.268996 30.4098 899.978
2887 0.765331 0.269319 30.4098 899.978
2888 0.764839 0.269683 30.4098 899.978
2889 0.764345 0.27008 31.8764 860.282
2890 0.763864 0.270471 31.8764 860.282
2891 0.763379 0.270873 31.8764 860.282
2892 0.762913 0.27127 31.8764 860.282
2893 0.762454 0.271681 31.8764 860.282
2894 0.761996 0.2721 31.8764 860.282
2895 0.761542 0.272506 31.8764 860.282
2896 0.761096 0.272872 31.8764 860.282
2897 0.760672 0.273164 31.8764 860.282
2898 0.760267 0.273397 31.8764 860.282
2899 0.759869 0.273609 33.4042 827.733
2900 0.759471 0.273827 33.4042 827.733
2901 0.759076 0.274004 33.4042 827.733
2902 0.758684 0.27418 33.4042 827.733
2903 0.758289 0.274379 33.4042 827.733
2904 0.757901 0.274579 33.4042 827.733
2905 0.757551 0.274707 33.4042 827.733
2906 0.75723 0.274793 33.4042 827.733
2907 0.756922 0.274889 33.4042 827.733
2908 0.756623 0.274995 33.4042 827.733
2909 0.756344 0.275078 35 862.675
2910 0.756079 0.275121 35 862.675
2911 0.755804 0.275167 35 862.675
2912 0.755489 0.275283 35 862.675
2913 0.755131 0.275464 35 862.675
2914 0.75476 0.275621 35 862.675
2915 0.754354 0.275821 35 862.675
2916 0.753921 0.27605 35 862.675
2917 0.753465 0.276305 35 862.675
2918 0.752993 0.276582 35 862.675
2919 0.752512 0.27686 36.688 901.816
2920 0.752019 0.277163 36.688 901.816
2921 0.751503 0.277446 36.688 901.816
2922 0.750982 0.277717 36.688 901.816
2923 0.750448 0.278007 36.688 901.816
2924 0.749907 0.278303 36.688 901.816
2925 0.749358 0.278624 36.688 901.816
2926 0.748816 0.278954 36.688 901.816
2927 0.748298 0.279272 36.688 901.816
2928 0.747838 0.279519 36.688 901.816
2929 0.747454 0.279666 38.4462 937.776
2930 0.747148 0.279694 38.4462 937.776
2931 0.746882 0.279617 38.4462 937.776
2932 0.746629 0.279536 38.4462 937.776
2933 0.746371 0.27949 38.4462 937.776
2934 0.746095 0.279504 38.4462 937.776
2935 0.745805 0.279563 38.4462 937.776
2936 0.745488 0.279677 38.4462 937.776
2937 0.745147 0.279797 38.4462 937.776
2938 0.744768 0.279913 38.4462 937.776
2939 0.744315 0.280094 40.2984 973.937
2940 0.743772 0.28039 40.2984 973.937
2941 0.743132 0.280765 40.2984 973.937
2942 0.742438 0.281243 40.2984 973.937
2943 0.741729 0.281786 40.2984 973.937
2944 0.741051 0.282315 40.2984 973.937
2945 0.740419 0.282818 40.2984 973.937
2946 0.739831 0.28328 40.2984 973.937
2947 0.739268 0.283732 40.2984 973.937
2948 0.738725 0.28418 40.2984 973.937
2949 0.738185 0.284645 42.2166 1007.38
2950 0.737654 0.285119 42.2166 1007.38
2951 0.737112 0.285571 42.2166 1007.38
2952 0.736592 0.285966 42.2166 1007.38
2953 0.736091 0.286314 42.2166 1007.38
2954 0.735644 0.286564 42.2166 1007.38
2955 0.735288 0.286675 42.2166 1007.38
2956 0.735031 0.28664 42.2166 1007.38
2957 0.734838 0.286523 42.2166 1007.38
2958 0.73465 0.286425 42.2166 1007.38
2959 0.73446 0.286303 44.1932 1043.72
2960 0.734211 0.286277 44.1932 1043.72
2961 0.733887 0.286334 44.1932 1043.72
2962 0.733515 0.286477 44.1932 1043.72
2963 0.733115 0.286694 44.1932 1043.72
2964 0.732709 0.28694 44.1932 1043.72
2965 0.732312 0.287178 44.1932 1043.72
2966 0.731922 0.287406 44.1932 1043.72
2967 0.731551 0.287574 44.1932 1043.72
2968 0.731175 0.287744 44.1932 1043.72
2969 0.730749 0.288012 46.2679 1106.57
2970 0.730329 0.288274 46.2679 1106.57
2971 0.729932 0.28847 46.2679 1106.57
2972 0.729593 0.288595 46.2679 1106.57
2973 0.729385 0.288489 46.2679 1106.57
2974 0.729254 0.288262 46.2679 1106.57
2975 0.729162 0.288 46.2679 1106.57
2976 0.729117 0.287655 46.2679 1106.57
2977 0.729074 0.287318 46.2679 1106.57
2978 0.729045 0.28696 46.2679 1106.57
2979 0.729032 0.286576 48.4393 1176.42
2980 0.729008 0.286244 48.4393 1176.42
2981 0.728957 0.285981 48.4393 1176.42
2982 0.728857 0.285829 48.4393 1176.42
