timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.02060237619,0.1540133871,5.707660091e-07,2.801260496e-08,0.005102543948,0.003245444091,0.00324544405,0.03479293842
1,0.01847389716,0.1536349059,5.70766011e-07,4.117573315e-08,0.00423464837,0.003242085339,0.003242084727,0.03503448036
2,0.02407317413,0.2035144334,4.969859712e-07,3.001142244e-08,0.006058542673,0.003236547253,0.003236544367,0.03470823834
3,0.02354093316,0.1961620196,1.027276752e-06,9.221661546e-08,0.004743988657,0.0032288623,0.003228854081,0.03510987441
4,0.02313283649,0.1545921258,1.357213587e-06,9.386891627e-08,0.005098744183,0.003219082586,0.003219063914,0.03494242914
5,0.02641609776,0.2078702287,1.938854942e-06,1.408683097e-07,0.005909229876,0.003207256491,0.003207221195,0.03465535963
6,0.02506185627,0.1554456761,2.616947806e-06,1.639788273e-07,0.005037451536,0.003193461085,0.003193401819,0.03487656288
7,0.01981607786,0.1550371746,3.3873727e-06,1.76086993e-07,0.004952365323,0.003177770884,0.00317768102,0.03420001892
8,0.02040434774,0.1540774174,1.065685419e-05,4.141680931e-07,0.00404420924,0.003160285055,0.003160158941,0.03481135773
9,0.02366202239,0.1872547931,3.054189212e-07,2.171408529e-09,0.005214969381,0.003141097549,0.003140930555,0.03408380748
10,0.02116796267,0.1664349804,1.756062439e-05,8.173072008e-07,0.004304080642,0.00312031632,0.003120107255,0.0340908093
11,0.02396584564,0.2003990717,7.293727321e-06,3.89809494e-07,0.005153327627,0.003098058453,0.003097806581,0.03365819083
12,0.01896352578,0.1451241195,1.53024623e-05,6.402722112e-07,0.003614117384,0.003074444211,0.003074150859,0.0341753524
13,0.02129453839,0.1937521064,9.661019036e-06,4.657065109e-07,0.004696223716,0.00304959271,0.003049260158,0.03316884317
14,0.02007329114,0.1642221891,7.695029652e-07,3.673571034e-08,0.004093378992,0.003023627221,0.003023260797,0.03301390645
15,0.01548704714,0.1330233013,1.430084991e-05,6.3866869e-07,0.003680192983,0.00299667229,0.0029962787,0.03281158601
16,0.01731919975,0.1568555643,8.281577539e-07,3.950841832e-09,0.003685416458,0.002968853221,0.002968439853,0.03235703246
17,0.01655076587,0.1267094535,2.529746516e-05,1.027148079e-06,0.00337241543,0.002940288878,0.002939863043,0.03261812833
18,0.01990543354,0.1706410468,1.636389532e-05,6.264017734e-07,0.003566999083,0.002911096143,0.002910663533,0.03243711361
19,0.01824333344,0.1337350479,1.778275302e-05,5.766717323e-07,0.003272192138,0.002881390293,0.002880957315,0.03221142664
20,0.01733399645,0.1182090613,1.927570607e-05,7.254293209e-07,0.002917574167,0.002851285445,0.002850860568,0.0317843406
21,0.01495692806,0.1192956278,2.064222891e-05,6.135655559e-07,0.002802239018,0.002820878973,0.002820470579,0.03132556728
22,0.01794388463,0.1481331351,3.049335805e-05,1.361540165e-06,0.002743746703,0.002790267064,0.002789879133,0.03131624474
23,0.01749015863,0.1294940009,2.348622862e-05,7.224594833e-07,0.002806930009,0.002759542966,0.002759178866,0.03113605493
24,0.01482976485,0.1251494767,2.488650503e-05,6.641859134e-07,0.002520132655,0.002728791636,0.002728453194,0.03069158889
25,0.01376125493,0.1305704299,2.626426486e-05,8.699245577e-07,0.002221608091,0.002698085927,0.002697774525,0.03010265386
26,0.01241294914,0.1119053475,2.761432456e-05,6.969864806e-07,0.002217235943,0.002667505095,0.002667221989,0.02977444774
27,0.01352283817,0.1166858836,2.893130973e-05,8.036435834e-07,0.00224061219,0.002637105227,0.002636850847,0.02967456428
28,0.01533089553,0.1134743171,2.08468042e-05,7.400156736e-07,0.001888658767,0.002606937613,0.002606711334,0.02964505015
29,0.01435774465,0.1048136584,3.144754253e-05,7.54061555e-07,0.001913607906,0.002577056157,0.00257685808,0.02930749686
30,0.013976487,0.1300214923,5.707694742e-07,2.191603192e-08,0.001891721179,0.002547498299,0.002547327356,0.02895097455
31,0.01300714099,0.09764113497,1.078960951e-05,3.740015012e-07,0.001584651747,0.0025182958,0.002518150333,0.02865593586
32,0.01601195373,0.1361630979,3.668770193e-05,1.489606101e-06,0.001612702109,0.00248948539,0.002489362744,0.02866944532
33,0.01120963077,0.09067876373,3.590448184e-05,8.019545897e-07,0.001456858534,0.002461088723,0.002460985985,0.02785301898
34,0.01433229447,0.1181950644,3.670303546e-06,1.599966005e-07,0.001460832014,0.002433119774,0.002433034279,0.02801791918
