timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.003830510847,0.05259193249,1.142980522e-05,5.54196316e-07,0.0004619866781,0.002048426676,0.002048426025,0.02531353435
1,0.00456752874,0.07362997501,1.282553855e-05,3.705596071e-07,0.0004042774582,0.001969403935,0.001969398969,0.02432473724
2,0.006436963435,0.05775343872,8.924834457e-06,4.861892318e-07,0.0002778971149,0.001857739292,0.001857733585,0.02361185804
3,0.003667954074,0.05259193771,1.177684025e-05,4.307444953e-07,0.0001484555208,0.00173306763,0.00173306458,0.02167110326
4,0.004011345436,0.06290084883,1.518840376e-05,4.887315743e-07,0.0001217974889,0.001610488302,0.001610487275,0.0203678598
5,0.007078669778,0.06640949435,3.460303296e-05,9.856492929e-07,8.23001177e-05,0.001497717432,0.001497717238,0.01962717231
6,0.007001865115,0.05714531944,1.08847046e-05,7.160976507e-07,5.718067135e-05,0.001396959517,0.001396959397,0.01852802645
7,0.005993840374,0.05259209733,8.924804231e-06,1.563830025e-07,4.252873685e-05,0.001308267195,0.001308266982,0.01732876452
8,0.003727076729,0.05259193248,1.897764249e-05,5.529018181e-07,3.272708989e-05,0.001231343886,0.001231343604,0.01590360341
9,0.003819810523,0.05259193248,1.722202016e-05,2.400577551e-07,2.669548575e-05,0.001165563196,0.001165562892,0.01518774016
10,0.004738423607,0.05284072376,1.810939986e-05,5.205229746e-07,2.240731821e-05,0.001109609276,0.001109608985,0.01480982653
11,0.006480447124,0.05525360007,1.088471814e-05,6.396523853e-07,1.960788707e-05,0.00106163669,0.001061636422,0.01468792753
12,0.004221429379,0.05259452807,1.088471814e-05,1.73150584e-07,1.604838923e-05,0.001019794412,0.001019794174,0.01362997157
13,0.006127044784,0.05272399423,1.975404864e-05,6.59821e-07,1.321230885e-05,0.0009826230237,0.0009826228096,0.01376684328
14,0.006920834451,0.05266577423,1.088471814e-05,3.962879457e-07,1.281722619e-05,0.0009491337001,0.0009491334915,0.01365421101
15,0.004258941829,0.05287057114,1.827745925e-05,6.474424053e-07,1.022685228e-05,0.0009186942878,0.0009186941186,0.01253617807
16,0.004388847066,0.05348803951,2.006053434e-05,7.716322544e-07,9.515848049e-06,0.0008908784817,0.0008908783418,0.01227611708
17,0.006734483943,0.07360351264,6.583386947e-06,2.005047015e-07,8.302387464e-06,0.0008653636529,0.000865363527,0.01273033223
18,0.007815652179,0.07360351265,1.883909797e-05,9.153929951e-07,7.53174712e-06,0.0008418802515,0.0008418801465,0.01284108772
19,0.004521589044,0.0535136289,1.785281534e-05,5.778638422e-07,6.576730593e-06,0.0008201929808,0.0008201928959,0.01155930866
20,0.004731741737,0.05506921494,1.905036152e-05,8.969763575e-07,6.318292759e-06,0.0008000956245,0.000800095551,0.01141836822
21,0.003571944859,0.05330373635,1.91182935e-05,3.222217837e-07,5.634679384e-06,0.0007814088028,0.0007814087342,0.01084676004
22,0.003690063568,0.05259268037,2.250423122e-05,7.392381088e-08,4.92459043e-06,0.0007639775665,0.0007639774902,0.01068914592
23,0.005893664871,0.05613972665,1.92045968e-05,9.558680666e-07,6.028699982e-06,0.000747668888,0.0007476687911,0.01128360572
24,0.005556338499,0.05474010272,1.923241713e-05,7.497183943e-07,6.108452393e-06,0.000732367438,0.0007323672823,0.01103256353
25,0.00303711984,0.05481653999,1.925266487e-05,6.096996164e-07,6.459978727e-06,0.0007179730961,0.0007179728339,0.009967736402
26,0.003855132513,0.05305103625,1.926846222e-05,2.936608491e-07,6.250927046e-06,0.0007044004583,0.0007044000605,0.01016564217
