time,norm,norm_error,E_total,E_kin,E_pot,pos_x_re,pos_x_im,pos_y_re,pos_y_im,mom_x_re,mom_x_im,mom_y_re,mom_y_im,R_avg,R_max,R_min,R_var,norm_valid,energy_valid
0,1.0003794,0.0003793997056,3.668466495,1.960415252,1.708051243,64.00000438,0,63.99999994,0,0.8169457015,-8.117467521e-20,5.328719103e-10,7.562897549e-18,0.9997700425,1,0.953517437,9.626991443e-06,1,0
0.5,1.69494401,0.6949440104,4.154524369,1.288769904,2.865754465,64.23027655,0,63.99982212,0,1.366801842,-4.098219413e-19,-1.794961108e-05,3.014721757e-17,0.9997805382,1,0.953517437,9.249374793e-06,0,0
1,1.835418185,0.8354181852,4.257039588,1.187633742,3.069405845,64.8778657,0,63.99962904,0,1.456536732,-3.963422073e-19,-6.324461254e-05,-5.263214437e-17,0.9997574323,1,0.953517437,1.008111284e-05,0,0
1.5,1.0995513,0.09955130023,3.736113447,1.878312397,1.85780105,65.93025782,0,63.99976104,0,0.8841858286,5.89254202e-19,-7.762546383e-05,-1.594511217e-16,0.9997610689,1,0.953517437,9.933147418e-06,0,0
2,1.473320928,0.473320928,3.999469252,1.467223517,2.532245735,65.66672259,0,63.99997986,0,1.213952895,-1.800364756e-19,-8.810915548e-05,-1.005575156e-16,0.9997777733,1,0.953517437,9.155188907e-06,0,0
2.5,1.834808639,0.8348086393,4.256977718,1.189615022,3.067362696,65.91390865,0,63.99959248,0,1.458771375,9.301448919e-19,-0.0001249446809,1.50773732e-16,0.9997510238,1,0.953517437,1.057761474e-05,0,0
3,1.320351806,0.3203518055,3.887831862,1.690715701,2.19711616,67.16990019,0,63.99936022,0,1.039375207,-2.065101047e-18,-0.0001386507326,-1.077880269e-16,0.9997853909,1,0.953517437,8.664061314e-06,0,0
3.5,1.360464666,0.3604646657,3.91926146,1.572862012,2.346399448,67.37464369,0,63.99982008,0,1.123594379,1.150153147e-18,-0.0001523558776,1.201464551e-16,0.9997419476,1,0.953517437,1.110512154e-05,0,0
4,1.694039101,0.6940391009,4.163092103,1.301823036,2.861269068,67.20863446,0,63.99955625,0,1.365403761,1.167596648e-19,-0.0001806295579,-7.134547475e-17,0.9997530937,1,0.953517437,1.024180175e-05,0,0
4.5,1.490261805,0.4902618052,4.007824778,1.533306188,2.474518589,68.14879513,0,63.99925631,0,1.171035151,2.325831744e-19,-0.0001824131582,-4.698135942e-17,0.9997589963,1,0.953517437,1.012387795e-05,0,0
5,1.385996354,0.3859963536,3.934632037,1.572450978,2.362181059,68.84710662,0,63.99941827,0,1.124805762,-2.027163876e-18,-0.0001764583539,3.649171083e-17,0.9997448062,1,0.953517437,1.083909617e-05,0,0
5.5,1.553375409,0.5533754085,4.064283566,1.420554497,2.643729069,68.77946864,0,63.99939414,0,1.262834201,-9.975094353e-19,-0.0001930897717,1.392597914e-16,0.9997498882,1,0.953517437,1.051585075e-05,0,0
6,1.538970357,0.538970357,4.046943039,1.470661539,2.5762815,69.30162729,0,63.99915711,0,1.22334679,-1.284202412e-18,-0.0001993738034,1.36993883e-16,0.9997507423,1,0.953517437,1.052480768e-05,0,0
