# Field snapshot at t = 4
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
37  0  -0.011082  0.999346  2.498366  0.000339  0.001590  -0.002357  -0.012346  0.000914  -0.011353  0.005346  -0.003966  0.002050
38  0  0.028220  0.999407  2.498517  0.000037  0.000742  -0.001919  -0.000589  -0.000884  0.002821  -0.001377  -0.004088  0.002299
39  0  0.001728  0.999616  2.499041  0.000182  -0.001929  -0.000485  0.003663  -0.004913  -0.000321  -0.003081  -0.009663  0.006145
40  0  0.074720  0.999299  2.498247  0.000348  -0.006343  0.002537  0.009517  -0.010491  -0.002646  0.007066  -0.005593  0.003537
41  0  -0.044045  0.999280  2.498199  0.000347  -0.001707  -0.001726  0.002924  0.004532  0.004640  -0.008670  -0.013397  -0.005988
42  0  -0.005784  0.999600  2.498999  0.000382  -0.005732  -0.000929  0.005949  -0.003295  0.010551  0.004171  0.012933  -0.002535
43  0  0.021870  0.999689  2.499221  0.000242  0.009102  -0.004688  -0.003966  0.008133  0.002450  -0.002563  -0.002964  -0.005841
44  0  0.020651  0.999431  2.498579  0.000150  0.005613  -0.006082  -0.001795  -0.003047  -0.007141  -0.001997  -0.003059  -0.002117
45  0  -0.067089  0.999513  2.498784  0.000142  0.002333  -0.005727  -0.003250  0.002216  -0.007129  -0.001108  -0.001790  -0.005772
46  0  0.002226  0.999593  2.498982  0.000185  -0.002433  0.001701  0.002849  -0.002133  -0.004306  0.005861  0.009404  0.004687
47  0  0.047373  0.999623  2.499058  0.000192  -0.000764  0.003048  -0.003217  0.003311  -0.011973  -0.004069  0.001009  0.000183
48  0  -0.034334  0.999620  2.499051  0.000200  0.000846  -0.002527  0.002168  -0.005595  0.005080  0.008730  -0.003837  -0.006332
49  0  0.002761  0.999913  2.499783  0.000326  0.004672  -0.006176  0.006474  0.006626  0.007540  0.010972  0.001469  -0.001101
50  0  -0.017410  0.999425  2.498562  0.000242  0.003342  -0.000887  -0.000706  -0.001948  -0.006742  0.013022  0.002164  0.002380
51  0  0.067808  0.999522  2.498805  0.000277  -0.002518  -0.006736  -0.009049  0.004532  -0.006183  -0.002716  -0.002249  0.008517
52  0  -0.005248  0.999717  2.499292  0.000172  -0.002977  0.006079  -0.009273  -0.003298  -0.004613  -0.000446  0.000099  0.002849
53  0  0.013255  0.999784  2.499460  0.000336  0.003753  0.007037  -0.000615  -0.001474  0.001468  -0.008767  -0.011961  0.006915
54  0  0.024274  0.999690  2.499225  0.000199  -0.005508  0.000921  -0.006966  0.007742  0.004066  -0.000182  -0.000699  0.006498
55  0  0.026809  0.999461  2.498653  0.000202  0.008611  0.001694  0.008367  0.001513  -0.003443  -0.002632  -0.005446  -0.001995
56  0  -0.002998  0.999405  2.498512  0.000236  -0.004971  -0.006476  -0.004254  -0.000202  0.001255  -0.005079  -0.006355  0.009130
57  0  0.015007  0.999184  2.497960  0.000151  0.002309  -0.008301  -0.003690  0.005295  -0.000380  0.005862  0.001010  0.000090
58  0  0.082773  0.999330  2.498324  0.000263  0.003267  0.003659  -0.000819  0.001601  -0.002769  0.002557  -0.010423  -0.010612
59  0  -0.034484  0.999493  2.498731  0.000364  -0.005958  -0.012446  -0.000913  0.001763  -0.007037  0.003127  -0.004284  -0.009570
60  0  0.010998  0.999613  2.499033  0.000234  -0.002783  -0.000242  -0.001110  0.005228  0.010630  0.000975  0.007077  0.005834
61  0  -0.031371  0.999612  2.499031  0.000264  -0.004663  -0.002418  -0.005764  -0.004840  0.006290  -0.011428  -0.002303  -0.002181
62  0  -0.040801  0.999855  2.499638  0.000187  -0.007395  0.005442  0.002320  0.002032  -0.004674  0.004924  -0.005274  0.004420
63  0  -0.000128  0.999590  2.498976  0.000269  -0.001580  -0.001802  0.010091  -0.006953  -0.003033  0.000249  -0.009096  0.004602
0  1  -0.000991  0.999863  2.499657  0.000178  0.004247  -0.004241  0.007050  -0.005952  0.000510  0.004818  0.001152  -0.005647
1  1  0.002220  0.999511  2.498777  0.000354  -0.002597  0.001643  -0.011684  -0.005545  -0.006503  0.006557  -0.008951  -0.003464
2  1  0.076640  0.999437  2.498592  0.000289  -0.007961  -0.006403  0.002434  -0.009098  0.006130  -0.005644  0.004349  0.002697
3  1  0.072948  0.998729  2.496823  0.000207  0.002232  0.000421  0.006638  -0.000106  -0.005292  -0.006269  -0.001013  -0.009451
4  1  -0.045157  0.998942  2.497356  0.000121  -0.001444  -0.008493  -0.005207  0.002823  -0.002327  0.001706  0.000303  -0.001862
5  1  -0.062985  0.998960  2.497399  0.000417  0.008207  -0.007087  0.009916  -0.001262  0.010963  -0.007559  0.004565  -0.001031
6  1  0.016593  0.999195  2.497988  0.000563  -0.003243  -0.006696  0.000844  0.014553  -0.013649  0.000139  -0.009862  0.003327
7  1  0.046475  0.999146  2.497864  0.000659  0.012469  -0.001286  0.008562  0.004511  0.006887  -0.008221  -0.015718  -0.006769
8  1  0.056469  0.999400  2.498501  0.000371  -0.000228  0.011703  -0.007129  0.006468  0.000236  0.000127  0.003758  0.011274
9  1  0.010084  0.999513  2.498783  0.000335  0.001517  0.007351  0.004496  -0.001901  -0.011463  0.006054  0.008912  0.002762
10  1  -0.027403  0.999596  2.498990  0.000177  0.000260  0.008322  0.003423  -0.000343  0.008563  -0.002898  0.002549  -0.002716
11  1  0.051967  0.999641  2.499101  0.000100  0.005525  0.000573  -0.000227  -0.004214  0.006796  0.001949  -0.000932  -0.000745
12  1  0.013041  0.999610  2.499024  0.000170  0.007386  -0.003205  0.001179  -0.001566  0.006367  -0.006109  -0.001734  0.004534
13  1  0.033782  0.999674  2.499186  0.000153  0.000519  -0.001715  -0.007745  -0.008458  0.002089  0.000896  -0.000478  0.003621
14  1  0.046868  0.999301  2.498252  0.000147  -0.003737  -0.000331  0.006017  -0.003262  0.003681  -0.003243  0.007652  0.001984
15  1  0.017525  0.999146  2.497866  0.000444  -0.001574  -0.002112  0.005071  -0.011303  0.005126  0.015244  0.004449  -0.002164
16  1  -0.032788  0.999050  2.497625  0.000199  -0.001903  -0.001974  0.011112  -0.003064  0.003346  0.006089  -0.002821  0.001474
17  1  -0.046029  0.999609  2.499022  0.000370  -0.005829  0.009932  -0.000208  -0.007972  0.001063  0.003635  0.000380  -0.012634
18  1  -0.021917  0.999878  2.499695  0.000197  0.002873  0.003228  -0.008686  0.000204  -0.000136  0.004175  0.008227  -0.004155
19  1  -0.007653  0.999583  2.498957  0.000476  0.014212  -0.001983  0.001701  -0.001825  0.009066  0.009002  -0.003198  -0.009495
20  1  -0.026877  0.999559  2.498898  0.000182  0.000513  0.003347  -0.003745  -0.003438  -0.010161  -0.005153  0.003789  -0.000632
21  1  0.027542  0.999477  2.498692  0.000152  0.003080  0.003967  -0.001604  0.005039  -0.007895  -0.003333  0.000445  -0.005061
22  1  -0.024845  0.999743  2.499358  0.000233  -0.001888  -0.002922  -0.006854  0.004123  0.007540  -0.007459  -0.003858  0.005394
23  1  0.005460  0.999769  2.499422  0.000125  0.002651  -0.004394  -0.006216  0.001430  -0.003655  -0.001062  0.005127  0.004147
24  1  0.001344  0.999807  2.499519  0.000257  0.007706  0.002089  0.004753  -0.002225  -0.003735  -0.000098  -0.001639  -0.012220
25  1  0.005151  0.999754  2.499385  0.000248  0.001529  -0.003867  0.002724  -0.001072  0.003855  -0.002526  -0.001216  0.014132
26  1  -0.015451  0.999646  2.499116  0.000551  -0.000244  -0.005483  -0.003774  -0.015430  0.011145  0.009997  0.002185  0.006316
27  1  0.023619  0.999553  2.498881  0.000644  0.001646  0.007325  -0.001596  -0.007905  0.003418  0.018355  0.012739  -0.003374
28  1  -0.001710  0.999236  2.498089  0.000140  0.002699  -0.002765  -0.003834  0.000638  0.009283  -0.002016  -0.002366  -0.003806
29  1  -0.058966  0.999081  2.497703  0.000108  -0.002398  -0.001908  -0.003311  -0.003668  -0.000072  -0.006531  -0.005435  0.001529
30  1  0.071139  0.999049  2.497624  0.000065  0.001718  -0.002542  0.002061  -0.000818  0.000698  0.005155  0.004730  -0.000953
31  1  0.045382  0.999155  2.497886  0.000377  -0.002758  -0.003200  -0.002705  0.000364  -0.013408  0.012265  0.002936  0.003657
32  1  0.090933  0.999253  2.498131  0.000406  0.006318  0.001282  -0.005184  0.007734  0.004483  0.005020  -0.010775  -0.010778
33  1  -0.019963  0.999318  2.498296  0.000256  0.001381  -0.000146  0.008862  -0.007769  -0.005429  -0.009198  -0.001066  0.000403
34  1  -0.032498  0.999838  2.499595  0.000180  0.001487  -0.006266  -0.009076  -0.000596  0.000351  -0.004890  0.005119  -0.002252
35  1  0.016479  0.999838  2.499596  0.000350  0.001860  0.013296  0.007080  -0.005758  -0.006319  -0.000563  0.003309  0.005954
36  1  -0.024657  0.999678  2.499196  0.000191  -0.001475  -0.004851  0.006353  -0.005691  0.001473  -0.003609  -0.005287  -0.007018
37  1  -0.053594  0.999485  2.498713  0.000084  -0.002883  0.006439  0.002375  0.003580  -0.002556  -0.001020  -0.000309  0.002912
38  1  0.060584  0.999476  2.498690  0.000261  -0.002010  0.008829  0.004564  -0.009091  0.007516  0.002039  0.003843  0.000513
39  1  -0.005329  0.999647  2.499116  0.000141  0.000281  0.000532  -0.002770  0.001783  0.008772  0.006805  -0.001859  0.001809
40  1  0.043690  0.999153  2.497884  0.000452  0.009762  -0.014572  0.005124  0.002502  0.007601  -0.002680  -0.006482  -0.002113
41  1  -0.032473  0.999196  2.497990  0.000171  0.001888  -0.004770  -0.006644  0.007594  0.000218  -0.006212  -0.000859  -0.001967
42  1  0.024200  0.999383  2.498457  0.000291  -0.004478  -0.003184  0.008918  -0.011691  -0.002796  0.004521  0.000170  -0.003981
43  1  -0.003539  0.999677  2.499192  0.000251  0.002436  0.006899  0.009779  -0.004288  -0.002385  0.003759  0.002148  0.007707
44  1  0.028641  0.999515  2.498788  0.000153  0.000487  0.005944  0.001705  0.002152  0.003702  -0.008082  0.004455  0.003392
45  1  -0.009236  0.999605  2.499012  0.000223  -0.004961  0.002226  0.001041  -0.009624  -0.002456  0.007722  -0.004199  0.004093
46  1  0.006770  0.999588  2.498971  0.000237  0.008888  -0.010720  0.003616  0.000952  -0.001196  -0.000389  -0.005229  0.000181
47  1  0.016526  0.999465  2.498662  0.000314  0.003414  0.002811  -0.001296  0.005826  0.011149  0.006639  -0.009384  -0.001627
48  1  -0.031794  0.999255  2.498137  0.000373  0.002820  0.011036  0.003232  -0.001146  -0.005164  -0.008941  0.007633  -0.008189
49  1  -0.019976  0.999448  2.498621  0.000221  0.006555  -0.005119  0.000970  0.001630  -0.003168  -0.002692  -0.007827  -0.008373
50  1  -0.015117  0.999445  2.498613  0.000219  -0.005011  0.007877  -0.004606  -0.008758  -0.003406  -0.002434  0.002933  -0.002782
51  1  0.057657  0.999462  2.498655  0.000117  0.004462  0.002959  0.000229  -0.000610  -0.000336  0.002742  0.006893  0.005720
52  1  0.011892  0.999534  2.498836  0.000270  -0.003600  0.001316  -0.000375  0.004124  -0.005019  -0.000410  -0.000339  0.014591
53  1  -0.004283  0.999788  2.499470  0.000188  -0.007675  -0.003356  0.000473  -0.005611  -0.003305  -0.007278  0.003747  -0.002862
54  1  -0.034317  0.999748  2.499370  0.000223  0.002352  0.002041  -0.004828  -0.001708  -0.011065  0.000697  -0.007629  0.002530
55  1  -0.024714  0.999639  2.499098  0.000585  -0.001518  0.008793  0.004685  -0.000446  -0.009015  0.014551  0.011520  -0.007579
56  1  -0.061434  0.999492  2.498731  0.000306  -0.000664  -0.007857  -0.012202  0.007990  0.000689  -0.000749  -0.002627  0.004858
57  1  0.046215  0.999112  2.497780  0.000232  -0.005474  0.002849  -0.009583  0.007350  -0.004985  -0.002178  0.001172  0.004124
58  1  -0.005142  0.999286  2.498214  0.000169  -0.005460  -0.000148  -0.001132  -0.003514  0.000972  0.009046  -0.000213  0.006502
59  1  -0.001834  0.999390  2.498476  0.000188  0.007465  0.001889  -0.005314  0.007305  -0.000617  0.001656  0.004937  -0.004466
60  1  0.040975  0.999723  2.499309  0.000177  -0.010027  -0.002096  0.000276  -0.003327  0.004407  0.001729  0.001051  0.006130
61  1  -0.012522  0.999540  2.498850  0.000415  0.004272  0.013892  -0.005494  0.000929  0.009191  -0.005190  0.005212  -0.005834
62  1  -0.045407  0.999659  2.499149  0.000215  -0.009138  0.009229  -0.000665  0.004582  0.004110  0.000093  -0.002724  0.000747
63  1  -0.000395  0.999590  2.498975  0.000165  -0.009129  0.000125  -0.000996  0.007749  0.001977  -0.000861  -0.002863  0.002746
0  2  -0.016123  0.999885  2.499712  0.000215  0.005809  -0.000482  0.002565  0.003145  -0.008473  -0.001682  -0.002869  0.009038
1  2  0.026429  0.999401  2.498502  0.000348  -0.005595  -0.006390  -0.005500  -0.000636  0.000904  -0.003839  -0.012165  -0.009042
2  2  0.064250  0.999405  2.498512  0.000271  0.002496  0.002100  -0.003546  0.011214  -0.008414  -0.003080  -0.001445  0.006272
3  2  -0.001315  0.998893  2.497233  0.000152  -0.002292  -0.009404  -0.000343  0.002563  0.003376  0.002225  -0.005941  0.000413
4  2  -0.042261  0.999227  2.498068  0.000274  -0.002145  0.000358  -0.004167  -0.008383  -0.002669  0.009837  -0.007394  0.004851
5  2  0.017130  0.998807  2.497017  0.000140  0.002746  -0.000661  0.003472  -0.001624  0.001368  0.004953  0.004328  -0.008524
6  2  0.095137  0.999193  2.497983  0.000201  0.002479  -0.003334  0.011930  -0.002509  -0.002426  0.003524  0.003580  0.001967
7  2  0.014160  0.999550  2.498875  0.000141  0.004555  0.002255  0.003771  0.003525  0.003235  -0.003883  0.001681  0.007780
8  2  -0.015274  0.999780  2.499450  0.000136  -0.005599  0.007091  0.002903  -0.006036  0.001613  0.002145  0.000855  -0.001315
9  2  0.005648  0.999673  2.499182  0.000183  -0.002351  -0.000223  -0.006216  -0.003309  0.000659  0.000462  -0.004115  -0.010496
10  2  -0.020561  0.999722  2.499304  0.000261  -0.005144  -0.000202  0.005607  0.012339  0.000237  0.006040  -0.001791  -0.003376
11  2  -0.023004  0.999667  2.499168  0.000126  0.003467  0.005110  -0.003360  0.000416  -0.008470  -0.000459  0.002033  0.000815
12  2  -0.001959  0.999548  2.498869  0.000325  0.004477  -0.007983  -0.011465  -0.000703  -0.005549  -0.001170  -0.008743  0.000763
13  2  0.010193  0.999541  2.498853  0.000281  -0.012765  0.001155  0.001760  -0.002532  0.000389  0.008437  0.002558  -0.005393
14  2  -0.034449  0.999418  2.498546  0.000322  0.002362  0.001898  -0.005484  0.002702  -0.006302  0.008201  -0.003028  -0.012603
15  2  -0.018183  0.999576  2.498939  0.000445  -0.003406  -0.005765  -0.012973  0.006628  -0.005872  0.010391  0.003796  0.005562
16  2  -0.009631  0.999692  2.499230  0.000246  -0.002747  -0.001304  -0.005739  0.009636  0.000105  -0.002622  0.006358  0.007993
17  2  -0.040121  0.999841  2.499603  0.000224  -0.002578  -0.005230  0.002547  0.003682  -0.005153  0.001485  -0.008680  0.008134
18  2  -0.010917  0.999679  2.499197  0.000102  -0.002544  0.006028  -0.004321  0.004109  -0.000895  0.004222  -0.002014  -0.000697
19  2  -0.041837  0.999584  2.498960  0.000212  -0.005792  -0.005168  -0.005691  0.002919  0.001227  -0.000250  0.006892  0.007844
20  2  0.026033  0.999326  2.498314  0.000285  0.005586  -0.001008  -0.000797  0.011519  -0.005901  -0.008675  -0.000302  0.002988
21  2  0.016558  0.999448  2.498620  0.000413  -0.003710  0.001296  -0.000531  0.007925  -0.006246  0.006968  0.007869  -0.013603
22  2  -0.049156  0.999403  2.498508  0.000216  0.004511  -0.004480  0.009180  -0.006443  -0.005301  0.002433  -0.002756  -0.002858
23  2  -0.012797  0.999474  2.498686  0.000238  0.000643  0.007636  -0.009462  -0.006613  -0.000190  -0.000763  -0.006215  -0.002550
24  2  0.022662  0.999859  2.499647  0.000209  -0.006842  -0.000815  -0.006154  0.003489  -0.010160  0.002543  0.000173  0.001264
25  2  -0.003538  0.999913  2.499782  0.000137  -0.004640  -0.007070  0.004958  0.005186  0.000921  -0.003010  0.001259  0.001620
26  2  -0.006909  0.999919  2.499798  0.000214  0.002897  0.006706  0.002300  -0.004348  0.000780  -0.003078  0.006553  -0.009151
27  2  0.019847  0.999879  2.499698  0.000091  -0.000726  0.003366  -0.001233  -0.002472  -0.004272  -0.002748  -0.006368  0.002200
28  2  0.000227  0.999640  2.499099  0.000162  -0.001357  0.002656  0.009039  0.005049  -0.002866  -0.002095  0.002552  -0.005142
29  2  -0.035370  0.999399  2.498497  0.000158  -0.001834  0.003425  -0.007408  0.000295  -0.003926  0.003958  -0.004573  -0.005985
30  2  -0.011474  0.999217  2.498042  0.000233  -0.000322  0.003625  -0.000168  -0.005379  -0.006390  0.008230  0.003425  -0.008380
31  2  -0.030316  0.998891  2.497228  0.000297  -0.002091  0.009193  0.007046  -0.004100  -0.005026  -0.001994  0.004272  0.009728
32  2  0.032684  0.999036  2.497590  0.000158  0.001334  0.001831  0.002743  0.008309  -0.004974  0.004996  -0.001068  0.005075
33  2  -0.020285  0.999186  2.497964  0.000160  -0.002389  -0.000775  -0.000397  -0.006317  -0.003002  -0.003924  0.009164  0.002344
34  2  -0.021274  0.999780  2.499449  0.000265  -0.004966  -0.002438  -0.008297  -0.006515  -0.001279  -0.001177  0.008404  0.007030
35  2  0.016438  0.999722  2.499305  0.000372  -0.009929  -0.007854  0.000453  -0.004611  -0.006179  -0.001634  0.004317  0.011419
36  2  0.010930  0.999621  2.499053  0.000178  -0.003399  0.002556  0.004715  0.004243  0.000274  0.003354  -0.010254  -0.001841
37  2  0.037463  0.999489  2.498724  0.000135  0.004521  0.003777  0.002193  0.001916  -0.003211  0.005875  0.006106  0.003039
38  2  0.006798  0.999494  2.498735  0.000443  0.012076  0.000411  0.010674  -0.000789  0.012290  -0.004026  0.003210  0.002221
39  2  0.041887  0.999648  2.499120  0.000261  0.005068  0.007522  0.008287  -0.000894  -0.000257  -0.007475  0.007211  0.001164
40  2  0.055912  0.999463  2.498656  0.000224  0.007981  0.001254  0.004209  -0.006808  -0.000120  -0.000440  -0.007982  -0.005561
41  2  0.066302  0.999493  2.498733  0.000569  -0.006601  -0.001831  0.003593  0.007481  0.014069  -0.000561  -0.011512  0.011051
42  2  0.026012  0.999428  2.498570  0.000286  -0.006883  0.010195  0.006099  0.004495  0.005428  0.002033  -0.006387  0.001557
43  2  -0.044048  0.999439  2.498598  0.000333  0.001107  -0.006566  -0.003005  0.009469  -0.003437  -0.001261  -0.004162  -0.012634
44  2  -0.031546  0.999628  2.499070  0.000475  -0.004928  -0.003638  0.006947  -0.007540  -0.008317  0.001022  -0.007437  -0.014390
45  2  0.009527  0.999603  2.499007  0.000269  0.000341  -0.000921  -0.005350  0.002073  0.006701  0.005349  -0.007226  -0.010454
46  2  0.014727  0.999747  2.499367  0.000116  -0.004238  0.003423  -0.004120  -0.001148  -0.002081  -0.002625  -0.007325  -0.001882
47  2  0.000766  0.999594  2.498985  0.000209  -0.003567  0.003674  0.010437  -0.006457  0.002955  0.004087  -0.002573  -0.000473
48  2  -0.070131  0.999312  2.498281  0.000202  0.006006  -0.000522  -0.003738  -0.001154  -0.004889  -0.002101  0.009096  -0.006304
49  2  0.059007  0.999315  2.498288  0.000108  0.005928  -0.002920  0.005128  -0.004460  0.002871  0.001917  0.001523  0.001859
50  2  0.005967  0.999536  2.498841  0.000130  0.001811  -0.001019  0.001745  -0.003245  0.001657  0.006937  0.002897  0.007282
51  2  0.027162  0.999651  2.499127  0.000313  -0.002275  -0.011215  0.007450  -0.000134  0.001922  -0.000328  0.007887  -0.007803
52  2  -0.036392  0.999627  2.499068  0.000122  -0.003280  -0.000130  -0.003147  -0.001158  -0.002957  -0.004329  -0.007567  -0.003938
53  2  0.001115  0.999801  2.499503  0.000273  0.011103  0.004204  0.001585  -0.009631  -0.003183  -0.001766  -0.003655  -0.003119
54  2  -0.026703  0.999892  2.499731  0.000076  0.002561  -0.007467  -0.000968  0.002193  0.000355  -0.000049  0.002477  -0.001247
55  2  -0.029107  0.999910  2.499776  0.000213  0.002181  0.000942  0.003144  -0.007213  -0.010985  0.002508  -0.002824  -0.003206
56  2  -0.027138  0.999618  2.499046  0.000252  -0.007773  0.000438  0.003604  0.003321  -0.007759  -0.008383  0.006075  -0.000027
57  2  -0.030667  0.999560  2.498899  0.000354  0.002850  -0.004752  0.000292  -0.000129  0.005372  0.016674  0.003028  0.002678
58  2  -0.036491  0.999571  2.498928  0.000670  0.012092  -0.002475  -0.001121  -0.004950  0.004395  0.016238  0.006760  -0.012760
59  2  0.023262  0.999612  2.499029  0.000295  -0.005836  0.012917  0.006493  -0.000322  -0.002195  -0.003146  0.000841  -0.006008
60  2  0.016447  0.999823  2.499558  0.000149  -0.001349  -0.000196  -0.002885  0.006479  0.002786  -0.002171  -0.002686  0.008777
61  2  0.009102  0.999533  2.498834  0.000134  0.001444  -0.006146  -0.006954  -0.003404  -0.003418  -0.000954  -0.001327  0.004508
62  2  0.035938  0.999550  2.498874  0.000465  -0.002714  -0.003186  -0.009993  0.009893  -0.009028  -0.005857  -0.010512  0.004843
63  2  0.019385  0.999616  2.499039  0.000134  0.002185  0.001166  -0.002391  0.005316  0.008212  -0.000445  0.000388  0.005120
0  3  -0.007976  0.999754  2.499384  0.000179  0.004700  0.000693  0.009674  -0.000427  -0.001768  0.002089  0.002794  0.006917
1  3  -0.025032  0.999447  2.498617  0.000149  0.000121  0.002739  -0.002134  0.002846  -0.000545  0.001625  0.003734  0.010603
2  3  0.046998  0.999578  2.498945  0.000511  -0.000657  -0.012780  0.012384  0.002393  -0.006034  0.002737  -0.004524  0.011131
3  3  0.008972  0.999330  2.498324  0.000116  0.000160  -0.004333  -0.002527  0.005755  -0.002720  -0.006307  0.001557  -0.002871
4  3  -0.031302  0.999738  2.499345  0.000523  0.000638  0.001029  0.002354  -0.003726  -0.004508  0.012301  0.014334  -0.011168
5  3  0.008787  0.998971  2.497428  0.000129  0.003757  -0.005375  0.001096  0.004774  0.005185  0.001973  -0.005513  0.000754
6  3  0.055063  0.999170  2.497926  0.000059  -0.003732  0.003934  -0.003220  0.003844  -0.001933  0.000138  0.000882  -0.000372
7  3  0.025387  0.999133  2.497831  0.000155  -0.000218  0.003798  -0.003462  0.004685  -0.008585  -0.004774  -0.001123  0.003035
