# Mass field m(x,y) = Delta * R(x,y) at t = 0
# Grid: 64 x 64
# Columns: x  y  mass
0  0  2.499997
1  0  2.499990
2  0  2.499992
3  0  2.499995
4  0  2.499991
5  0  2.499986
6  0  2.499959
7  0  2.499924
8  0  2.499933
9  0  2.499964
10  0  2.499981
11  0  2.499988
12  0  2.499995
13  0  2.499999
14  0  2.500000
15  0  2.499999
16  0  2.499999
17  0  2.499995
18  0  2.499992
19  0  2.499989
20  0  2.499978
21  0  2.499963
22  0  2.499981
23  0  2.499987
24  0  2.499962
25  0  2.499960
26  0  2.499974
27  0  2.499982
28  0  2.499983
29  0  2.499981
30  0  2.499977
31  0  2.499971
32  0  2.499972
33  0  2.499981
34  0  2.499992
35  0  2.499995
36  0  2.499994
37  0  2.499994
38  0  2.499994
39  0  2.499994
40  0  2.499992
41  0  2.499990
42  0  2.499980
43  0  2.499974
44  0  2.499982
45  0  2.499985
46  0  2.499970
47  0  2.499982
48  0  2.499997
49  0  2.499997
50  0  2.499998
51  0  2.499999
52  0  2.499994
53  0  2.499984
54  0  2.499979
55  0  2.499986
56  0  2.499993
57  0  2.499991
58  0  2.499996
59  0  2.499998
60  0  2.499999
61  0  2.499998
62  0  2.499994
63  0  2.499995
0  1  2.499997
1  1  2.499987
2  1  2.499988
3  1  2.499984
4  1  2.499972
5  1  2.499959
6  1  2.499937
7  1  2.499929
8  1  2.499963
9  1  2.499989
10  1  2.499990
11  1  2.499991
12  1  2.499997
13  1  2.500000
14  1  2.500000
15  1  2.499999
16  1  2.499998
17  1  2.499994
18  1  2.499993
19  1  2.499996
20  1  2.499990
21  1  2.499973
22  1  2.499985
23  1  2.499991
24  1  2.499976
25  1  2.499976
26  1  2.499986
27  1  2.499989
28  1  2.499988
29  1  2.499985
30  1  2.499976
31  1  2.499964
32  1  2.499969
33  1  2.499976
34  1  2.499984
35  1  2.499996
36  1  2.499999
37  1  2.499999
38  1  2.499999
39  1  2.499999
40  1  2.499998
41  1  2.499995
42  1  2.499981
43  1  2.499967
44  1  2.499977
45  1  2.499981
46  1  2.499963
47  1  2.499974
48  1  2.499993
49  1  2.499997
50  1  2.499999
51  1  2.499998
52  1  2.499989
53  1  2.499984
54  1  2.499990
55  1  2.499997
56  1  2.499995
57  1  2.499990
58  1  2.499996
59  1  2.499998
60  1  2.499999
61  1  2.499997
62  1  2.499992
63  1  2.499995
0  2  2.499998
1  2  2.499991
2  2  2.499987
3  2  2.499977
4  2  2.499966
5  2  2.499960
6  2  2.499958
7  2  2.499967
8  2  2.499989
9  2  2.499984
10  2  2.499977
11  2  2.499985
12  2  2.499994
13  2  2.499997
14  2  2.499999
15  2  2.499998
16  2  2.499998
17  2  2.499995
18  2  2.499995
19  2  2.499998
20  2  2.499994
21  2  2.499981
22  2  2.499988
23  2  2.499994
24  2  2.499985
25  2  2.499985
26  2  2.499995
27  2  2.499998
28  2  2.499997
29  2  2.499995
30  2  2.499984
31  2  2.499975
32  2  2.499986
33  2  2.499983
34  2  2.499979
35  2  2.499994
