# Field snapshot at t = 5
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
41  1  0.046811  0.999312  2.498280  0.000094  -0.005124  -0.000890  0.006823  -0.001134  -0.001208  0.001057  0.003926  -0.001147
42  1  0.045352  0.999422  2.498554  0.000420  0.009959  0.006641  -0.013304  0.008220  0.000038  0.002664  0.003832  0.003192
43  1  0.015455  0.999666  2.499166  0.000322  -0.003070  0.001682  -0.011542  -0.009756  0.000095  0.002064  -0.007317  0.004875
44  1  0.042584  0.999873  2.499682  0.000132  0.001171  0.001672  0.004863  0.004921  -0.003873  0.006183  -0.003311  0.003981
45  1  0.005786  0.999775  2.499436  0.000148  0.007152  0.005851  -0.004983  0.002115  0.003238  0.001371  0.003054  -0.003349
46  1  -0.021317  0.999785  2.499461  0.000220  -0.006554  0.004104  -0.006589  0.005185  0.007099  0.001436  0.006073  0.000426
47  1  0.036880  0.999693  2.499234  0.000300  0.000117  -0.006298  0.006966  -0.001814  -0.012190  0.003157  -0.001835  -0.006852
48  1  0.044120  0.999542  2.498856  0.000204  0.000351  -0.008965  -0.003185  0.000500  0.005905  -0.002816  0.000351  0.008362
49  1  0.014047  0.999607  2.499018  0.000297  -0.011261  -0.010254  -0.001403  0.001040  0.001964  0.001651  -0.005481  0.004999
50  1  0.012245  0.999597  2.498992  0.000175  0.007033  -0.006509  -0.002749  0.003665  0.006579  0.001193  0.001655  0.003794
51  1  0.052210  0.999759  2.499397  0.000383  0.000588  -0.000120  -0.003103  0.000055  -0.008769  -0.011636  -0.012653  -0.000531
52  1  0.043147  0.999741  2.499352  0.000194  -0.000373  0.011302  0.002716  -0.001622  0.003352  0.000152  -0.001772  -0.006461
53  1  -0.004499  0.999832  2.499580  0.000467  0.007826  0.010847  -0.008790  -0.006163  -0.001071  0.012402  0.002985  0.002939
54  1  0.028511  0.999722  2.499305  0.000175  0.003699  -0.000939  0.003757  0.003300  0.007610  -0.003013  0.000303  -0.008260
55  1  -0.036841  0.999409  2.498523  0.000291  -0.000587  0.000637  -0.004254  0.002602  -0.000030  -0.011649  0.001789  0.011259
56  1  0.021762  0.998885  2.497212  0.000249  -0.006897  0.010288  0.005691  -0.000004  0.002061  0.001434  0.002527  -0.007092
57  1  0.042923  0.998830  2.497075  0.000486  -0.000095  0.003754  0.017577  -0.009510  0.005078  -0.003366  0.004811  -0.003473
58  1  0.007378  0.999013  2.497533  0.000276  0.006345  0.005552  -0.002578  0.004967  -0.005991  -0.009538  0.003644  -0.005813
59  1  -0.012592  0.999450  2.498625  0.000250  -0.002264  -0.005631  0.008085  -0.004623  -0.005326  0.001948  -0.004290  0.008717
60  1  -0.022052  0.999420  2.498550  0.000290  0.004747  0.010108  -0.007403  -0.007032  -0.002090  0.000744  -0.005426  -0.005186
61  1  -0.033799  0.999595  2.498987  0.000289  0.006693  -0.008993  0.004620  -0.005010  -0.008769  0.002778  -0.003942  0.004064
62  1  0.021056  0.999661  2.499153  0.000195  0.005717  0.006944  0.002540  0.004536  -0.006107  0.006629  0.001953  0.001342
63  1  0.024399  0.999731  2.499326  0.000327  0.006687  0.007795  0.008931  -0.007405  -0.002675  -0.002121  -0.006746  -0.005431
0  2  -0.021105  0.999475  2.498688  0.000271  -0.004501  -0.005679  -0.000820  -0.009021  0.007545  -0.000789  -0.001962  -0.008664
1  2  0.002217  0.999393  2.498483  0.000381  -0.001602  0.013653  0.003306  0.008936  0.003193  0.004100  0.008085  -0.002918
2  2  0.059827  0.999484  2.498711  0.000405  -0.002322  -0.000832  0.013247  -0.004796  0.007331  0.000732  -0.003001  -0.011725
3  2  -0.023539  0.999312  2.498280  0.000155  -0.000047  0.006211  -0.000072  -0.006093  -0.001957  -0.000509  0.005213  -0.006960
4  2  -0.047067  0.999310  2.498274  0.000318  0.004637  -0.007035  -0.006573  0.009507  -0.004608  -0.008254  0.002200  -0.004346
5  2  0.007754  0.999350  2.498376  0.000172  -0.004550  -0.004927  -0.001193  -0.006645  -0.004690  0.001924  0.005079  0.005443
