# Field snapshot at t = 20 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
19  0  -0.021933  0.999337  2.498343  0.000195  -0.000282  -0.008672  -0.003478  0.000804  -0.007845  0.004775  -0.002047  0.004273
20  0  -0.051369  0.999161  2.497904  0.000127  -0.004365  -0.004337  -0.001674  0.001602  -0.002478  -0.008273  0.002532  -0.001728
21  0  -0.038597  0.998481  2.496203  0.000129  0.000949  0.000240  0.005408  -0.008375  0.001179  0.000942  -0.002830  0.004253
22  0  0.094408  0.998797  2.496993  0.000563  -0.007635  0.006725  -0.007265  -0.011171  -0.014699  0.005206  0.002182  -0.005824
23  0  -0.008809  0.999016  2.497540  0.000148  0.002163  -0.007322  0.000951  0.001112  0.005641  -0.004597  -0.002673  -0.005251
24  0  0.050437  0.999642  2.499105  0.000450  -0.004543  -0.011861  0.006732  0.003896  -0.000329  -0.005814  -0.007673  -0.011620
25  0  -0.019965  0.999503  2.498758  0.000099  0.004906  -0.005355  -0.000985  0.000513  -0.003686  -0.004365  -0.002654  0.002245
26  0  0.002491  0.999676  2.499191  0.000116  0.003602  0.001675  -0.003937  0.000251  0.000039  -0.002840  0.005856  0.006530
27  0  -0.007252  0.999427  2.498567  0.000694  -0.004454  0.012119  0.004225  -0.000348  -0.011319  -0.007461  -0.017640  0.003829
28  0  0.022890  0.999772  2.499429  0.000166  0.001057  -0.004779  0.004546  -0.005908  0.009121  0.000921  0.000371  0.001541
29  0  -0.006056  0.999553  2.498882  0.000417  -0.004099  -0.010314  -0.002818  -0.010910  0.008047  -0.007292  0.002199  0.006670
30  0  0.037823  0.999157  2.497892  0.000447  -0.007952  0.008942  0.006020  -0.008527  -0.010003  -0.001174  0.006382  0.007258
31  0  0.105354  0.999239  2.498097  0.000369  0.005215  -0.005146  0.003281  -0.010314  0.004561  0.005281  0.012029  0.002193
32  0  0.076030  0.999040  2.497600  0.000184  -0.003018  -0.006575  -0.003402  0.005974  -0.003067  0.003260  -0.007681  0.002223
33  0  -0.002390  0.999440  2.498601  0.000214  0.003354  0.000057  0.000800  0.001933  0.008745  -0.007184  -0.002057  0.008158
34  0  -0.017819  0.999784  2.499460  0.000065  -0.003294  -0.002031  -0.000269  -0.001373  -0.001950  0.000953  0.006214  0.002188
35  0  -0.045740  0.999672  2.499179  0.000428  -0.000935  -0.005944  -0.003964  -0.001008  0.006564  -0.008743  0.005979  -0.014820
36  0  0.002543  0.999466  2.498664  0.000204  0.003483  -0.005724  0.000438  0.001018  0.000501  -0.011004  -0.004036  0.004493
37  0  -0.023247  0.999674  2.499185  0.000390  -0.007027  -0.009912  0.004764  0.008184  -0.002138  0.011833  0.000268  -0.002899
38  0  0.035636  0.999659  2.499148  0.000559  -0.011474  0.008904  0.004454  0.016529  -0.004866  0.002315  -0.005049  0.000629
39  0  -0.019913  0.999426  2.498564  0.000314  -0.003493  -0.008786  0.004607  0.000531  -0.006770  0.003287  -0.007820  -0.009260
40  0  -0.073482  0.999427  2.498567  0.000092  -0.000979  0.000281  0.002834  0.003411  0.004577  0.001116  0.002524  -0.006534
41  0  -0.096220  0.999584  2.498960  0.000080  -0.002558  0.000013  0.001673  -0.006167  -0.001698  0.005075  0.001954  0.000635
42  0  -0.068469  0.999416  2.498540  0.000402  -0.006694  0.008284  0.010456  0.000117  -0.002456  -0.007373  -0.005721  0.009276
43  0  -0.074344  0.999492  2.498730  0.000112  -0.008073  -0.001857  -0.001140  -0.001793  -0.005798  -0.000785  -0.000897  0.001838
44  0  -0.058783  0.999542  2.498855  0.000357  0.004657  -0.005182  -0.010034  0.004553  0.002055  -0.002716  -0.013206  0.000776
45  0  -0.028211  0.999610  2.499024  0.000283  0.000214  -0.009357  0.007091  -0.000725  0.005501  0.005012  0.009287  -0.001754
46  0  -0.043933  0.999635  2.499087  0.000707  -0.011434  0.017998  0.000618  -0.010469  0.008625  0.006032  0.004852  -0.002802
47  0  -0.021222  0.999718  2.499295  0.000241  0.006603  -0.007746  0.003779  -0.004165  -0.003683  0.003174  0.003989  0.008124
48  0  -0.061537  0.999698  2.499244  0.000165  0.005380  0.004470  -0.000457  0.000272  0.005993  0.007888  -0.003451  -0.002481
49  0  -0.037240  0.999716  2.499289  0.000198  0.001619  0.007536  -0.000725  -0.002470  -0.004982  -0.006204  0.003771  0.007383
50  0  -0.022018  0.999747  2.499367  0.000365  -0.001871  0.007920  0.005369  0.000157  -0.007124  0.007496  0.003896  0.012146
51  0  0.021065  0.999532  2.498831  0.000306  0.010284  -0.004740  0.009403  -0.006138  -0.005575  0.003816  0.000133  0.002411
52  0  0.046583  0.999395  2.498487  0.000206  0.007049  0.001092  -0.003313  -0.000937  0.011154  -0.001157  -0.000747  0.004118
53  0  0.068935  0.999398  2.498496  0.000113  -0.000386  0.000315  0.002608  0.002606  0.008104  -0.001576  -0.000711  0.005516
54  0  -0.013570  0.999050  2.497624  0.000118  -0.004854  -0.005442  -0.005374  0.004054  -0.002294  0.001243  -0.003386  -0.000887
55  0  -0.000472  0.999353  2.498384  0.000222  -0.001127  -0.001377  -0.009142  -0.001685  0.007566  0.006941  0.003590  0.003811
56  0  -0.039053  0.999238  2.498094  0.000203  0.006452  -0.000648  0.007718  0.003724  -0.005600  -0.004630  0.003705  -0.004571
57  0  -0.089309  0.999146  2.497866  0.000142  -0.007139  0.000585  0.002434  -0.001617  0.008395  0.002696  -0.001535  0.001502
58  0  -0.031263  0.999061  2.497652  0.000246  0.006715  0.002855  0.001913  0.000322  0.005048  -0.009094  0.008308  -0.003499
59  0  0.021554  0.999407  2.498519  0.000148  -0.006042  -0.004826  -0.000285  0.003238  -0.001029  0.001652  -0.004399  0.007353
60  0  0.004350  0.999502  2.498754  0.000266  0.002111  0.005042  0.003989  -0.001723  -0.003204  -0.001371  0.013681  0.004253
61  0  -0.039677  0.999567  2.498917  0.000080  0.000201  0.003063  0.002997  0.003495  -0.002712  -0.000590  0.003329  -0.005500
62  0  0.008017  0.999589  2.498972  0.000201  -0.003907  0.000171  -0.000229  0.000992  -0.005203  -0.001387  0.011987  0.003515
63  0  0.004955  0.999634  2.499086  0.000412  -0.004970  0.005026  -0.001651  0.000979  0.008970  -0.005658  0.015395  -0.002910
0  1  -0.029021  0.999764  2.499411  0.000372  -0.005851  -0.002514  -0.007234  0.007986  0.004249  -0.005684  0.012604  -0.002457
1  1  0.021883  0.999736  2.499339  0.000102  0.000111  0.006967  0.003916  -0.004277  -0.000411  -0.003119  -0.002848  -0.001495
2  1  -0.042753  0.999755  2.499387  0.000135  -0.001366  -0.005837  -0.004863  0.006975  -0.003222  0.000448  0.000783  0.003992
3  1  -0.015955  0.999671  2.499177  0.000510  -0.000177  -0.006324  -0.002217  0.011734  0.011590  -0.000952  -0.009088  0.010462
4  1  0.014582  0.999650  2.499125  0.000133  -0.001790  -0.003780  0.002525  -0.005283  -0.003884  -0.004996  0.001873  -0.006169
5  1  -0.027711  0.999597  2.498993  0.000350  0.004694  0.006126  -0.004949  -0.007170  -0.003714  -0.007388  0.006972  0.009875
6  1  -0.053848  0.999531  2.498827  0.000283  -0.008196  -0.000911  -0.000005  0.003324  -0.002478  -0.008618  0.010277  0.004239
7  1  0.017954  0.999603  2.499008  0.000297  -0.006758  0.005551  0.012294  -0.005350  0.006035  -0.001680  -0.000650  0.000839
8  1  -0.006426  0.999506  2.498766  0.000260  -0.003820  0.004239  -0.006845  0.000328  -0.001049  0.002099  -0.013211  0.000084
9  1  -0.037165  0.999276  2.498190  0.000386  -0.003356  -0.001981  0.014068  -0.000912  -0.002308  0.002430  -0.003507  0.012201
10  1  0.073689  0.999122  2.497804  0.000128  0.004017  0.000263  0.009281  0.001132  -0.003557  -0.000907  0.003260  0.000638
11  1  -0.016452  0.999361  2.498402  0.000233  0.005006  -0.002772  -0.002463  0.005122  -0.009793  -0.007955  0.002058  -0.002067
12  1  0.011372  0.999561  2.498902  0.000116  0.000932  0.003426  0.001905  0.000863  -0.003583  0.007223  -0.004337  0.003905
13  1  0.032929  0.999148  2.497870  0.000223  0.001190  -0.005020  -0.007132  0.002551  -0.000775  0.006329  0.009852  -0.001034
14  1  -0.023007  0.999228  2.498070  0.000578  -0.005296  -0.003863  -0.014652  0.007558  -0.010450  -0.005102  0.011137  0.002025
15  1  -0.010952  0.999014  2.497535  0.000217  -0.002517  -0.004102  -0.004769  0.009100  -0.005313  -0.001984  -0.007289  0.001689
16  1  -0.055816  0.999130  2.497824  0.000161  -0.004413  -0.001622  0.007828  0.000814  0.004361  0.001981  0.001375  0.007221
17  1  0.028052  0.999160  2.497900  0.000374  0.000255  0.002972  0.006152  0.011226  0.000326  0.011390  -0.006867  0.004875
18  1  -0.005535  0.999538  2.498844  0.000118  -0.004037  -0.000398  -0.000454  -0.005558  -0.002428  0.001424  0.005237  -0.005902
19  1  -0.008140  0.999304  2.498259  0.000137  -0.006998  0.001499  -0.003712  0.004673  -0.003569  0.003556  0.002169  0.004509
20  1  0.052989  0.999107  2.497768  0.000030  -0.001459  0.002615  -0.001183  -0.000010  0.004036  0.000361  0.001831  0.000244
21  1  0.058405  0.998798  2.496994  0.000119  0.004127  -0.006134  -0.000594  0.004904  0.000392  0.005147  -0.000185  -0.003604
22  1  0.097133  0.999121  2.497802  0.000228  0.005070  -0.006542  0.003160  0.006201  0.002063  0.000347  0.010013  -0.002556
23  1  0.026119  0.999312  2.498281  0.000293  -0.002210  -0.005155  0.003217  -0.000216  0.012104  0.008138  0.003420  -0.005202
24  1  -0.013283  0.999709  2.499273  0.000252  0.005413  -0.001903  -0.000868  0.013038  -0.004184  0.001587  -0.005096  -0.001594
25  1  0.027525  0.999580  2.498950  0.000257  -0.006993  0.009810  -0.001647  -0.009181  0.001077  -0.001003  0.003565  -0.003091
26  1  -0.045213  0.999771  2.499428  0.000067  0.001345  0.004537  -0.004103  0.000998  0.002422  -0.004220  0.001456  0.000957
27  1  0.002978  0.999544  2.498860  0.000185  0.002653  -0.002206  0.004894  -0.010089  -0.002066  -0.003630  0.003143  -0.004476
28  1  0.059765  0.999508  2.498769  0.000154  -0.007227  -0.002115  0.002249  0.008421  -0.000068  0.001035  -0.002087  -0.004040
29  1  0.027078  0.999516  2.498790  0.000258  0.002406  0.000482  0.001762  0.009489  -0.000988  0.007918  -0.008819  -0.004169
30  1  0.095124  0.999400  2.498499  0.000418  -0.010088  0.009546  0.005976  0.004768  -0.004954  -0.010622  -0.005401  -0.000016
31  1  0.095767  0.999055  2.497638  0.000091  0.001985  -0.001317  -0.004479  -0.006461  0.004258  0.000064  0.000476  0.002371
32  1  0.050015  0.998961  2.497403  0.000230  0.003783  0.001117  0.003519  0.000491  0.010961  0.002565  0.004772  -0.007234
33  1  0.037538  0.999162  2.497905  0.000319  0.006641  0.002249  -0.006388  0.005598  -0.013710  0.000573  0.000006  0.003044
34  1  -0.014254  0.999421  2.498551  0.000190  0.001003  0.010147  0.002880  -0.000498  -0.004994  0.005826  -0.003955  -0.001804
35  1  -0.010110  0.999775  2.499436  0.000192  0.002479  -0.007186  -0.000240  -0.004531  0.006174  -0.006397  0.003441  -0.004764
36  1  0.007474  0.999491  2.498728  0.000174  -0.000078  -0.009705  -0.006715  -0.005414  0.000625  0.000715  0.000148  -0.002048
37  1  0.005265  0.999557  2.498893  0.000303  -0.001015  -0.004146  -0.001388  0.005503  -0.000188  0.005133  0.008838  0.012149
38  1  0.018218  0.999584  2.498960  0.000210  -0.004149  0.005475  0.009330  0.002937  0.006006  -0.002952  0.004372  0.001842
39  1  -0.006100  0.999447  2.498617  0.000313  0.005314  0.005649  0.009454  -0.001464  -0.001328  0.001752  0.005084  -0.011418
40  1  -0.029760  0.999416  2.498539  0.000210  -0.001622  -0.002963  0.005985  0.003692  0.001394  0.005280  -0.005709  -0.009309
41  1  -0.058138  0.999099  2.497748  0.000521  -0.002049  0.001866  0.008420  0.016613  -0.002807  -0.008558  0.008108  -0.004411
42  1  -0.086004  0.998876  2.497191  0.000331  -0.006304  0.005452  0.003968  -0.004900  0.004165  -0.001464  0.014118  0.001813
43  1  -0.001026  0.999154  2.497885  0.000129  -0.004740  -0.003771  -0.002914  -0.000313  0.001445  -0.004308  0.002781  -0.007463
44  1  0.006467  0.999622  2.499056  0.000379  0.005603  -0.004832  -0.003156  -0.001111  0.017498  0.000743  0.002259  0.001080
45  1  -0.027730  0.999800  2.499500  0.000102  -0.000968  -0.000308  0.001700  0.003161  0.002782  -0.001917  0.003319  0.008119
46  1  -0.032664  0.999788  2.499469  0.000112  0.005905  -0.000268  -0.005181  -0.001780  -0.001226  0.005571  -0.003708  0.001031
47  1  -0.019477  0.999229  2.498073  0.000210  -0.005266  0.002809  -0.004805  0.005650  -0.009510  0.001976  -0.000402  -0.004938
48  1  -0.021330  0.999217  2.498043  0.000514  -0.000856  -0.020626  0.001315  0.001423  -0.002922  0.008259  0.000623  -0.002721
49  1  0.017924  0.999245  2.498113  0.000085  -0.002870  0.000956  -0.006888  0.003950  -0.000230  -0.003293  -0.000412  -0.001159
50  1  -0.028039  0.999646  2.499115  0.000233  -0.000013  -0.006320  0.006662  -0.004581  0.000191  -0.003086  0.007561  -0.007811
51  1  -0.021138  0.999661  2.499152  0.000148  -0.005785  -0.004111  0.000898  -0.003238  -0.001583  -0.001259  -0.001701  0.008935
52  1  0.038478  0.999556  2.498891  0.000298  -0.000116  -0.011002  -0.001627  -0.004353  -0.001296  0.008120  0.009109  0.002246
53  1  0.044866  0.999509  2.498772  0.000121  -0.006651  0.004152  0.001869  0.002277  0.005607  0.003164  -0.002970  -0.001011
54  1  0.052146  0.999502  2.498755  0.000436  -0.001246  -0.007791  -0.006195  -0.012939  -0.005837  0.006302  -0.009529  -0.001951
55  1  0.022910  0.999524  2.498809  0.000073  0.001157  -0.001973  -0.006992  -0.000502  -0.000229  -0.002377  -0.002807  -0.002299
56  1  -0.023829  0.999518  2.498796  0.000319  0.006995  0.011248  0.004842  0.000665  -0.006853  -0.002888  0.007431  -0.002960
57  1  -0.042616  0.999621  2.499052  0.000585  0.006505  -0.005163  0.001502  0.001017  -0.001725  -0.017369  0.006555  0.012866
58  1  -0.012794  0.999496  2.498740  0.000166  -0.001847  0.008962  0.000623  -0.003446  -0.007522  -0.001336  -0.002827  -0.002019
59  1  -0.043751  0.999390  2.498474  0.000363  0.002527  0.001808  -0.003220  0.005228  -0.002235  0.007461  -0.015940  -0.000714
60  1  0.031653  0.999595  2.498987  0.000525  -0.006111  0.003798  0.012981  0.008039  0.003495  -0.007765  0.003052  0.012563
61  1  0.002016  0.999641  2.499104  0.000187  -0.001290  0.004862  0.010811  0.000208  0.002368  0.003232  0.005040  0.001777
62  1  0.045012  0.999646  2.499115  0.000200  0.004084  0.001822  -0.001467  -0.009044  -0.000741  0.000948  0.005480  -0.008025
63  1  0.047029  0.999755  2.499388  0.000227  0.000489  -0.006309  -0.009813  0.005583  -0.004684  0.001635  0.001822  0.005632
0  2  0.013535  0.999606  2.499016  0.000174  -0.004120  0.000102  0.001715  0.010198  0.000659  -0.003275  0.001913  0.005915
1  2  -0.013356  0.999822  2.499556  0.000178  -0.007848  -0.001180  0.007188  -0.003307  -0.002320  0.001504  -0.004989  -0.004475
2  2  -0.010092  0.999783  2.499456  0.000306  -0.009434  0.003667  -0.002546  0.008971  -0.000753  0.003762  -0.008920  0.004686
3  2  -0.052561  0.999736  2.499341  0.000395  0.004762  0.004740  -0.002340  0.008802  -0.000494  0.014603  -0.003308  0.006487
4  2  -0.014008  0.999757  2.499393  0.000090  -0.000758  0.005425  0.005441  -0.003155  0.000244  -0.001478  0.002469  -0.003429
5  2  -0.013725  0.999651  2.499126  0.000102  -0.002949  -0.003056  0.001086  -0.008176  -0.002013  0.001626  0.002881  -0.000774
6  2  -0.033339  0.999686  2.499216  0.000220  -0.011111  0.002269  -0.004091  -0.005986  0.003042  0.004726  -0.001476  0.002225
7  2  0.004635  0.999632  2.499081  0.000162  0.004091  -0.005410  -0.000000  0.007579  0.006122  -0.001298  0.004204  0.001191
8  2  0.026801  0.999735  2.499336  0.000093  -0.005272  -0.001503  -0.000039  -0.002046  0.004705  0.001491  -0.002569  0.005296
9  2  0.048632  0.999394  2.498484  0.000293  -0.001019  0.000698  -0.013973  -0.000916  0.005064  -0.004143  0.002352  -0.006868
10  2  -0.024018  0.999274  2.498184  0.000121  0.002377  -0.000869  -0.004549  -0.003377  -0.004917  0.006309  0.003303  -0.002759
11  2  0.056988  0.999425  2.498562  0.000355  0.007875  -0.000879  0.003106  0.001869  0.000015  -0.006743  -0.005978  -0.014082
12  2  0.041179  0.999626  2.499065  0.000395  -0.015311  0.004106  0.004906  -0.007260  -0.000411  -0.004059  -0.005819  0.004040
13  2  -0.012459  0.999209  2.498023  0.000323  -0.005271  -0.000852  -0.000563  0.006846  0.000157  -0.005395  -0.009803  -0.011049
14  2  -0.082508  0.999494  2.498735  0.000270  -0.011221  0.004249  0.005798  0.003205  -0.000421  -0.005083  -0.007168  -0.002157
15  2  -0.060668  0.999693  2.499232  0.000356  0.007134  0.001625  0.006409  -0.006225  -0.006543  0.013271  -0.000295  -0.001783
16  2  -0.092796  0.999447  2.498618  0.000142  0.006384  -0.005622  0.001729  -0.004099  -0.001894  -0.000272  -0.006638  -0.001280
17  2  -0.048900  0.999096  2.497740  0.000221  -0.002699  0.004982  -0.001397  -0.009046  0.004825  -0.000181  -0.000442  -0.009036
18  2  0.036515  0.999171  2.497928  0.000159  0.004888  -0.006144  0.001833  0.004917  -0.002234  0.003642  -0.005828  -0.004230
19  2  0.053904  0.999329  2.498322  0.000173  0.005211  0.006734  0.001542  -0.000246  0.000782  -0.005802  -0.005939  -0.005341
20  2  0.058043  0.999751  2.499378  0.000196  0.010760  -0.003207  -0.006063  0.003833  0.000565  -0.003944  -0.000850  -0.001505
21  2  0.029292  0.999611  2.499029  0.000366  0.000654  -0.000682  0.007065  0.002261  -0.006254  0.000086  0.015748  -0.004786
22  2  0.035936  0.999612  2.499030  0.000265  -0.000169  0.004258  -0.006552  -0.007938  -0.009832  0.003173  -0.003371  0.004788
23  2  0.013701  0.999578  2.498946  0.000210  -0.002581  -0.002006  -0.005607  0.000377  -0.005764  0.008700  0.004604  -0.006167
24  2  0.035269  0.999848  2.499620  0.000165  -0.000140  0.006512  0.005005  -0.002027  0.005513  -0.007790  -0.000904  0.001364
25  2  -0.014303  0.999632  2.499079  0.000107  0.003425  0.004076  -0.000365  -0.005316  -0.001697  0.002809  -0.004240  0.004662
26  2  -0.014077  0.999509  2.498773  0.000074  -0.001760  0.002998  -0.007127  0.001190  -0.001979  -0.000715  0.000653  0.002182
27  2  -0.042345  0.999425  2.498563  0.000081  -0.004161  0.000878  -0.000906  0.006416  -0.001869  -0.002433  0.003363  0.000058
28  2  0.005883  0.999507  2.498768  0.000196  -0.000972  0.005452  0.004967  -0.005291  -0.000875  -0.006804  0.003166  0.007455
29  2  0.062006  0.999496  2.498741  0.000332  0.012044  -0.007835  0.001813  -0.007013  -0.003720  -0.005105  -0.000150  -0.005754
30  2  0.072919  0.999574  2.498935  0.000192  0.006754  -0.005563  0.007619  0.001042  0.002031  0.007013  0.000753  -0.001462
31  2  0.048782  0.998919  2.497297  0.000167  0.008192  0.003307  0.000293  -0.004050  -0.006569  0.004576  -0.001424  -0.002436
32  2  -0.046366  0.999077  2.497694  0.000183  -0.004363  -0.005824  0.006305  -0.004878  -0.000933  0.001096  0.005962  -0.005346
33  2  0.076237  0.999117  2.497793  0.000136  0.001473  0.002548  0.007851  -0.007565  -0.001265  -0.001102  0.001735  0.001505
34  2  0.028633  0.999108  2.497769  0.000163  0.003934  -0.005622  0.001464  -0.000069  -0.005563  0.006561  -0.005407  0.003232
35  2  0.003014  0.999295  2.498237  0.000050  -0.002173  -0.002685  -0.000546  -0.003985  -0.001792  0.001030  -0.001499  -0.003966
36  2  -0.034181  0.999115  2.497787  0.000320  -0.001200  -0.000474  0.011168  0.003116  -0.002560  -0.009765  0.009001  -0.000909
37  2  0.072225  0.999231  2.498079  0.000209  -0.001513  -0.005729  0.001874  -0.008690  0.002054  0.004589  0.006787  -0.004841
38  2  0.026555  0.999569  2.498922  0.000133  0.003946  0.002311  0.000919  0.003156  0.002444  -0.000117  0.009685  0.001312
39  2  -0.008673  0.999746  2.499366  0.000082  -0.005240  0.000294  0.001910  0.001167  0.003121  0.004806  0.003244  0.002417
40  2  -0.045008  0.999718  2.499296  0.000228  -0.000882  0.005641  0.005173  -0.004079  -0.004725  -0.005345  -0.009454  0.003438
41  2  0.018606  0.999314  2.498286  0.000063  -0.005417  0.002007  0.001978  0.002812  0.001189  0.003257  0.002304  -0.000130
42  2  0.033097  0.999223  2.498058  0.000294  0.003865  -0.002238  -0.001066  0.011742  0.005220  0.008119  0.003684  0.005283
43  2  0.009948  0.999357  2.498393  0.000272  -0.013418  -0.005455  0.000637  -0.003163  -0.000374  0.000891  -0.006212  0.003564
44  2  -0.038918  0.999754  2.499385  0.000490  -0.001540  -0.003368  0.001925  0.010602  -0.011785  -0.011369  -0.000621  -0.009567
45  2  -0.043173  0.999666  2.499165  0.000187  0.006001  0.002275  0.003760  0.004152  -0.008513  0.000262  0.004119  -0.004976
46  2  -0.068073  0.999664  2.499161  0.000140  0.000771  0.008334  -0.004431  -0.004737  -0.004380  0.000118  -0.002838  0.000813
47  2  0.012470  0.999180  2.497949  0.000197  0.000877  -0.005524  -0.007883  -0.001285  -0.001016  -0.003713  -0.004428  0.008218
48  2  0.069776  0.999144  2.497859  0.000229  -0.000612  -0.003523  0.000389  -0.003776  0.002940  -0.009744  0.009488  0.002870
49  2  -0.063188  0.999155  2.497888  0.000285  -0.005163  -0.006961  -0.000022  0.002075  -0.002968  -0.008530  -0.009249  0.006230
50  2  -0.004649  0.999044  2.497610  0.000403  -0.003442  -0.004017  -0.011812  -0.004242  0.005232  0.009183  -0.005895  -0.008426
51  2  0.013715  0.999460  2.498649  0.000253  -0.007576  -0.004014  0.001027  -0.000097  -0.008652  -0.008198  -0.005924  0.001252
52  2  -0.013687  0.999416  2.498541  0.000174  -0.001444  0.011190  0.003147  0.004208  -0.001269  -0.002439  -0.001071  -0.003284
53  2  -0.012580  0.999375  2.498437  0.000294  -0.006421  -0.008517  -0.006936  0.000334  0.008828  0.007287  0.001041  0.000375
54  2  0.055437  0.999322  2.498305  0.000078  -0.000987  0.001332  0.000755  0.001474  -0.001935  -0.007598  -0.002764  -0.001810
55  2  -0.013373  0.998982  2.497456  0.000216  0.003062  0.001098  -0.010176  -0.005958  0.000876  -0.003701  0.000831  0.007145
56  2  0.006875  0.999475  2.498687  0.000098  0.003648  -0.003087  -0.001728  0.004216  -0.002479  0.005179  -0.002771  -0.003765
57  2  -0.028940  0.999537  2.498842  0.000192  0.002554  -0.005543  -0.005562  -0.002188  -0.002824  -0.007148  -0.007717  -0.000152
58  2  -0.072692  0.999746  2.499364  0.000159  0.001671  -0.003514  0.001527  -0.002119  -0.005052  -0.002717  0.008464  0.005685
59  2  -0.006057  0.999293  2.498232  0.000222  0.000729  0.000776  -0.002614  0.011034  0.001174  -0.001680  -0.003143  0.008818
60  2  0.040567  0.999654  2.499135  0.000182  -0.001196  -0.008767  0.002906  0.003011  0.001231  0.000880  0.006031  -0.006922
61  2  -0.025738  0.999687  2.499217  0.000142  0.001198  0.001743  -0.006170  -0.003545  -0.000299  0.003565  -0.007922  0.003417
62  2  0.006366  0.999569  2.498921  0.000291  -0.006829  0.001298  -0.000672  -0.003232  -0.000592  0.010972  0.003340  -0.009988
63  2  -0.002021  0.999550  2.498874  0.000396  0.006230  -0.004128  0.004449  -0.002641  0.004374  -0.005606  -0.002789  -0.015984
0  3  -0.009121  0.999609  2.499023  0.000281  0.001886  0.004131  -0.007395  0.005153  0.004714  -0.000030  0.009899  0.007685
1  3  -0.007642  0.999885  2.499712  0.000071  0.000124  0.000896  0.000015  -0.001543  -0.002968  -0.006334  -0.003859  -0.001973
2  3  -0.023611  0.999896  2.499741  0.000236  -0.005979  0.006368  -0.008221  0.003269  0.005298  0.001669  -0.006725  -0.002397
3  3  0.000049  0.999814  2.499535  0.000253  -0.000401  0.009704  0.007614  0.006185  -0.005658  -0.004563  -0.000369  0.003152
4  3  0.022198  0.999793  2.499484  0.000307  -0.000122  -0.008905  0.005207  0.002276  0.008781  -0.003189  -0.009895  -0.003131
5  3  0.011598  0.999717  2.499292  0.000212  0.001641  0.003743  -0.004154  -0.007939  -0.000710  0.000944  -0.004503  -0.009647
6  3  -0.051437  0.999772  2.499429  0.000050  -0.002779  0.001281  -0.001051  -0.005709  0.001644  -0.001165  -0.001744  0.000021
7  3  -0.002643  0.999670  2.499174  0.000209  -0.007374  -0.003250  0.001022  0.005026  0.001634  0.003782  0.009570  0.002959
