time,norm,norm_error,E_total,E_kin,E_pot,pos_x_re,pos_x_im,pos_y_re,pos_y_im,mom_x_re,mom_x_im,mom_y_re,mom_y_im,R_avg,R_max,R_min,R_var,norm_valid,energy_valid
0,0.9999991858,-8.141602048e-07,1.139211446,0.1415164487,0.9976949971,64.00994791,0,127.9998959,0,5.775342014e-09,1.636513908e-18,8.33022037e-09,2.299773664e-17,0.9997548319,1,0,4.138004283e-05,1,1
0.5,0.9999846845,-1.531547835e-05,1.139312575,0.1415279185,0.9977846564,64.50237552,0,127.9980445,0,-8.20919384e-05,1.8829405e-18,-2.214052629e-05,-1.767982844e-16,0.9997472994,1,0,4.162124577e-05,1,1
1,0.9999701429,-2.985713205e-05,1.139766118,0.1415489774,0.9982171406,64.9587903,0,127.9961887,0,-0.0003131995767,-2.640788503e-18,-6.097888808e-05,-2.573211917e-16,0.9997352001,1,0,5.624800848e-05,1,1
1.5,0.999955946,-4.40540101e-05,1.140219517,0.1415545522,0.9986649647,65.3541263,0,127.9943786,0,-0.0005987849178,-1.457183853e-18,-7.329834183e-05,-4.20648914e-17,0.9997400634,1,0,4.192621558e-05,1,1
2,0.9999412354,-5.876463931e-05,1.140443618,0.1415490143,0.998894604,65.67921661,0,127.9925036,0,-0.0008965455257,8.078782854e-19,-6.894692148e-05,-9.603736598e-18,0.9997419408,1,0,4.18359552e-05,1,1
2.5,0.9999262501,-7.374993282e-05,1.141213877,0.1415408041,0.999673073,65.94055295,0,127.9905956,0,-0.001075168154,-1.510044858e-18,-5.316327814e-05,1.690771755e-16,0.9997317676,1,0,5.644268422e-05,1,1
3,0.9999110013,-8.899869966e-05,1.141412382,0.1415344417,0.9998779403,66.15498219,0,127.9886556,0,-0.001164643749,8.556006676e-19,-3.014402241e-05,1.589604633e-17,0.999746764,1,0,4.167063741e-05,1,1
3.5,0.9998955138,-0.0001044862164,1.141412108,0.141529858,0.99988225,66.34263101,0,127.9866861,0,-0.001178181983,-7.646971117e-20,-1.603155533e-05,3.171247161e-17,0.9997456694,1,0,4.171308472e-05,1,1
4,0.999880218,-0.0001197819867,1.141331443,0.1415268584,0.9998045848,66.52108022,0,127.9847425,0,-0.001150671145,-9.521019565e-19,-1.20612923e-05,-1.681857088e-16,0.9997398185,1,0,5.597723072e-05,1,1
4.5,0.9998647638,-0.0001352361879,1.141253099,0.1415245273,0.9997285717,66.7022432,0,127.9827798,0,-0.001112993837,-2.548857962e-19,-1.544426335e-05,-9.263706523e-17,0.9997441787,1,0,4.183262283e-05,1,1
5,0.9998488541,-0.0001511458777,1.141186137,0.1415222841,0.9996638533,66.89220614,0,127.9807604,0,-0.001088919014,-5.051151646e-19,-1.896111674e-05,1.066289163e-16,0.9997489665,1,0,4.159521725e-05,1,1
5.5,0.9998328557,-0.0001671443112,1.141165377,0.1415198331,0.9996455444,67.09269044,0,127.9787308,0,-0.001079877632,-1.777018935e-18,-2.240348061e-05,-5.614965702e-17,0.9997211797,1,0,5.671147696e-05,1,1
6,0.9998165036,-0.0001834963843,1.141063522,0.1415170005,0.999546521,67.30285834,0,127.9766566,0,-0.001084335314,1.253590021e-19,-2.766831376e-05,2.296762955e-16,0.9997432058,1,0,4.181427203e-05,1,1
