# Timeseries for σ = 3.000000e+00
# step  t  R_global  L
84  0.840000  0.049194  448.932556
85  0.850000  0.048575  440.736969
86  0.860000  0.046298  430.307556
87  0.870000  0.043231  424.378296
88  0.880000  0.043131  426.236267
89  0.890000  0.037974  421.966553
90  0.900000  0.037761  423.774841
91  0.910000  0.034790  424.974487
92  0.920000  0.036109  432.605774
93  0.930000  0.036276  434.783569
94  0.940000  0.036018  441.443878
95  0.950000  0.033475  442.138367
96  0.960000  0.031179  440.962830
97  0.970000  0.029362  440.563873
98  0.980000  0.026297  436.080688
99  0.990000  0.025847  432.911133
100  1.000000  0.027428  431.890686
101  1.010000  0.026025  434.783691
102  1.020000  0.025265  430.669373
103  1.030000  0.025227  431.853729
104  1.040000  0.024233  427.419861
105  1.050000  0.022877  422.565735
106  1.060000  0.022277  419.518524
107  1.070000  0.021987  425.907959
108  1.080000  0.020852  422.057281
109  1.090000  0.021261  423.859375
110  1.100000  0.021761  424.453705
111  1.110000  0.023456  429.222015
112  1.120000  0.024462  429.838654
113  1.130000  0.025568  434.439392
114  1.140000  0.024005  436.333252
115  1.150000  0.020646  435.496185
116  1.160000  0.021823  434.521027
117  1.170000  0.022211  438.187042
118  1.180000  0.020182  432.190552
119  1.190000  0.020381  431.412415
120  1.200000  0.018868  429.361542
121  1.210000  0.017723  428.809570
122  1.220000  0.019295  426.358032
123  1.230000  0.016906  436.044891
124  1.240000  0.015253  443.309235
125  1.250000  0.014332  442.191559
126  1.260000  0.015378  442.504639
127  1.270000  0.016455  447.517731
128  1.280000  0.015855  443.350647
129  1.290000  0.014104  441.612457
130  1.300000  0.014242  435.207794
131  1.310000  0.010426  437.942780
132  1.320000  0.010648  440.809174
133  1.330000  0.010553  436.164642
134  1.340000  0.011169  435.251953
135  1.350000  0.009894  442.305878
136  1.360000  0.010424  442.692413
137  1.370000  0.012720  439.585754
138  1.380000  0.012749  441.041656
139  1.390000  0.011699  439.517365
140  1.400000  0.011734  443.100250
141  1.410000  0.011707  440.597717
142  1.420000  0.011734  441.820465
143  1.430000  0.015643  438.213379
144  1.440000  0.014886  441.586273
145  1.450000  0.018535  441.262756
146  1.460000  0.018304  440.053314
147  1.470000  0.018243  436.201813
148  1.480000  0.017337  431.362946
149  1.490000  0.018126  419.833740
150  1.500000  0.018992  435.311432
151  1.510000  0.019850  429.361969
152  1.520000  0.019891  427.712982
153  1.530000  0.021310  430.271667
154  1.540000  0.018766  426.944946
155  1.550000  0.018417  428.468475
156  1.560000  0.020006  436.589203
157  1.570000  0.016389  445.936340
158  1.580000  0.016228  457.361664
159  1.590000  0.012206  460.513977
160  1.600000  0.012450  453.114746
161  1.610000  0.010335  454.659485
162  1.620000  0.008821  468.397827
163  1.630000  0.011559  466.799500
164  1.640000  0.011852  461.517303
165  1.650000  0.014193  454.412628
166  1.660000  0.013330  448.344604
167  1.670000  0.012280  440.034027
168  1.680000  0.011976  433.670654
169  1.690000  0.011777  433.318329
170  1.700000  0.012953  439.399506
171  1.710000  0.013662  437.353271
172  1.720000  0.014248  433.333527
173  1.730000  0.015079  436.025299
174  1.740000  0.016345  428.194427
175  1.750000  0.017026  424.389313
176  1.760000  0.016828  421.476562
177  1.770000  0.015975  426.645905
178  1.780000  0.016630  424.444122
179  1.790000  0.012988  424.019196
180  1.800000  0.015292  429.067932
181  1.810000  0.017174  431.568787
182  1.820000  0.017259  424.176666
183  1.830000  0.016216  421.679016
184  1.840000  0.015547  421.628601
185  1.850000  0.015106  417.467560
186  1.860000  0.012558  423.396851
187  1.870000  0.014950  426.533997
188  1.880000  0.014661  429.785156
189  1.890000  0.012773  426.747589
190  1.900000  0.012488  422.685974
191  1.910000  0.011942  421.173218
192  1.920000  0.009229  428.718292
193  1.930000  0.009363  431.839905
194  1.940000  0.009738  430.171600
195  1.950000  0.007414  427.517303
196  1.960000  0.006510  434.707581
197  1.970000  0.006593  433.358002
198  1.980000  0.006931  436.405243
199  1.990000  0.007813  436.976105
200  2.000000  0.007443  444.661163
201  2.010000  0.007389  435.437225
202  2.020000  0.004430  427.678864
203  2.030000  0.004475  432.085907
204  2.040000  0.003302  428.785004
205  2.050000  0.005228  422.353180
206  2.060000  0.001881  425.251892
207  2.070000  0.002609  421.394562
208  2.080000  0.001634  425.612244
209  2.090000  0.001778  429.187378
210  2.100000  0.002339  423.022827
211  2.110000  0.003347  426.070312
212  2.120000  0.003054  425.289886
213  2.130000  0.002982  438.927032
214  2.140000  0.001276  435.085693
215  2.150000  0.002391  439.258087
216  2.160000  0.000356  439.810791
217  2.170000  0.002803  441.281799
218  2.180000  0.003209  441.212524
219  2.190000  0.004132  430.945770
220  2.200000  0.007184  436.110626
221  2.210000  0.007447  437.119293
222  2.220000  0.006700  432.361359
223  2.230000  0.006543  431.439575
224  2.240000  0.006093  435.015076
225  2.250000  0.008879  429.821381
226  2.260000  0.008434  425.968353
227  2.270000  0.010539  426.342194
228  2.280000  0.010451  427.767883
229  2.290000  0.009939  435.704315
230  2.300000  0.011284  434.745361
231  2.310000  0.012520  445.787750
232  2.320000  0.009334  436.279938
233  2.330000  0.010206  439.788544
234  2.340000  0.007783  436.930542
235  2.350000  0.004996  434.062592
236  2.360000  0.004928  436.117035
237  2.370000  0.002217  440.960083
238  2.380000  0.003841  440.086212
239  2.390000  0.002641  446.570679
240  2.400000  0.004014  447.347809
241  2.410000  0.003789  443.074860
242  2.420000  0.003431  443.055115
243  2.430000  0.001719  442.256531
244  2.440000  0.004784  439.047577
245  2.450000  0.007941  441.946442
246  2.460000  0.009260  443.024475
247  2.470000  0.009077  447.944489
248  2.480000  0.007512  453.103455
249  2.490000  0.008944  448.050323
250  2.500000  0.008067  451.022125
251  2.510000  0.007133  455.254425
252  2.520000  0.008424  457.706604
253  2.530000  0.007075  459.690887
254  2.540000  0.006784  464.832245
255  2.550000  0.007063  461.435730
256  2.560000  0.009024  464.238251
257  2.570000  0.006050  465.515808
258  2.580000  0.008466  461.519043
259  2.590000  0.009939  460.244629
260  2.600000  0.013182  448.793701
261  2.610000  0.012424  450.536530
262  2.620000  0.014848  453.823669
263  2.630000  0.014689  444.980591
264  2.640000  0.013852  447.495178
265  2.650000  0.014994  443.092896
266  2.660000  0.016384  443.970734
267  2.670000  0.013473  441.954681
268  2.680000  0.010573  441.512421
269  2.690000  0.010521  439.194611
270  2.700000  0.008850  443.329254
271  2.710000  0.007141  436.702332
272  2.720000  0.006264  438.964294
273  2.730000  0.006690  448.748260
274  2.740000  0.007415  442.917114
275  2.750000  0.006217  436.416138
276  2.760000  0.006999  429.104553
277  2.770000  0.008931  428.326263
278  2.780000  0.010081  430.630310
279  2.790000  0.007738  431.310791
280  2.800000  0.005708  425.315948
281  2.810000  0.003339  424.624756
282  2.820000  0.003566  426.096588
283  2.830000  0.004045  428.714355
284  2.840000  0.004483  430.839874
285  2.850000  0.003130  425.294708
286  2.860000  0.004026  429.879608
287  2.870000  0.005248  419.356659
288  2.880000  0.006882  420.702240
289  2.890000  0.007260  424.712646
290  2.900000  0.009341  429.403778
291  2.910000  0.009468  432.856720
292  2.920000  0.009898  433.591797
293  2.930000  0.007694  428.614044
294  2.940000  0.006569  428.443329
295  2.950000  0.007901  431.494476
296  2.960000  0.005647  430.730286
297  2.970000  0.004582  430.457153
298  2.980000  0.005563  425.835815
299  2.990000  0.007309  429.559174
300  3.000000  0.006142  426.166077
301  3.010000  0.005421  428.227142
302  3.020000  0.005164  425.809784
303  3.030000  0.007928  425.477203
304  3.040000  0.007564  416.626129
305  3.050000  0.007957  430.281250
306  3.060000  0.008683  430.996368
307  3.070000  0.006962  433.439911
308  3.080000  0.007574  433.021240
309  3.090000  0.007291  435.833740
310  3.100000  0.008719  441.763794
311  3.110000  0.006401  436.850739
312  3.120000  0.006770  430.700439
313  3.130000  0.008038  443.219879
314  3.140000  0.006191  447.307953
315  3.150000  0.007640  453.560883
316  3.160000  0.008373  454.939941
317  3.170000  0.006297  455.882385
318  3.180000  0.004595  449.913452
319  3.190000  0.004999  440.078003
320  3.200000  0.005717  441.830383
321  3.210000  0.004497  436.380188
322  3.220000  0.004429  434.035522
323  3.230000  0.004529  433.807983
324  3.240000  0.006227  428.376923
325  3.250000  0.006745  426.557709
326  3.260000  0.007040  426.361908
327  3.270000  0.008059  423.383728
328  3.280000  0.008253  421.910217
329  3.290000  0.007976  423.861481
330  3.300000  0.008369  423.054718
331  3.310000  0.008590  425.249939
332  3.320000  0.009160  422.884888
333  3.330000  0.008745  425.587677
334  3.340000  0.011098  428.429657
335  3.350000  0.012583  429.201904
336  3.360000  0.012353  423.959381
337  3.370000  0.011341  422.457916
338  3.380000  0.011508  419.171173
339  3.390000  0.009197  417.992249
340  3.400000  0.008703  424.169525
341  3.410000  0.006927  423.263977
342  3.420000  0.011078  420.997681
343  3.430000  0.013782  418.970673
344  3.440000  0.014583  417.179352
345  3.450000  0.018815  419.878479
346  3.460000  0.020356  421.716248
347  3.470000  0.018769  411.502899
348  3.480000  0.014064  412.870300
349  3.490000  0.012400  418.726776
350  3.500000  0.010078  417.213562
351  3.510000  0.010604  425.304260
352  3.520000  0.015758  436.379883
353  3.530000  0.015556  432.021423
354  3.540000  0.015933  430.165527
355  3.550000  0.014340  430.785461
356  3.560000  0.013061  431.434143
357  3.570000  0.014681  425.980072
358  3.580000  0.014450  423.543488
359  3.590000  0.013900  423.427734
360  3.600000  0.016493  423.586609
361  3.610000  0.019093  427.163635
362  3.620000  0.017480  426.796967
363  3.630000  0.015443  425.084686
364  3.640000  0.016591  431.411102
365  3.650000  0.015835  423.753723
366  3.660000  0.018111  429.525208
367  3.670000  0.016689  428.574738
368  3.680000  0.017794  427.393555
369  3.690000  0.018238  422.576294
370  3.700000  0.016568  425.348907
371  3.710000  0.015981  424.810760
372  3.720000  0.016212  437.841400
373  3.730000  0.017301  428.888580
374  3.740000  0.015960  432.567352
375  3.750000  0.015793  426.324677
376  3.760000  0.015933  427.899750
377  3.770000  0.014762  424.278503
378  3.780000  0.014783  422.761597
379  3.790000  0.015973  425.867401
380  3.800000  0.014688  433.411560
381  3.810000  0.014999  433.851746
382  3.820000  0.017465  426.044983
383  3.830000  0.017269  430.848938
384  3.840000  0.018026  432.794342
385  3.850000  0.016590  430.032471
386  3.860000  0.016646  430.569672
387  3.870000  0.016067  434.249847
388  3.880000  0.014084  441.948334
389  3.890000  0.015469  443.788544
390  3.900000  0.016163  449.161285
391  3.910000  0.016723  444.637177
392  3.920000  0.016199  440.078430
393  3.930000  0.015330  439.046051
394  3.940000  0.014271  443.489319
395  3.950000  0.014043  446.598907
396  3.960000  0.013188  438.421539
397  3.970000  0.012316  431.936554
398  3.980000  0.015252  423.855835
399  3.990000  0.014498  433.452087
400  4.000000  0.011269  423.890747
401  4.010000  0.012804  431.726135
402  4.020000  0.009118  432.234375
403  4.030000  0.009456  436.529449
404  4.040000  0.011709  448.454773
405  4.050000  0.012217  460.068237
406  4.060000  0.012316  456.996918
407  4.070000  0.011181  464.666748
408  4.080000  0.009892  464.501434
409  4.090000  0.010742  463.202606
410  4.100000  0.010257  458.892822
411  4.110000  0.009375  458.744812
412  4.120000  0.011316  462.775604
413  4.130000  0.013762  463.652496
414  4.140000  0.014475  465.952362
415  4.150000  0.013819  463.897522
416  4.160000  0.015416  461.178223
417  4.170000  0.018368  455.745667
418  4.180000  0.017292  447.580048
419  4.190000  0.015047  447.558777
420  4.200000  0.016467  448.888000
421  4.210000  0.017574  449.950348
422  4.220000  0.019833  438.580688
423  4.230000  0.021827  442.721405
424  4.240000  0.019894  443.779755
425  4.250000  0.021790  434.814972
426  4.260000  0.022421  434.666199
427  4.270000  0.020803  428.188934
428  4.280000  0.017502  428.604248
429  4.290000  0.017643  425.451141
430  4.300000  0.017401  423.408630
431  4.310000  0.018241  429.891724
432  4.320000  0.016919  432.126221
433  4.330000  0.016064  434.462616
434  4.340000  0.014932  438.929535
435  4.350000  0.014138  443.551086
436  4.360000  0.014583  437.462769
437  4.370000  0.014582  440.104095
438  4.380000  0.014764  444.777985
439  4.390000  0.015113  445.160034
440  4.400000  0.016104  449.081970
441  4.410000  0.017934  439.846100
442  4.420000  0.018353  428.042511
443  4.430000  0.018338  427.177582
444  4.440000  0.018063  426.995178
445  4.450000  0.014914  431.186432
446  4.460000  0.013453  424.562256
447  4.470000  0.014449  424.997986
448  4.480000  0.013546  428.525391
449  4.490000  0.014893  430.490509
450  4.500000  0.013146  429.740356
451  4.510000  0.010994  439.199158
452  4.520000  0.012055  444.260010
453  4.530000  0.012349  455.636017
454  4.540000  0.013158  454.962524
455  4.550000  0.013175  462.209747
456  4.560000  0.014233  462.147430
457  4.570000  0.016714  456.949036
458  4.580000  0.017306  450.578033
459  4.590000  0.019041  446.236603
460  4.600000  0.020671  444.946625
461  4.610000  0.019916  445.480377
462  4.620000  0.020698  443.441315
463  4.630000  0.023177  444.547516
464  4.640000  0.020874  440.777893
465  4.650000  0.021814  445.495728
466  4.660000  0.021383  450.350342
467  4.670000  0.019632  450.752411
468  4.680000  0.019879  453.223022
469  4.690000  0.017357  452.495605
470  4.700000  0.013785  448.649567
471  4.710000  0.013096  450.470551
472  4.720000  0.013119  459.487762
473  4.730000  0.011814  458.756378
474  4.740000  0.015102  455.645416
475  4.750000  0.014794  455.803802
476  4.760000  0.017586  457.122894
477  4.770000  0.017808  456.119232
478  4.780000  0.019069  450.451996
479  4.790000  0.014579  439.702545
480  4.800000  0.013705  434.557709
481  4.810000  0.015010  440.403137
482  4.820000  0.012405  439.543701
483  4.830000  0.014508  436.463379
484  4.840000  0.012097  439.966827
485  4.850000  0.010212  440.711151
486  4.860000  0.012401  434.306244
487  4.870000  0.010995  440.997223
488  4.880000  0.010221  445.185944
489  4.890000  0.006591  445.237396
490  4.900000  0.006355  451.232910
491  4.910000  0.009295  448.939453
492  4.920000  0.010310  442.679138
493  4.930000  0.012406  444.414398
494  4.940000  0.011991  450.405853
495  4.950000  0.011262  445.665741
496  4.960000  0.011928  445.213379
497  4.970000  0.013293  446.117340
498  4.980000  0.011297  445.027679
499  4.990000  0.012336  451.083008
500  5.000000  0.015143  447.998810
501  5.010000  0.014729  446.797485
502  5.020000  0.014406  442.263611
503  5.030000  0.013032  436.119171
504  5.040000  0.014978  437.665161
505  5.050000  0.015532  438.668579
506  5.060000  0.015634  446.459686
507  5.070000  0.013671  446.724670
508  5.080000  0.015328  436.992279
509  5.090000  0.017812  432.826721
510  5.100000  0.019060  441.000854
511  5.110000  0.018279  439.086975
512  5.120000  0.017336  445.230713
513  5.130000  0.020025  447.158600
514  5.140000  0.019716  447.548126
515  5.150000  0.019530  455.038635
516  5.160000  0.022053  453.225128
517  5.170000  0.022147  450.003021
518  5.180000  0.020369  446.395325
519  5.190000  0.020473  439.139496
520  5.200000  0.021661  434.285461
521  5.210000  0.021183  436.249176
522  5.220000  0.019624  434.194885
523  5.230000  0.020945  439.788391
524  5.240000  0.020692  436.222931
525  5.250000  0.022284  430.560944
526  5.260000  0.022775  426.461243
527  5.270000  0.024112  420.176117
528  5.280000  0.023514  412.190094
529  5.290000  0.024560  415.397919
530  5.300000  0.021595  416.403107
531  5.310000  0.017913  413.657990
532  5.320000  0.015286  413.857513
533  5.330000  0.015529  416.918610
534  5.340000  0.015189  420.383331
535  5.350000  0.015614  419.135437
536  5.360000  0.016962  417.464264
537  5.370000  0.016092  417.145294
538  5.380000  0.015356  425.090332
539  5.390000  0.016400  432.413361
540  5.400000  0.017219  425.678650
541  5.410000  0.018601  428.783478
542  5.420000  0.019999  430.065399
543  5.430000  0.019872  431.034668
544  5.440000  0.018247  430.618683
545  5.450000  0.019062  436.726349
546  5.460000  0.019346  432.873688
547  5.470000  0.021412  439.100220
548  5.480000  0.018493  439.252655
549  5.490000  0.020441  437.362000
550  5.500000  0.019628  436.029510
551  5.510000  0.019060  440.656189
552  5.520000  0.018403  443.363586
553  5.530000  0.017032  443.847260
554  5.540000  0.014800  446.822815
555  5.550000  0.015210  446.267365
556  5.560000  0.016189  453.669678
557  5.570000  0.018742  459.600311
558  5.580000  0.019361  461.987305
559  5.590000  0.017894  463.039429
560  5.600000  0.018770  460.541138
561  5.610000  0.018101  456.975281
562  5.620000  0.017067  456.098938
563  5.630000  0.018924  455.460144
564  5.640000  0.019045  462.052673
565  5.650000  0.020874  464.664246
566  5.660000  0.020240  459.613190
567  5.670000  0.020062  462.415497
568  5.680000  0.023568  467.978394
569  5.690000  0.022467  464.741516
570  5.700000  0.021380  449.883942
571  5.710000  0.021604  449.909943
572  5.720000  0.020520  462.712158
573  5.730000  0.018434  459.462463
574  5.740000  0.015551  452.090576
575  5.750000  0.015945  449.765900
576  5.760000  0.015768  450.516174
577  5.770000  0.019231  448.641327
578  5.780000  0.021210  449.245941
579  5.790000  0.018832  455.789795
580  5.800000  0.018384  453.472412
581  5.810000  0.013853  460.846375
582  5.820000  0.013766  457.794678
583  5.830000  0.013620  463.030182
584  5.840000  0.013466  453.288727
585  5.850000  0.013341  451.387085
586  5.860000  0.014773  454.853851
587  5.870000  0.013113  451.211212
588  5.880000  0.011773  453.922363
589  5.890000  0.011875  453.024658
590  5.900000  0.009214  442.123199
591  5.910000  0.009879  444.126831
592  5.920000  0.008705  443.951935
593  5.930000  0.008427  451.208557
594  5.940000  0.007270  455.099243
595  5.950000  0.010082  459.455109
596  5.960000  0.007651  458.004669
597  5.970000  0.008034  461.916931
598  5.980000  0.009220  453.020203
599  5.990000  0.008056  444.469818
600  6.000000  0.007558  438.393097
601  6.010000  0.009168  431.499298
602  6.020000  0.009218  427.685211
603  6.030000  0.007852  422.401642
604  6.040000  0.005943  430.052002
605  6.050000  0.007653  434.750549
606  6.060000  0.006245  427.954712
607  6.070000  0.010211  435.889435
608  6.080000  0.007626  437.667847
609  6.090000  0.007857  429.788483
610  6.100000  0.009049  430.644501
611  6.110000  0.011130  434.900787
612  6.120000  0.012218  434.292358
613  6.130000  0.013508  436.907745
614  6.140000  0.012178  435.359406
615  6.150000  0.010034  436.156403
616  6.160000  0.009046  437.923676
617  6.170000  0.009245  434.445923
618  6.180000  0.008756  439.229980
619  6.190000  0.006479  435.914215
620  6.200000  0.009790  434.419556
621  6.210000  0.010492  430.966919
622  6.220000  0.011420  435.331116
623  6.230000  0.012314  440.445618
624  6.240000  0.012813  438.408813
625  6.250000  0.010043  439.901276
626  6.260000  0.009735  439.845093
627  6.270000  0.009988  441.948883
628  6.280000  0.010064  441.776062
629  6.290000  0.008716  443.285309
630  6.300000  0.010084  439.818512
631  6.310000  0.011474  439.076935
632  6.320000  0.011052  439.220917
633  6.330000  0.010748  439.512115
634  6.340000  0.009524  444.954834
635  6.350000  0.012440  445.087372
636  6.360000  0.011566  444.563629
637  6.370000  0.011684  445.141968
638  6.380000  0.013400  440.222137
639  6.390000  0.010919  442.305573
640  6.400000  0.012147  440.092651
641  6.410000  0.013493  434.107117
642  6.420000  0.016305  437.233765
643  6.430000  0.016138  437.668427
644  6.440000  0.014159  443.934082
645  6.450000  0.012331  439.623016
646  6.460000  0.009701  430.849457
647  6.470000  0.009728  433.337646
648  6.480000  0.008485  434.287262
649  6.490000  0.005236  430.512604
650  6.500000  0.004028  435.038025
651  6.510000  0.002437  432.902588
652  6.520000  0.004349  423.012024
653  6.530000  0.004040  422.400818
654  6.540000  0.004398  425.322449
655  6.550000  0.004987  432.994385
656  6.560000  0.005263  439.033966
657  6.570000  0.005164  443.276154
658  6.580000  0.004932  443.947723
659  6.590000  0.004850  436.599915
660  6.600000  0.004820  428.634583
661  6.610000  0.004560  424.315643
662  6.620000  0.006159  417.203857
663  6.630000  0.003852  424.880798
664  6.640000  0.005981  424.916718
665  6.650000  0.009093  418.094971
666  6.660000  0.013138  425.722900
667  6.670000  0.014925  422.315704
668  6.680000  0.015369  423.090088
669  6.690000  0.017020  427.856598
670  6.700000  0.015817  429.453430
671  6.710000  0.016472  432.913605
672  6.720000  0.017897  436.553406
673  6.730000  0.018147  431.066437
674  6.740000  0.020270  433.007629
675  6.750000  0.018666  429.934448
676  6.760000  0.018858  431.212982
677  6.770000  0.018325  436.757538
678  6.780000  0.015899  437.573364
679  6.790000  0.015491  435.942505
680  6.800000  0.012615  436.150604
681  6.810000  0.012516  437.418182
682  6.820000  0.012141  444.949127
683  6.830000  0.010506  446.453003
684  6.840000  0.009721  445.341217
685  6.850000  0.010902  446.204773
686  6.860000  0.011831  445.418701
687  6.870000  0.010224  448.266876
688  6.880000  0.008653  446.210449
689  6.890000  0.009717  441.933380
690  6.900000  0.010310  438.713287
691  6.910000  0.013617  441.765686
692  6.920000  0.011870  442.244293
693  6.930000  0.012147  442.934875
694  6.940000  0.011722  457.276672
695  6.950000  0.011869  461.995972
696  6.960000  0.012205  462.334564
697  6.970000  0.013521  465.155670
698  6.980000  0.012627  461.862915
699  6.990000  0.015993  463.472473
700  7.000000  0.018320  462.536713
701  7.010000  0.017143  452.082764
702  7.020000  0.017590  453.879211
703  7.030000  0.017674  448.349060
704  7.040000  0.018271  459.546509
705  7.050000  0.017633  451.711609
706  7.060000  0.021572  453.161743
707  7.070000  0.018820  446.781830
708  7.080000  0.017662  451.677490
709  7.090000  0.019885  446.811340
710  7.100000  0.016242  442.393005
711  7.110000  0.015478  444.269135
712  7.120000  0.016814  448.790924
713  7.130000  0.012559  444.575287
714  7.140000  0.014143  445.128265
715  7.150000  0.013315  445.164825
716  7.160000  0.012755  446.205322
717  7.170000  0.013863  442.568573
718  7.180000  0.012867  441.142487
719  7.190000  0.013407  440.147247
720  7.200000  0.012223  434.542511
721  7.210000  0.014025  439.759003
722  7.220000  0.013837  436.446014
723  7.230000  0.012605  434.356384
724  7.240000  0.013579  431.703094
725  7.250000  0.011237  433.991669
726  7.260000  0.013931  429.347687
727  7.270000  0.012190  419.890686
728  7.280000  0.013781  425.158691
729  7.290000  0.014725  424.182587
730  7.300000  0.012280  423.114746
731  7.310000  0.011090  424.290527
732  7.320000  0.010748  426.680664
733  7.330000  0.010139  431.835144
734  7.340000  0.011617  437.088867
735  7.350000  0.010905  433.744324
736  7.360000  0.009943  431.109802
737  7.370000  0.008563  424.077576
738  7.380000  0.010899  419.722870
739  7.390000  0.010403  418.433990
740  7.400000  0.011199  413.487823
741  7.410000  0.009445  416.544159
742  7.420000  0.008357  424.291046
743  7.430000  0.008111  433.189178
744  7.440000  0.007573  429.688049
745  7.450000  0.005891  432.710999
746  7.460000  0.008906  428.248962
747  7.470000  0.009753  446.620270
748  7.480000  0.011403  446.801605
749  7.490000  0.014781  454.034790
750  7.500000  0.014033  455.288452
751  7.510000  0.013758  460.342224
752  7.520000  0.013735  453.024841
753  7.530000  0.013563  457.389282
754  7.540000  0.013848  446.909424
755  7.550000  0.013129  449.582275
756  7.560000  0.010783  447.622681
757  7.570000  0.011778  439.807007
758  7.580000  0.012202  446.733521
759  7.590000  0.011204  440.896545
760  7.600000  0.012547  433.006042
761  7.610000  0.012634  430.313599
762  7.620000  0.013275  424.781281
763  7.630000  0.013213  424.675079
764  7.640000  0.013257  427.436859
765  7.650000  0.012559  419.543060
766  7.660000  0.011126  417.530823
767  7.670000  0.010359  419.359222
768  7.680000  0.009994  425.817657
769  7.690000  0.012777  426.608398
770  7.700000  0.013791  425.900146
771  7.710000  0.016848  438.586273
772  7.720000  0.012783  436.776184
773  7.730000  0.013644  440.494568
774  7.740000  0.014951  441.334778
775  7.750000  0.013566  450.701080
776  7.760000  0.011796  451.238434
777  7.770000  0.008823  449.913879
778  7.780000  0.007536  452.931000
779  7.790000  0.007474  448.660950
780  7.800000  0.009782  447.432922
781  7.810000  0.010088  450.111572
782  7.820000  0.009527  442.744965
783  7.830000  0.008713  436.905701
784  7.840000  0.008080  435.916687
785  7.850000  0.010765  429.556946
786  7.860000  0.010798  422.533966
787  7.870000  0.011465  421.025665
788  7.880000  0.009826  416.681122
789  7.890000  0.010578  409.289520
790  7.900000  0.010625  416.299286
791  7.910000  0.007912  423.878143
792  7.920000  0.008035  429.948273
793  7.930000  0.008474  434.140991
794  7.940000  0.009705  434.853973
795  7.950000  0.009496  440.661591
796  7.960000  0.008733  439.158905
797  7.970000  0.006537  442.260529
798  7.980000  0.006995  443.975403
799  7.990000  0.003899  447.131317
800  8.000000  0.005047  437.369110
801  8.010000  0.007512  444.890198
802  8.020000  0.004422  445.375580
803  8.030000  0.004336  448.014862
804  8.040000  0.005842  447.347961
805  8.050000  0.004827  443.034546
806  8.059999  0.003670  438.613190
807  8.070000  0.003176  435.954529
808  8.080000  0.004368  430.497131
809  8.090000  0.003625  426.777710
810  8.099999  0.004281  429.502319
811  8.110000  0.003202  426.666779
812  8.120000  0.004102  419.996307
813  8.130000  0.002312  417.653839
814  8.139999  0.001991  421.545715
815  8.150000  0.001250  425.157379
816  8.160000  0.000185  427.983490
817  8.170000  0.003705  433.351135
