# Time series data
# step mean_R std_R mean_psi_density max_psi_density
11720 0.961101 0.0976077 1.52588e-05 0.00131248
11721 0.961103 0.097601 1.52588e-05 0.00131248
11722 0.961104 0.0976065 1.52588e-05 0.00131248
11723 0.961104 0.0976172 1.52588e-05 0.00131248
11724 0.961105 0.0976099 1.52588e-05 0.00131248
11725 0.961107 0.0976065 1.52588e-05 0.00131248
11726 0.961108 0.0976059 1.52588e-05 0.00131248
11727 0.961109 0.0976019 1.52588e-05 0.00131248
11728 0.961111 0.0975903 1.52588e-05 0.00131248
11729 0.961111 0.097601 1.52588e-05 0.00130968
11730 0.961112 0.0976013 1.52588e-05 0.00130968
11731 0.961114 0.0975931 1.52588e-05 0.00130968
11732 0.961117 0.0975827 1.52588e-05 0.00130968
11733 0.961118 0.0975811 1.52588e-05 0.00130968
11734 0.961119 0.0975796 1.52588e-05 0.00130968
11735 0.961121 0.0975821 1.52588e-05 0.00130968
11736 0.961121 0.0975918 1.52588e-05 0.00130968
11737 0.961121 0.0975958 1.52588e-05 0.00130968
11738 0.961123 0.0975973 1.52588e-05 0.00130968
11739 0.961124 0.0975921 1.52588e-05 0.0013061
11740 0.961126 0.0975848 1.52588e-05 0.0013061
11741 0.961127 0.0975821 1.52588e-05 0.0013061
11742 0.961127 0.0975946 1.52588e-05 0.0013061
11743 0.961128 0.0975949 1.52588e-05 0.0013061
11744 0.961129 0.0975976 1.52588e-05 0.0013061
11745 0.961129 0.0976028 1.52588e-05 0.0013061
11746 0.96113 0.0975986 1.52588e-05 0.0013061
11747 0.961131 0.0976056 1.52588e-05 0.0013061
11748 0.961134 0.0975876 1.52588e-05 0.0013061
11749 0.961134 0.0975925 1.52588e-05 0.0013018
11750 0.961136 0.0975842 1.52588e-05 0.0013018
11751 0.961138 0.0975805 1.52588e-05 0.0013018
11752 0.961138 0.0975833 1.52588e-05 0.0013018
11753 0.961139 0.0975906 1.52588e-05 0.0013018
11754 0.961141 0.097583 1.52588e-05 0.0013018
11755 0.961142 0.0975821 1.52588e-05 0.0013018
11756 0.961143 0.0975839 1.52588e-05 0.0013018
11757 0.961143 0.0975925 1.52588e-05 0.0013018
11758 0.961144 0.0975906 1.52588e-05 0.0013018
11759 0.961145 0.0975866 1.52588e-05 0.00129678
11760 0.961146 0.0975946 1.52588e-05 0.00129678
11761 0.961148 0.0975885 1.52588e-05 0.00129678
11762 0.961149 0.0975842 1.52588e-05 0.00129678
11763 0.96115 0.0975857 1.52588e-05 0.00129678
11764 0.961152 0.0975833 1.52588e-05 0.00129678
11765 0.961153 0.0975815 1.52588e-05 0.00129678
11766 0.961154 0.0975833 1.52588e-05 0.00129678
11767 0.961156 0.0975793 1.52588e-05 0.00129678
11768 0.961157 0.097572 1.52588e-05 0.00129678
11769 0.961159 0.0975738 1.52588e-05 0.00129111
11770 0.96116 0.0975659 1.52588e-05 0.00129111
11771 0.961162 0.0975576 1.52588e-05 0.00129111
11772 0.961164 0.0975555 1.52588e-05 0.00129111
11773 0.961165 0.0975585 1.52588e-05 0.00129111
11774 0.961166 0.0975564 1.52588e-05 0.00129111
11775 0.961167 0.0975585 1.52588e-05 0.00129111
11776 0.961167 0.0975625 1.52588e-05 0.00129111
11777 0.961168 0.0975689 1.52588e-05 0.00129111
11778 0.961169 0.0975668 1.52588e-05 0.00129111
11779 0.96117 0.0975747 1.52588e-05 0.00128496
11780 0.96117 0.0975842 1.52588e-05 0.00128496
11781 0.961171 0.097583 1.52588e-05 0.00128496
11782 0.961172 0.097586 1.52588e-05 0.00128496
11783 0.961173 0.0975778 1.52588e-05 0.00128496
11784 0.961175 0.0975695 1.52588e-05 0.00128496
11785 0.961178 0.0975479 1.52588e-05 0.00128496
11786 0.961179 0.0975503 1.52588e-05 0.00128496
11787 0.96118 0.0975534 1.52588e-05 0.00128496
11788 0.961181 0.097546 1.52588e-05 0.00128496
11789 0.961182 0.097546 1.52588e-05 0.00128577
11790 0.961182 0.0975643 1.52588e-05 0.00128577
11791 0.961183 0.0975647 1.52588e-05 0.00128577
11792 0.961185 0.0975549 1.52588e-05 0.00128577
11793 0.961187 0.0975491 1.52588e-05 0.00128577
11794 0.961188 0.0975482 1.52588e-05 0.00128577
11795 0.961189 0.0975417 1.52588e-05 0.00128577
11796 0.961189 0.097546 1.52588e-05 0.00128577
11797 0.96119 0.0975485 1.52588e-05 0.00128577
11798 0.961192 0.0975494 1.52588e-05 0.00128577
11799 0.961193 0.0975488 1.52588e-05 0.00128534
11800 0.961193 0.097561 1.52588e-05 0.00128534
11801 0.961195 0.097553 1.52588e-05 0.00128534
11802 0.961195 0.0975555 1.52588e-05 0.00128534
11803 0.961196 0.0975625 1.52588e-05 0.00128534
11804 0.961197 0.0975588 1.52588e-05 0.00128534
11805 0.961198 0.0975705 1.52588e-05 0.00128534
11806 0.961199 0.0975631 1.52588e-05 0.00128534
11807 0.961201 0.0975561 1.52588e-05 0.00128534
11808 0.961203 0.0975387 1.52588e-05 0.00128534
11809 0.961203 0.0975448 1.52588e-05 0.00128367
11810 0.961204 0.0975534 1.52588e-05 0.00128367
11811 0.961204 0.0975558 1.52588e-05 0.00128367
11812 0.961205 0.0975598 1.52588e-05 0.00128367
11813 0.961206 0.0975613 1.52588e-05 0.00128367
11814 0.961207 0.0975613 1.52588e-05 0.00128367
11815 0.961208 0.0975567 1.52588e-05 0.00128367
11816 0.961209 0.0975619 1.52588e-05 0.00128367
11817 0.96121 0.0975601 1.52588e-05 0.00128367
11818 0.96121 0.0975692 1.52588e-05 0.00128367
11819 0.96121 0.097576 1.52588e-05 0.00128078
11820 0.961212 0.0975744 1.52588e-05 0.00128078
11821 0.961212 0.0975811 1.52588e-05 0.00128078
11822 0.961213 0.0975738 1.52588e-05 0.00128078
11823 0.961215 0.0975735 1.52588e-05 0.00128078
11824 0.961216 0.0975726 1.52588e-05 0.00128078
11825 0.961217 0.0975662 1.52588e-05 0.00128078
11826 0.961217 0.0975775 1.52588e-05 0.00128078
11827 0.961219 0.0975686 1.52588e-05 0.00128078
11828 0.961221 0.0975607 1.52588e-05 0.00128078
11829 0.961222 0.0975619 1.52588e-05 0.00127671
11830 0.961223 0.0975604 1.52588e-05 0.00127671
11831 0.961224 0.097564 1.52588e-05 0.00127671
11832 0.961226 0.0975527 1.52588e-05 0.00127671
11833 0.961227 0.0975604 1.52588e-05 0.00127671
11834 0.961228 0.0975622 1.52588e-05 0.00127671
11835 0.961229 0.097572 1.52588e-05 0.00127671
11836 0.96123 0.0975692 1.52588e-05 0.00127671
11837 0.961231 0.0975659 1.52588e-05 0.00127671
11838 0.961232 0.0975674 1.52588e-05 0.00127671
11839 0.961233 0.0975653 1.52588e-05 0.00127148
11840 0.961234 0.0975637 1.52588e-05 0.00127148
11841 0.961236 0.0975534 1.52588e-05 0.00127148
11842 0.961236 0.0975567 1.52588e-05 0.00127148
11843 0.961237 0.0975576 1.52588e-05 0.00127148
11844 0.961238 0.097561 1.52588e-05 0.00127148
11845 0.961239 0.097565 1.52588e-05 0.00127148
11846 0.96124 0.0975692 1.52588e-05 0.00127148
11847 0.961241 0.0975753 1.52588e-05 0.00127148
11848 0.961242 0.0975698 1.52588e-05 0.00127148
11849 0.961243 0.097564 1.52588e-05 0.00127509
11850 0.961244 0.0975668 1.52588e-05 0.00127509
11851 0.961245 0.0975692 1.52588e-05 0.00127509
11852 0.961246 0.0975698 1.52588e-05 0.00127509
11853 0.961247 0.0975598 1.52588e-05 0.00127509
11854 0.961249 0.0975585 1.52588e-05 0.00127509
11855 0.96125 0.0975558 1.52588e-05 0.00127509
11856 0.96125 0.0975625 1.52588e-05 0.00127509
11857 0.961252 0.097554 1.52588e-05 0.00127509
11858 0.961252 0.0975558 1.52588e-05 0.00127509
11859 0.961253 0.0975555 1.52588e-05 0.00128086
11860 0.961254 0.0975558 1.52588e-05 0.00128086
11861 0.961256 0.0975494 1.52588e-05 0.00128086
11862 0.961256 0.0975518 1.52588e-05 0.00128086
11863 0.961258 0.0975488 1.52588e-05 0.00128086
11864 0.961259 0.0975427 1.52588e-05 0.00128086
11865 0.961261 0.0975393 1.52588e-05 0.00128086
11866 0.961262 0.0975353 1.52588e-05 0.00128086
11867 0.961263 0.0975372 1.52588e-05 0.00128086
11868 0.961264 0.0975338 1.52588e-05 0.00128086
11869 0.961266 0.0975317 1.52588e-05 0.00128532
11870 0.961266 0.0975387 1.52588e-05 0.00128532
11871 0.961266 0.0975451 1.52588e-05 0.00128532
11872 0.961268 0.0975485 1.52588e-05 0.00128532
11873 0.961269 0.0975466 1.52588e-05 0.00128532
11874 0.96127 0.0975399 1.52588e-05 0.00128532
11875 0.961271 0.0975411 1.52588e-05 0.00128532
11876 0.961272 0.0975417 1.52588e-05 0.00128532
11877 0.961273 0.0975454 1.52588e-05 0.00128532
11878 0.961273 0.0975549 1.52588e-05 0.00128532
11879 0.961273 0.0975628 1.52588e-05 0.00128851
11880 0.961274 0.0975643 1.52588e-05 0.00128851
11881 0.961275 0.0975671 1.52588e-05 0.00128851
11882 0.961276 0.0975677 1.52588e-05 0.00128851
11883 0.961276 0.0975708 1.52588e-05 0.00128851
11884 0.961277 0.0975705 1.52588e-05 0.00128851
11885 0.961279 0.0975637 1.52588e-05 0.00128851
11886 0.96128 0.0975576 1.52588e-05 0.00128851
11887 0.961282 0.0975534 1.52588e-05 0.00128851
11888 0.961284 0.0975387 1.52588e-05 0.00128851
11889 0.961285 0.0975338 1.52588e-05 0.00129042
11890 0.961286 0.0975372 1.52588e-05 0.00129042
11891 0.961287 0.097542 1.52588e-05 0.00129042
11892 0.96129 0.0975271 1.52588e-05 0.00129042
11893 0.96129 0.0975292 1.52588e-05 0.00129042
11894 0.96129 0.0975341 1.52588e-05 0.00129042
11895 0.961291 0.097535 1.52588e-05 0.00129042
11896 0.961293 0.0975347 1.52588e-05 0.00129042
11897 0.961293 0.0975356 1.52588e-05 0.00129042
11898 0.961295 0.0975289 1.52588e-05 0.00129042
11899 0.961296 0.0975274 1.52588e-05 0.00129104
11900 0.961296 0.0975344 1.52588e-05 0.00129104
11901 0.961297 0.0975369 1.52588e-05 0.00129104
11902 0.961298 0.0975378 1.52588e-05 0.00129104
11903 0.9613 0.0975332 1.52588e-05 0.00129104
11904 0.9613 0.0975365 1.52588e-05 0.00129104
11905 0.961303 0.0975222 1.52588e-05 0.00129104
11906 0.961303 0.0975228 1.52588e-05 0.00129104
11907 0.961305 0.0975149 1.52588e-05 0.00129104
11908 0.961306 0.0975167 1.52588e-05 0.00129104
11909 0.961308 0.0975176 1.52588e-05 0.00129038
11910 0.961308 0.0975228 1.52588e-05 0.00129038
11911 0.961308 0.0975222 1.52588e-05 0.00129038
11912 0.961309 0.0975252 1.52588e-05 0.00129038
11913 0.96131 0.0975304 1.52588e-05 0.00129038
11914 0.961312 0.0975249 1.52588e-05 0.00129038
11915 0.961312 0.0975298 1.52588e-05 0.00129038
11916 0.961314 0.0975246 1.52588e-05 0.00129038
11917 0.961316 0.097524 1.52588e-05 0.00129038
11918 0.961317 0.0975204 1.52588e-05 0.00129038
11919 0.961318 0.0975234 1.52588e-05 0.0012885
11920 0.961318 0.0975274 1.52588e-05 0.0012885
11921 0.961318 0.0975317 1.52588e-05 0.0012885
11922 0.96132 0.0975262 1.52588e-05 0.0012885
11923 0.961321 0.0975292 1.52588e-05 0.0012885
11924 0.961322 0.0975271 1.52588e-05 0.0012885
11925 0.961323 0.0975359 1.52588e-05 0.0012885
11926 0.961323 0.0975506 1.52588e-05 0.0012885
11927 0.961324 0.097546 1.52588e-05 0.0012885
11928 0.961326 0.0975387 1.52588e-05 0.0012885
11929 0.961328 0.0975301 1.52588e-05 0.00128539
11930 0.961329 0.0975317 1.52588e-05 0.00128539
11931 0.961329 0.0975387 1.52588e-05 0.00128539
11932 0.96133 0.0975393 1.52588e-05 0.00128539
11933 0.961331 0.0975378 1.52588e-05 0.00128539
11934 0.961331 0.097543 1.52588e-05 0.00128539
11935 0.961331 0.0975585 1.52588e-05 0.00128539
11936 0.961332 0.0975573 1.52588e-05 0.00128539
11937 0.961333 0.0975588 1.52588e-05 0.00128539
11938 0.961333 0.0975668 1.52588e-05 0.00128539
11939 0.961335 0.097565 1.52588e-05 0.00128108
11940 0.961335 0.0975702 1.52588e-05 0.00128108
11941 0.961337 0.0975643 1.52588e-05 0.00128108
11942 0.961339 0.097561 1.52588e-05 0.00128108
11943 0.96134 0.0975585 1.52588e-05 0.00128108
11944 0.961342 0.0975579 1.52588e-05 0.00128108
11945 0.961343 0.0975503 1.52588e-05 0.00128108
11946 0.961345 0.0975445 1.52588e-05 0.00128108
11947 0.961345 0.0975457 1.52588e-05 0.00128108
11948 0.961346 0.0975463 1.52588e-05 0.00128108
11949 0.961347 0.0975549 1.52588e-05 0.00127561
11950 0.961348 0.0975582 1.52588e-05 0.00127561
11951 0.961348 0.0975616 1.52588e-05 0.00127561
11952 0.96135 0.0975546 1.52588e-05 0.00127561
11953 0.961351 0.0975537 1.52588e-05 0.00127561
11954 0.961353 0.0975439 1.52588e-05 0.00127561
11955 0.961354 0.0975433 1.52588e-05 0.00127561
11956 0.961355 0.0975445 1.52588e-05 0.00127561
11957 0.961356 0.0975424 1.52588e-05 0.00127561
11958 0.961357 0.0975414 1.52588e-05 0.00127561
11959 0.961358 0.0975381 1.52588e-05 0.00126901
11960 0.96136 0.0975326 1.52588e-05 0.00126901
11961 0.96136 0.0975393 1.52588e-05 0.00126901
11962 0.961361 0.0975445 1.52588e-05 0.00126901
11963 0.961362 0.0975442 1.52588e-05 0.00126901
11964 0.961364 0.0975417 1.52588e-05 0.00126901
11965 0.961364 0.0975448 1.52588e-05 0.00126901
11966 0.961365 0.0975445 1.52588e-05 0.00126901
11967 0.961367 0.0975393 1.52588e-05 0.00126901
11968 0.961368 0.0975393 1.52588e-05 0.00126901
11969 0.961369 0.0975304 1.52588e-05 0.00127358
11970 0.96137 0.097532 1.52588e-05 0.00127358
11971 0.961372 0.0975225 1.52588e-05 0.00127358
11972 0.961373 0.0975191 1.52588e-05 0.00127358
11973 0.961375 0.0975038 1.52588e-05 0.00127358
11974 0.961376 0.0974977 1.52588e-05 0.00127358
11975 0.961377 0.0974962 1.52588e-05 0.00127358
11976 0.961378 0.0974956 1.52588e-05 0.00127358
11977 0.96138 0.097491 1.52588e-05 0.00127358
11978 0.96138 0.0974956 1.52588e-05 0.00127358
11979 0.96138 0.0975042 1.52588e-05 0.00127783
11980 0.961381 0.0975072 1.52588e-05 0.00127783
11981 0.961381 0.0975176 1.52588e-05 0.00127783
11982 0.961383 0.0975097 1.52588e-05 0.00127783
11983 0.961384 0.0975145 1.52588e-05 0.00127783
11984 0.961384 0.0975225 1.52588e-05 0.00127783
11985 0.961385 0.0975252 1.52588e-05 0.00127783
11986 0.961386 0.0975249 1.52588e-05 0.00127783
11987 0.961386 0.0975372 1.52588e-05 0.00127783
11988 0.961388 0.0975301 1.52588e-05 0.00127783
11989 0.961389 0.0975277 1.52588e-05 0.00128084
11990 0.961389 0.0975304 1.52588e-05 0.00128084
11991 0.961391 0.097532 1.52588e-05 0.00128084
11992 0.961391 0.0975359 1.52588e-05 0.00128084
11993 0.961392 0.0975311 1.52588e-05 0.00128084
11994 0.961394 0.0975225 1.52588e-05 0.00128084
11995 0.961395 0.0975222 1.52588e-05 0.00128084
11996 0.961396 0.0975246 1.52588e-05 0.00128084
11997 0.961397 0.0975142 1.52588e-05 0.00128084
11998 0.961399 0.0975035 1.52588e-05 0.00128084
11999 0.9614 0.0974987 1.52588e-05 0.00128264
12000 0.961401 0.0975005 1.52588e-05 0.00128264
12001 0.961402 0.0974974 1.52588e-05 0.00128264
12002 0.961403 0.0975042 1.52588e-05 0.00128264
12003 0.961403 0.0975106 1.52588e-05 0.00128264
12004 0.961405 0.0975066 1.52588e-05 0.00128264
12005 0.961406 0.0975087 1.52588e-05 0.00128264
12006 0.961407 0.0975081 1.52588e-05 0.00128264
12007 0.961408 0.0975069 1.52588e-05 0.00128264
12008 0.96141 0.0975042 1.52588e-05 0.00128264
12009 0.961411 0.0975045 1.52588e-05 0.00128321
12010 0.961412 0.0975038 1.52588e-05 0.00128321
12011 0.961414 0.097498 1.52588e-05 0.00128321
12012 0.961415 0.0974928 1.52588e-05 0.00128321
12013 0.961415 0.0975008 1.52588e-05 0.00128321
12014 0.961415 0.0975164 1.52588e-05 0.00128321
12015 0.961417 0.0975216 1.52588e-05 0.00128321
12016 0.961417 0.0975234 1.52588e-05 0.00128321
12017 0.961418 0.0975326 1.52588e-05 0.00128321
12018 0.961418 0.0975365 1.52588e-05 0.00128321
12019 0.961419 0.0975402 1.52588e-05 0.00128259
12020 0.961421 0.0975317 1.52588e-05 0.00128259
12021 0.961421 0.0975292 1.52588e-05 0.00128259
12022 0.961423 0.0975286 1.52588e-05 0.00128259
12023 0.961424 0.0975246 1.52588e-05 0.00128259
12024 0.961426 0.097513 1.52588e-05 0.00128259
12025 0.961427 0.0975072 1.52588e-05 0.00128259
12026 0.961429 0.0975032 1.52588e-05 0.00128259
12027 0.96143 0.0975032 1.52588e-05 0.00128259
12028 0.961431 0.0975002 1.52588e-05 0.00128259
12029 0.961432 0.0975029 1.52588e-05 0.00128077
12030 0.961434 0.0974983 1.52588e-05 0.00128077
12031 0.961435 0.097487 1.52588e-05 0.00128077
12032 0.961438 0.0974684 1.52588e-05 0.00128077
12033 0.961438 0.0974714 1.52588e-05 0.00128077
12034 0.96144 0.0974687 1.52588e-05 0.00128077
12035 0.961442 0.0974604 1.52588e-05 0.00128077
12036 0.961443 0.0974607 1.52588e-05 0.00128077
12037 0.961443 0.0974659 1.52588e-05 0.00128077
12038 0.961445 0.0974598 1.52588e-05 0.00128077
12039 0.961447 0.0974513 1.52588e-05 0.00127781
12040 0.961448 0.0974476 1.52588e-05 0.00127781
12041 0.961448 0.0974604 1.52588e-05 0.00127781
12042 0.961448 0.0974614 1.52588e-05 0.00127781
12043 0.961449 0.0974604 1.52588e-05 0.00127781
12044 0.961452 0.0974455 1.52588e-05 0.00127781
12045 0.961453 0.09745 1.52588e-05 0.00127781
12046 0.961453 0.0974522 1.52588e-05 0.00127781
12047 0.961455 0.0974436 1.52588e-05 0.00127781
12048 0.961456 0.0974525 1.52588e-05 0.00127781
12049 0.961457 0.0974507 1.52588e-05 0.00127369
12050 0.961458 0.097458 1.52588e-05 0.00127369
12051 0.961459 0.0974638 1.52588e-05 0.00127369
12052 0.96146 0.0974565 1.52588e-05 0.00127369
12053 0.961461 0.0974598 1.52588e-05 0.00127369
12054 0.961463 0.0974546 1.52588e-05 0.00127369
12055 0.961464 0.0974525 1.52588e-05 0.00127369
12056 0.961465 0.097451 1.52588e-05 0.00127369
12057 0.961466 0.0974559 1.52588e-05 0.00127369
12058 0.961467 0.0974528 1.52588e-05 0.00127369
12059 0.961468 0.0974555 1.52588e-05 0.00126848
12060 0.96147 0.097436 1.52588e-05 0.00126848
12061 0.961471 0.0974378 1.52588e-05 0.00126848
12062 0.961473 0.0974393 1.52588e-05 0.00126848
12063 0.961474 0.0974338 1.52588e-05 0.00126848
12064 0.961475 0.097436 1.52588e-05 0.00126848
12065 0.961476 0.097435 1.52588e-05 0.00126848
12066 0.961476 0.0974436 1.52588e-05 0.00126848
12067 0.961478 0.0974363 1.52588e-05 0.00126848
12068 0.96148 0.0974366 1.52588e-05 0.00126848
12069 0.961482 0.0974265 1.52588e-05 0.00126218
12070 0.961483 0.0974274 1.52588e-05 0.00126218
12071 0.961484 0.097432 1.52588e-05 0.00126218
12072 0.961486 0.0974207 1.52588e-05 0.00126218
12073 0.961487 0.0974167 1.52588e-05 0.00126218
12074 0.961488 0.0974216 1.52588e-05 0.00126218
12075 0.961489 0.0974204 1.52588e-05 0.00126218
12076 0.96149 0.0974149 1.52588e-05 0.00126218
12077 0.961492 0.0974084 1.52588e-05 0.00126218
12078 0.961493 0.0974008 1.52588e-05 0.00126218
12079 0.961494 0.0973968 1.52588e-05 0.00126265
12080 0.961496 0.0973968 1.52588e-05 0.00126265
12081 0.961497 0.0973934 1.52588e-05 0.00126265
12082 0.961497 0.0973999 1.52588e-05 0.00126265
12083 0.961498 0.0974069 1.52588e-05 0.00126265
12084 0.961499 0.0974038 1.52588e-05 0.00126265
12085 0.9615 0.0974054 1.52588e-05 0.00126265
12086 0.961502 0.0974014 1.52588e-05 0.00126265
12087 0.961502 0.0974109 1.52588e-05 0.00126265
12088 0.961504 0.0974051 1.52588e-05 0.00126265
12089 0.961505 0.0974081 1.52588e-05 0.00126612
12090 0.961507 0.0974023 1.52588e-05 0.00126612
12091 0.961508 0.0973916 1.52588e-05 0.00126612
12092 0.961509 0.0973977 1.52588e-05 0.00126612
12093 0.96151 0.0973941 1.52588e-05 0.00126612
12094 0.961512 0.0973953 1.52588e-05 0.00126612
12095 0.961514 0.0973827 1.52588e-05 0.00126612
12096 0.961516 0.097372 1.52588e-05 0.00126612
12097 0.961518 0.097372 1.52588e-05 0.00126612
12098 0.961519 0.0973772 1.52588e-05 0.00126612
12099 0.961519 0.0973818 1.52588e-05 0.0012684
12100 0.96152 0.0973834 1.52588e-05 0.0012684
12101 0.96152 0.0973938 1.52588e-05 0.0012684
12102 0.961522 0.0973895 1.52588e-05 0.0012684
12103 0.961522 0.0973928 1.52588e-05 0.0012684
12104 0.961525 0.0973769 1.52588e-05 0.0012684
12105 0.961526 0.0973834 1.52588e-05 0.0012684
12106 0.961528 0.0973769 1.52588e-05 0.0012684
12107 0.961528 0.0973757 1.52588e-05 0.0012684
12108 0.961529 0.09738 1.52588e-05 0.0012684
12109 0.96153 0.0973702 1.52588e-05 0.0012695
12110 0.961532 0.097369 1.52588e-05 0.0012695
12111 0.961533 0.0973699 1.52588e-05 0.0012695
12112 0.961534 0.0973742 1.52588e-05 0.0012695
12113 0.961535 0.0973772 1.52588e-05 0.0012695
12114 0.961537 0.0973702 1.52588e-05 0.0012695
12115 0.961538 0.0973696 1.52588e-05 0.0012695
12116 0.96154 0.0973601 1.52588e-05 0.0012695
12117 0.961541 0.0973595 1.52588e-05 0.0012695
12118 0.961543 0.097353 1.52588e-05 0.0012695
12119 0.961544 0.0973518 1.52588e-05 0.00126942
12120 0.961545 0.097354 1.52588e-05 0.00126942
12121 0.961546 0.0973546 1.52588e-05 0.00126942
12122 0.961548 0.0973463 1.52588e-05 0.00126942
12123 0.96155 0.0973448 1.52588e-05 0.00126942
12124 0.961551 0.0973417 1.52588e-05 0.00126942
12125 0.961553 0.0973399 1.52588e-05 0.00126942
12126 0.961554 0.0973319 1.52588e-05 0.00126942
12127 0.961556 0.0973267 1.52588e-05 0.00126942
12128 0.961557 0.0973264 1.52588e-05 0.00126942
12129 0.961557 0.0973331 1.52588e-05 0.0012682
12130 0.961559 0.0973295 1.52588e-05 0.0012682
12131 0.961559 0.0973353 1.52588e-05 0.0012682
12132 0.96156 0.0973371 1.52588e-05 0.0012682
12133 0.96156 0.0973488 1.52588e-05 0.0012682
12134 0.961562 0.0973423 1.52588e-05 0.0012682
12135 0.961563 0.0973442 1.52588e-05 0.0012682
12136 0.961565 0.0973356 1.52588e-05 0.0012682
12137 0.961566 0.0973338 1.52588e-05 0.0012682
12138 0.961567 0.0973402 1.52588e-05 0.0012682
12139 0.961568 0.0973472 1.52588e-05 0.00126584
12140 0.961569 0.09735 1.52588e-05 0.00126584
12141 0.961571 0.0973399 1.52588e-05 0.00126584
12142 0.961572 0.0973411 1.52588e-05 0.00126584
12143 0.961573 0.0973451 1.52588e-05 0.00126584
12144 0.961574 0.0973463 1.52588e-05 0.00126584
12145 0.961576 0.0973433 1.52588e-05 0.00126584
12146 0.961577 0.0973374 1.52588e-05 0.00126584
12147 0.961579 0.0973313 1.52588e-05 0.00126584
12148 0.961581 0.0973209 1.52588e-05 0.00126584
12149 0.961583 0.0973197 1.52588e-05 0.00126236
12150 0.961583 0.0973197 1.52588e-05 0.00126236
12151 0.961585 0.0973145 1.52588e-05 0.00126236
12152 0.961586 0.0973212 1.52588e-05 0.00126236
12153 0.961588 0.0973062 1.52588e-05 0.00126236
12154 0.961588 0.0973175 1.52588e-05 0.00126236
12155 0.961589 0.09732 1.52588e-05 0.00126236
12156 0.961591 0.0973093 1.52588e-05 0.00126236
12157 0.961593 0.0973071 1.52588e-05 0.00126236
12158 0.961594 0.0973001 1.52588e-05 0.00126236
12159 0.961595 0.0972976 1.52588e-05 0.00125781
12160 0.961596 0.0972936 1.52588e-05 0.00125781
12161 0.961598 0.0972906 1.52588e-05 0.00125781
12162 0.961599 0.0972897 1.52588e-05 0.00125781
12163 0.961601 0.0972777 1.52588e-05 0.00125781
12164 0.961603 0.0972756 1.52588e-05 0.00125781
12165 0.961604 0.09727 1.52588e-05 0.00125781
12166 0.961606 0.0972621 1.52588e-05 0.00125781
12167 0.961608 0.0972572 1.52588e-05 0.00125781
12168 0.961609 0.0972547 1.52588e-05 0.00125781
12169 0.961611 0.0972437 1.52588e-05 0.00125219
12170 0.961612 0.0972449 1.52588e-05 0.00125219
12171 0.961614 0.0972446 1.52588e-05 0.00125219
12172 0.961615 0.0972465 1.52588e-05 0.00125219
12173 0.961616 0.097252 1.52588e-05 0.00125219
12174 0.961618 0.0972412 1.52588e-05 0.00125219
12175 0.961619 0.0972419 1.52588e-05 0.00125219
12176 0.96162 0.0972434 1.52588e-05 0.00125219
12177 0.961622 0.0972391 1.52588e-05 0.00125219
12178 0.961623 0.0972394 1.52588e-05 0.00125219
12179 0.961625 0.0972345 1.52588e-05 0.00124556
12180 0.961626 0.0972259 1.52588e-05 0.00124556
12181 0.961628 0.0972158 1.52588e-05 0.00124556
12182 0.961628 0.0972164 1.52588e-05 0.00124556
12183 0.96163 0.0972158 1.52588e-05 0.00124556
12184 0.961631 0.09721 1.52588e-05 0.00124556
12185 0.961633 0.0972115 1.52588e-05 0.00124556
12186 0.961634 0.0972069 1.52588e-05 0.00124556
12187 0.961635 0.0972051 1.52588e-05 0.00124556
12188 0.961635 0.0972173 1.52588e-05 0.00124556
12189 0.961637 0.0972097 1.52588e-05 0.00124202
12190 0.961638 0.0972069 1.52588e-05 0.00124202
12191 0.96164 0.0972051 1.52588e-05 0.00124202
12192 0.961641 0.0972051 1.52588e-05 0.00124202
12193 0.961642 0.0972155 1.52588e-05 0.00124202
12194 0.961642 0.0972186 1.52588e-05 0.00124202
12195 0.961643 0.0972137 1.52588e-05 0.00124202
12196 0.961645 0.0972094 1.52588e-05 0.00124202
12197 0.961647 0.0972057 1.52588e-05 0.00124202
12198 0.961649 0.0971971 1.52588e-05 0.00124202
12199 0.96165 0.0971977 1.52588e-05 0.00124441
12200 0.961651 0.0972002 1.52588e-05 0.00124441
12201 0.961653 0.0971971 1.52588e-05 0.00124441
12202 0.961654 0.0971986 1.52588e-05 0.00124441
12203 0.961655 0.0971974 1.52588e-05 0.00124441
12204 0.961657 0.0971934 1.52588e-05 0.00124441
12205 0.961658 0.0971901 1.52588e-05 0.00124441
12206 0.961661 0.0971772 1.52588e-05 0.00124441
12207 0.961663 0.0971762 1.52588e-05 0.00124441
12208 0.961664 0.0971713 1.52588e-05 0.00124441
12209 0.961666 0.097168 1.52588e-05 0.00124566
12210 0.961667 0.0971652 1.52588e-05 0.00124566
12211 0.96167 0.0971532 1.52588e-05 0.00124566
12212 0.961671 0.0971548 1.52588e-05 0.00124566
12213 0.961671 0.097171 1.52588e-05 0.00124566
12214 0.961673 0.09716 1.52588e-05 0.00124566
12215 0.961674 0.0971615 1.52588e-05 0.00124566
12216 0.961676 0.0971523 1.52588e-05 0.00124566
12217 0.961678 0.0971459 1.52588e-05 0.00124566
12218 0.961679 0.0971444 1.52588e-05 0.00124566
12219 0.96168 0.0971444 1.52588e-05 0.00124578
