timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,39269.0988,314.1627263,2.220446049e-16,8.668782648e-19,0.006557292785,0.003246556525,0.003246556524,16.28006973
1,-nan,0.09331703395,2.081668171e-17,-nan,-nan,0.00324128327,0.00324126887,nan
2,nan,0.09331703395,4.163336342e-17,-nan,nan,0.003227376534,0.003227187109,nan
3,-nan,0.09331703395,1.387778781e-17,-nan,-nan,0.00320521822,0.003204385364,nan
4,nan,0.09331703395,2.220446049e-16,-nan,nan,0.003175385278,0.003173086935,nan
5,0.002003671765,0.05259513973,2.220446049e-16,1.550880133e-20,0.0007650441383,0.003138612936,0.003133733092,0.03884403932
6,-nan,0.09331703395,4.163336342e-17,-nan,-nan,0.003095755765,0.003087025721,nan
7,nan,0.09331703395,2.220446049e-16,-nan,nan,0.003047754851,0.003033917854,nan
8,0.001004232426,0.04360044672,3.469446952e-17,7.04831118e-27,0.0005960334811,0.002995585878,0.002975541238,0.03704935007
9,-nan,0.09331703395,1.387778781e-17,-nan,-nan,0.002940221578,0.002913132104,nan
10,nan,0.09331703395,2.220446049e-16,-nan,nan,0.002882587463,0.002847936776,nan
11,0.0009563474704,0.04613399609,2.775557562e-17,2.410581413e-27,0.000426218752,0.002823527605,0.002781131911,0.03516632248
12,-nan,0.09331703395,1.387778781e-17,-nan,-nan,0.002763777214,0.002713765124,nan
13,nan,0.09331703395,4.163336342e-17,-nan,nan,0.002703955406,0.00264673456,nan
14,0.0006264069025,0.04781484711,1.387778781e-17,1.205290707e-27,0.0002157599952,0.002644565814,0.002580780613,0.03286819014
15,-nan,0.09331703395,2.220446049e-16,-nan,-nan,0.00258600981,0.002516503382,nan
16,nan,0.09331703395,1.387778781e-17,-nan,nan,0.002528600815,0.002454376483,nan
17,0.00222386965,0.05989074841,4.857225733e-17,2.812344982e-27,0.0001487155563,0.002472580878,0.002394751391,0.03096126912
18,-nan,0.09331703395,1.387778781e-17,-nan,-nan,0.002418126926,0.00233786225,nan
19,nan,0.09331703395,5.551115123e-17,-nan,nan,0.002365357234,0.002283832441,nan
20,0.003314966159,0.06201681819,4.857225733e-17,2.109258737e-27,0.0001695352679,0.002314342528,0.002232677393,0.02903253505
21,-nan,0.09331703395,4.857225733e-17,-nan,-nan,0.0022651157,0.002184320393,nan
22,nan,0.09331703395,4.857225733e-17,-nan,nan,0.002217685919,0.002138626077,nan
23,0.003299836728,0.06075707721,1.387778781e-17,2.008817845e-28,0.0001104895842,0.002172050941,0.002095427756,0.02731176447
24,-nan,0.09331703395,0,-nan,-nan,0.002128209016,0.002054555364,nan
25,nan,0.09331703395,3.469446952e-17,-nan,nan,0.002086162468,0.002015852115,nan
26,0.0008953288003,0.04806518662,4.857225733e-17,2.109258737e-27,6.824976473e-05,0.00204591859,0.001979183499,0.02554947758
27,-nan,0.09331703395,6.938893904e-18,-nan,-nan,0.002007483847,0.00194443572,nan
28,nan,0.09331733852,4.163336342e-17,-nan,nan,0.001970853674,0.001911504055,nan
29,0.005454203948,0.06022412746,6.938893904e-18,7.030862456e-28,6.080896153e-05,0.001936004557,0.001880283935,0.02495374164
