# Field snapshot at t = 10 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
4  1  -0.021402  0.999579  2.498948  0.000130  0.001399  0.006480  0.001116  -0.003102  -0.002018  0.004876  0.002101  0.006560
5  1  0.010261  0.999554  2.498885  0.000269  -0.002048  0.004018  -0.011395  0.003967  0.001593  0.007871  -0.001649  0.005997
6  1  0.042097  0.999529  2.498822  0.000173  0.003607  -0.006365  -0.005949  -0.006476  0.002208  -0.005807  0.000747  -0.001694
7  1  -0.003552  0.999245  2.498112  0.000136  0.000287  0.000874  0.002124  -0.006971  -0.001693  -0.004818  -0.003088  0.006822
8  1  0.021240  0.999484  2.498710  0.000226  -0.002173  0.000310  -0.000160  -0.008530  -0.005137  -0.006742  0.008286  0.002800
9  1  -0.028121  0.999361  2.498403  0.000426  -0.004026  -0.007667  -0.003982  0.001750  0.000049  -0.017558  -0.003872  0.002964
10  1  0.017305  0.999348  2.498369  0.000272  -0.008368  0.008832  -0.001097  -0.002977  0.003443  0.002717  -0.003272  -0.009183
11  1  0.055714  0.999370  2.498426  0.000116  0.008371  0.003828  -0.000981  -0.000937  -0.005028  -0.000149  -0.000796  -0.001779
12  1  -0.005568  0.999452  2.498630  0.000180  -0.007168  0.002271  -0.002090  0.000734  -0.009035  -0.000163  0.004255  0.004354
13  1  -0.022254  0.999333  2.498333  0.000053  0.004508  -0.000346  -0.004503  -0.001300  -0.000057  -0.001537  0.002205  -0.001868
14  1  -0.002919  0.999242  2.498105  0.000362  -0.001727  0.008756  -0.005203  0.008901  -0.008069  -0.000174  0.006653  -0.008156
15  1  0.016650  0.999162  2.497906  0.000418  0.002869  0.010348  0.001262  -0.011528  0.006776  -0.005160  -0.008561  -0.004731
16  1  -0.026834  0.999404  2.498509  0.000175  -0.002210  -0.008053  -0.006489  0.002309  0.005451  -0.003886  0.001853  -0.003172
17  1  0.026734  0.999244  2.498109  0.000077  -0.003411  0.001847  -0.002687  0.001754  0.002820  0.003440  -0.005580  -0.000947
18  1  0.002796  0.999797  2.499491  0.000264  -0.005756  0.007116  -0.003867  -0.004079  0.010158  -0.004951  0.004197  0.001723
19  1  0.013505  0.999546  2.498864  0.000070  -0.003977  0.000510  -0.004730  0.002227  -0.003470  0.001082  0.003117  0.001877
20  1  -0.031497  0.999248  2.498119  0.000162  0.011287  -0.001776  0.001750  0.000333  0.000469  0.004503  -0.000532  0.002689
21  1  -0.009615  0.998982  2.497454  0.000176  0.007452  -0.003328  -0.005408  0.002981  0.001544  -0.001024  -0.007993  0.001861
22  1  -0.016922  0.998955  2.497387  0.000304  -0.003137  -0.009554  -0.003354  0.006549  0.009003  -0.001729  0.007282  0.003373
23  1  -0.015954  0.998979  2.497448  0.000095  -0.001032  0.000823  -0.003596  -0.003271  0.006889  -0.003409  0.000280  -0.003241
24  1  0.047576  0.999002  2.497504  0.000299  0.000396  0.009954  0.002214  -0.005104  -0.003626  -0.009929  -0.007223  0.002237
25  1  -0.034840  0.999420  2.498549  0.000193  -0.002697  0.006472  0.007970  -0.004009  0.002055  -0.007653  -0.000679  0.001158
26  1  -0.014721  0.999727  2.499316  0.000164  -0.004625  0.004731  0.007382  -0.003132  0.001032  -0.002673  -0.006855  -0.000569
27  1  0.011599  0.999778  2.499444  0.000145  -0.000471  0.005312  -0.007112  -0.003769  -0.004429  0.003627  -0.004285  0.000471
28  1  -0.004178  0.999388  2.498469  0.000278  0.003397  -0.002598  0.003384  0.005562  -0.008174  -0.008115  -0.009180  -0.000913
29  1  0.044610  0.999613  2.499032  0.000075  0.004157  0.002520  0.005085  -0.000575  -0.003686  -0.002930  0.001167  -0.001240
30  1  0.059967  0.999801  2.499502  0.000532  -0.001267  -0.002803  0.010623  -0.004322  -0.014117  0.007427  0.005137  -0.010509
31  1  0.022756  0.999201  2.498002  0.000327  -0.004227  -0.012253  0.005347  0.002271  0.005369  0.009335  -0.001985  -0.002305
32  1  -0.059152  0.999273  2.498183  0.000112  0.001139  0.003431  -0.002471  -0.000602  -0.007099  -0.003749  0.004930  -0.001964
33  1  -0.034260  0.999518  2.498794  0.000212  -0.000358  -0.005020  0.001682  -0.012374  0.000848  -0.001351  -0.004974  -0.001764
34  1  0.000929  0.999505  2.498764  0.000206  -0.004713  0.005843  0.002113  -0.005208  0.006706  0.000633  0.002134  0.008246
35  1  -0.023063  0.998784  2.496959  0.000191  -0.004044  -0.007577  0.000463  -0.004703  -0.008324  -0.004971  0.000220  -0.000985
36  1  -0.050822  0.998886  2.497214  0.000089  0.002753  0.005036  0.003028  0.001856  -0.001401  0.006119  -0.001853  -0.000779
37  1  0.009644  0.998142  2.495356  0.000237  0.005595  0.001622  0.006503  0.006712  -0.006444  0.004636  0.007180  -0.000912
38  1  -0.027528  0.999269  2.498172  0.000245  0.008000  -0.004818  -0.004407  -0.005216  -0.000096  0.002319  0.008809  -0.005286
39  1  0.023363  0.999101  2.497753  0.000242  -0.000263  -0.006453  0.006792  -0.003309  -0.000667  0.004189  -0.005533  0.009708
40  1  0.103812  0.999395  2.498486  0.000190  -0.004091  -0.004983  0.007021  0.005145  -0.003344  -0.006626  0.000945  -0.004107
41  1  0.029149  0.998999  2.497497  0.000067  -0.001769  0.002329  0.001110  -0.004067  0.000211  0.004529  0.002780  -0.003586
42  1  -0.009465  0.999472  2.498681  0.000201  -0.000077  0.000286  -0.002572  0.004699  -0.008838  -0.002193  0.009266  0.001918
43  1  -0.007890  0.999233  2.498084  0.000057  0.002200  -0.001092  -0.000149  -0.004521  0.001333  0.003460  0.003924  -0.001250
44  1  -0.004572  0.999407  2.498517  0.000253  0.001422  0.004099  0.001331  -0.004961  0.009100  0.001418  0.001377  0.011020
45  1  -0.007009  0.999356  2.498391  0.000104  0.000737  0.005588  0.002301  0.002122  -0.004810  -0.006132  -0.001283  -0.000101
46  1  -0.041953  0.999623  2.499058  0.000140  -0.001423  0.000558  -0.004306  0.002593  0.000468  -0.003739  -0.005079  -0.008488
47  1  -0.037568  0.999536  2.498841  0.000106  -0.003708  0.001655  -0.001834  -0.002577  0.001936  0.002154  -0.002994  -0.007903
48  1  -0.035262  0.999517  2.498792  0.000231  0.004342  -0.007315  0.000630  0.003217  0.005236  0.002642  0.007505  -0.007538
49  1  -0.045995  0.999225  2.498062  0.000384  0.006759  -0.004497  0.013530  -0.005966  0.008367  -0.004406  0.002732  0.001449
50  1  0.057486  0.999470  2.498676  0.000214  -0.001097  -0.003586  0.004757  -0.003283  0.011135  -0.001614  -0.006125  -0.001602
51  1  0.014270  0.999578  2.498944  0.000331  0.002641  0.004009  -0.009041  -0.002358  -0.010958  -0.002194  -0.009691  -0.001480
52  1  -0.027242  0.999363  2.498407  0.000215  -0.007276  -0.007298  0.004736  0.004856  -0.005637  -0.001655  -0.001080  -0.005219
53  1  -0.003547  0.999606  2.499014  0.000390  -0.005091  -0.001067  0.001735  0.000540  0.001243  0.014872  0.002426  -0.011427
54  1  0.002961  0.999182  2.497955  0.000214  -0.007366  -0.001445  0.003590  0.003427  -0.007316  0.007973  0.003884  0.001002
55  1  -0.082547  0.999497  2.498742  0.000531  0.003868  -0.010499  0.004416  -0.001374  0.007206  -0.014160  0.005686  0.009981
56  1  -0.038677  0.999487  2.498716  0.000170  -0.007439  0.002319  0.001597  0.000376  -0.003754  0.001983  0.008522  -0.003970
57  1  -0.010414  0.999683  2.499207  0.000106  -0.001974  -0.004302  0.004844  0.006089  0.002833  0.000297  -0.003290  0.002108
58  1  -0.046607  0.999352  2.498381  0.000159  -0.001048  0.000711  0.003985  0.000951  0.001069  0.001470  0.009037  -0.007491
59  1  0.020244  0.999501  2.498751  0.000247  -0.000655  0.004991  -0.001542  -0.006414  0.000630  -0.003165  0.008815  0.009508
60  1  0.004307  0.999368  2.498420  0.000241  -0.003953  0.004880  0.000937  0.009006  -0.004085  -0.001434  0.006874  0.007286
61  1  -0.011088  0.999383  2.498457  0.000136  -0.004169  -0.007921  0.005646  0.003243  -0.001314  0.001509  -0.003156  0.000057
62  1  0.024752  0.999148  2.497869  0.000307  0.003079  -0.006451  -0.004966  0.008135  0.002995  -0.012275  0.001897  0.001457
63  1  -0.015043  0.999446  2.498615  0.000112  -0.005245  -0.000149  -0.000813  -0.001506  -0.004839  0.005574  -0.004039  -0.003321
0  2  -0.000534  0.999873  2.499681  0.000164  -0.000842  0.007772  0.000391  0.005622  -0.004767  0.006821  0.001208  -0.000775
1  2  0.010261  0.999914  2.499784  0.000204  -0.004513  0.008758  -0.004267  -0.005123  -0.001848  0.005133  -0.004638  -0.003343
2  2  -0.006301  0.999601  2.499002  0.000188  -0.006692  -0.002438  -0.000077  -0.000122  0.004647  0.001356  -0.009389  0.005070
3  2  0.027831  0.999620  2.499049  0.000130  0.000626  -0.003284  0.005679  0.002326  -0.003588  0.007851  -0.001717  -0.001841
4  2  -0.016577  0.999624  2.499059  0.000269  -0.005929  -0.005399  -0.005573  0.001825  0.000781  0.012127  -0.001496  -0.004510
5  2  -0.011877  0.999563  2.498908  0.000173  0.001602  -0.000400  -0.000250  0.001399  -0.008353  -0.009009  0.004062  -0.000690
6  2  -0.059935  0.999482  2.498705  0.000085  -0.002004  0.004265  0.003915  -0.001138  0.002810  -0.005351  0.003092  0.000100
7  2  0.029477  0.999220  2.498051  0.000273  -0.000276  0.009945  -0.010195  -0.003010  0.003332  -0.003354  -0.006217  0.000175
8  2  0.075883  0.998439  2.496097  0.000161  0.003955  0.008720  0.001832  0.002537  0.002642  0.001787  -0.002538  0.006556
9  2  0.022035  0.998515  2.496287  0.000075  -0.000793  0.006105  0.002537  0.004336  -0.001255  -0.000300  -0.002308  0.002311
10  2  0.010478  0.998679  2.496696  0.000286  0.005494  -0.006960  0.004499  0.010420  0.003487  0.005501  -0.004966  -0.003446
11  2  -0.020464  0.999751  2.499378  0.000064  -0.001125  -0.000798  -0.002355  -0.000920  -0.006950  -0.001119  -0.000234  -0.002515
12  2  0.005802  0.999489  2.498722  0.000293  -0.006230  0.002447  0.011286  -0.004567  0.004251  -0.002065  -0.008786  0.000227
13  2  -0.055952  0.999412  2.498531  0.000486  0.006639  0.004116  -0.008079  0.001774  -0.009555  -0.005662  0.010845  -0.010738
14  2  -0.019439  0.998740  2.496850  0.000341  0.003829  0.009127  0.000118  0.004980  0.003395  -0.004740  0.013556  -0.000669
15  2  -0.046184  0.998783  2.496957  0.000256  0.005352  -0.005226  0.006308  0.007747  0.000994  0.000595  -0.002023  0.009759
16  2  -0.046743  0.998974  2.497436  0.000193  0.003387  0.006393  -0.002381  0.009378  0.002934  -0.004010  -0.002825  0.003782
17  2  0.039439  0.999565  2.498914  0.000187  -0.005981  0.004073  0.000854  0.004569  0.004959  0.000376  0.008239  0.004564
18  2  0.051085  0.999792  2.499480  0.000172  0.001178  -0.000580  0.003263  -0.003261  -0.005091  0.010205  0.001585  -0.004092
19  2  0.060801  0.999568  2.498920  0.000425  0.008880  -0.001650  -0.001313  0.016446  0.007484  -0.003886  0.000114  -0.000280
20  2  0.054051  0.999247  2.498117  0.000185  0.002311  0.003162  -0.003951  0.003390  -0.004140  -0.007775  -0.006104  0.005288
21  2  0.090184  0.998928  2.497320  0.000309  0.003244  0.002309  -0.005970  -0.004872  -0.013558  -0.004401  -0.003293  0.004460
22  2  0.091493  0.998864  2.497159  0.000171  -0.004779  0.004866  -0.007382  -0.002398  0.002601  0.005863  0.000582  -0.004807
23  2  0.101606  0.998995  2.497488  0.000194  -0.009220  -0.002847  0.001256  -0.005130  -0.002993  0.007655  -0.001189  -0.001916
24  2  0.078990  0.999102  2.497754  0.000159  0.004097  0.003245  0.000768  0.009771  0.001428  -0.002377  0.003700  -0.003834
25  2  0.041889  0.999353  2.498382  0.000140  0.000740  0.000740  0.006861  0.005649  -0.003761  -0.005210  0.003344  -0.002813
26  2  0.001751  0.999625  2.499062  0.000178  -0.004640  0.000097  -0.010405  -0.003875  0.004391  -0.003654  0.000276  -0.000570
27  2  -0.016398  0.999800  2.499500  0.000476  -0.000306  0.001187  -0.015059  -0.007851  0.001855  0.002424  -0.004436  0.012527
28  2  0.047480  0.999259  2.498147  0.000224  0.002850  0.005334  -0.003987  -0.003403  -0.010069  -0.004756  -0.003692  0.004714
29  2  0.071582  0.999251  2.498127  0.000476  0.003670  0.001666  0.012847  -0.004476  -0.003767  0.011917  0.004952  -0.009696
30  2  0.038558  0.999211  2.498028  0.000176  0.001088  0.008431  0.004643  0.007154  0.002492  -0.004819  0.001033  -0.000103
31  2  0.060469  0.999060  2.497650  0.000487  0.003158  0.004559  -0.017768  -0.000099  0.000701  -0.000959  0.008566  -0.008082
32  2  -0.037522  0.999008  2.497521  0.000293  0.003540  -0.004083  -0.006563  0.001302  -0.004303  0.013465  -0.002619  0.003528
33  2  0.000258  0.999406  2.498515  0.000163  0.000349  -0.002091  -0.008480  -0.003590  -0.002477  -0.006705  -0.000213  0.004781
34  2  -0.002602  0.999721  2.499303  0.000248  0.006948  -0.001814  -0.000374  -0.007803  -0.001719  0.005931  -0.008945  -0.004098
35  2  -0.033932  0.999651  2.499128  0.000087  0.004492  0.004225  -0.001904  -0.002112  -0.000603  -0.002570  0.005757  0.001018
36  2  0.005909  0.999570  2.498926  0.000251  0.008888  0.007159  0.008808  -0.000123  0.005298  -0.001058  -0.000241  -0.003666
37  2  -0.013457  0.998986  2.497466  0.000302  0.003654  -0.002023  -0.010520  -0.001204  -0.008946  0.003604  -0.008266  -0.003286
38  2  0.096606  0.998937  2.497342  0.000281  0.000672  0.009048  -0.004916  -0.009903  0.002446  0.004909  0.004992  -0.004576
39  2  0.069030  0.999145  2.497862  0.000239  -0.004758  -0.003634  -0.007257  -0.004051  0.000338  0.003559  -0.010718  -0.002444
40  2  0.012681  0.999453  2.498632  0.000233  0.000739  -0.000228  0.000495  0.002611  0.014438  -0.001496  -0.002586  -0.002851
