# Field snapshot at t = 30 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
24  0  0.054783  0.999592  2.498980  0.000369  -0.004933  0.012129  0.003680  -0.003949  -0.004393  0.003032  0.008842  -0.007845
25  0  -0.012225  0.999480  2.498700  0.000218  -0.002138  0.001838  0.000494  -0.006905  -0.009610  0.004378  0.001717  -0.006910
26  0  0.011203  0.999802  2.499505  0.000662  -0.015678  0.006370  -0.000423  0.006553  -0.002684  -0.009467  0.005450  -0.014363
27  0  -0.008072  0.999577  2.498942  0.000309  -0.004013  0.003273  -0.002024  0.011199  0.000590  0.000785  0.011663  -0.003927
28  0  -0.003899  0.999570  2.498924  0.000102  0.007651  0.005192  0.002410  -0.001754  0.000594  0.000080  -0.000184  -0.002778
29  0  -0.019855  0.999470  2.498675  0.000134  -0.005309  -0.001080  -0.005313  0.001671  0.004751  0.000904  -0.004219  0.005659
30  0  0.020630  0.999484  2.498709  0.000184  0.000442  -0.000552  0.003782  0.009433  0.000409  0.001421  -0.004631  -0.007544
31  0  -0.004325  0.999540  2.498849  0.000185  0.002704  -0.001145  0.007349  0.002085  -0.003031  0.009885  0.001951  0.002743
32  0  0.035558  0.999526  2.498815  0.000097  -0.001021  0.001820  0.001639  -0.001614  0.005793  0.001311  -0.006273  -0.003550
33  0  -0.042602  0.999456  2.498640  0.000420  -0.002151  -0.008021  -0.008979  0.006499  -0.004681  -0.006486  -0.012290  -0.003659
34  0  0.051603  0.999441  2.498602  0.000287  0.006945  -0.005036  0.005385  0.006110  0.001053  0.005767  -0.002944  -0.010187
35  0  -0.069096  0.999280  2.498200  0.000318  -0.002878  0.002124  0.011433  0.002313  0.002491  0.008265  0.008296  -0.005124
36  0  -0.016284  0.998498  2.496244  0.000454  -0.010466  -0.005482  -0.007886  0.000527  -0.001390  -0.010399  0.011215  0.004049
37  0  0.115350  0.998842  2.497105  0.000391  -0.005157  0.008803  -0.013448  0.000609  0.004246  0.004447  0.000942  -0.008201
38  0  0.092843  0.999135  2.497836  0.000198  0.006378  0.001497  -0.002194  -0.000978  0.006511  0.006422  -0.000317  0.008107
39  0  0.059469  0.999129  2.497822  0.000156  -0.004018  0.005904  0.002764  0.001692  0.009064  0.001019  0.000413  -0.003371
40  0  -0.018406  0.999498  2.498745  0.000226  0.001305  -0.006628  -0.002831  0.007627  -0.002730  0.002061  0.003511  0.009507
41  0  0.027201  0.999332  2.498330  0.000122  -0.002507  0.007266  -0.001625  -0.000106  0.004667  0.002863  -0.002793  0.004780
42  0  0.073025  0.999325  2.498313  0.000170  -0.004858  0.003057  0.003118  0.001382  0.008045  0.000916  -0.004284  0.006407
43  0  -0.011124  0.999275  2.498188  0.000189  0.000237  -0.004611  0.005935  0.000822  0.008791  0.001601  -0.003759  0.006184
44  0  0.013022  0.999788  2.499470  0.000253  0.009881  0.005225  -0.003097  -0.008235  0.000702  -0.003993  -0.001752  0.005536
45  0  -0.000579  0.999566  2.498915  0.000210  -0.000814  0.006528  0.011132  0.001600  0.000328  0.001528  -0.005044  -0.003524
46  0  -0.058375  0.999504  2.498760  0.000370  -0.000795  -0.000978  0.007096  0.012880  -0.007750  -0.004985  0.006644  0.004806
47  0  0.019498  0.999217  2.498042  0.000056  -0.001040  0.003121  0.004917  0.000141  -0.001946  -0.001734  -0.001528  0.003445
48  0  0.037071  0.999875  2.499687  0.000326  0.002017  0.003195  -0.011871  0.006429  -0.002139  0.007694  0.000955  0.008071
49  0  0.049127  0.999525  2.498813  0.000172  0.007376  0.002706  -0.001799  -0.000900  -0.005293  0.000746  0.000259  -0.008836
50  0  0.016277  0.999450  2.498625  0.000190  -0.006229  -0.006889  -0.001477  -0.005184  0.001045  -0.000630  0.007198  -0.004626
51  0  0.008658  0.999396  2.498489  0.000122  -0.002123  0.003763  0.001183  -0.006197  0.003670  -0.000818  -0.006655  -0.002191
52  0  0.065852  0.999637  2.499092  0.000637  -0.002116  0.013789  -0.008086  -0.000256  -0.007299  0.014396  -0.000642  -0.010788
53  0  0.070687  0.999626  2.499065  0.000225  0.006288  0.002632  0.000919  -0.002178  0.005565  -0.009081  -0.001737  -0.007509
54  0  0.026808  0.999683  2.499207  0.000121  0.004483  0.001774  0.000095  -0.005811  0.001229  -0.006166  0.001093  -0.004860
55  0  0.036199  0.999588  2.498971  0.000345  -0.005014  -0.004745  0.006719  -0.012397  0.007944  -0.004000  -0.002370  0.003752
56  0  -0.018167  0.999522  2.498804  0.000267  -0.004495  0.004502  -0.003444  -0.007487  0.002160  -0.010741  0.004003  0.004771
57  0  0.021973  0.999405  2.498512  0.000228  -0.009860  0.002854  0.006397  -0.001671  -0.003279  -0.007434  0.002539  0.002476
58  0  0.031034  0.998258  2.495644  0.000182  -0.005981  -0.009072  0.003404  -0.005184  0.002119  -0.003940  -0.002251  -0.000311
59  0  -0.067515  0.998668  2.496671  0.000211  -0.006714  0.001805  -0.002993  -0.008222  -0.006238  -0.006523  -0.001966  0.000929
60  0  -0.084469  0.999149  2.497872  0.000453  0.000155  -0.003416  -0.010613  -0.001265  0.006058  0.017017  0.000949  0.000571
61  0  -0.049058  0.999218  2.498045  0.000174  0.005323  -0.004457  -0.004354  0.007094  -0.004279  0.001755  0.000512  0.005883
62  0  -0.069380  0.999489  2.498723  0.000284  0.003492  0.013460  -0.003865  0.000256  -0.004342  -0.007175  0.002199  0.000604
63  0  -0.021878  0.999536  2.498839  0.000161  -0.003624  -0.004493  -0.002086  -0.005298  0.005470  0.000939  -0.006637  -0.004508
0  1  -0.001293  0.999562  2.498904  0.000102  -0.000890  -0.000673  0.002410  0.004828  0.000683  0.006479  -0.004621  0.002804
1  1  -0.057488  0.999127  2.497818  0.000386  -0.003982  -0.010829  -0.002913  0.007933  0.007920  0.001386  -0.010816  0.000475
2  1  -0.059123  0.999122  2.497806  0.000083  0.005084  -0.002706  0.001171  -0.001844  0.000534  -0.003598  0.000862  -0.005607
3  1  -0.008133  0.999252  2.498130  0.000111  -0.001030  -0.006168  -0.002478  -0.002153  -0.002265  0.002736  0.006851  -0.001205
4  1  0.031220  0.999662  2.499156  0.000476  -0.000496  -0.000052  0.004275  -0.002776  -0.014449  -0.007524  -0.008480  0.010596
5  1  -0.007353  0.999471  2.498677  0.000145  0.005999  -0.002820  0.000938  0.006338  -0.007002  -0.001522  -0.002944  0.000322
6  1  0.089099  0.999222  2.498055  0.000446  0.006747  0.003782  0.004590  0.016661  -0.006922  0.004411  0.004107  0.001718
7  1  0.026990  0.998977  2.497443  0.000488  0.004984  0.011418  -0.003344  -0.000342  0.012399  -0.007728  -0.010359  0.000819
8  1  0.020846  0.999402  2.498505  0.000314  0.000045  0.003610  0.008479  0.012990  -0.006273  0.001347  0.003069  -0.003185
9  1  -0.021767  0.999496  2.498740  0.000552  -0.003950  0.005304  0.004058  0.003329  0.012507  0.017800  -0.000080  -0.002774
10  1  0.026340  0.999481  2.498703  0.000118  0.000676  -0.005066  0.000746  0.007067  -0.004852  -0.001763  0.001994  0.003244
11  1  -0.024455  0.999440  2.498600  0.000319  0.012113  -0.002444  -0.004644  -0.002807  0.003364  0.001611  0.002388  -0.010813
12  1  0.048378  0.999409  2.498523  0.000239  0.003547  0.000681  -0.006561  -0.002901  0.006313  0.009477  -0.004183  0.005243
13  1  -0.006444  0.999485  2.498712  0.000421  0.012146  -0.007993  0.006451  0.001098  0.000894  -0.010723  0.002316  0.006766
14  1  0.048313  0.999037  2.497592  0.000177  -0.005185  -0.005422  0.002861  -0.001905  -0.001618  0.003730  -0.004704  0.008370
15  1  0.058323  0.998739  2.496848  0.000160  -0.001383  0.002657  0.006341  0.006022  -0.007194  0.000150  0.003841  0.002883
16  1  -0.046920  0.998914  2.497285  0.000153  0.006385  -0.009037  -0.001713  -0.003445  0.002111  0.003281  -0.000155  0.000807
17  1  -0.027071  0.999774  2.499435  0.000200  -0.002971  -0.000494  -0.004120  -0.001240  -0.004415  -0.002090  0.010537  0.006163
18  1  -0.063267  0.999822  2.499554  0.000592  0.001663  -0.008766  -0.000854  0.018055  -0.011200  0.001195  -0.007508  -0.001683
19  1  -0.047152  0.999647  2.499118  0.000291  0.006929  0.001630  -0.002318  -0.010656  -0.003522  0.005292  0.008331  0.003467
20  1  -0.066683  0.999165  2.497912  0.000106  -0.004766  -0.000450  0.000399  -0.006391  -0.004312  0.000220  0.002407  0.004240
21  1  -0.046946  0.998833  2.497083  0.000265  -0.005508  0.002428  -0.012142  0.000758  0.000959  0.006882  0.005088  -0.002599
22  1  -0.058763  0.998966  2.497415  0.000086  -0.003793  -0.007294  0.000617  -0.001109  0.000268  -0.001178  -0.003702  0.001292
23  1  -0.020865  0.999279  2.498198  0.000249  0.008966  -0.000397  0.010791  0.000435  0.000144  -0.006114  0.003263  0.001880
24  1  -0.001538  0.999632  2.499081  0.000239  -0.004485  -0.001647  -0.004628  0.007127  -0.001216  -0.005768  0.008870  0.005490
25  1  -0.023349  0.999566  2.498914  0.000073  0.002198  0.002095  -0.003089  -0.004140  -0.001138  -0.004210  -0.002204  -0.003622
26  1  -0.036712  0.999759  2.499397  0.000316  -0.005883  -0.004330  0.009099  -0.002764  0.003513  0.004021  -0.011293  -0.004047
27  1  -0.057854  0.999767  2.499418  0.000124  0.006033  -0.002594  -0.001058  0.004869  -0.004780  -0.003515  -0.004062  0.002013
28  1  -0.025050  0.999831  2.499577  0.000182  -0.005585  -0.001905  -0.005857  0.002773  0.005757  0.004151  -0.006946  -0.002632
29  1  -0.038375  0.999837  2.499593  0.000152  -0.009606  -0.005674  -0.001104  0.004013  -0.000566  0.002503  0.001739  0.000708
30  1  -0.038842  0.999490  2.498725  0.000156  -0.004253  0.001992  -0.005002  0.002621  -0.004298  -0.005373  0.002761  -0.006837
31  1  -0.024506  0.999439  2.498598  0.000142  0.005484  -0.001018  -0.005895  0.004718  0.001511  -0.001466  -0.006786  -0.001964
32  1  -0.015249  0.999293  2.498233  0.000269  -0.003412  -0.003231  -0.006862  -0.008424  -0.003036  0.003570  0.001670  0.010197
33  1  -0.046658  0.998944  2.497360  0.000066  0.001614  -0.001292  -0.002704  -0.001113  0.000422  0.000839  0.007101  -0.001355
34  1  0.004054  0.998592  2.496480  0.000237  0.001597  -0.000957  0.005516  -0.004515  0.007921  -0.010420  0.003083  -0.001323
35  1  -0.045541  0.998780  2.496950  0.000344  -0.000851  0.003291  0.006881  -0.000426  -0.011055  0.011426  -0.000372  0.005642
36  1  0.034140  0.998739  2.496846  0.000130  0.000287  -0.002694  0.002485  -0.007256  0.004881  0.005055  -0.002257  0.002987
37  1  0.021310  0.998874  2.497186  0.000240  0.010311  -0.004593  0.004301  0.003442  -0.005997  -0.004558  -0.004776  0.001719
38  1  0.002462  0.999002  2.497505  0.000128  0.001088  0.001006  -0.001137  -0.010786  0.002437  -0.000387  0.000486  0.001169
39  1  0.035183  0.999328  2.498321  0.000283  -0.008491  0.003766  0.008471  -0.001617  0.002728  -0.009625  0.003233  0.003488
40  1  0.001142  0.999533  2.498833  0.000128  0.003471  0.005431  0.005924  -0.003935  -0.002204  -0.002937  0.000678  0.004705
41  1  -0.029721  0.999458  2.498646  0.000067  0.002242  0.001023  -0.002446  -0.002908  -0.003886  -0.001417  -0.002359  0.004837
42  1  -0.018611  0.999463  2.498657  0.000066  0.006446  -0.001675  -0.000168  -0.001009  -0.000288  -0.003014  0.002912  -0.001785
43  1  0.026061  0.999225  2.498063  0.000216  -0.008178  0.005748  -0.000459  -0.001120  0.003112  0.008406  -0.004882  -0.003284
44  1  0.026547  0.999493  2.498733  0.000124  -0.001461  -0.000323  0.003522  -0.000025  0.010049  0.000910  -0.002407  0.001332
45  1  -0.003872  0.999463  2.498658  0.000161  -0.003090  0.001489  -0.002838  -0.002225  -0.009950  0.002097  -0.005330  -0.002218
46  1  -0.036143  0.999382  2.498455  0.000273  0.002411  0.005742  -0.003911  0.005567  0.010341  0.007430  -0.001065  0.004931
47  1  0.033512  0.999274  2.498186  0.000265  -0.001442  0.002258  -0.003836  -0.005995  0.009803  0.005659  0.005953  -0.006605
48  1  0.051485  0.999845  2.499614  0.000085  0.008168  -0.002850  -0.002004  0.000701  -0.001566  0.000572  -0.001502  -0.000737
49  1  0.064076  0.999548  2.498869  0.000181  -0.003826  -0.007455  0.008060  -0.001725  -0.004371  0.000654  -0.004816  0.000161
50  1  0.118589  0.999434  2.498586  0.000634  0.000674  0.001574  -0.020783  -0.000723  0.005571  -0.010515  -0.007362  0.001531
51  1  0.053037  0.999323  2.498307  0.000300  -0.001569  0.008537  -0.000957  -0.005799  -0.002809  0.006289  0.009143  0.007670
52  1  0.034162  0.999475  2.498688  0.000359  0.003524  0.000747  0.004546  0.011598  -0.000855  -0.013617  0.001604  -0.001336
53  1  0.081654  0.999526  2.498816  0.000399  -0.012047  -0.003247  0.001054  -0.006305  -0.005724  -0.003092  0.002771  -0.012357
54  1  0.014499  0.999431  2.498578  0.000426  -0.015437  0.003989  0.005474  -0.003733  -0.009816  0.001469  -0.001362  -0.005228
55  1  0.030363  0.999444  2.498609  0.000303  0.002666  -0.002776  0.007770  -0.006479  -0.010230  -0.004721  0.006119  -0.004659
56  1  0.027555  0.999321  2.498302  0.000177  -0.004415  -0.005167  -0.003434  0.003455  0.005896  -0.007317  0.002844  -0.003317
57  1  0.055787  0.999231  2.498076  0.000247  -0.002499  0.006940  -0.007532  0.006373  -0.007541  -0.001280  0.002335  0.005549
58  1  -0.014183  0.998603  2.496506  0.000640  0.001672  -0.002348  -0.004345  0.003335  0.010833  -0.008316  0.002905  0.020178
59  1  -0.111550  0.999015  2.497538  0.000421  -0.010032  -0.003164  -0.003880  -0.012396  -0.004880  0.002116  -0.000627  -0.010625
60  1  0.005270  0.999305  2.498263  0.000135  0.006093  -0.006796  -0.003130  -0.002099  -0.004255  -0.001651  -0.000301  -0.004085
61  1  -0.073762  0.999467  2.498667  0.000148  0.006036  -0.002260  -0.000369  -0.000911  0.000262  -0.001741  0.006147  -0.008037
62  1  -0.064633  0.999732  2.499330  0.000187  -0.002483  0.005537  -0.007513  -0.004637  -0.006019  0.005642  -0.000966  0.001757
63  1  -0.012858  0.999743  2.499357  0.000185  0.003352  -0.003044  -0.005363  -0.006762  -0.008683  -0.000497  0.003195  -0.002126
0  2  -0.035479  0.999548  2.498871  0.000184  0.007682  -0.004944  -0.002384  -0.002026  0.006432  -0.005899  0.000225  0.003830
1  2  0.021422  0.999310  2.498276  0.000323  0.001800  -0.009505  -0.002467  -0.003399  -0.002018  -0.005702  -0.010990  -0.007379
2  2  0.040744  0.999400  2.498501  0.000158  -0.003853  0.005044  0.007261  -0.001567  -0.007311  -0.002424  0.001157  0.001528
3  2  0.014242  0.999540  2.498849  0.000190  0.003467  -0.001108  -0.000559  0.008010  -0.000915  0.006156  0.005868  0.006227
4  2  0.021495  0.999707  2.499269  0.000217  -0.003613  -0.009393  0.001106  -0.003430  0.002280  -0.006170  0.006205  -0.004614
5  2  0.064191  0.999313  2.498283  0.000280  0.003911  0.005471  -0.000631  -0.008568  -0.006359  -0.003292  0.010182  -0.002482
6  2  0.087134  0.999059  2.497648  0.000199  -0.003666  0.003013  0.004042  0.000209  0.008583  -0.001286  0.003721  0.008436
7  2  -0.037501  0.999102  2.497756  0.000295  0.000275  -0.000220  -0.006592  -0.005216  -0.001039  0.010353  -0.009911  -0.004204
8  2  0.014698  0.999760  2.499400  0.000385  0.002235  0.007057  -0.003352  -0.000885  -0.003866  -0.016291  -0.005854  -0.001818
9  2  -0.008484  0.999790  2.499475  0.000211  -0.005868  -0.001702  0.001170  -0.004104  -0.001610  0.000523  -0.011058  0.005488
10  2  0.017670  0.999415  2.498536  0.000179  -0.000365  -0.000830  -0.004070  -0.005534  -0.003115  0.008421  -0.001295  0.006992
11  2  -0.045426  0.999025  2.497563  0.000127  -0.002155  -0.006065  0.000498  -0.007785  0.000179  -0.001658  0.001228  -0.004503
12  2  0.028140  0.999119  2.497797  0.000274  -0.008606  -0.009131  0.001452  0.002265  -0.006817  -0.004325  0.002331  0.006219
13  2  -0.033039  0.999464  2.498661  0.000387  0.000126  -0.005937  -0.003099  -0.000452  0.000516  -0.006450  -0.008162  0.015277
14  2  0.038419  0.999472  2.498679  0.000258  0.008222  0.000217  0.004493  -0.002809  0.004810  -0.004227  0.010679  0.002752
15  2  0.072570  0.998847  2.497117  0.000302  0.002364  0.003788  -0.011215  -0.003145  -0.001240  -0.009092  0.003684  -0.006963
16  2  -0.074710  0.998709  2.496772  0.000134  0.001538  0.005034  -0.001514  0.003499  -0.005211  0.000958  0.006613  0.004489
17  2  -0.029333  0.999433  2.498581  0.000184  -0.006578  0.005871  -0.003706  -0.005007  -0.000856  0.002005  0.001049  -0.007872
18  2  -0.053292  0.999705  2.499263  0.000374  -0.001424  -0.001310  -0.015703  0.003177  0.006261  0.007700  0.003815  -0.000242
19  2  -0.087451  0.999610  2.499025  0.000193  -0.005900  -0.002155  0.000193  0.006562  0.000303  -0.010371  0.000830  0.001272
20  2  0.014080  0.999093  2.497733  0.000224  0.002839  0.004342  -0.006953  -0.005339  0.002551  0.007943  -0.006432  -0.003079
21  2  0.036659  0.999012  2.497531  0.000114  0.005315  0.006507  -0.000750  0.005559  0.000391  -0.002111  0.001355  0.002243
22  2  0.054242  0.999323  2.498307  0.000146  -0.004060  -0.006495  -0.005169  0.004683  0.003314  -0.005025  -0.001434  -0.000886
23  2  0.010071  0.999321  2.498302  0.000261  0.003730  0.000618  -0.006987  -0.005818  -0.000612  -0.004045  -0.011949  0.002132
24  2  0.050775  0.999633  2.499082  0.000443  0.005939  -0.005585  0.002534  -0.004213  -0.016219  0.002645  0.008942  0.001429
25  2  0.007660  0.999361  2.498404  0.000136  -0.001653  -0.000379  -0.002296  0.003495  0.001487  -0.001883  0.009318  -0.004837
26  2  -0.012985  0.999357  2.498392  0.000096  0.000999  -0.001037  -0.000329  0.000174  -0.009463  0.001619  0.001213  -0.000759
27  2  -0.045079  0.999353  2.498382  0.000119  0.001757  0.007268  0.006960  -0.002148  0.001932  0.000201  0.002225  -0.001057
28  2  -0.000136  0.999762  2.499404  0.000075  -0.000766  -0.001067  -0.000781  0.000677  -0.006911  -0.000059  -0.003853  0.003035
29  2  -0.021401  0.999734  2.499335  0.000873  0.004958  0.002200  -0.023818  0.006711  -0.003255  -0.008718  0.000756  0.011986
30  2  -0.009340  0.999085  2.497713  0.000306  0.000760  0.000698  -0.000308  -0.004783  -0.007548  -0.002962  0.010292  -0.010484
31  2  0.068730  0.998680  2.496701  0.000186  0.008748  0.000953  0.001111  -0.004274  0.002057  0.002842  -0.004639  -0.007401
32  2  0.043341  0.999048  2.497620  0.000605  0.000590  0.006984  0.006027  0.002832  0.004112  -0.015320  -0.009420  0.013069
33  2  -0.004949  0.998967  2.497418  0.000321  -0.005351  0.002808  -0.010149  -0.004492  0.003544  0.009882  -0.004341  0.005714
34  2  0.103895  0.999081  2.497703  0.000236  -0.005122  0.005170  -0.007399  -0.000949  0.000420  -0.000218  0.008370  0.007560
35  2  0.032441  0.999091  2.497727  0.000119  -0.001116  0.003160  0.000767  -0.005834  -0.000124  0.000758  0.002627  -0.008120
36  2  -0.006445  0.999590  2.498975  0.000402  -0.005983  0.009509  0.002902  -0.011393  0.003768  0.006149  0.008645  -0.003299
37  2  -0.003992  0.999751  2.499377  0.000198  0.002993  0.002029  -0.005024  0.001707  0.003554  0.005097  0.004685  0.009818
38  2  -0.033383  0.999800  2.499501  0.000345  0.009743  -0.004057  0.006292  0.000363  -0.002576  -0.004759  -0.004521  0.011987
39  2  0.023662  0.999719  2.499297  0.000167  0.003720  0.004284  0.007018  -0.002979  -0.007446  -0.001106  -0.002502  -0.003683
40  2  0.021967  0.999642  2.499105  0.000209  -0.002273  -0.004018  0.007359  0.000340  -0.000304  -0.005266  -0.000229  -0.010258
41  2  -0.037296  0.999483  2.498708  0.000130  0.003037  -0.004782  0.000856  0.000063  -0.000425  0.001654  -0.003934  -0.008867
42  2  0.020196  0.999523  2.498807  0.000062  -0.000097  0.003202  0.000190  0.002481  0.002388  -0.003817  0.002620  -0.004327
43  2  0.015449  0.999006  2.497515  0.000232  0.002668  -0.004421  -0.010333  -0.005814  0.000984  -0.007244  0.003349  0.000248
44  2  -0.080060  0.999186  2.497964  0.000139  0.004670  -0.005592  0.000405  0.000336  0.005143  0.007209  -0.002601  0.000787
45  2  -0.032038  0.999395  2.498487  0.000236  0.006482  0.005043  0.008290  0.004630  0.007704  -0.003494  -0.000859  0.002518
46  2  -0.002920  0.999412  2.498529  0.000276  0.000263  0.006956  -0.002649  -0.008428  -0.003804  -0.005127  -0.009104  0.005099
47  2  0.062425  0.999319  2.498297  0.000172  0.004907  -0.006790  -0.001780  -0.001065  0.006828  -0.001679  0.000090  0.006924
48  2  0.032772  0.999791  2.499477  0.000347  0.006934  0.007251  -0.000783  0.003775  0.002348  -0.003756  0.002587  0.014331
49  2  0.008952  0.999543  2.498857  0.000125  0.000563  -0.001553  -0.002611  -0.002765  -0.003285  -0.000626  -0.004214  -0.008876
50  2  0.050702  0.999456  2.498641  0.000165  -0.003974  -0.001855  0.002547  -0.003070  -0.001544  0.001226  0.004079  0.010473
51  2  0.015147  0.999205  2.498012  0.000127  -0.005266  0.001400  0.000687  -0.004708  0.001056  -0.004656  -0.006480  -0.003192
52  2  -0.013706  0.999507  2.498767  0.000266  0.000762  0.007187  -0.004235  -0.000940  -0.002614  0.004204  -0.008654  0.009796
53  2  -0.000491  0.999545  2.498863  0.000133  0.005226  0.001503  -0.001824  -0.005344  0.004920  -0.006242  0.002576  -0.001436
54  2  0.032400  0.999224  2.498060  0.000121  -0.002687  -0.000956  0.000264  -0.003552  0.004971  0.000682  -0.006803  0.005381
55  2  -0.038719  0.999411  2.498527  0.000122  -0.003590  0.003235  0.004311  0.006096  0.003047  -0.001007  -0.003816  0.004286
56  2  -0.059259  0.999189  2.497972  0.000313  0.003746  -0.008682  -0.003523  -0.000844  0.002277  -0.003999  0.000889  -0.013725
57  2  0.034847  0.999198  2.497995  0.000401  0.005673  0.005931  0.006073  0.006310  0.003433  0.005809  0.013830  -0.004528
58  2  -0.057723  0.998856  2.497141  0.000472  0.002005  0.005505  -0.001164  -0.008051  -0.016416  0.008720  0.004506  -0.002438
59  2  -0.031738  0.999268  2.498171  0.000500  -0.007107  -0.009747  -0.008016  -0.000594  -0.004054  0.005287  0.001615  -0.015574
60  2  0.002997  0.999244  2.498110  0.000356  -0.001469  -0.007236  0.006937  -0.000047  -0.003952  -0.000250  -0.004383  0.014791
61  2  -0.028116  0.999452  2.498630  0.000483  0.003468  0.006156  -0.003553  0.002366  -0.009310  0.001045  -0.018045  -0.001284
62  2  -0.009924  0.999704  2.499260  0.000505  0.013576  0.011735  0.008548  0.008085  -0.002584  0.000463  0.005373  0.002936
63  2  -0.047355  0.999726  2.499314  0.000340  0.003679  0.005190  -0.000991  -0.001148  -0.009066  -0.005782  -0.013389  -0.001422
0  3  -0.039233  0.999428  2.498569  0.000508  0.004422  0.013853  0.013728  -0.006765  0.000029  -0.004027  0.001731  -0.006591
1  3  0.008972  0.999601  2.499002  0.000491  -0.008683  -0.002002  0.011238  -0.009839  0.002054  0.010628  -0.006035  -0.005932
2  3  0.037434  0.999853  2.499633  0.000238  0.000177  -0.008269  -0.004931  0.000317  -0.005521  -0.004238  -0.002952  0.009364
3  3  0.011744  0.999775  2.499438  0.000160  0.004731  -0.008757  -0.003813  -0.002519  0.003890  -0.002005  -0.003001  0.003397
4  3  -0.020494  0.999682  2.499205  0.000290  -0.006083  0.007985  0.005754  -0.002784  -0.003919  -0.006745  -0.000361  -0.009338
5  3  0.030407  0.999330  2.498324  0.000378  -0.002044  0.003994  -0.008700  -0.004967  -0.009060  0.007536  0.010907  -0.000032
6  3  0.067113  0.999233  2.498083  0.000222  -0.007961  -0.001610  0.003672  0.004186  0.001714  -0.006902  -0.006248  0.005915
7  3  -0.012761  0.999279  2.498197  0.000277  0.002008  0.006080  -0.012451  -0.000200  0.008369  -0.000704  0.001906  -0.002581
